"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2005120101,"赤坂",,27,21,48,11,,,,11,,,,,,
2005120102,"赤坂",,40,25,65,8,,,,12,,,,,,
2005120103,"赤坂",,31,21,52,11,,,,10,,,,,,
2005120104,"赤坂",,27,19,46,14,,,,11,,,,,,
2005120105,"赤坂",,29,20,49,13,,,,19,,,,,,
2005120106,"赤坂",,31,22,53,12,,,,14,,,,,,
2005120107,"赤坂",,51,32,83,7,,,,9,,,,,,
2005120108,"赤坂",,51,32,83,9,,,,16,,,,,,
2005120109,"赤坂",,44,28,72,9,,,,7,,,,,,
2005120110,"赤坂",,33,26,59,11,,,,16,,,,,,
2005120111,"赤坂",,9998,9998,9998,9998,,,,18,,,,,,
2005120112,"赤坂",,25,25,50,15,,,,15,,,,,,
2005120113,"赤坂",,23,29,52,14,,,,19,,,,,,
2005120114,"赤坂",,22,37,59,9,,,,28,,,,,,
2005120115,"赤坂",,30,46,76,4,,,,21,,,,,,
2005120116,"赤坂",,22,46,68,3,,,,30,,,,,,
2005120117,"赤坂",,33,48,81,1,,,,32,,,,,,
2005120118,"赤坂",,36,49,85,1,,,,26,,,,,,
2005120119,"赤坂",,25,48,73,1,,,,16,,,,,,
2005120120,"赤坂",,14,45,59,1,,,,27,,,,,,
2005120121,"赤坂",,20,42,62,1,,,,26,,,,,,
2005120122,"赤坂",,53,42,95,1,,,,31,,,,,,
2005120123,"赤坂",,207,48,255,1,,,,38,,,,,,
2005120124,"赤坂",,235,53,288,1,,,,48,,,,,,
2005120201,"赤坂",,9995,9995,9995,9995,,,,37,,,,,,
2005120202,"赤坂",,9995,9995,9995,1,,,,49,,,,,,
2005120203,"赤坂",,165,51,216,1,,,,48,,,,,,
2005120204,"赤坂",,107,41,148,1,,,,26,,,,,,
2005120205,"赤坂",,136,39,175,1,,,,28,,,,,,
2005120206,"赤坂",,158,47,205,1,,,,31,,,,,,
2005120207,"赤坂",,216,49,265,1,,,,35,,,,,,
2005120208,"赤坂",,188,49,237,1,,,,36,,,,,,
2005120209,"赤坂",,153,44,197,1,,,,40,,,,,,
2005120210,"赤坂",,69,45,114,2,,,,34,,,,,,
2005120211,"赤坂",,94,57,151,2,,,,45,,,,,,
2005120212,"赤坂",,62,57,119,5,,,,38,,,,,,
2005120213,"赤坂",,31,46,77,12,,,,33,,,,,,
2005120214,"赤坂",,57,55,112,6,,,,35,,,,,,
2005120215,"赤坂",,59,53,112,6,,,,34,,,,,,
2005120216,"赤坂",,52,50,102,7,,,,34,,,,,,
2005120217,"赤坂",,95,64,159,1,,,,60,,,,,,
2005120218,"赤坂",,110,58,168,1,,,,45,,,,,,
2005120219,"赤坂",,143,62,205,1,,,,76,,,,,,
2005120220,"赤坂",,138,60,198,1,,,,93,,,,,,
2005120221,"赤坂",,140,57,197,1,,,,90,,,,,,
2005120222,"赤坂",,101,47,148,1,,,,44,,,,,,
2005120223,"赤坂",,97,43,140,1,,,,59,,,,,,
2005120224,"赤坂",,66,40,106,3,,,,32,,,,,,
2005120301,"赤坂",,42,32,74,8,,,,13,,,,,,
2005120302,"赤坂",,35,28,63,10,,,,11,,,,,,
2005120303,"赤坂",,27,24,51,11,,,,5,,,,,,
2005120304,"赤坂",,40,29,69,10,,,,13,,,,,,
2005120305,"赤坂",,31,27,58,11,,,,13,,,,,,
2005120306,"赤坂",,35,26,61,10,,,,3,,,,,,
2005120307,"赤坂",,54,33,87,7,,,,12,,,,,,
2005120308,"赤坂",,41,30,71,7,,,,8,,,,,,
2005120309,"赤坂",,41,30,71,7,,,,7,,,,,,
2005120310,"赤坂",,30,26,56,11,,,,8,,,,,,
2005120311,"赤坂",,30,23,53,15,,,,10,,,,,,
2005120312,"赤坂",,34,28,62,13,,,,16,,,,,,
2005120313,"赤坂",,27,28,55,14,,,,16,,,,,,
2005120314,"赤坂",,12,24,36,16,,,,19,,,,,,
2005120315,"赤坂",,9,30,39,9,,,,22,,,,,,
2005120316,"赤坂",,15,38,53,4,,,,21,,,,,,
2005120317,"赤坂",,29,43,72,1,,,,23,,,,,,
2005120318,"赤坂",,123,45,168,1,,,,32,,,,,,
2005120319,"赤坂",,113,48,161,1,,,,25,,,,,,
2005120320,"赤坂",,124,46,170,1,,,,31,,,,,,
2005120321,"赤坂",,94,43,137,1,,,,24,,,,,,
2005120322,"赤坂",,72,42,114,1,,,,21,,,,,,
2005120323,"赤坂",,103,40,143,1,,,,29,,,,,,
2005120324,"赤坂",,118,43,161,1,,,,30,,,,,,
2005120401,"赤坂",,191,46,237,1,,,,38,,,,,,
2005120402,"赤坂",,166,42,208,1,,,,30,,,,,,
2005120403,"赤坂",,89,41,130,1,,,,21,,,,,,
2005120404,"赤坂",,44,39,83,1,,,,20,,,,,,
2005120405,"赤坂",,31,36,67,1,,,,15,,,,,,
