"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2014120101,"芝浦",,5,33,38,6,,,,27,13,,,,,
2014120102,"芝浦",,4,32,36,4,,,,28,12,,,,,
2014120103,"芝浦",,3,26,29,6,,,,14,9,,,,,
2014120104,"芝浦",,7,24,31,5,,,,6,6,,,,,
2014120105,"芝浦",,3,23,26,5,,,,11,2,,,,,
2014120106,"芝浦",,4,24,28,4,,,,11,3,,,,,
2014120107,"芝浦",,7,26,33,2,,,,23,9,,,,,
2014120108,"芝浦",,14,26,40,3,,,,8,6,,,,,
2014120109,"芝浦",,52,32,84,1,,,,29,13,,,,,
2014120110,"芝浦",,92,39,131,1,,,,25,18,,,,,
2014120111,"芝浦",,77,38,115,1,,,,13,13,,,,,
2014120112,"芝浦",,67,37,104,1,,,,5,7,,,,,
2014120113,"芝浦",,55,38,93,2,,,,4,5,,,,,
2014120114,"芝浦",,37,34,71,7,,,,16,0,,,,,
2014120115,"芝浦",,9998,9998,9998,9998,,,,9998,9998,,,,,
2014120116,"芝浦",,41,36,77,2,,,,23,9998,,,,,
2014120117,"芝浦",,26,35,61,5,,,,30,41,,,,,
2014120118,"芝浦",,19,41,60,2,,,,17,13,,,,,
2014120119,"芝浦",,21,41,62,1,,,,18,13,,,,,
2014120120,"芝浦",,13,39,52,1,,,,25,13,,,,,
2014120121,"芝浦",,29,39,68,1,,,,30,12,,,,,
2014120122,"芝浦",,106,46,152,1,,,,35,21,,,,,
2014120123,"芝浦",,107,46,153,1,,,,29,19,,,,,
2014120124,"芝浦",,30,38,68,1,,,,11,18,,,,,
2014120201,"芝浦",,4,30,34,5,,,,13,0,,,,,
2014120202,"芝浦",,1,16,17,18,,,,7,11,,,,,
2014120203,"芝浦",,2,8,10,28,,,,7,4,,,,,
2014120204,"芝浦",,1,6,7,30,,,,18,7,,,,,
2014120205,"芝浦",,1,7,8,28,,,,14,0,,,,,
2014120206,"芝浦",,1,8,9,26,,,,3,2,,,,,
2014120207,"芝浦",,2,11,13,24,,,,1,1,,,,,
2014120208,"芝浦",,5,16,21,22,,,,2,1,,,,,
2014120209,"芝浦",,10,20,30,23,,,,3,-1,,,,,
2014120210,"芝浦",,13,20,33,24,,,,11,-3,,,,,
2014120211,"芝浦",,10,17,27,27,,,,3,0,,,,,
2014120212,"芝浦",,16,21,37,25,,,,12,15,,,,,
