年度（平成）,元,２,３,４,５,６,７,８,９,１０,１１,１２,１３,１４,１５,１６,１７,１８,１９,２０,２１,２２,２３,２４,２５,２６,２７,２８
純滞納繰越額（億円）,1528,1586,1757,2063,2359,2478,2422,1851,1599,1413,1269,1145,930,737,667,569,498,422,429,589,501,409,326,252,191,184,133,113
都税徴収率（％）,95.9,95.5,94.8,93.2,91.8,90.7,90.2,91.4,92.6,93.5,93.7,94.7,95.4,95.5,96.1,96.8,97.3,97.8,97.9,97.4,96.8,96.8,97,97.3,97.7,98.1,98.5,98.8
個人都民税徴収率（％）,92.9,92.7,92.2,91,89.6,87.7,87.8,87.4,87.9,87.5,87.6,88.1,88.8,89.4,90.1,91.3,92.9,93.7,94.7,93.6,92.8,91.9,91.8,92.3,93.5,94.3,95.4,96.1
