区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,29,30,元,2,3
千代田区,100.0,421.9,360.5,87.9,62.8,82.0,65.2,83.8,90.3,97.5,98.2,97.0
中央区,100.0,407.1,363.5,83.0,54.7,76.5,61.3,84.7,93.1,102.1,102.6,100.7
港区,100.0,343.4,290.3,65.0,52.1,83.1,62.0,81.2,87.6,96.4,99.7,99.0
新宿区,100.0,369.7,323.3,88.6,68.3,82.3,69.0,85.1,90.7,98.5,99.7,97.9
文京区,100.0,287.3,235.2,77.9,50.5,66.2,54.4,68.0,73.1,79.5,81.5,81.8
台東区,100.0,205.2,167.9,57.8,38.1,42.4,35.6,41.8,45.6,52.2,53.4,53.4
墨田区,100.0,338.3,245.3,96.5,67.5,79.4,72.3,80.7,86.2,93.2,94.8,95.3
江東区,100.0,355.1,278.7,102.9,67.1,83.3,75.1,85.7,91.7,99.7,101.8,102.2
品川区,100.0,303.6,257.0,102.3,83.4,107.4,91.9,108.0,115.0,123.1,124.2,124.0
目黒区,100.0,427.4,352.8,96.7,73.8,100.6,83.8,102.1,107.0,114.6,116.4,116.4
大田区,100.0,346.2,272.2,108.1,80.4,94.6,84.9,94.9,98.6,103.9,105.8,106.3
世田谷区,100.0,369.3,292.4,116.8,88.0,113.4,96.1,111.4,118.5,126.8,130.0,130.5
渋谷区,100.0,322.8,271.3,70.6,56.6,84.2,63.4,82.5,90.0,98.6,101.3,100.6
中野区,100.0,272.1,220.8,95.6,76.1,86.6,73.6,85.6,91.6,98.2,100.6,101.2
杉並区,100.0,331.9,278.9,105.7,76.4,88.5,74.5,89.6,97.0,104.0,106.4,107.1
豊島区,100.0,305.2,267.9,78.0,50.1,61.2,52.8,63.9,68.8,75.5,77.3,77.3
北区,100.0,317.1,279.9,119.2,80.8,92.7,80.5,90.4,98.7,108.4,111.4,111.9
荒川区,100.0,300.4,265.0,114.9,80.0,95.8,85.5,96.4,104.9,114.9,117.4,117.9
板橋区,100.0,257.0,221.5,106.5,78.1,85.7,75.3,84.1,89.8,95.6,96.8,96.9
練馬区,100.0,309.6,267.5,118.1,86.0,101.0,90.7,103.0,107.9,113.4,115.0,115.0
足立区,100.0,270.8,252.8,124.6,81.5,93.8,88.7,98.4,104.4,111.0,112.9,113.0
葛飾区,100.0,263.9,244.7,102.5,57.8,60.1,57.3,63.5,67.0,72.7,73.9,73.7
江戸川区,100.0,309.9,312.6,113.9,66.2,73.5,65.2,71.4,75.3,79.9,80.8,80.6
区部,100.0,305.5,260.5,84.7,60.4,75.5,63.7,76.5,82.1,89.0,90.6,90.3
八王子市,100.0,407.5,378.7,157.3,95.8,93.2,84.6,86.1,86.8,87.6,86.7,86.4
立川市,100.0,324.3,282.6,99.2,77.8,91.4,83.2,102.3,107.0,113.2,113.0,113.6
武蔵野市,100.0,410.8,322.2,138.8,103.3,120.0,112.5,137.9,146.2,157.2,159.9,161.0
三鷹市,100.0,437.4,383.6,168.0,114.7,125.1,110.2,127.7,133.6,140.5,142.7,145.1
青梅市,100.0,261.3,245.1,139.9,86.5,77.3,65.2,66.2,66.2,66.2,65.0,64.6
府中市,100.0,345.5,322.0,151.5,105.7,111.5,99.9,107.9,110.9,113.6,113.9,114.5
昭島市,100.0,254.6,236.4,116.4,78.6,70.4,60.9,65.2,66.4,67.5,66.7,66.1
調布市,100.0,364.3,342.7,147.0,96.8,100.3,90.5,100.8,104.1,107.3,107.5,107.4
町田市,100.0,381.7,350.1,123.9,71.8,69.0,66.7,70.1,70.9,71.7,71.5,71.3
小金井市,100.0,358.8,280.8,132.2,93.5,98.7,92.7,101.8,105.7,112.7,115.4,115.4
小平市,100.0,272.2,240.7,121.5,78.4,76.9,65.7,68.2,69.1,70.0,69.4,69.2
日野市,100.0,230.8,218.9,131.8,92.0,85.0,71.4,75.6,77.2,77.9,76.8,77.1
東村山市,100.0,247.6,231.9,112.0,72.5,72.6,64.4,67.2,67.8,68.6,68.0,67.8
国分寺市,100.0,356.3,331.4,133.8,100.2,102.1,94.9,108.8,113.4,115.2,112.6,113.5
国立市,100.0,337.4,281.0,126.1,90.4,83.4,74.7,74.5,75.3,76.7,76.5,76.5
福生市,100.0,308.5,292.5,167.9,109.1,89.3,76.7,80.6,81.1,81.5,80.0,79.3
狛江市,100.0,356.0,343.6,156.2,106.8,94.7,82.2,82.6,82.8,84.2,84.0,84.0
東大和市,100.0,220.6,205.7,131.2,85.6,81.2,69.3,71.4,71.8,72.1,71.6,71.2
清瀬市,100.0,300.6,272.5,107.9,58.6,57.4,51.3,54.6,55.2,55.7,55.3,55.1
東久留米市,100.0,250.0,226.7,119.4,72.5,69.9,62.3,65.0,65.7,66.3,65.9,65.6
武蔵村山市,,,,,,,,,,,,
多摩市,100.0,471.8,422.0,167.4,101.0,93.0,85.9,87.0,87.4,87.8,87.5,87.4
稲城市,100.0,305.9,296.7,195.4,130.0,105.2,97.6,104.1,106.5,112.4,112.7,113.0
羽村市,100.0,203.0,192.9,108.2,76.0,72.1,60.9,62.8,63.2,63.5,62.3,62.0
あきる野市,100.0,178.4,185.9,133.9,82.1,66.2,59.0,59.5,59.5,59.5,58.9,58.6
西東京市,100.0,282.2,264.3,111.5,64.8,65.1,59.0,64.0,66.8,69.8,70.8,71.3
瑞穂町,100.0,192.0,202.4,165.8,97.9,76.2,68.3,,,,,
日の出町,,,,,,,,,,,,
檜原村,100.0,217.4,208.3,190.6,140.6,108.9,96.5,79.6,79.0,79.0,79.0,79.0
奥多摩町,100.0,173.4,177.6,154.7,113.1,87.1,67.8,60.1,59.7,59.2,57.8,57.4
多摩地域,100.0,324.0,294.6,138.5,89.7,87.3,74.6,79.6,81.2,83.0,82.7,82.7
大島町,100.0,101.2,103.8,102.5,100.0,96.9,79.9,67.0,67.0,66.5,65.3,64.2
新島村,,,,,,,,,,,,
神津島村,,,,,,,,,,,,
三宅村,100.0,105.4,111.3,111.3,,,,,,,,
八丈町,100.0,101.6,105.0,105.0,103.4,101.0,85.0,79.0,79.0,79.0,77.9,76.8
小笠原村,,,,,,,,,,,,
東京都,100.0,301.3,260.5,93.2,65.4,77.1,67.8,79.0,83.6,89.3,90.5,90.2
