区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
青梅市／500m2未満,510,16,199,5,6,12,3,4,516,16,201,5
青梅市／1000m2未満,640,20,462,11,13,25,9,14,653,20,471,11
青梅市／2000m2未満,569,18,802,18,6,12,9,14,575,18,811,18
青梅市／5000m2未満,473,15,1452,33,3,6,8,13,476,14,1460,33
青梅市／10000m2未満,136,4,913,21,1,2,5,8,137,4,918,21
青梅市／10000m2以上,30,1,399,9,2,4,27,43,32,1,426,10
青梅市／計,3232,100,4371,100,52,100,64,100,3284,100,4435,100
府中市／100m2未満,28,4,2,0,0,0,0,0,28,4,2,0
府中市／200m2未満,55,8,8,1,1,14,0,3,56,8,8,1
府中市／300m2未満,57,8,14,1,1,14,0,3,58,8,14,1
府中市／500m2未満,94,14,36,3,0,0,0,0,94,14,36,3
府中市／1000m2未満,132,19,95,8,2,29,1,23,134,19,96,8
府中市／2000m2未満,117,17,173,15,3,43,4,71,120,17,177,15
府中市／5000m2未満,149,22,476,41,0,0,0,0,149,22,476,41
府中市／10000m2未満,41,6,264,23,0,0,0,0,41,6,264,23
府中市／10000m2以上,8,1,97,8,0,0,0,0,8,1,97,8
府中市／計,681,100,1165,100,7,100,6,100,688,100,1171,100
昭島市／100m2未満,21,6,1,0,1,33,0,1,22,6,1,0
昭島市／200m2未満,26,7,4,1,0,0,0,0,26,7,4,1
昭島市／300m2未満,25,7,6,1,0,0,0,0,25,7,6,1
昭島市／500m2未満,45,13,18,3,2,67,1,99,47,13,18,3
昭島市／1000m2未満,77,22,54,9,0,0,0,0,77,22,54,9
昭島市／2000m2未満,68,19,97,16,0,0,0,0,68,19,97,16
昭島市／5000m2未満,56,16,181,31,0,0,0,0,56,16,181,31
昭島市／10000m2未満,30,9,204,34,0,0,0,0,30,8,204,34
昭島市／10000m2以上,2,1,28,5,0,0,0,0,2,1,28,5
昭島市／計,350,100,593,100,3,100,1,100,353,100,593,100
調布市／100m2未満,21,4,22,2,1,25,0,9,22,4,22,2
調布市／200m2未満,39,7,48,4,1,25,0,17,40,8,49,4
調布市／300m2未満,36,7,75,6,0,0,0,0,36,7,75,6
調布市／500m2未満,84,16,215,18,2,50,2,73,86,16,217,18
調布市／1000m2未満,166,32,408,34,0,0,0,0,166,32,408,34
調布市／2000m2未満,148,28,326,27,0,0,0,0,148,28,326,27
調布市／5000m2未満,27,5,95,8,0,0,0,0,27,5,95,8
調布市／10000m2未満,0,0,0,0,0,0,0,0,0,0,0,0
調布市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
調布市／計,521,100,1189,100,4,100,2,100,525,100,1191,100
町田市／100m2未満,158,6,9,0,5,13,0,1,163,6,9,0
町田市／200m2未満,331,12,51,1,4,10,1,1,335,12,52,1
町田市／300m2未満,230,8,57,1,7,18,2,3,237,8,59,1
町田市／500m2未満,371,13,144,3,2,5,1,2,373,13,145,3
町田市／1000m2未満,495,18,358,7,7,18,5,10,502,18,364,7
町田市／2000m2未満,465,17,659,13,4,10,6,10,469,17,664,13
町田市／5000m2未満,475,17,1507,30,8,20,23,40,483,17,1530,31
町田市／10000m2未満,198,7,1347,27,3,8,19,34,201,7,1367,27
町田市／10000m2以上,59,2,819,17,0,0,0,0,59,2,819,16
町田市／計,2782,100,4953,100,40,100,57,100,2822,100,5009,100
小金井市／100m2未満,3,1,0,0,,0,0,0,3,1,0,0
小金井市／200m2未満,10,4,2,0,,0,0,0,10,4,2,0
小金井市／300m2未満,4,2,1,0,,0,0,0,4,2,1,0
小金井市／500m2未満,18,8,7,1,,0,0,0,18,7,7,1
小金井市／1000m2未満,41,17,28,5,,0,0,0,41,17,28,4
小金井市／2000m2未満,62,26,88,14,1,50,1,32,63,26,89,14
小金井市／5000m2未満,72,30,232,37,1,50,3,68,73,30,235,38
小金井市／10000m2未満,21,9,141,23,,0,0,0,21,9,141,23
小金井市／10000m2以上,8,3,123,20,,0,0,0,8,3,123,20
小金井市／計,239,100,621,100,2,100,4,100,241,100,626,100
小平市／100m2未満,176,13,13,1,1,9,0,1,177,13,13,1
小平市／200m2未満,169,13,39,2,2,18,0,8,171,13,40,2
小平市／300m2未満,141,10,48,3,1,9,0,5,142,10,49,3
小平市／500m2未満,192,14,119,7,4,36,1,27,196,14,120,7
小平市／1000m2未満,297,22,390,23,2,18,2,33,299,22,392,23
小平市／2000m2未満,238,18,569,33,1,9,1,27,239,18,570,33
小平市／5000m2未満,125,9,491,29,0,0,0,0,125,9,491,29
小平市／10000m2未満,6,0,37,2,0,0,0,0,6,0,37,2
小平市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
小平市／計,1344,100,1707,100,11,100,6,100,1355,100,1713,100
日野市／100m2未満,89,9,5,0,3,27,0,0,92,10,5,0
日野市／200m2未満,135,14,20,2,3,27,0,0,138,14,20,1
日野市／300m2未満,76,8,19,1,0,0,0,0,76,8,19,1
日野市／500m2未満,98,10,38,3,2,18,1,10,100,10,38,3
日野市／1000m2未満,169,18,120,9,1,9,1,7,170,18,121,9
日野市／2000m2未満,164,17,239,18,0,0,0,0,164,17,239,18
日野市／5000m2未満,166,18,525,39,2,18,6,83,168,18,531,39
日野市／10000m2未満,45,5,303,22,0,0,0,0,45,5,303,22
日野市／10000m2以上,6,1,79,6,0,0,0,0,6,1,79,6
日野市／計,948,100,1348,100,11,100,8,100,959,100,1355,100
東村山市／100m2未満,18,3,1,0,1,25,0,0,19,3,1,0
東村山市／200m2未満,35,6,5,0,0,0,0,0,35,6,5,0
東村山市／300m2未満,41,7,10,1,1,25,0,9,42,8,10,1
東村山市／500m2未満,59,11,23,2,1,25,0,10,60,11,23,2
東村山市／1000m2未満,85,15,64,5,0,0,0,0,85,15,64,5
東村山市／2000m2未満,90,16,128,9,0,0,0,0,90,16,128,9
東村山市／5000m2未満,126,23,404,29,1,25,3,81,127,23,407,29
東村山市／10000m2未満,75,14,511,36,0,0,0,0,75,14,511,36
東村山市／10000m2以上,20,4,259,18,0,0,0,0,20,4,259,18
東村山市／計,549,100,1405,100,4,100,3,100,553,100,1408,100
国分寺市／100m2未満,22,6,1,0,0,0,0,0,22,6,1,0
国分寺市／200m2未満,27,7,4,0,0,0,0,3,27,7,4,0
国分寺市／300m2未満,15,4,4,0,0,0,0,0,15,4,4,0
国分寺市／500m2未満,24,6,10,1,0,0,1,21,24,6,11,1
国分寺市／1000m2未満,50,14,37,3,1,100,2,45,51,14,40,3
国分寺市／2000m2未満,50,14,75,6,0,0,2,32,50,13,77,6
国分寺市／5000m2未満,89,24,297,22,0,0,0,0,89,24,297,22
国分寺市／10000m2未満,56,15,394,30,0,0,0,0,56,15,394,30
国分寺市／10000m2以上,37,10,499,38,0,0,0,0,37,10,499,38
国分寺市／計,370,100,1321,100,1,100,5,100,371,100,1326,100
国立市／100m2未満,8,3,0,0,0,0,0,0,8,3,0,0
国立市／200m2未満,20,9,3,1,1,25,0,10,21,9,3,1
国立市／300m2未満,12,5,3,1,1,25,0,14,13,5,3,1
国立市／500m2未満,19,8,8,2,0,0,0,0,19,8,8,2
国立市／1000m2未満,43,18,33,6,2,50,1,75,45,19,34,7
国立市／2000m2未満,53,23,77,15,0,0,0,0,53,22,77,15
国立市／5000m2未満,51,22,166,32,0,0,0,0,51,21,166,32
国立市／10000m2未満,26,11,188,37,0,0,0,0,26,11,188,37
国立市／10000m2以上,3,1,34,7,0,0,0,0,3,1,34,7
国立市／計,235,100,511,100,4,100,2,100,239,100,513,100
福生市／100m2未満,15,12,1,1,1,50,0,6,16,13,1,1
福生市／200m2未満,15,12,2,2,0,0,0,0,15,12,2,2
福生市／300m2未満,8,6,2,2,0,0,0,0,8,6,2,2
福生市／500m2未満,21,17,8,8,0,0,0,0,21,17,8,7
福生市／1000m2未満,30,24,20,18,0,0,0,0,30,24,20,18
福生市／2000m2未満,22,18,30,27,1,50,1,94,23,18,31,28
福生市／5000m2未満,11,9,37,33,0,0,0,0,11,9,37,32
福生市／10000m2未満,2,2,12,10,0,0,0,0,2,2,12,10
福生市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
福生市／計,124,100,112,100,2,100,1,100,126,100,114,100
狛江市／100m2未満,108,21,11,3,0,0,0,0,108,21,11,3
狛江市／200m2未満,95,18,22,6,1,33,0,7,96,18,22,6
狛江市／300m2未満,66,13,26,7,0,0,0,0,66,13,26,7
狛江市／500m2未満,94,18,73,21,0,0,0,0,94,18,73,20
狛江市／1000m2未満,95,18,114,32,1,33,1,37,96,18,115,32
狛江市／2000m2未満,51,10,86,24,1,33,1,56,52,10,87,24
狛江市／5000m2未満,9,2,24,7,0,0,0,0,9,2,24,7
狛江市／10000m2未満,0,0,0,0,0,0,0,0,0,0,0,0
狛江市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
狛江市／計,518,100,357,100,3,100,2,100,521,100,358,100
東大和市／100m2未満,23,6,1,0,0,,0,,23,6,1,0
東大和市／200m2未満,37,9,6,1,0,,0,,37,9,6,1
東大和市／300m2未満,48,12,12,2,0,,0,,48,12,12,2
東大和市／500m2未満,68,17,27,5,0,,0,,68,17,27,5
東大和市／1000m2未満,76,19,52,9,0,,0,,76,19,52,9
東大和市／2000m2未満,63,16,90,16,0,,0,,63,16,90,16
東大和市／5000m2未満,60,15,179,32,0,,0,,60,15,179,32
東大和市／10000m2未満,29,7,177,32,0,,0,,29,7,177,32
東大和市／10000m2以上,1,0,12,2,0,,0,,1,0,12,2
東大和市／計,405,100,556,100,0,0,0,0,405,100,556,100
清瀬市／100m2未満,19,4,1,0,1,33,0,11,20,4,1,0
清瀬市／200m2未満,21,4,3,0,1,33,0,11,22,5,3,0
清瀬市／300m2未満,17,4,4,0,0,0,0,0,17,4,4,0
清瀬市／500m2未満,46,10,19,1,0,0,0,0,46,10,19,1
清瀬市／1000m2未満,62,13,45,3,1,33,1,79,63,13,46,3
清瀬市／2000m2未満,76,16,110,6,0,0,0,0,76,16,110,6
清瀬市／5000m2未満,109,23,368,20,0,0,0,0,109,23,368,20
清瀬市／10000m2未満,83,17,602,33,0,0,0,0,83,17,602,33
清瀬市／10000m2以上,48,10,647,36,0,0,0,0,48,10,647,36
清瀬市／計,481,100,1799,100,3,100,1,100,484,100,1800,100
東久留米市／100m2未満,130,11,11,1,0,0,0,0,130,11,11,1
東久留米市／200m2未満,137,12,31,2,1,33,0,7,138,12,31,2
東久留米市／300m2未満,127,11,41,3,0,0,0,0,127,11,41,3
東久留米市／500m2未満,193,17,129,9,0,0,0,0,193,17,129,9
東久留米市／1000m2未満,296,26,454,32,1,33,1,30,297,26,455,32
東久留米市／2000m2未満,206,18,550,38,1,33,2,63,207,18,552,38
東久留米市／5000m2未満,64,6,216,15,0,0,0,0,64,6,216,15
東久留米市／10000m2未満,1,0,6,0,0,0,0,0,1,0,6,0
東久留米市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
東久留米市／計,1154,100,1439,100,3,100,2,100,1157,100,1442,100
武蔵村山市／100m2未満,28,3,1,0,0,0,0,0,28,3,1,0
武蔵村山市／200m2未満,79,9,12,1,0,0,0,0,79,9,12,1
武蔵村山市／300m2未満,62,7,15,1,1,33,0,15,63,7,16,1
武蔵村山市／500m2未満,87,10,34,2,1,33,0,24,88,10,34,2
武蔵村山市／1000m2未満,221,24,180,10,1,33,1,61,222,24,181,10
武蔵村山市／2000m2未満,172,19,256,15,0,0,0,0,172,19,256,15
武蔵村山市／5000m2未満,186,20,606,35,0,0,0,0,186,20,606,35
武蔵村山市／10000m2未満,51,6,353,20,0,0,0,0,51,6,353,20
武蔵村山市／10000m2以上,22,2,288,16,0,0,0,0,22,2,288,16
武蔵村山市／計,908,100,1745,100,3,100,1,100,911,100,1746,100
多摩市／100m2未満,9,4,0,0,0,0,0,0,9,4,0,0
多摩市／200m2未満,24,10,4,1,0,0,0,0,24,10,4,1
多摩市／300m2未満,28,12,7,2,1,20,0,2,29,12,7,2
多摩市／500m2未満,32,14,12,3,1,20,0,4,33,14,13,3
多摩市／1000m2未満,60,26,45,12,1,20,1,6,61,26,45,12
多摩市／2000m2未満,35,15,52,14,1,20,1,10,36,15,53,14
多摩市／5000m2未満,26,11,82,23,0,0,0,0,26,11,82,22
多摩市／10000m2未満,13,6,81,22,0,0,0,0,13,5,81,21
多摩市／10000m2以上,6,3,83,23,1,20,11,80,7,3,94,25
多摩市／計,233,100,366,100,5,100,14,100,238,100,380,100
稲城市／100m2未満,50,9,3,0,1,20,0,1,51,9,3,0
稲城市／200m2未満,50,9,8,1,1,20,0,7,51,9,8,1
稲城市／300m2未満,33,6,8,1,0,0,0,0,33,6,8,1
稲城市／500m2未満,55,10,21,2,2,40,1,44,57,10,22,2
稲城市／1000m2未満,91,16,67,5,1,20,1,48,92,16,68,5
稲城市／2000m2未満,99,18,146,12,0,0,0,0,99,17,146,12
稲城市／5000m2未満,121,21,386,31,0,0,0,0,121,21,386,31
稲城市／10000m2未満,53,9,372,30,0,0,0,0,53,9,372,30
稲城市／10000m2以上,13,2,222,18,0,0,0,0,13,2,222,18
稲城市／計,565,100,1233,100,5,100,2,100,570,100,1234,100
羽村市／100m2未満,26,7,1,0,0,0,0,0,26,7,1,0
羽村市／200m2未満,48,13,7,2,0,0,0,0,48,13,7,2
羽村市／300m2未満,48,13,12,3,0,0,0,0,48,13,12,3
羽村市／500m2未満,53,14,20,6,1,50,0,40,54,15,21,6
羽村市／1000m2未満,78,21,52,14,1,50,1,60,79,21,53,14
羽村市／2000m2未満,61,16,84,23,0,0,0,0,61,16,84,23
羽村市／5000m2未満,50,14,155,42,0,0,0,0,50,13,155,42
羽村市／10000m2未満,6,2,35,10,0,0,0,0,6,2,35,10
羽村市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
羽村市／計,370,100,368,100,2,100,1,100,372,100,369,100
あきる野市／100m2未満,180,5,9,0,3,6,0,0,183,5,9,0
あきる野市／200m2未満,306,13,48,1,7,13,1,2,313,9,49,1
あきる野市／300m2未満,315,12,78,2,6,12,1,3,321,9,80,2
あきる野市／500m2未満,466,21,182,4,11,21,4,7,477,13,187,4
あきる野市／1000m2未満,788,23,570,11,12,23,9,15,800,22,578,11
あきる野市／2000m2未満,662,2,944,18,1,2,2,3,663,19,945,18
あきる野市／5000m2未満,596,19,1877,36,10,19,28,47,606,17,1905,36
あきる野市／10000m2未満,177,4,1179,23,2,4,14,24,179,5,1193,23
あきる野市／10000m2以上,27,1,323,6,0,0,0,0,27,1,323,6
あきる野市／計,3517,100,5209,100,52,100,59,100,3569,100,5268,100
西東京市／100m2未満,210,14,10,1,0,0,0,0,210,14,10,1
西東京市／200m2未満,142,10,21,2,1,100,0,100,143,10,21,2
西東京市／300m2未満,109,7,26,2,0,0,0,0,109,7,26,2
西東京市／500m2未満,208,14,81,7,0,0,0,0,208,14,81,7
西東京市／1000m2未満,389,26,283,23,0,0,0,0,389,26,283,23
西東京市／2000m2未満,305,20,421,35,0,0,0,0,305,20,421,35
西東京市／5000m2未満,127,9,350,29,0,0,0,0,127,9,350,29
西東京市／10000m2未満,3,0,21,2,0,0,0,0,3,0,21,2
西東京市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
西東京市／計,1493,100,1214,100,1,100,0,100,1494,100,1215,100
市部計／100m2未満,1932,7,136,0,35,11,2,1,1967,7,138,0
市部計／200m2未満,2867,10,511,1,42,14,6,2,2909,11,517,1
市部計／300m2未満,2373,9,686,2,36,12,9,3,2409,9,695,2
市部計／500m2未満,3551,13,1704,4,47,15,20,6,3598,13,1724,4
市部計／1000m2未満,5548,20,4770,10,72,23,54,16,5620,20,4825,11
市部計／2000m2未満,4837,18,7507,17,33,11,47,14,4870,18,7554,17
市部計／5000m2未満,4273,16,13575,30,33,11,98,29,4306,16,13673,30
市部計／10000m2未満,1537,6,10439,23,7,2,47,14,1544,6,10485,23
市部計／10000m2以上,440,2,6107,13,4,1,52,16,444,2,6160,13
市部計／計,27358,100,45436,100,309,100,335,100,27667,100,45771,100
