区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
台東区／10000m2未満,2,0,13,1,14,0,102,6,16,0,115,3
台東区／10000m2以上,1,0,11,0,11,0,252,15,12,0,263,7
台東区／計,22239,100,2356,100,4774,100,1668,100,27013,100,4024,100
墨田区／50m2未満,6346,21,238,6,286,8,9,0,6632,20,247,4
墨田区／100m2未満,12698,43,902,24,604,17,47,2,13302,40,949,16
墨田区／150m2未満,4704,16,570,15,575,16,71,3,5279,16,641,11
墨田区／200m2未満,2276,8,391,10,413,11,72,3,2689,8,463,8
墨田区／300m2未満,1718,6,414,11,477,13,117,6,2195,7,532,9
墨田区／500m2未満,1163,4,437,11,522,14,199,9,1685,5,636,11
墨田区／1000m2未満,595,2,404,11,409,11,283,13,1004,3,687,12
墨田区／2000m2未満,161,1,221,6,156,4,210,10,317,1,431,7
墨田区／5000m2未満,57,0,160,4,94,3,288,14,151,0,448,8
墨田区／10000m2未満,9,0,59,2,47,1,309,15,56,0,368,6
墨田区／10000m2以上,3,0,37,1,22,1,508,24,25,0,545,9
墨田区／計,29730,100,3835,100,3605,100,2112,100,33335,100,5947,100
江東区／50m2未満,6870,23,259,7,314,7,9,0,7184,21,269,2
江東区／100m2未満,13644,45,963,25,573,13,42,0,14217,41,1006,8
江東区／150m2未満,4485,15,541,14,532,12,66,1,5017,15,606,5
江東区／200m2未満,1876,6,322,8,364,8,63,1,2240,6,385,3
江東区／300m2未満,1430,5,345,9,440,10,108,1,1870,5,453,4
江東区／500m2未満,1006,3,380,10,612,14,233,3,1618,5,612,5
江東区／1000m2未満,530,2,358,9,554,13,391,5,1084,3,749,6
江東区／2000m2未満,194,1,274,7,404,9,587,7,598,2,862,7
江東区／5000m2未満,81,0,226,6,293,7,941,11,374,1,1167,9
江東区／10000m2未満,20,0,123,3,131,3,941,11,151,0,1065,9
江東区／10000m2以上,3,0,41,1,154,4,5140,60,157,0,5181,42
江東区／計,30139,100,3833,100,4371,100,8522,100,34510,100,12355,100
品川区／50m2未満,7560,18,290,5,290,8,8,0,7850,17,299,3
品川区／100m2未満,17737,42,1246,22,568,15,43,1,18305,40,1289,13
品川区／150m2未満,6992,17,852,15,543,14,68,2,7535,17,919,9
品川区／200m2未満,3538,8,609,11,455,12,79,2,3993,9,688,7
品川区／300m2未満,2933,7,707,12,514,13,126,3,3447,8,832,9
品川区／500m2未満,1793,4,673,12,542,14,207,5,2335,5,879,9
品川区／1000m2未満,874,2,585,10,457,12,315,8,1331,3,900,9
品川区／2000m2未満,237,1,322,6,245,6,331,8,482,1,653,7
品川区／5000m2未満,96,0,269,5,142,4,453,11,238,1,722,7
品川区／10000m2未満,17,0,113,2,52,1,354,9,69,0,466,5
品川区／10000m2以上,3,0,43,1,50,1,2034,51,53,0,2077,21
品川区／計,41780,100,5707,100,3858,100,4018,100,45638,100,9725,100
目黒区／50m2未満,3292,9,118,2,173,6,5,0,3465,9,123,2
目黒区／100m2未満,13462,37,994,16,438,14,33,2,13900,35,1028,13
目黒区／150m2未満,7850,21,953,16,512,17,64,3,8362,21,1017,13
目黒区／200m2未満,4754,13,824,14,360,12,63,3,5114,13,886,11
目黒区／300m2未満,3946,11,953,16,506,16,124,6,4452,11,1077,13
目黒区／500m2未満,2295,6,859,14,471,15,183,9,2766,7,1042,13
目黒区／1000m2未満,801,2,531,9,350,11,242,12,1151,3,773,10
目黒区／2000m2未満,241,1,328,5,155,5,212,11,396,1,541,7
目黒区／5000m2未満,73,0,225,4,71,2,221,11,144,0,446,6
目黒区／10000m2未満,12,0,81,1,23,1,150,8,35,0,231,3
目黒区／10000m2以上,8,0,190,3,24,1,692,35,32,0,882,11
目黒区／計,36734,100,6056,100,3083,100,1990,100,39817,100,8046,100
大田区／50m2未満,12023,13,470,3,373,5,10,0,12396,13,480,2
大田区／100m2未満,35947,39,2588,17,805,12,63,1,36752,37,2651,12
大田区／150m2未満,17185,19,2078,13,934,13,117,2,18119,18,2195,10
大田区／200m2未満,9318,10,1609,10,691,10,121,2,10009,10,1730,8
大田区／300m2未満,7754,8,1881,12,908,13,223,3,8662,9,2104,9
大田区／500m2未満,5243,6,1979,13,1098,16,422,6,6341,6,2402,11
大田区／1000m2未満,2561,3,1732,11,978,14,695,10,3539,4,2427,11
大田区／2000m2未満,903,1,1217,8,564,8,784,11,1467,1,2001,9
大田区／5000m2未満,395,0,1180,8,361,5,1096,16,756,1,2277,10
大田区／10000m2未満,84,0,555,4,117,2,802,12,201,0,1358,6
大田区／10000m2以上,19,0,299,2,94,1,2581,37,113,0,2879,13
大田区／計,91432,100,15589,100,6923,100,6914,100,98355,100,22503,100
世田谷区／50m2未満,8896,7,312,1,393,6,9,0,9289,7,321,1
世田谷区／100m2未満,42283,32,3235,13,887,13,69,1,43170,31,3304,11
世田谷区／150m2未満,34747,26,4168,17,1005,15,125,2,35752,26,4293,14
世田谷区／200m2未満,17156,13,2967,12,905,13,157,3,18061,13,3124,10
世田谷区／300m2未満,14919,11,3599,14,1044,15,254,4,15963,11,3853,12
世田谷区／500m2未満,9125,7,3417,14,1084,16,418,7,10209,7,3835,12
世田谷区／1000m2未満,3578,3,2389,9,838,12,581,10,4416,3,2970,10
世田谷区／2000m2未満,1299,1,1774,7,372,5,514,9,1671,1,2288,7
世田谷区／5000m2未満,753,1,2237,9,203,3,643,11,956,1,2880,9
世田谷区／10000m2未満,130,0,860,3,77,1,537,9,207,0,1398,5
世田谷区／10000m2以上,19,0,269,1,75,1,2432,42,94,0,2701,9
世田谷区／計,132905,100,25228,100,6883,100,5740,100,139788,100,30968,100
渋谷区／50m2未満,3168,13,117,3,355,7,10,0,3523,12,126,2
渋谷区／100m2未満,8332,35,599,16,776,16,59,2,9108,32,659,10
渋谷区／150m2未満,4524,19,554,15,705,15,88,3,5229,18,642,10
渋谷区／200m2未満,2830,12,489,13,561,12,98,3,3391,12,586,9
渋谷区／300m2未満,2544,11,616,16,651,14,162,6,3195,11,778,12
渋谷区／500m2未満,1712,7,637,17,736,15,281,10,2448,9,918,14
渋谷区／1000m2未満,613,3,410,11,555,12,387,13,1168,4,797,12
渋谷区／2000m2未満,127,1,176,5,241,5,333,12,368,1,509,8
渋谷区／5000m2未満,41,0,117,3,143,3,434,15,184,1,551,8
渋谷区／10000m2未満,6,0,42,1,41,1,278,10,47,0,320,5
渋谷区／10000m2以上,3,0,45,1,29,1,761,26,32,0,806,12
渋谷区／計,23900,100,3802,100,4793,100,2889,100,28693,100,6691,100
中野区／50m2未満,5584,12,202,3,332,10,10,1,5916,12,211,2
中野区／100m2未満,18421,38,1363,18,645,19,50,3,19066,37,1413,16
中野区／150m2未満,10185,21,1235,17,590,17,73,4,10775,21,1308,14
中野区／200m2未満,5451,11,942,13,444,13,77,5,5895,11,1019,11
中野区／300m2未満,4362,9,1052,14,464,13,114,7,4826,9,1166,13
中野区／500m2未満,2490,5,927,12,449,13,172,10,2939,6,1098,12
中野区／1000m2未満,923,2,615,8,312,9,212,13,1235,2,827,9
中野区／2000m2未満,279,1,383,5,137,4,189,11,416,1,571,6
中野区／5000m2未満,172,0,514,7,59,2,178,11,231,0,692,8
中野区／10000m2未満,27,0,186,2,34,1,236,14,61,0,422,5
中野区／10000m2以上,2,0,22,0,14,0,353,21,16,0,375,4
中野区／計,47896,100,7440,100,3480,100,1662,100,51376,100,9102,100
杉並区／50m2未満,6533,7,223,1,322,7,8,0,6855,7,232,1
杉並区／100m2未満,30410,32,2358,14,706,15,54,2,31116,31,2412,12
杉並区／150m2未満,25328,27,3035,18,699,15,87,3,26027,26,3121,16
杉並区／200m2未満,12461,13,2157,13,593,13,103,4,13054,13,2260,11
杉並区／300m2未満,10588,11,2558,15,668,15,165,6,11256,11,2723,14
杉並区／500m2未満,6147,6,2296,13,657,14,250,9,6804,7,2546,13
杉並区／1000m2未満,2252,2,1506,9,504,11,346,12,2756,3,1852,9
杉並区／2000m2未満,728,1,1004,6,226,5,310,11,954,1,1314,7
杉並区／5000m2未満,353,0,1044,6,132,3,406,14,485,0,1450,7
杉並区／10000m2未満,107,0,704,4,35,1,250,9,142,0,954,5
杉並区／10000m2以上,19,0,302,2,41,1,822,29,60,0,1125,6
杉並区／計,94926,100,17187,100,4583,100,2801,100,99509,100,19988,100
豊島区／50m2未満,5568,16,207,4,326,9,9,1,5894,15,216,3
豊島区／100m2未満,14091,40,1011,20,733,19,56,3,14824,38,1067,15
豊島区／150m2未満,6625,19,806,16,667,18,83,5,7292,19,888,13
豊島区／200m2未満,3563,10,614,12,475,12,83,5,4038,10,697,10
豊島区／300m2未満,2795,8,677,13,531,14,130,7,3326,8,808,12
豊島区／500m2未満,1689,5,634,12,455,12,173,10,2144,5,807,12
豊島区／1000m2未満,750,2,514,10,347,9,241,13,1097,3,755,11
豊島区／2000m2未満,223,1,301,6,156,4,213,12,379,1,514,7
豊島区／5000m2未満,91,0,272,5,73,2,218,12,164,0,490,7
豊島区／10000m2未満,10,0,59,1,19,0,136,8,29,0,194,3
豊島区／10000m2以上,5,0,81,2,24,1,458,25,29,0,539,8
豊島区／計,35410,100,5175,100,3806,100,1799,100,39216,100,6974,100
北区／50m2未満,7221,18,274,5,299,10,9,0,7520,17,283,3
北区／100m2未満,17569,43,1251,21,524,18,40,1,18093,42,1290,15
北区／150m2未満,6953,17,842,14,426,15,52,2,7379,17,894,10
北区／200m2未満,3319,8,572,10,295,10,51,2,3614,8,622,7
北区／300m2未満,2541,6,613,10,361,13,89,3,2902,7,701,8
北区／500m2未満,1577,4,593,10,336,12,129,5,1913,4,723,8
北区／1000m2未満,843,2,575,10,287,10,204,7,1130,3,779,9
北区／2000m2未満,323,1,445,8,157,5,214,8,480,1,659,8
北区／5000m2未満,146,0,431,7,92,3,282,10,238,1,714,8
北区／10000m2未満,33,0,224,4,43,1,308,11,76,0,532,6
北区／10000m2以上,4,0,78,1,50,2,1356,50,54,0,1434,17
北区／計,40529,100,5897,100,2870,100,2735,100,43399,100,8631,100
荒川区／50m2未満,5981,24,220,6,252,12,7,1,6233,23,227,5
荒川区／100m2未満,10205,41,716,21,364,17,28,2,10569,39,744,16
荒川区／150m2未満,3598,15,435,13,317,15,39,3,3915,15,473,10
荒川区／200m2未満,1741,7,299,9,263,12,45,4,2004,7,345,7
荒川区／300m2未満,1411,6,340,10,268,12,66,5,1679,6,406,9
荒川区／500m2未満,906,4,343,10,263,12,101,8,1169,4,445,9
荒川区／1000m2未満,531,2,360,11,242,11,172,13,773,3,532,11
荒川区／2000m2未満,208,1,283,8,116,5,159,12,324,1,442,9
荒川区／5000m2未満,72,0,205,6,55,3,174,13,127,0,379,8
荒川区／10000m2未満,26,0,181,5,19,1,146,11,45,0,327,7
荒川区／10000m2以上,3,0,38,1,13,1,356,28,16,0,395,8
荒川区／計,24682,100,3420,100,2172,100,1294,100,26854,100,4714,100
板橋区／50m2未満,6815,11,249,2,295,7,8,0,7110,10,256,2
板橋区／100m2未満,29326,45,2123,19,608,14,46,1,29934,43,2170,14
板橋区／150m2未満,12703,20,1522,13,562,13,70,2,13265,19,1592,10
板橋区／200m2未満,5430,8,936,8,466,11,81,2,5896,9,1017,6
板橋区／300m2未満,4644,7,1119,10,556,13,136,3,5200,8,1255,8
板橋区／500m2未満,2731,4,1035,9,600,14,229,5,3331,5,1264,8
板橋区／1000m2未満,1653,3,1133,10,558,13,396,9,2211,3,1529,10
板橋区／2000m2未満,780,1,1082,9,327,8,463,11,1107,2,1545,10
板橋区／5000m2未満,448,1,1345,12,203,5,617,14,651,1,1962,12
板橋区／10000m2未満,99,0,642,6,65,2,427,10,164,0,1068,7
板橋区／10000m2以上,16,0,251,2,63,1,1884,43,79,0,2135,14
板橋区／計,64645,100,11436,100,4303,100,4356,100,68948,100,15793,100
練馬区／50m2未満,6277,5,199,1,340,8,7,0,6617,5,206,1
練馬区／100m2未満,40344,33,3172,14,659,15,51,2,41003,32,3223,12
練馬区／150m2未満,42755,35,4998,21,718,16,89,3,43473,34,5087,19
練馬区／200m2未満,12725,10,2191,9,481,11,83,3,13206,10,2274,9
練馬区／300m2未満,10248,8,2458,11,566,13,138,4,10814,9,2596,10
練馬区／500m2未満,5424,4,2029,9,554,13,214,7,5978,5,2243,8
練馬区／1000m2未満,2567,2,1769,8,533,12,372,12,3100,2,2141,8
練馬区／2000m2未満,1196,1,1673,7,292,7,407,13,1488,1,2080,8
練馬区／5000m2未満,951,1,2956,13,170,4,504,16,1121,1,3459,13
練馬区／10000m2未満,216,0,1438,6,47,1,322,10,263,0,1761,7
練馬区／10000m2以上,37,0,463,2,30,1,898,29,67,0,1361,5
練馬区／計,122740,100,23346,100,4390,100,3085,100,127130,100,26431,100
足立区／50m2未満,10649,10,368,2,402,7,9,0,11051,10,377,1
足立区／100m2未満,45744,44,3449,17,634,12,47,1,46378,42,3496,14
足立区／150m2未満,22501,22,2642,13,706,13,88,2,23207,21,2730,11
足立区／200m2未満,8113,8,1396,7,560,10,97,2,8673,8,1493,6
足立区／300m2未満,6528,6,1579,8,638,12,157,3,7166,7,1736,7
足立区／500m2未満,4597,4,1745,9,827,15,321,6,5424,5,2066,8
足立区／1000m2未満,3111,3,2147,11,779,14,552,10,3890,4,2699,11
足立区／2000m2未満,1482,1,2069,10,488,9,677,13,1970,2,2746,11
足立区／5000m2未満,1036,1,3155,16,267,5,812,15,1303,1,3966,16
足立区／10000m2未満,210,0,1356,7,80,1,553,10,290,0,1909,7
足立区／10000m2以上,20,0,272,1,65,1,2081,39,85,0,2353,9
足立区／計,103991,100,20179,100,5446,100,5393,100,109437,100,25572,100
葛飾区／50m2未満,9911,14,367,3,344,9,9,0,10255,13,377,2
葛飾区／100m2未満,34560,47,2535,20,617,16,47,2,35177,46,2583,17
葛飾区／150m2未満,12858,18,1530,12,518,13,64,2,13376,17,1594,10
葛飾区／200m2未満,5437,7,938,7,423,11,74,3,5860,8,1012,7
葛飾区／300m2未満,4362,6,1052,8,465,12,116,4,4827,6,1167,8
葛飾区／500m2未満,2941,4,1122,9,494,13,192,7,3435,4,1314,9
葛飾区／1000m2未満,1736,2,1186,9,504,13,348,12,2240,3,1534,10
葛飾区／2000m2未満,814,1,1132,9,260,7,359,13,1074,1,1491,10
葛飾区／5000m2未満,522,1,1574,13,143,4,434,15,665,1,2007,13
葛飾区／10000m2未満,114,0,761,6,46,1,311,11,160,0,1072,7
葛飾区／10000m2以上,27,0,384,3,27,1,864,31,54,0,1248,8
葛飾区／計,73282,100,12580,100,3841,100,2818,100,77123,100,15399,100
江戸川区／50m2未満,17103,18,655,4,374,8,11,0,17477,17,666,3
江戸川区／100m2未満,44936,46,3306,20,593,12,45,1,45529,45,3351,15
江戸川区／150m2未満,14848,15,1764,10,569,12,71,1,15417,15,1834,8
江戸川区／200m2未満,6099,6,1053,6,479,10,83,2,6578,6,1136,5
江戸川区／300m2未満,5110,5,1240,7,630,13,157,3,5740,6,1397,6
江戸川区／500m2未満,4094,4,1557,9,733,15,286,6,4827,5,1843,9
江戸川区／1000m2未満,2841,3,1967,12,748,16,532,11,3589,4,2499,12
江戸川区／2000m2未満,1326,1,1831,11,394,8,566,12,1720,2,2398,11
江戸川区／5000m2未満,779,1,2325,14,200,4,588,12,979,1,2913,13
江戸川区／10000m2未満,119,0,807,5,61,1,406,9,180,0,1213,6
江戸川区／10000m2以上,27,0,439,3,44,1,1978,42,71,0,2417,11
江戸川区／計,97282,100,16942,100,4825,100,4723,100,102107,100,21665,100
区部計／50m2未満,151294,13,5546,3,7939,8,224,0,159233,12,5770,2
区部計／100m2未満,470600,39,34766,17,15775,16,1203,2,486375,37,35969,13
区部計／150m2未満,257817,22,30828,15,14778,15,1829,2,272595,21,32656,12
区部計／200m2未満,115896,10,19998,10,11204,11,1945,2,127100,10,21943,8
区部計／300m2未満,95807,8,23127,12,13210,13,3243,4,109017,8,26371,9
区部計／500m2未満,59756,5,22470,11,13861,14,5329,7,73617,6,27799,10
区部計／1000m2未満,28478,2,19309,10,11552,12,8082,10,40030,3,27391,10
区部計／2000m2未満,10862,1,14964,7,6014,6,8364,10,16876,1,23328,8
区部計／5000m2未満,6140,1,18453,9,3462,3,10576,13,9602,1,29029,10
区部計／10000m2未満,1254,0,8295,4,1197,1,8283,10,2451,0,16578,6
区部計／10000m2以上,223,0,3320,2,1030,1,30956,39,1253,0,34276,12
区部計／計,1198127,100,201076,100,100022,100,80033,100,1298149,100,281109,100
