区市町村名,用途/昭和・平成・令和　年,63,4,9,14,19,24,29,30,元,2,3
千代田区,住宅地,4.4,-17.8,-12.9,0.0,16.2,-0.2,5.0,2.7,1.9,1.7,1.1
千代田区,商業地,2.8,-15.3,-11.4,-7.1,22.6,-1.2,6.2,7.8,7.9,0.7,-1.2
千代田区,全用途平均,2.9,-15.5,-11.6,-6.3,21.9,-1.1,6.1,7.1,7.1,0.8,-0.9
中央区,住宅地,-5.1,-18.9,-2.5,-2.5,23.3,-0.4,4.8,3.8,4.3,1.4,1.1
中央区,商業地,2.2,-12.7,-11.6,-6.7,25.8,-1.4,8.0,9.9,9.7,0.5,-1.9
中央区,全用途平均,2.0,-13.0,-11.1,-6.5,25.6,-1.3,7.7,9.2,9.1,0.6,-1.5
港区,住宅地,-8.2,-29.0,-6.2,0.0,24.1,-0.2,3.9,4.9,6.0,2.0,1.8
港区,商業地,-5.4,-14.4,-9.6,-1.4,28.6,-1.4,7.0,8.0,9.9,3.5,-0.7
港区,全用途平均,-6.4,-17.6,-8.7,-1.1,27.3,-1.1,6.2,7.1,9.0,3.1,0.1
新宿区,住宅地,-1.5,-22.0,-3.8,-2.6,14.6,-0.5,3.8,5.3,6.1,2.6,1.0
新宿区,商業地,1.4,-13.9,-7.9,-4.7,21.8,-1.3,6.4,6.5,8.6,1.3,-1.8
新宿区,全用途平均,0.3,-16.3,-6.4,-4.0,19.6,-1.1,5.7,6.2,7.9,1.6,-1.0
文京区,住宅地,-2.7,-16.0,-4.7,-0.4,24.6,-0.5,5.1,6.9,6.6,2.2,0.3
文京区,商業地,-1.1,-15.5,-17.0,-4.8,26.8,-0.8,7.0,7.5,8.8,2.5,0.3
文京区,全用途平均,-1.7,-15.8,-13.2,-3.1,25.8,-0.7,6.3,7.2,8.0,2.4,0.3
台東区,住宅地,-1.7,-15.7,-6.1,-0.6,17.5,-0.9,3.9,6.5,7.6,0.6,1.7
台東区,商業地,-0.6,-16.2,-17.2,-6.5,19.1,-0.9,7.4,9.0,14.4,2.3,0.0
台東区,全用途平均,-0.7,-16.1,-16.3,-6.0,18.9,-0.9,7.1,8.8,13.8,2.2,0.2
墨田区,住宅地,―,―,―,-1.3,8.5,0.0,3.2,5.7,6.4,1.7,0.4
墨田区,商業地,9.2,-25.8,-11.4,-4.9,17.1,0.3,4.1,6.8,8.1,1.7,0.5
墨田区,全用途平均,7.7,-23.2,-10.4,-4.5,15.3,0.2,3.9,6.5,7.7,1.7,0.5
江東区,住宅地,23.1,-21.0,-5.6,-1.6,9.8,-0.3,3.8,5.3,6.5,1.5,0.8
江東区,商業地,9.3,-22.7,-12.9,-5.0,20.2,-0.2,4.6,7.0,8.7,2.1,0.5
江東区,全用途平均,12.6,-21.7,-9.3,-3.1,15.5,0.2,4.3,6.0,7.3,1.8,0.8
品川区,住宅地,-1.7,-18.3,-3.2,-1.1,17.5,-0.4,4.0,5.7,5.3,1.1,1.9
品川区,商業地,0.6,-13.1,-10.1,-1.3,20.0,-0.4,5.1,6.5,7.0,0.9,-0.1
品川区,全用途平均,-0.1,-14.8,-7.1,-1.1,19.1,-0.4,4.6,6.1,6.2,1.0,0.8
