区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
武蔵野市／300㎡未満,3,3,740,0,0,0,0,0,3,3,740,0
武蔵野市／500㎡未満,5,4,2066,1,0,0,0,0,5,4,2066,1
"武蔵野市／1,000㎡未満",20,18,14041,5,0,0,0,0,20,18,14041,5
"武蔵野市／2,000㎡未満",23,21,32746,12,0,0,0,0,23,21,32746,12
"武蔵野市／5,000㎡未満",37,33,123496,43,0,0,0,0,37,33,123496,43
"武蔵野市／10,000㎡未満",15,13,100435,35,0,0,0,0,15,13,100435,35
"武蔵野市／10,000㎡以上",1,1,10542,4,0,0,0,0,1,1,10542,4
武蔵野市／計,112,100,284618,100,0,0,0,0,112,100,284618,100
三鷹市／100㎡未満,14,3,755,0,0,0,0,0,14,3,755,0
三鷹市／200㎡未満,40,8,5912,0,0,0,0,0,40,8,5912,0
三鷹市／300㎡未満,25,5,6161,0,0,0,0,0,25,5,6161,0
三鷹市／500㎡未満,41,8,16063,1,1,100,452,100,42,8,16515,1
"三鷹市／1,000㎡未満",58,12,41044,3,0,0,0,0,58,12,41044,3
"三鷹市／2,000㎡未満",104,21,148270,10,0,0,0,0,104,21,148270,10
"三鷹市／5,000㎡未満",117,23,381436,26,0,0,0,0,117,23,381436,26
"三鷹市／10,000㎡未満",83,17,572892,39,0,0,0,0,83,17,572892,39
"三鷹市／10,000㎡以上",19,4,297554,20,0,0,0,0,19,4,297554,20
三鷹市／計,501,100,1470088,100,1,100,452,100,502,100,1470540,100
青梅市／100㎡未満,213,6,12121,0,4,9,139,0,217,6,12260,0
青梅市／200㎡未満,356,11,54193,1,8,17,1166,3,364,11,55360,1
青梅市／300㎡未満,333,10,80990,2,7,15,1759,4,340,10,82749,2
青梅市／500㎡未満,531,16,207162,5,6,13,2534,6,537,16,209696,5
"青梅市／1,000㎡未満",657,20,475894,11,11,24,7782,17,668,20,483676,11
"青梅市／2,000㎡未満",582,18,818043,18,6,13,8508,19,588,18,826552,18
"青梅市／5,000㎡未満",465,14,1428523,32,2,4,4682,10,467,14,1433205,32
"青梅市／10,000㎡未満",146,4,978904,22,1,2,5151,11,147,4,984055,22
"青梅市／10,000㎡以上",29,1,391422,9,1,2,13647,30,30,1,405069,9
青梅市／計,3312,100,4447251,100,46,100,45369,100,3358,100,4492620,100
府中市／100㎡未満,37,5,1789,0,0,0,0,0,37,5,1789,0
府中市／200㎡未満,60,8,9150,1,1,20,167,5,61,8,9316,1
府中市／300㎡未満,58,8,14430,1,0,0,0,0,58,8,14430,1
府中市／500㎡未満,91,13,34429,3,1,20,409,12,92,13,34838,3
"府中市／1,000㎡未満",135,19,98327,8,2,40,1284,38,137,19,99612,8
"府中市／2,000㎡未満",126,18,186586,15,1,20,1508,45,127,18,188094,15
"府中市／5,000㎡未満",164,23,531215,43,0,0,0,0,164,23,531215,43
"府中市／10,000㎡未満",41,6,271727,22,0,0,0,0,41,6,271727,22
"府中市／10,000㎡以上",8,1,92675,7,0,0,0,0,8,1,92675,7
府中市／計,720,100,1240328,100,5,100,3368,100,725,100,1243696,100
昭島市／100㎡未満,19,5,931,0,1,33,5,0,20,5,935,0
昭島市／200㎡未満,37,10,5472,1,0,0,0,0,37,10,5472,1
昭島市／300㎡未満,27,7,6632,1,0,0,0,0,27,7,6632,1
昭島市／500㎡未満,51,13,19829,3,1,33,331,18,52,14,20160,3
"昭島市／1,000㎡未満",78,20,54910,9,0,0,0,0,78,20,54910,9
"昭島市／2,000㎡未満",77,20,107761,17,1,33,1497,82,78,20,109258,17
"昭島市／5,000㎡未満",59,15,190312,30,0,0,0,0,59,15,190312,30
"昭島市／10,000㎡未満",31,8,209925,34,0,0,0,0,31,8,209925,34
"昭島市／10,000㎡以上",2,1,28370,5,0,0,0,0,2,1,28370,5
昭島市／計,381,100,624142,100,3,100,1832,100,384,100,625974,100
調布市／100㎡未満,19,3,794,0,1,13,1,0,20,4,794,0
調布市／200㎡未満,37,7,5401,0,1,13,114,3,38,7,5515,0
調布市／300㎡未満,26,5,6532,0,1,13,281,7,27,5,6813,0
調布市／500㎡未満,45,8,17883,1,2,25,918,22,47,8,18801,1
"調布市／1,000㎡未満",100,18,72980,5,2,25,1794,43,102,18,74774,5
"調布市／2,000㎡未満",103,19,146948,11,1,13,1088,26,104,18,148036,11
"調布市／5,000㎡未満",136,25,429487,31,0,0,0,0,136,24,429487,31
"調布市／10,000㎡未満",78,14,524438,38,0,0,0,0,78,14,524438,38
"調布市／10,000㎡以上",11,2,160780,12,0,0,0,0,11,2,160780,12
調布市／計,555,100,1365244,100,8,100,4196,100,563,100,1369439,100
町田市／100㎡未満,155,5,8935,0,5,12,224,0,160,6,9159,0
町田市／200㎡未満,344,12,53343,1,4,10,582,1,348,12,53925,1
町田市／300㎡未満,234,8,58153,1,7,17,1711,3,241,8,59865,1
町田市／500㎡未満,375,13,145646,3,2,5,909,2,377,13,146555,3
"町田市／1,000㎡未満",515,18,372184,7,7,17,4461,8,522,18,376644,7
"町田市／2,000㎡未満",478,17,675368,13,6,15,8287,15,484,17,683655,13
"町田市／5,000㎡未満",497,17,1581574,30,8,20,25807,46,505,17,1607381,31
"町田市／10,000㎡未満",203,7,1408135,27,2,5,13668,25,205,7,1421803,27
"町田市／10,000㎡以上",65,2,888528,17,0,0,0,0,65,2,888528,17
町田市／計,2866,100,5191866,100,41,100,55649,100,2907,100,5247515,100
小金井市／100㎡未満,4,2,163,0,0,0,0,0,4,2,163,0
小金井市／200㎡未満,11,4,1707,0,0,0,0,0,11,4,1707,0
小金井市／300㎡未満,7,3,1535,0,0,0,0,0,7,3,1535,0
小金井市／500㎡未満,21,8,8886,1,0,0,0,0,21,8,8886,1
"小金井市／1,000㎡未満",40,16,28543,4,0,0,0,0,40,16,28543,4
"小金井市／2,000㎡未満",62,24,88541,13,1,50,1335,32,63,25,89876,13
"小金井市／5,000㎡未満",78,31,250382,37,1,50,2813,68,79,31,253195,37
"小金井市／10,000㎡未満",23,9,160065,24,0,0,0,0,23,9,160065,24
"小金井市／10,000㎡以上",9,4,135562,20,0,0,0,0,9,4,135562,20
小金井市／計,255,100,675384,100,2,100,4148,100,257,100,679532,100
小平市／100㎡未満,183,13,13095,1,0,0,0,0,183,13,13095,1
小平市／200㎡未満,184,13,42037,2,1,11,257,4,185,13,42294,2
小平市／300㎡未満,150,11,53009,3,0,0,0,0,150,10,53009,3
小平市／500㎡未満,201,14,123185,7,3,33,1121,18,204,14,124306,7
"小平市／1,000㎡未満",308,22,409619,23,4,44,3522,55,312,22,413141,23
"小平市／2,000㎡未満",258,18,597798,33,1,11,1471,23,259,18,599269,33
"小平市／5,000㎡未満",131,9,529743,29,0,0,0,0,131,9,529743,29
"小平市／10,000㎡未満",5,0,33906,2,0,0,0,0,5,0,33906,2
"小平市／10,000㎡以上",0,0,0,0,0,0,0,0,0,0,0,0
小平市／計,1420,100,1802392,100,9,100,6371,100,1429,100,1808763,100
日野市／100㎡未満,90,9,5950,0,2,17,28,0,92,9,5978,0
日野市／200㎡未満,168,17,32196,2,2,17,411,4,170,17,32606,2
日野市／300㎡未満,112,11,36734,2,2,17,738,7,114,11,37472,3
日野市／500㎡未満,144,14,107328,7,1,8,430,4,145,14,107758,7
"日野市／1,000㎡未満",267,27,469505,32,2,17,1840,17,269,27,471345,32
"日野市／2,000㎡未満",183,18,636447,43,2,17,4317,40,185,18,640764,43
"日野市／5,000㎡未満",32,3,171365,12,1,8,2981,28,33,3,174346,12
"日野市／10,000㎡未満",1,0,21641,1,0,0,0,0,1,0,21641,1
"日野市／10,000㎡以上",0,0,0,0,0,0,0,0,0,0,0,0
日野市／計,997,100,1481167,100,12,100,10745,100,1009,100,1491912,100
東村山市／100㎡未満,16,3,902,0,1,25,10,0,17,3,912,0
東村山市／200㎡未満,37,6,5753,0,0,0,0,0,37,6,5753,0
東村山市／300㎡未満,42,7,10093,1,1,25,293,8,43,7,10386,1
東村山市／500㎡未満,58,10,22628,2,1,25,347,9,59,10,22975,2
"東村山市／1,000㎡未満",85,15,62409,4,0,0,0,0,85,15,62409,4
"東村山市／2,000㎡未満",99,17,140444,9,0,0,0,0,99,17,140444,9
"東村山市／5,000㎡未満",132,23,422054,28,1,25,3043,82,133,23,425097,28
"東村山市／10,000㎡未満",79,14,556392,37,0,0,0,0,79,14,556392,37
"東村山市／10,000㎡以上",22,4,286825,19,0,0,0,0,22,4,286825,19
東村山市／計,570,100,1507501,100,4,100,3693,100,574,100,1511194,100
国分寺市／100㎡未満,20,5,1060,0,0,0,0,0,20,5,1060,0
国分寺市／200㎡未満,23,6,3358,0,0,0,0,0,23,6,3358,0
国分寺市／300㎡未満,20,5,4946,0,0,0,0,0,20,5,4946,0
国分寺市／500㎡未満,27,7,10995,1,0,0,0,0,27,7,10995,1
"国分寺市／1,000㎡未満",48,13,37233,3,0,0,0,0,48,13,37233,3
"国分寺市／2,000㎡未満",49,13,72809,5,1,100,1125,100,50,13,73934,5
"国分寺市／5,000㎡未満",91,24,300443,21,0,0,0,0,91,24,300443,21
"国分寺市／10,000㎡未満",62,16,455209,32,0,0,0,0,62,16,455209,32
"国分寺市／10,000㎡以上",36,10,516493,37,0,0,0,0,36,10,516493,37
国分寺市／計,376,100,1402547,100,1,100,1125,100,377,100,1403672,100
国立市／100㎡未満,8,3,352,0,0,0,0,0,8,3,352,0
国立市／200㎡未満,17,7,2662,1,1,50,193,23,18,7,2855,1
国立市／300㎡未満,11,4,2782,1,0,0,0,0,11,4,2782,1
国立市／500㎡未満,27,11,10993,2,0,0,0,0,27,11,10993,2
"国立市／1,000㎡未満",45,18,33895,6,1,50,646,77,46,19,34541,7
"国立市／2,000㎡未満",55,22,80788,15,0,0,0,0,55,22,80788,15
"国立市／5,000㎡未満",52,21,166454,31,0,0,0,0,52,21,166454,31
"国立市／10,000㎡未満",28,11,197903,37,0,0,0,0,28,11,197903,37
"国立市／10,000㎡以上",3,1,33795,6,0,0,0,0,3,1,33795,6
国立市／計,246,100,529624,100,2,100,839,100,248,100,530463,100
福生市／100㎡未満,15,11,768,1,1,50,68,6,16,12,836,1
福生市／200㎡未満,19,15,2879,2,0,0,0,0,19,14,2879,2
福生市／300㎡未満,9,7,2230,2,0,0,0,0,9,7,2230,2
福生市／500㎡未満,21,16,8516,7,0,0,0,0,21,16,8516,7
"福生市／1,000㎡未満",29,22,19628,17,0,0,0,0,29,22,19628,16
"福生市／2,000㎡未満",23,18,31809,27,1,50,1155,94,24,18,32964,27
"福生市／5,000㎡未満",13,10,41285,35,0,0,0,0,13,10,41285,34
"福生市／10,000㎡未満",2,2,11744,10,0,0,0,0,2,2,11744,10
"福生市／10,000㎡以上",0,0,0,0,0,0,0,0,0,0,0,0
福生市／計,131,100,118859,100,2,100,1223,100,133,100,120082,100
狛江市／100㎡未満,116,21,10917,3,1,17,109,4,117,21,11026,3
狛江市／200㎡未満,101,18,23047,6,2,33,348,14,103,18,23395,6
狛江市／300㎡未満,72,13,28034,7,1,17,200,8,73,13,28234,7
狛江市／500㎡未満,106,19,80760,21,0,0,0,0,106,19,80760,21
"狛江市／1,000㎡未満",93,17,115586,31,1,17,696,29,94,17,116282,31
"狛江市／2,000㎡未満",55,10,93723,25,1,17,1064,44,56,10,94787,25
"狛江市／5,000㎡未満",9,2,25565,7,0,0,0,0,9,2,25565,7
"狛江市／10,000㎡未満",0,0,0,0,0,0,0,0,0,0,0,0
"狛江市／10,000㎡以上",0,0,0,0,0,0,0,0,0,0,0,0
狛江市／計,552,100,377633,100,6,100,2417,100,558,100,380049,100
東大和市／100㎡未満,22,5,1098,0,0,0,0,0,22,5,1098,0
東大和市／200㎡未満,45,10,6801,1,0,0,0,0,45,10,6801,1
東大和市／300㎡未満,55,12,13417,2,0,0,0,0,55,12,13417,2
東大和市／500㎡未満,74,17,29497,5,0,0,0,0,74,17,29497,5
"東大和市／1,000㎡未満",83,19,57222,9,0,0,0,0,83,19,57222,9
"東大和市／2,000㎡未満",70,16,98836,16,0,0,0,0,70,16,98836,16
"東大和市／5,000㎡未満",67,15,200182,33,0,0,0,0,67,15,200182,33
"東大和市／10,000㎡未満",30,7,190376,31,0,0,0,0,30,7,190376,31
"東大和市／10,000㎡以上",1,0,11918,2,0,0,0,0,1,0,11918,2
東大和市／計,447,100,609346,100,0,0,0,0,447,100,609346,100
清瀬市／100㎡未満,16,3,817,0,1,33,99,11,17,3,916,0
清瀬市／200㎡未満,20,4,2962,0,1,33,101,11,21,4,3063,0
清瀬市／300㎡未満,22,5,5645,0,0,0,0,0,22,4,5645,0
清瀬市／500㎡未満,44,9,17967,1,0,0,0,0,44,9,17967,1
"清瀬市／1,000㎡未満",64,13,47637,3,1,33,732,79,65,13,48369,3
"清瀬市／2,000㎡未満",78,16,111687,6,0,0,0,0,78,16,111687,6
"清瀬市／5,000㎡未満",101,21,334802,18,0,0,0,0,101,21,334802,18
"清瀬市／10,000㎡未満",88,18,634950,34,0,0,0,0,88,18,634950,34
"清瀬市／10,000㎡以上",54,11,726699,39,0,0,0,0,54,11,726699,39
清瀬市／計,487,100,1883167,100,3,100,932,100,490,100,1884099,100
東久留米市／100㎡未満,132,11,10565,1,1,33,12,2,133,11,10577,1
東久留米市／200㎡未満,140,12,31710,2,0,0,0,0,140,12,31710,2
東久留米市／300㎡未満,127,11,41999,3,0,0,0,0,127,11,41999,3
東久留米市／500㎡未満,204,17,137764,9,2,67,735,98,206,17,138499,9
"東久留米市／1,000㎡未満",303,25,488168,32,0,0,0,0,303,25,488168,32
"東久留米市／2,000㎡未満",220,18,594481,39,0,0,0,0,220,18,594481,38
"東久留米市／5,000㎡未満",70,6,232655,15,0,0,0,0,70,6,232655,15
"東久留米市／10,000㎡未満",1,0,6422,0,0,0,0,0,1,0,6422,0
"東久留米市／10,000㎡以上",0,0,0,0,0,0,0,0,0,0,0,0
東久留米市／計,1197,100,1543764,100,3,100,747,100,1200,100,1544511,100
武蔵村山市／100㎡未満,24,3,1144,0,0,0,0,0,24,3,1144,0
武蔵村山市／200㎡未満,89,9,13787,1,0,0,0,0,89,9,13787,1
武蔵村山市／300㎡未満,66,7,16434,1,0,0,0,0,66,7,16434,1
武蔵村山市／500㎡未満,93,10,36275,2,1,50,362,29,94,10,36637,2
"武蔵村山市／1,000㎡未満",232,24,187384,10,1,50,902,71,233,24,188286,10
"武蔵村山市／2,000㎡未満",183,19,273091,15,0,0,0,0,183,19,273091,15
"武蔵村山市／5,000㎡未満",189,20,609967,33,0,0,0,0,189,20,609967,33
"武蔵村山市／10,000㎡未満",58,6,396060,22,0,0,0,0,58,6,396060,22
"武蔵村山市／10,000㎡以上",23,2,302385,16,0,0,0,0,23,2,302385,16
武蔵村山市／計,957,100,1836528,100,2,100,1264,100,959,100,1837792,100
多摩市／100㎡未満,12,5,582,0,0,0,0,0,12,5,582,0
多摩市／200㎡未満,24,9,3561,1,0,0,0,0,24,9,3561,1
多摩市／300㎡未満,30,12,7395,2,0,0,0,0,30,11,7395,2
多摩市／500㎡未満,34,13,12800,3,2,40,905,23,36,14,13705,3
"多摩市／1,000㎡未満",66,26,47312,12,2,40,1672,43,68,26,48984,12
"多摩市／2,000㎡未満",42,16,60001,15,1,20,1333,34,43,16,61334,15
"多摩市／5,000㎡未満",27,11,86714,22,0,0,0,0,27,10,86714,21
"多摩市／10,000㎡未満",14,5,87083,22,0,0,0,0,14,5,87083,21
"多摩市／10,000㎡以上",7,3,95887,24,0,0,0,0,7,3,95887,24
多摩市／計,256,100,401335,100,5,100,3910,100,261,100,405245,100
稲城市／100㎡未満,54,9,3071,0,1,20,10,0,55,9,3081,0
稲城市／200㎡未満,62,10,9263,1,1,20,132,3,63,10,9395,1
稲城市／300㎡未満,39,6,9545,1,0,0,0,0,39,6,9545,1
稲城市／500㎡未満,54,9,21198,2,2,40,786,18,56,9,21984,2
"稲城市／1,000㎡未満",96,16,70773,5,0,0,0,0,96,16,70773,5
"稲城市／2,000㎡未満",96,16,140173,11,0,0,0,0,96,16,140173,11
"稲城市／5,000㎡未満",129,21,410053,31,1,20,3489,79,130,21,413541,31
"稲城市／10,000㎡未満",58,10,400288,30,0,0,0,0,58,10,400288,30
"稲城市／10,000㎡以上",15,2,264627,20,0,0,0,0,15,2,264627,20
稲城市／計,603,100,1328990,100,5,100,4417,100,608,100,1333407,100
羽村市／100㎡未満,29,7,1468,0,0,0,0,0,29,7,1468,0
羽村市／200㎡未満,53,13,8036,2,0,0,0,0,53,13,8036,2
羽村市／300㎡未満,50,12,12498,3,0,0,0,0,50,12,12498,3
羽村市／500㎡未満,60,15,23246,6,1,50,357,40,61,15,23602,6
"羽村市／1,000㎡未満",93,23,64230,16,1,50,531,60,94,23,64761,16
"羽村市／2,000㎡未満",59,15,81095,21,0,0,0,0,59,15,81095,21
"羽村市／5,000㎡未満",50,12,153235,39,0,0,0,0,50,12,153235,39
"羽村市／10,000㎡未満",8,2,49933,13,0,0,0,0,8,2,49933,13
"羽村市／10,000㎡以上",0,0,0,0,0,0,0,0,0,0,0,0
羽村市／計,402,100,393740,100,2,100,888,100,404,100,394628,100
あきる野市／100㎡未満,173,5,8773,0,3,5,105,0,176,5,8877,0
あきる野市／200㎡未満,320,9,49935,1,7,13,973,1,327,9,50908,1
あきる野市／300㎡未満,313,9,77672,1,6,11,1494,2,319,9,79166,1
あきる野市／500㎡未満,469,13,184436,3,12,21,4396,6,481,13,188832,4
"あきる野市／1,000㎡未満",793,22,573201,11,13,23,9677,14,806,22,582878,11
"あきる野市／2,000㎡未満",666,19,942400,18,2,4,3498,5,668,18,945898,18
"あきる野市／5,000㎡未満",614,17,1926914,36,10,18,27924,41,624,17,1954838,36
"あきる野市／10,000㎡未満",183,5,1226926,23,3,5,20115,30,186,5,1247041,23
"あきる野市／10,000㎡以上",26,1,305221,6,0,0,0,0,26,1,305221,6
あきる野市／計,3557,100,5295478,100,56,100,68182,100,3613,100,5363660,100
西東京市／100㎡未満,229,14,10851,1,0,0,0,0,229,14,10851,1
西東京市／200㎡未満,160,10,23751,2,1,50,152,38,161,10,23903,2
西東京市／300㎡未満,116,7,28202,2,1,50,252,62,117,7,28454,2
西東京市／500㎡未満,225,14,87767,7,0,0,0,0,225,14,87767,7
"西東京市／1,000㎡未満",414,26,302027,23,0,0,0,0,414,26,302027,23
"西東京市／2,000㎡未満",338,21,468187,36,0,0,0,0,338,21,468187,36
"西東京市／5,000㎡未満",133,8,370481,28,0,0,0,0,133,8,370481,28
"西東京市／10,000㎡未満",3,0,17723,1,0,0,0,0,3,0,17723,1
"西東京市／10,000㎡以上",0,0,0,0,0,0,0,0,0,0,0,0
西東京市／計,1618,100,1308990,100,2,100,404,100,1620,100,1309394,100
市部計／100㎡未満,1976,7,116998,0,35,11,1672,1,2011,7,118670,0
市部計／200㎡未満,3034,11,500364,1,38,12,5870,2,3072,11,506234,1
市部計／300㎡未満,2502,9,664632,1,38,12,9622,3,2540,9,674254,1
市部計／500㎡未満,3716,13,1648355,3,53,17,20556,7,3769,13,1668912,3
"市部計／1,000㎡未満",5728,20,4934026,10,70,23,52171,17,5798,20,4986197,10
"市部計／2,000㎡未満",5011,18,8018685,17,33,11,45034,15,5044,18,8063718,17
"市部計／5,000㎡未満",4378,15,13994214,29,33,11,98425,32,4411,15,14092639,29
"市部計／10,000㎡未満",1652,6,11297224,24,7,2,47198,15,1659,6,11344422,24
"市部計／10,000㎡以上",471,2,6562158,14,2,1,25504,8,473,2,6587662,14
市部計／計,28468,100,47736655,100,309,100,306051,100,28777,100,48042706,100
