区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
港区／計,13223,100,1916,100,5041,100,6098,100,18264,100,8013,100
新宿区／50m2未満,4734,14,170,4,458,9,13,0,5192,14,182,2
新宿区／100m2未満,12109,37,883,18,862,16,66,2,12971,34,948,11
新宿区／150m2未満,6401,19,779,16,781,15,96,3,7182,19,875,10
新宿区／200m2未満,3711,11,640,13,555,11,96,3,4266,11,737,9
新宿区／300m2未満,3141,10,759,16,744,14,181,5,3885,10,940,11
新宿区／500m2未満,1963,6,734,15,766,15,294,8,2729,7,1028,12
新宿区／1000m2未満,693,2,456,9,564,11,390,10,1257,3,846,10
新宿区／2000m2未満,153,0,204,4,286,5,395,11,439,1,600,7
新宿区／5000m2未満,40,0,120,2,158,3,469,13,198,1,589,7
新宿区／10000m2未満,8,0,53,1,45,1,298,8,53,0,351,4
新宿区／10000m2以上,2,0,21,0,43,1,1442,39,45,0,1463,17
新宿区／計,32955,100,4819,100,5262,100,3741,100,38217,100,8560,100
文京区／50m2未満,4548,18,167,5,265,10,8,0,4813,17,175,3
文京区／100m2未満,10046,39,725,22,428,16,33,2,10474,37,757,15
文京区／150m2未満,4848,19,589,18,416,15,51,3,5264,18,640,13
文京区／200m2未満,2523,10,435,13,329,12,57,3,2852,10,493,10
文京区／300m2未満,2043,8,493,15,381,14,94,5,2424,9,587,12
文京区／500m2未満,1270,5,476,14,377,14,146,8,1647,6,622,12
文京区／1000m2未満,429,2,279,8,266,10,182,10,695,2,460,9
文京区／2000m2未満,61,0,78,2,147,5,204,12,208,1,281,6
文京区／5000m2未満,12,0,32,1,79,3,247,14,91,0,278,6
文京区／10000m2未満,3,0,18,1,27,1,177,10,30,0,195,4
文京区／10000m2以上,0,0,0,0,19,1,559,32,19,0,559,11
文京区／計,25783,100,3292,100,2734,100,1756,100,28517,100,5048,100
台東区／50m2未満,5986,27,216,9,473,11,16,1,6459,24,232,5
台東区／100m2未満,9149,41,658,27,978,22,74,4,10127,38,732,17
台東区／150m2未満,3625,16,439,18,790,18,97,5,4415,16,536,12
台東区／200m2未満,1611,7,277,11,535,12,93,5,2146,8,369,9
台東区／300m2未満,1186,5,286,12,581,13,142,7,1767,7,428,10
台東区／500m2未満,611,3,227,9,502,11,194,10,1113,4,421,10
台東区／1000m2未満,264,1,177,7,353,8,246,13,617,2,424,10
台東区／2000m2未満,57,0,76,3,148,3,205,11,205,1,281,7
台東区／5000m2未満,18,0,49,2,67,2,201,11,85,0,250,6
台東区／10000m2未満,1,0,7,0,12,0,84,4,13,0,91,2
台東区／10000m2以上,1,0,18,1,14,0,539,29,15,0,557,13
台東区／計,22509,100,2431,100,4453,100,1889,100,26962,100,4320,100
墨田区／50m2未満,6245,21,233,6,236,7,7,0,6481,20,240,4
墨田区／100m2未満,12432,42,887,23,495,15,39,2,12927,39,925,15
墨田区／150m2未満,4742,16,574,15,498,15,62,3,5240,16,636,10
墨田区／200m2未満,2293,8,394,10,383,12,66,3,2676,8,460,7
墨田区／300m2未満,1787,6,432,11,446,14,110,5,2233,7,542,9
墨田区／500m2未満,1180,4,444,11,470,15,180,8,1650,5,624,10
墨田区／1000m2未満,629,2,424,11,389,12,271,12,1018,3,694,11
墨田区／2000m2未満,179,1,240,6,151,5,201,9,330,1,441,7
墨田区／5000m2未満,56,0,163,4,83,3,258,11,139,0,420,7
墨田区／10000m2未満,11,0,75,2,42,1,275,12,53,0,350,6
墨田区／10000m2以上,4,0,54,1,28,1,834,36,32,0,888,14
墨田区／計,29558,100,3919,100,3221,100,2302,100,32779,100,6222,100
江東区／50m2未満,6825,23,257,7,275,7,8,0,7100,21,264,2
江東区／100m2未満,13409,45,948,24,510,13,38,0,13919,41,986,8
江東区／150m2未満,4538,15,547,14,477,12,59,1,5015,15,606,5
江東区／200m2未満,1872,6,321,8,326,8,57,1,2198,6,378,3
江東区／300m2未満,1482,5,357,9,396,10,98,1,1878,6,455,3
江東区／500m2未満,1035,3,392,10,567,14,217,2,1602,5,609,5
江東区／1000m2未満,552,2,374,10,506,13,359,4,1058,3,733,6
江東区／2000m2未満,207,1,288,7,378,9,550,6,585,2,838,6
江東区／5000m2未満,87,0,252,6,285,7,905,10,372,1,1157,9
江東区／10000m2未満,19,0,122,3,130,3,941,10,149,0,1063,8
江東区／10000m2以上,4,0,50,1,145,4,5988,65,149,0,6038,46
江東区／計,30030,100,3908,100,3995,100,9219,100,34025,100,13126,100
品川区／50m2未満,7496,18,287,5,276,8,8,0,7772,17,295,2
品川区／100m2未満,17403,42,1225,21,518,14,40,1,17921,40,1265,11
品川区／150m2未満,7056,17,860,15,483,13,60,1,7539,17,920,8
品川区／200m2未満,3570,9,614,11,415,12,72,1,3985,9,687,6
品川区／300m2未満,2989,7,721,12,491,14,120,2,3480,8,841,7
品川区／500m2未満,1857,4,696,12,502,14,193,3,2359,5,888,7
品川区／1000m2未満,898,2,604,10,436,12,301,5,1334,3,905,8
品川区／2000m2未満,244,1,330,6,237,7,320,5,481,1,650,5
品川区／5000m2未満,100,0,285,5,127,4,403,7,227,1,688,6
品川区／10000m2未満,17,0,114,2,56,2,384,6,73,0,499,4
品川区／10000m2以上,5,0,75,1,54,2,4251,69,59,0,4327,36
品川区／計,41635,100,5811,100,3595,100,6152,100,45230,100,11964,100
目黒区／50m2未満,3288,9,118,2,155,5,4,0,3443,9,122,1
目黒区／100m2未満,13130,36,968,16,399,14,30,1,13529,34,999,12
目黒区／150m2未満,7811,21,950,15,468,16,58,3,8279,21,1008,12
目黒区／200m2未満,4732,13,820,13,335,12,58,3,5067,13,878,11
目黒区／300m2未満,3964,11,957,16,446,16,110,5,4410,11,1067,13
目黒区／500m2未満,2363,6,886,14,429,15,168,8,2792,7,1054,13
目黒区／1000m2未満,823,2,549,9,326,11,228,11,1149,3,778,9
目黒区／2000m2未満,239,1,326,5,155,5,217,11,394,1,542,7
目黒区／5000m2未満,89,0,272,4,78,3,233,11,167,0,505,6
目黒区／10000m2未満,19,0,119,2,24,1,164,8,43,0,283,3
目黒区／10000m2以上,8,0,209,3,23,1,786,38,31,0,996,12
目黒区／計,36466,100,6174,100,2838,100,2057,100,39304,100,8231,100
大田区／50m2未満,11694,13,456,3,331,5,9,0,12025,12,465,2
大田区／100m2未満,34763,39,2506,16,716,11,56,1,35479,37,2562,11
大田区／150m2未満,17084,19,2066,13,804,13,100,1,17888,19,2167,9
大田区／200m2未満,9352,10,1616,10,636,10,111,1,9988,10,1726,7
大田区／300m2未満,7837,9,1902,12,819,13,201,3,8656,9,2104,9
大田区／500m2未満,5334,6,2017,13,1053,16,403,5,6387,7,2420,10
大田区／1000m2未満,2619,3,1775,11,936,15,664,9,3555,4,2439,10
大田区／2000m2未満,903,1,1220,8,560,9,776,10,1463,2,1996,9
大田区／5000m2未満,418,0,1250,8,349,5,1077,14,767,1,2327,10
大田区／10000m2未満,95,0,631,4,116,2,790,10,211,0,1422,6
大田区／10000m2以上,22,0,351,2,91,1,3339,44,113,0,3690,16
大田区／計,90121,100,15791,100,6411,100,7527,100,96532,100,23318,100
世田谷区／50m2未満,8816,7,308,1,367,6,9,0,9183,7,317,1
世田谷区／100m2未満,40924,31,3127,12,787,12,61,1,41711,30,3189,10
世田谷区／150m2未満,33935,26,4077,15,920,14,115,2,34855,25,4192,13
世田谷区／200m2未満,17231,13,2981,11,855,13,148,2,18086,13,3129,9
世田谷区／300m2未満,15071,11,3635,14,987,15,240,4,16058,12,3875,12
世田谷区／500m2未満,9253,7,3465,13,1046,16,403,6,10299,7,3869,12
世田谷区／1000m2未満,3641,3,2439,9,775,12,537,8,4416,3,2976,9
世田谷区／2000m2未満,1304,1,1787,7,358,6,494,7,1662,1,2280,7
世田谷区／5000m2未満,776,1,2370,9,219,3,682,10,995,1,3053,9
世田谷区／10000m2未満,240,0,1616,6,68,1,474,7,308,0,2091,6
世田谷区／10000m2以上,46,0,642,2,81,1,3453,52,127,0,4094,12
世田谷区／計,131237,100,26447,100,6463,100,6617,100,137700,100,33064,100
渋谷区／50m2未満,3185,13,116,3,302,7,8,0,3487,12,125,2
渋谷区／100m2未満,8286,34,597,15,704,16,54,2,8990,32,651,9
渋谷区／150m2未満,4581,19,561,14,634,14,79,2,5215,18,640,9
渋谷区／200m2未満,2865,12,495,13,533,12,93,3,3398,12,587,8
渋谷区／300m2未満,2584,11,626,16,600,14,150,5,3184,11,776,11
渋谷区／500m2未満,1762,7,658,17,666,15,254,8,2428,9,912,13
渋谷区／1000m2未満,637,3,426,11,514,12,362,11,1151,4,788,11
渋谷区／2000m2未満,137,1,189,5,238,5,329,10,375,1,518,7
渋谷区／5000m2未満,50,0,137,4,128,3,390,12,178,1,527,7
渋谷区／10000m2未満,5,0,34,1,44,1,293,9,49,0,327,5
渋谷区／10000m2以上,3,0,47,1,31,1,1195,37,34,0,1242,18
渋谷区／計,24095,100,3888,100,4394,100,3205,100,28489,100,7093,100
中野区／50m2未満,5664,12,205,3,295,9,8,0,5959,12,213,2
中野区／100m2未満,18071,38,1338,18,552,18,43,2,18623,36,1381,15
中野区／150m2未満,10186,21,1236,16,503,16,62,3,10689,21,1298,14
中野区／200m2未満,5578,12,963,13,409,13,71,4,5987,12,1034,11
中野区／300m2未満,4438,9,1069,14,416,13,103,6,4854,10,1172,12
中野区／500m2未満,2548,5,946,12,426,14,162,9,2974,6,1108,12
中野区／1000m2未満,944,2,631,8,303,10,206,11,1247,2,837,9
中野区／2000m2未満,292,1,400,5,133,4,188,10,425,1,589,6
中野区／5000m2未満,181,0,550,7,48,2,146,8,229,0,697,7
中野区／10000m2未満,31,0,203,3,28,1,198,11,59,0,401,4
中野区／10000m2以上,3,0,32,0,19,1,666,36,22,0,698,7
中野区／計,47936,100,7575,100,3132,100,1853,100,51068,100,9428,100
杉並区／50m2未満,6542,7,223,1,294,7,7,0,6836,7,231,1
杉並区／100m2未満,29224,31,2262,13,651,15,50,2,29875,30,2312,11
杉並区／150m2未満,24892,27,2986,17,648,15,81,3,25540,26,3067,15
杉並区／200m2未満,12594,13,2180,12,517,12,90,3,13111,13,2270,11
杉並区／300m2未満,10787,11,2606,15,617,15,152,5,11404,12,2758,13
杉並区／500m2未満,6247,7,2334,13,620,15,236,8,6867,7,2570,12
杉並区／1000m2未満,2264,2,1510,9,481,11,330,11,2745,3,1840,9
杉並区／2000m2未満,723,1,991,6,224,5,307,10,947,1,1298,6
杉並区／5000m2未満,409,0,1222,7,124,3,376,12,533,1,1598,8
杉並区／10000m2未満,116,0,773,4,31,1,215,7,147,0,988,5
杉並区／10000m2以上,42,0,618,3,44,1,1210,40,86,0,1828,9
杉並区／計,93840,100,17707,100,4251,100,3054,100,98091,100,20761,100
豊島区／50m2未満,5540,16,205,4,279,8,8,0,5819,15,213,3
豊島区／100m2未満,13879,39,997,19,621,18,48,2,14500,37,1044,14
豊島区／150m2未満,6671,19,811,15,569,17,70,3,7240,19,882,12
豊島区／200m2未満,3615,10,623,12,398,12,69,3,4013,10,692,9
豊島区／300m2未満,2843,8,689,13,498,15,122,6,3341,9,811,11
豊島区／500m2未満,1739,5,653,12,433,13,166,8,2172,6,819,11
豊島区／1000m2未満,779,2,531,10,306,9,210,10,1085,3,742,10
豊島区／2000m2未満,235,1,317,6,155,5,212,10,390,1,529,7
豊島区／5000m2未満,95,0,288,5,70,2,204,10,165,0,492,7
豊島区／10000m2未満,12,0,75,1,21,1,134,6,33,0,209,3
豊島区／10000m2以上,5,0,81,2,23,1,862,41,28,0,943,13
豊島区／計,35413,100,5270,100,3373,100,2106,100,38786,100,7376,100
北区／50m2未満,7126,18,269,4,255,10,7,0,7381,17,276,3
北区／100m2未満,17223,43,1228,20,444,18,34,1,17667,41,1261,13
北区／150m2未満,6920,17,838,14,362,14,44,1,7282,17,883,9
北区／200m2未満,3341,8,576,10,269,11,46,1,3610,8,622,6
北区／300m2未満,2597,6,626,10,323,13,79,2,2920,7,705,7
北区／500m2未満,1636,4,617,10,295,12,114,3,1931,5,731,8
北区／1000m2未満,844,2,576,10,250,10,175,5,1094,3,751,8
北区／2000m2未満,323,1,440,7,148,6,201,6,471,1,642,7
北区／5000m2未満,161,0,473,8,91,4,268,7,252,1,741,8
北区／10000m2未満,35,0,239,4,40,2,300,8,75,0,539,6
北区／10000m2以上,7,0,120,2,50,2,2357,65,57,0,2477,26
北区／計,40213,100,6002,100,2527,100,3627,100,42740,100,9629,100
荒川区／50m2未満,5865,24,215,6,219,11,6,0,6084,23,221,4
荒川区／100m2未満,9846,41,693,20,320,17,24,1,10166,39,718,14
荒川区／150m2未満,3567,15,431,12,263,14,32,2,3830,15,463,9
荒川区／200m2未満,1743,7,300,9,234,12,40,2,1977,8,340,6
荒川区／300m2未満,1413,6,340,10,227,12,56,3,1640,6,396,8
荒川区／500m2未満,919,4,348,10,246,13,95,5,1165,4,444,8
荒川区／1000m2未満,532,2,361,10,222,12,158,9,754,3,518,10
荒川区／2000m2未満,209,1,284,8,106,6,145,8,315,1,429,8
荒川区／5000m2未満,80,0,241,7,53,3,166,9,133,1,407,8
荒川区／10000m2未満,27,0,192,6,21,1,158,9,48,0,351,7
荒川区／10000m2以上,6,0,76,2,15,1,879,50,21,0,955,18
荒川区／計,24207,100,3480,100,1926,100,1761,100,26133,100,5241,100
板橋区／50m2未満,6828,11,250,2,261,7,7,0,7089,10,257,2
板橋区／100m2未満,28702,45,2076,18,542,14,41,1,29244,43,2117,13
板橋区／150m2未満,12551,20,1505,13,453,12,56,1,13004,19,1561,10
板橋区／200m2未満,5478,9,945,8,396,10,69,2,5874,9,1013,6
板橋区／300m2未満,4717,7,1138,10,526,14,129,3,5243,8,1266,8
板橋区／500m2未満,2784,4,1058,9,551,14,211,5,3335,5,1268,8
板橋区／1000m2未満,1684,3,1154,10,506,13,361,8,2190,3,1514,9
板橋区／2000m2未満,780,1,1091,9,326,8,465,10,1106,2,1556,10
板橋区／5000m2未満,466,1,1406,12,184,5,566,13,650,1,1971,12
板橋区／10000m2未満,115,0,775,7,63,2,415,9,178,0,1189,7
板橋区／10000m2以上,26,0,372,3,61,2,2189,49,87,0,2561,16
板橋区／計,64131,100,11768,100,3869,100,4508,100,68000,100,16276,100
練馬区／50m2未満,6410,5,203,1,309,8,7,0,6719,5,210,1
練馬区／100m2未満,39682,33,3112,12,578,14,45,1,40260,32,3157,11
練馬区／150m2未満,41538,34,4865,19,620,15,76,2,42158,34,4942,17
練馬区／200m2未満,12870,11,2216,9,459,11,79,2,13329,11,2296,8
練馬区／300m2未満,10372,9,2489,10,505,12,122,3,10877,9,2611,9
練馬区／500m2未満,5474,5,2046,8,539,13,207,6,6013,5,2253,8
練馬区／1000m2未満,2585,2,1778,7,525,13,366,10,3110,2,2143,7
練馬区／2000m2未満,1195,1,1665,7,283,7,395,11,1478,1,2060,7
練馬区／5000m2未満,919,1,2883,11,164,4,490,14,1083,1,3373,12
練馬区／10000m2未満,383,0,2644,10,46,1,316,9,429,0,2959,10
練馬区／10000m2以上,125,0,1673,7,31,1,1414,40,156,0,3087,11
練馬区／計,121553,100,25574,100,4059,100,3517,100,125612,100,29091,100
足立区／50m2未満,10508,10,366,2,348,7,8,0,10856,10,374,1
足立区／100m2未満,44417,43,3343,16,547,11,41,1,44964,42,3384,13
足立区／150m2未満,22232,22,2613,12,561,12,70,1,22793,21,2682,10
足立区／200m2未満,8131,8,1399,7,490,10,85,1,8621,8,1484,6
足立区／300m2未満,6554,6,1587,8,544,11,134,2,7098,7,1721,6
足立区／500m2未満,4601,4,1745,8,717,15,280,5,5318,5,2025,8
足立区／1000m2未満,3154,3,2174,10,728,15,516,9,3882,4,2689,10
足立区／2000m2未満,1461,1,2045,10,451,9,632,11,1912,2,2678,10
足立区／5000m2未満,1084,1,3358,16,250,5,759,13,1334,1,4117,15
足立区／10000m2未満,270,0,1784,9,73,2,499,9,343,0,2283,9
足立区／10000m2以上,37,0,489,2,67,1,2841,48,104,0,3330,12
足立区／計,102449,100,20902,100,4776,100,5864,100,107225,100,26766,100
葛飾区／50m2未満,9777,14,364,3,296,9,8,0,10073,13,372,2
葛飾区／100m2未満,33421,46,2452,19,510,15,39,1,33931,45,2491,15
葛飾区／150m2未満,12671,18,1509,12,401,12,50,2,13072,17,1558,10
葛飾区／200m2未満,5421,8,936,7,377,11,66,2,5798,8,1002,6
葛飾区／300m2未満,4424,6,1068,8,414,12,103,3,4838,6,1171,7
葛飾区／500m2未満,2973,4,1135,9,455,14,177,5,3428,5,1312,8
葛飾区／1000m2未満,1754,2,1205,9,454,14,312,10,2208,3,1518,9
葛飾区／2000m2未満,800,1,1124,9,228,7,314,10,1028,1,1438,9
葛飾区／5000m2未満,554,1,1677,13,151,4,465,14,705,1,2141,13
葛飾区／10000m2未満,139,0,921,7,40,1,276,9,179,0,1197,7
葛飾区／10000m2以上,44,0,628,5,32,1,1425,44,76,0,2054,13
葛飾区／計,71978,100,13018,100,3358,100,3235,100,75336,100,16253,100
江戸川区／50m2未満,17173,18,660,4,360,8,10,0,17533,17,670,3
江戸川区／100m2未満,43924,46,3224,18,490,11,37,1,44414,44,3261,15
江戸川区／150m2未満,14584,15,1734,10,510,11,63,1,15094,15,1798,8
江戸川区／200m2未満,6086,6,1050,6,443,10,77,2,6529,6,1127,5
江戸川区／300m2未満,5125,5,1245,7,582,13,145,3,5707,6,1390,6
江戸川区／500m2未満,4090,4,1555,9,686,15,267,5,4776,5,1822,8
江戸川区／1000m2未満,2807,3,1943,11,699,16,490,10,3506,3,2432,11
江戸川区／2000m2未満,1333,1,1853,11,387,9,552,11,1720,2,2405,11
江戸川区／5000m2未満,812,1,2471,14,190,4,551,11,1002,1,3023,13
江戸川区／10000m2未満,175,0,1182,7,64,1,422,9,239,0,1604,7
江戸川区／10000m2以上,40,0,637,4,46,1,2273,46,86,0,2910,13
江戸川区／計,96149,100,17553,100,4457,100,4888,100,100606,100,22442,100
区部計／50m2未満,150765,13,5522,3,7068,8,198,0,157833,12,5721,2
区部計／100m2未満,459645,39,33940,16,14040,15,1072,1,473685,37,35012,12
区部計／150m2未満,254808,21,30503,15,13055,14,1616,2,267863,21,32119,11
区部計／200m2未満,116812,10,20158,10,10235,11,1777,2,127047,10,21935,7
区部計／300m2未満,97251,8,23483,11,12194,13,2996,3,109445,9,26479,9
区部計／500m2未満,60777,5,22859,11,13011,14,5006,6,73788,6,27865,9
区部計／1000m2未満,28978,2,19659,9,10840,12,7576,8,39818,3,27235,9
区部計／2000m2未満,10934,1,15078,7,5793,6,8066,9,16727,1,23144,8
区部計／5000m2未満,6430,1,19571,9,3336,4,10183,11,9766,1,29754,10
区部計／10000m2未満,1721,0,11579,6,1158,1,7986,9,2879,0,19564,7
区部計／10000m2以上,431,0,6206,3,1062,1,43887,49,1493,0,50093,17
区部計／計,1188552,100,208557,100,91792,100,90364,100,1280344,100,298921,100
