区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
町田市／計,2757,100,4855,100,41,100,51,100,2798,100,4906,100
小金井市／100m2未満,2,1,0,0,0,0,0,0,2,1,0,0
小金井市／200m2未満,11,5,2,0,0,0,0,0,11,5,2,0
小金井市／300m2未満,6,3,1,0,0,0,0,0,6,3,1,0
小金井市／500m2未満,18,8,7,1,0,0,0,0,18,8,7,1
小金井市／1000m2未満,38,16,26,4,0,0,0,0,38,16,26,4
小金井市／2000m2未満,59,25,84,14,1,50,1,32,60,26,85,14
小金井市／5000m2未満,70,30,221,36,1,50,3,68,71,30,224,37
小金井市／10000m2未満,21,9,142,23,0,0,0,0,21,9,142,23
小金井市／10000m2以上,8,3,123,20,0,0,0,0,8,3,123,20
小金井市／計,233,100,607,100,2,100,4,100,235,100,611,100
小平市／100m2未満,171,13,12,1,1,7,0,1,172,13,12,1
小平市／200m2未満,166,13,38,2,3,21,1,10,169,13,39,2
小平市／300m2未満,139,11,48,3,2,14,0,8,141,11,48,3
小平市／500m2未満,192,15,117,7,5,36,2,29,197,15,119,7
小平市／1000m2未満,292,22,385,23,2,14,2,29,294,22,386,23
小平市／2000m2未満,235,18,558,33,1,7,1,24,236,18,559,33
小平市／5000m2未満,122,9,476,29,0,0,0,0,122,9,476,28
小平市／10000m2未満,5,0,33,2,0,0,0,0,5,0,33,2
小平市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
小平市／計,1322,100,1667,100,14,100,6,100,1336,100,1673,100
日野市／100m2未満,84,9,5,0,3,30,0,2,87,9,5,0
日野市／200m2未満,135,14,20,2,2,20,0,4,137,14,21,2
日野市／300m2未満,81,9,20,2,1,10,0,3,82,9,21,2
日野市／500m2未満,101,11,39,3,1,10,0,5,102,11,39,3
日野市／1000m2未満,165,18,118,9,1,10,1,7,166,18,118,9
日野市／2000m2未満,158,17,230,17,0,0,0,0,158,17,230,17
日野市／5000m2未満,166,18,524,40,2,20,6,79,168,18,530,40
日野市／10000m2未満,43,5,294,22,0,0,0,0,43,5,294,22
日野市／10000m2以上,5,1,68,5,0,0,0,0,5,1,68,5
日野市／計,938,100,1318,100,10,100,8,100,948,100,1326,100
東村山市／100m2未満,19,4,1,0,1,25,0,0,20,4,1,0
東村山市／200m2未満,33,6,5,0,0,0,0,0,33,6,5,0
東村山市／300m2未満,38,7,9,1,1,25,0,9,39,7,9,1
東村山市／500m2未満,58,11,22,2,1,25,0,10,59,11,22,2
東村山市／1000m2未満,81,15,60,4,0,0,0,0,81,15,60,4
東村山市／2000m2未満,96,18,136,10,0,0,0,0,96,18,136,10
東村山市／5000m2未満,120,22,385,28,1,25,3,81,121,22,387,28
東村山市／10000m2未満,74,14,503,36,0,0,0,0,74,14,503,36
東村山市／10000m2以上,20,4,259,19,0,0,0,0,20,4,259,19
東村山市／計,539,100,1381,100,4,100,3,100,543,100,1384,100
国分寺市／100m2未満,18,5,1,0,0,0,0,0,18,5,1,0
国分寺市／200m2未満,26,7,4,0,0,0,0,0,26,7,4,0
国分寺市／300m2未満,14,4,3,0,1,50,0,12,15,4,4,0
国分寺市／500m2未満,22,6,9,1,0,0,0,0,22,6,9,1
国分寺市／1000m2未満,49,14,36,3,0,0,0,0,49,14,36,3
国分寺市／2000m2未満,52,15,78,6,1,50,2,88,53,15,80,6
国分寺市／5000m2未満,84,24,278,22,0,0,0,0,84,23,278,22
国分寺市／10000m2未満,57,16,396,31,0,0,0,0,57,16,396,31
国分寺市／10000m2以上,35,10,472,37,0,0,0,0,35,10,472,37
国分寺市／計,357,100,1278,100,2,100,2,100,359,100,1280,100
国立市／100m2未満,10,4,0,0,0,0,0,0,10,4,0,0
国立市／200m2未満,21,9,3,1,1,50,0,23,22,10,3,1
国立市／300m2未満,7,3,2,0,0,0,0,0,7,3,2,0
国立市／500m2未満,18,8,8,2,0,0,0,0,18,8,8,2
国立市／1000m2未満,40,18,30,6,1,50,1,77,41,18,30,6
国立市／2000m2未満,52,23,75,15,0,0,0,0,52,23,75,15
国立市／5000m2未満,51,22,164,33,0,0,0,0,51,22,164,33
国立市／10000m2未満,26,11,187,37,0,0,0,0,26,11,187,37
国立市／10000m2以上,3,1,33,7,0,0,0,0,3,1,33,7
国立市／計,228,100,501,100,2,100,1,100,230,100,502,100
福生市／100m2未満,13,11,1,1,0,0,0,0,13,11,1,1
福生市／200m2未満,15,13,2,2,0,0,0,0,15,13,2,2
福生市／300m2未満,7,6,2,2,0,0,0,0,7,6,2,2
福生市／500m2未満,20,17,8,8,0,0,0,0,20,17,8,8
福生市／1000m2未満,29,25,19,18,0,0,0,0,29,24,19,18
福生市／2000m2未満,22,19,30,29,1,100,1,100,23,19,31,29
福生市／5000m2未満,10,8,31,30,0,0,0,0,10,8,31,29
福生市／10000m2未満,2,2,12,11,0,0,0,0,2,2,12,11
福生市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
福生市／計,118,100,105,100,1,100,1,100,119,100,106,100
狛江市／100m2未満,111,22,11,3,0,0,0,0,111,22,11,3
狛江市／200m2未満,90,18,20,6,1,25,0,6,91,18,20,6
狛江市／300m2未満,69,14,26,8,0,0,0,0,69,13,26,7
狛江市／500m2未満,91,18,72,20,1,25,0,20,92,18,72,20
狛江市／1000m2未満,91,18,112,32,1,25,1,29,92,18,113,32
狛江市／2000m2未満,51,10,87,25,1,25,1,45,52,10,88,25
狛江市／5000m2未満,8,2,21,6,0,0,0,0,8,2,21,6
狛江市／10000m2未満,0,0,0,0,0,0,0,0,0,0,0,0
狛江市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
狛江市／計,511,100,350,100,4,100,2,100,515,100,352,100
東大和市／100m2未満,23,6,1,0,0,,0,,23,6,1,0
東大和市／200m2未満,36,9,6,1,0,,0,,36,9,6,1
東大和市／300m2未満,47,12,11,2,0,,0,,47,12,11,2
東大和市／500m2未満,65,16,26,5,0,,0,,65,16,26,5
東大和市／1000m2未満,73,18,50,9,0,,0,,73,18,50,9
東大和市／2000m2未満,62,16,88,16,0,,0,,62,16,88,16
東大和市／5000m2未満,62,16,185,34,0,,0,,62,16,185,34
東大和市／10000m2未満,28,7,172,32,0,,0,,28,7,172,32
東大和市／10000m2以上,0,0,0,0,0,,0,,0,0,0,0
東大和市／計,396,100,539,100,0,0,0,0,396,100,539,100
清瀬市／100m2未満,18,4,1,0,1,33,0,11,19,4,1,0
清瀬市／200m2未満,19,4,3,0,1,33,0,11,20,4,3,0
清瀬市／300m2未満,18,4,5,0,0,0,0,0,18,4,5,0
清瀬市／500m2未満,46,10,19,1,0,0,0,0,46,10,19,1
清瀬市／1000m2未満,60,13,43,2,1,33,1,79,61,13,44,2
清瀬市／2000m2未満,78,16,114,6,0,0,0,0,78,16,114,6
清瀬市／5000m2未満,103,22,350,20,0,0,0,0,103,22,350,20
清瀬市／10000m2未満,84,18,605,34,0,0,0,0,84,18,605,34
清瀬市／10000m2以上,48,10,644,36,0,0,0,0,48,10,644,36
清瀬市／計,474,100,1784,100,3,100,1,100,477,100,1784,100
東久留米市／100m2未満,131,12,11,1,0,0,0,0,131,12,11,1
東久留米市／200m2未満,138,12,31,2,0,0,0,0,138,12,31,2
東久留米市／300m2未満,125,11,41,3,0,0,0,0,125,11,41,3
東久留米市／500m2未満,187,17,124,9,0,0,0,0,187,16,124,9
東久留米市／1000m2未満,288,25,444,32,1,100,1,100,289,25,446,32
東久留米市／2000m2未満,201,18,539,38,0,0,0,0,201,18,539,38
東久留米市／5000m2未満,62,5,209,15,0,0,0,0,62,5,209,15
東久留米市／10000m2未満,1,0,6,0,0,0,0,0,1,0,6,0
東久留米市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
東久留米市／計,1133,100,1406,100,1,100,1,100,1134,100,1408,100
武蔵村山市／100m2未満,27,3,1,0,0,0,0,0,27,3,1,0
武蔵村山市／200m2未満,73,8,11,1,0,0,0,0,73,8,11,1
武蔵村山市／300m2未満,58,7,14,1,0,0,0,0,58,6,14,1
武蔵村山市／500m2未満,86,10,34,2,3,43,1,19,89,10,35,2
武蔵村山市／1000m2未満,219,25,177,10,3,43,3,48,222,25,180,10
武蔵村山市／2000m2未満,169,19,250,15,1,14,2,33,170,19,252,15
武蔵村山市／5000m2未満,188,21,608,35,0,0,0,0,188,21,608,35
武蔵村山市／10000m2未満,49,5,338,20,0,0,0,0,49,5,338,20
武蔵村山市／10000m2以上,22,2,286,17,0,0,0,0,22,2,286,17
武蔵村山市／計,891,100,1720,100,7,100,6,100,898,100,1726,100
多摩市／100m2未満,7,3,0,0,0,0,0,0,7,3,0,0
多摩市／200m2未満,25,11,4,1,0,0,0,0,25,11,4,1
多摩市／300m2未満,26,11,6,2,2,33,0,3,28,12,7,2
多摩市／500m2未満,37,16,14,4,1,17,0,3,38,16,14,4
多摩市／1000m2未満,57,25,42,12,1,17,1,5,58,25,43,12
多摩市／2000m2未満,34,15,49,14,1,17,1,10,35,15,51,14
多摩市／5000m2未満,25,11,78,22,0,0,0,0,25,11,78,22
多摩市／10000m2未満,14,6,90,26,0,0,0,0,14,6,90,25
多摩市／10000m2以上,5,2,63,18,1,17,11,78,6,3,74,21
多摩市／計,230,100,347,100,6,100,14,100,236,100,361,100
稲城市／100m2未満,51,9,3,0,0,0,0,0,51,9,3,0
稲城市／200m2未満,48,9,7,1,1,20,0,2,49,9,7,1
稲城市／300m2未満,34,6,8,1,0,0,0,0,34,6,8,1
稲城市／500m2未満,55,10,21,2,2,40,1,10,57,10,22,2
稲城市／1000m2未満,87,16,64,5,1,20,1,11,88,16,65,5
稲城市／2000m2未満,95,17,138,12,0,0,0,0,95,17,138,11
稲城市／5000m2未満,123,22,394,33,0,0,0,0,123,22,394,33
稲城市／10000m2未満,51,9,353,30,1,20,6,77,52,9,359,30
稲城市／10000m2以上,13,2,207,17,0,0,0,0,13,2,207,17
稲城市／計,557,100,1195,100,5,100,8,100,562,100,1203,100
羽村市／100m2未満,25,7,1,0,0,0,0,0,25,7,1,0
羽村市／200m2未満,47,13,7,2,0,0,0,0,47,13,7,2
羽村市／300m2未満,48,13,12,3,0,0,0,0,48,13,12,3
羽村市／500m2未満,51,14,20,5,1,50,0,40,52,14,20,6
羽村市／1000m2未満,76,21,51,14,1,50,1,60,77,21,52,14
羽村市／2000m2未満,61,17,85,24,0,0,0,0,61,17,85,24
羽村市／5000m2未満,46,13,145,41,0,0,0,0,46,13,145,41
羽村市／10000m2未満,6,2,35,10,0,0,0,0,6,2,35,10
羽村市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
羽村市／計,360,100,356,100,2,100,1,100,362,100,357,100
あきる野市／100m2未満,179,5,9,0,4,7,0,0,183,5,9,0
あきる野市／200m2未満,304,13,47,1,7,13,1,2,311,9,48,1
あきる野市／300m2未満,312,12,78,2,7,12,2,3,319,9,79,2
あきる野市／500m2未満,462,21,181,4,12,21,5,8,474,13,186,4
あきる野市／1000m2未満,780,23,566,11,11,23,8,14,791,22,574,11
あきる野市／2000m2未満,645,2,920,18,2,2,3,5,647,18,923,18
あきる野市／5000m2未満,596,19,1878,36,10,19,28,47,606,17,1905,37
あきる野市／10000m2未満,176,4,1174,23,2,4,12,21,178,5,1186,23
あきる野市／10000m2以上,25,1,301,6,0,0,0,0,25,1,301,6
あきる野市／計,3479,100,5153,100,55,102,58,100,3534,100,5211,100
西東京市／100m2未満,213,15,10,1,0,0,0,0,213,14,10,1
西東京市／200m2未満,139,9,21,2,1,100,0,100,140,10,21,2
西東京市／300m2未満,108,7,26,2,0,0,0,0,108,7,26,2
西東京市／500m2未満,211,14,82,7,0,0,0,0,211,14,82,7
西東京市／1000m2未満,375,26,271,23,0,0,0,0,375,26,271,23
西東京市／2000m2未満,299,20,414,35,0,0,0,0,299,20,414,35
西東京市／5000m2未満,120,8,331,28,0,0,0,0,120,8,331,28
西東京市／10000m2未満,3,0,21,2,0,0,0,0,3,0,21,2
西東京市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
西東京市／計,1468,100,1175,100,1,100,0,100,1469,100,1176,100
市部計／100m2未満,1937,7,136,0,35,11,2,1,1972,7,137,0
市部計／200m2未満,2831,10,504,1,49,15,8,2,2880,11,512,1
市部計／300m2未満,2340,9,678,2,37,12,9,3,2377,9,687,2
市部計／500m2未満,3527,13,1690,4,55,17,22,7,3582,13,1711,4
市部計／1000m2未満,5458,20,4693,10,71,22,52,16,5529,20,4746,11
市部計／2000m2未満,4784,18,7403,17,34,11,46,14,4818,18,7449,17
市部計／5000m2未満,4209,16,13347,30,28,9,83,26,4237,15,13430,30
市部計／10000m2未満,1505,6,10234,23,8,2,51,16,1513,6,10285,23
市部計／10000m2以上,435,2,6031,13,4,1,52,16,439,2,6083,14
市部計／計,27026,100,44716,100,321,100,325,100,27347,100,45041,100
