区市町村名,用途/昭和・平成・令和　年,58,63,4,9,14,19,24,25,26,27,28,29,30,元,2
千代田区,住宅地,―,4.4,-17.8,-12.9,0.0,16.2,-0.2,3.1,5.5,5.8,10.0,5.0,2.7,1.9,1.7
千代田区,商業地,15.7,2.8,-15.3,-11.4,-7.1,22.6,-1.2,1.2,5.3,5.9,7.3,6.2,7.8,7.9,0.7
千代田区,全用途平均,15.7,2.9,-15.5,-11.6,-6.3,21.9,-1.1,1.5,5.3,5.9,7.7,6.1,7.1,7.1,0.8
中央区,住宅地,―,-5.1,-18.9,-2.5,-2.5,23.3,-0.4,2.3,7.5,8.8,5.5,4.8,3.8,4.3,1.4
中央区,商業地,12.8,2.2,-12.7,-11.6,-6.7,25.8,-1.4,1.1,6.4,7.7,10.4,8.0,9.9,9.7,0.5
中央区,全用途平均,12.8,2.0,-13.0,-11.1,-6.5,25.6,-1.3,1.2,6.5,7.8,9.9,7.7,9.2,9.1,0.6
港区,住宅地,6.7,-8.2,-29.0,-6.2,0.0,24.1,-0.2,2.7,5.4,4.5,4.3,3.9,4.9,6.0,2.0
港区,商業地,9.4,-5.4,-14.4,-9.6,-1.4,28.6,-1.4,1.6,4.9,7.8,6.4,7.0,8.0,9.9,3.5
港区,全用途平均,8.1,-6.4,-17.6,-8.7,-1.1,27.3,-1.1,1.8,5.0,6.9,5.7,6.2,7.1,9.0,3.1
新宿区,住宅地,4.0,-1.5,-22.0,-3.8,-2.6,14.6,-0.5,1.2,2.8,3.1,3.1,3.8,5.3,6.1,2.6
新宿区,商業地,9.9,1.4,-13.9,-7.9,-4.7,21.8,-1.3,1.0,3.7,5.3,5.1,6.4,6.5,8.6,1.3
新宿区,全用途平均,7.6,0.3,-16.3,-6.4,-4.0,19.6,-1.1,1.0,3.4,4.6,4.5,5.7,6.2,7.9,1.6
文京区,住宅地,5.6,-2.7,-16.0,-4.7,-0.4,24.6,-0.5,0.5,2.2,3.0,3.0,5.1,6.9,6.6,2.2
文京区,商業地,4.0,-1.1,-15.5,-17.0,-4.8,26.8,-0.8,1.4,4.0,5.5,4.9,7.0,7.5,8.8,2.5
文京区,全用途平均,4.5,-1.7,-15.8,-13.2,-3.1,25.8,-0.7,1.1,3.4,4.5,4.1,6.3,7.2,8.0,2.4
台東区,住宅地,3.7,-1.7,-15.7,-6.1,-0.6,17.5,-0.9,0.2,1.8,1.9,2.7,3.9,6.5,7.6,0.6
台東区,商業地,4.3,-0.6,-16.2,-17.2,-6.5,19.1,-0.9,0.5,2.1,2.5,4.1,7.4,9.0,14.4,2.3
台東区,全用途平均,4.2,-0.7,-16.1,-16.3,-6.0,18.9,-0.9,0.5,2.1,2.5,4.0,7.1,8.8,13.8,2.2
墨田区,住宅地,―,―,―,―,-1.3,8.5,0.0,0.2,1.9,1.8,2.0,3.2,5.7,6.4,1.7
墨田区,商業地,1.7,9.2,-25.8,-11.4,-4.9,17.1,0.3,0.4,2.4,1.9,2.4,4.1,6.8,8.1,1.7
墨田区,全用途平均,1.8,7.7,-23.2,-10.4,-4.5,15.3,0.2,0.4,2.3,1.9,2.3,3.9,6.5,7.7,1.7
江東区,住宅地,3.8,23.1,-21.0,-5.6,-1.6,9.8,-0.3,0.8,2.8,2.3,2.7,3.8,5.3,6.5,1.5
江東区,商業地,3.0,9.3,-22.7,-12.9,-5.0,20.2,-0.2,1.2,2.5,2.2,2.9,4.6,7.0,8.7,2.1
江東区,全用途平均,3.2,12.6,-21.7,-9.3,-3.1,15.5,0.2,1.0,2.6,2.3,2.9,4.3,6.0,7.3,1.8
品川区,住宅地,3.5,-1.7,-18.3,-3.2,-1.1,17.5,-0.4,1.7,2.8,5.8,3.3,4.0,5.7,5.3,1.1
品川区,商業地,8.4,0.6,-13.1,-10.1,-1.3,20.0,-0.4,1.1,2.5,4.7,3.1,5.1,6.5,7.0,0.9
品川区,全用途平均,6.9,-0.1,-14.8,-7.1,-1.1,19.1,-0.4,1.3,2.7,5.2,3.2,4.6,6.1,6.2,1.0
目黒区,住宅地,6.7,-1.1,-23.9,-3.0,-0.6,18.1,0.0,0.9,2.6,3.6,6.1,5.0,3.7,3.6,1.5
目黒区,商業地,8.0,-0.4,-16.2,-12.5,-2.9,26.3,-0.9,1.4,3.1,4.4,6.2,5.1,4.7,7.1,1.6
目黒区,全用途平均,7.1,-0.9,-21.2,-6.5,-1.6,22.2,-0.4,1.1,2.8,4.0,6.1,5.0,4.2,5.1,1.5
大田区,住宅地,2.7,-3.7,-23.4,-8.9,-1.2,13.6,-0.7,0.3,1.7,1.8,3.3,2.7,3.1,3.6,0.6
大田区,商業地,6.1,-4.2,-19.6,-16.1,-2.3,15.3,-0.8,0.2,2.0,2.1,3.9,3.2,3.8,5.4,1.8
大田区,全用途平均,4.2,-1.7,-20.7,-11.1,-2.0,12.8,-0.7,0.4,1.8,2.0,3.8,3.0,3.5,4.4,1.2
世田谷区,住宅地,3.3,-8.7,-22.1,-1.1,-1.4,13.9,-0.7,0.4,1.6,1.6,2.8,3.1,3.8,3.3,1.2
世田谷区,商業地,4.4,-4.8,-21.2,-8.5,-2.2,18.8,-0.7,0.6,2.1,2.4,4.7,5.2,6.4,7.0,2.5
世田谷区,全用途平均,3.7,-7.8,-21.8,-2.9,-1.6,15.2,-0.7,0.5,1.7,1.8,3.3,3.7,4.5,4.2,1.5
渋谷区,住宅地,5.7,-8.0,-28.5,-2.2,0.0,23.3,-0.7,1.2,3.3,3.2,3.4,3.6,3.9,5.3,2.1
渋谷区,商業地,9.4,-2.0,-16.6,-8.4,-0.4,27.9,-1.4,1.3,4.6,6.1,6.6,8.6,9.1,9.6,2.7
