区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
立川市／2000m2未満,5 ,18 ,7 ,26 ,0 ,0 ,0 ,0 ,5 ,17 ,7 ,26 
立川市／5000m2未満,4 ,14 ,13 ,51 ,0 ,0 ,0 ,0 ,4 ,14 ,13 ,51 
立川市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
立川市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
立川市／計,28 ,100 ,26 ,100 ,1 ,0 ,0 ,0 ,29 ,100 ,26 ,100 
武蔵野市／100m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／200m2未満,1 ,100 ,0 ,100 ,0 ,0 ,0 ,0 ,1 ,100 ,0 ,100 
武蔵野市／300m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／500m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／1000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／2000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／5000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
武蔵野市／計,1 ,100 ,0 ,100 ,0 ,0 ,0 ,0 ,1 ,100 ,0 ,100 
三鷹市／100m2未満,1 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 
三鷹市／200m2未満,2 ,8 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,8 ,0 ,0 
三鷹市／300m2未満,3 ,12 ,1 ,5 ,0 ,0 ,0 ,0 ,3 ,12 ,1 ,1 
三鷹市／500m2未満,8 ,32 ,3 ,20 ,0 ,0 ,0 ,0 ,8 ,31 ,3 ,4 
三鷹市／1000m2未満,8 ,32 ,6 ,40 ,0 ,0 ,0 ,0 ,8 ,31 ,6 ,7 
三鷹市／2000m2未満,3 ,12 ,5 ,33 ,0 ,0 ,0 ,0 ,3 ,12 ,5 ,6 
三鷹市／5000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
三鷹市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
三鷹市／10000m2以上,0 ,0 ,0 ,0 ,1 ,100 ,65 ,100 ,1 ,4 ,65 ,82 
三鷹市／計,25 ,100 ,14 ,100 ,1 ,100 ,65 ,100 ,26 ,100 ,79 ,100 
青梅市／100m2未満,289 ,9 ,15 ,0 ,19 ,7 ,1 ,0 ,308 ,9 ,16 ,0 
青梅市／200m2未満,311 ,10 ,47 ,0 ,18 ,6 ,3 ,0 ,329 ,10 ,50 ,0 
青梅市／300m2未満,226 ,7 ,57 ,0 ,14 ,5 ,3 ,0 ,240 ,7 ,60 ,0 
青梅市／500m2未満,290 ,9 ,113 ,0 ,18 ,6 ,7 ,0 ,308 ,9 ,120 ,0 
青梅市／1000m2未満,349 ,11 ,257 ,1 ,30 ,11 ,22 ,0 ,379 ,11 ,279 ,1 
青梅市／2000m2未満,344 ,11 ,497 ,2 ,30 ,11 ,43 ,0 ,374 ,11 ,540 ,2 
青梅市／5000m2未満,469 ,15 ,1593 ,7 ,29 ,10 ,95 ,1 ,498 ,15 ,1688 ,5 
青梅市／10000m2未満,311 ,10 ,2268 ,9 ,28 ,10 ,213 ,2 ,339 ,10 ,2481 ,7 
青梅市／10000m2以上,520 ,17 ,19180 ,80 ,99 ,35 ,9836 ,96 ,619 ,18 ,29016 ,85 
青梅市／計,3109 ,100 ,24027 ,100 ,285 ,100 ,10223 ,100 ,3394 ,100 ,34250 ,100 
昭島市／100m2未満,8 ,18 ,0 ,1 ,2 ,15 ,0 ,0 ,10 ,18 ,1 ,0 
昭島市／200m2未満,9 ,20 ,1 ,3 ,2 ,15 ,0 ,0 ,11 ,19 ,2 ,1 
昭島市／300m2未満,10 ,23 ,2 ,6 ,2 ,15 ,1 ,0 ,12 ,21 ,3 ,2 
昭島市／500m2未満,5 ,11 ,2 ,4 ,1 ,8 ,0 ,0 ,6 ,11 ,2 ,1 
昭島市／1000m2未満,8 ,18 ,5 ,13 ,1 ,8 ,1 ,0 ,9 ,16 ,6 ,3 
昭島市／2000m2未満,1 ,2 ,1 ,3 ,1 ,8 ,2 ,1 ,2 ,4 ,3 ,1 
昭島市／5000m2未満,1 ,2 ,2 ,5 ,0 ,0 ,0 ,0 ,1 ,2 ,2 ,1 
昭島市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
昭島市／10000m2以上,2 ,5 ,26 ,65 ,4 ,31 ,141 ,98 ,6 ,11 ,168 ,91 
昭島市／計,44 ,100 ,40 ,100 ,13 ,100 ,145 ,100 ,57 ,100 ,185 ,100 
調布市／100m2未満,7 ,15 ,0 ,2 ,2 ,40 ,0 ,3 ,9 ,18 ,0 ,2 
調布市／200m2未満,9 ,20 ,1 ,6 ,0 ,0 ,0 ,0 ,9 ,18 ,1 ,5 
調布市／300m2未満,3 ,7 ,1 ,3 ,0 ,0 ,0 ,0 ,3 ,6 ,1 ,3 
調布市／500m2未満,9 ,20 ,3 ,15 ,1 ,20 ,0 ,10 ,10 ,20 ,4 ,14 
調布市／1000m2未満,12 ,26 ,8 ,36 ,0 ,0 ,0 ,0 ,12 ,24 ,8 ,31 
調布市／2000m2未満,5 ,11 ,6 ,28 ,1 ,20 ,1 ,25 ,6 ,12 ,7 ,28 
調布市／5000m2未満,1 ,2 ,2 ,10 ,1 ,20 ,3 ,63 ,2 ,4 ,5 ,18 
調布市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
調布市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
調布市／計,46 ,100 ,23 ,100 ,5 ,100 ,4 ,100 ,51 ,100 ,27 ,100 
町田市／100m2未満,368 ,14 ,21 ,0 ,35 ,16 ,1 ,0 ,403 ,14 ,22 ,0 
町田市／200m2未満,543 ,21 ,80 ,2 ,24 ,11 ,4 ,0 ,567 ,20 ,83 ,1 
町田市／300m2未満,255 ,10 ,63 ,1 ,17 ,8 ,4 ,0 ,272 ,10 ,67 ,1 
町田市／500m2未満,300 ,12 ,113 ,3 ,17 ,8 ,7 ,1 ,317 ,11 ,120 ,2 
町田市／1000m2未満,334 ,13 ,238 ,5 ,25 ,11 ,19 ,1 ,359 ,13 ,256 ,5 
町田市／2000m2未満,307 ,12 ,442 ,10 ,26 ,12 ,38 ,3 ,333 ,12 ,480 ,9 
町田市／5000m2未満,298 ,11 ,965 ,22 ,44 ,20 ,148 ,12 ,342 ,12 ,1113 ,20 
町田市／10000m2未満,109 ,4 ,737 ,17 ,15 ,7 ,108 ,8 ,124 ,4 ,844 ,15 
町田市／10000m2以上,82 ,3 ,1699 ,39 ,18 ,8 ,948 ,74 ,100 ,4 ,2647 ,47 
町田市／計,2596 ,100 ,4358 ,100 ,221 ,100 ,1275 ,100 ,2817 ,100 ,5633 ,100 
小金井市／100m2未満,1 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,5 ,0 ,0 
小金井市／200m2未満,2 ,10 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,9 ,0 ,1 
小金井市／300m2未満,2 ,10 ,0 ,3 ,0 ,0 ,0 ,0 ,2 ,9 ,0 ,1 
小金井市／500m2未満,6 ,29 ,2 ,15 ,0 ,0 ,0 ,0 ,6 ,27 ,2 ,6 
小金井市／1000m2未満,5 ,24 ,4 ,22 ,0 ,0 ,0 ,0 ,5 ,23 ,4 ,9 
小金井市／2000m2未満,2 ,10 ,2 ,15 ,0 ,0 ,0 ,0 ,2 ,9 ,2 ,6 
小金井市／5000m2未満,3 ,14 ,7 ,43 ,0 ,0 ,0 ,0 ,3 ,14 ,7 ,18 
小金井市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
小金井市／10000m2以上,0 ,0 ,0 ,0 ,1 ,100 ,23 ,100 ,1 ,5 ,23 ,59 
小金井市／計,21 ,100 ,16 ,100 ,1 ,100 ,23 ,100 ,22 ,100 ,40 ,100 
小平市／100m2未満,5 ,14 ,0 ,1 ,2 ,40 ,0 ,12 ,7 ,18 ,0 ,3 
小平市／200m2未満,4 ,11 ,1 ,5 ,0 ,0 ,0 ,0 ,4 ,10 ,1 ,4 
小平市／300m2未満,7 ,20 ,2 ,12 ,1 ,20 ,0 ,16 ,8 ,20 ,2 ,12 
小平市／500m2未満,8 ,23 ,3 ,22 ,1 ,20 ,0 ,21 ,9 ,23 ,4 ,22 
小平市／1000m2未満,9 ,26 ,6 ,41 ,1 ,20 ,1 ,51 ,10 ,25 ,7 ,42 
小平市／2000m2未満,2 ,6 ,3 ,20 ,0 ,0 ,0 ,0 ,2 ,5 ,3 ,18 
小平市／5000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
小平市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
小平市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
小平市／計,35 ,100 ,15 ,100 ,5 ,100 ,2 ,100 ,40 ,100 ,16 ,100 
日野市／100m2未満,50 ,21 ,3 ,1 ,5 ,15 ,0 ,0 ,55 ,20 ,3 ,1 
日野市／200m2未満,36 ,15 ,7 ,2 ,3 ,9 ,1 ,1 ,39 ,14 ,8 ,1 
日野市／300m2未満,23 ,10 ,7 ,2 ,1 ,3 ,0 ,0 ,24 ,9 ,7 ,1 
日野市／500m2未満,31 ,13 ,13 ,3 ,4 ,12 ,2 ,2 ,35 ,13 ,15 ,3 
日野市／1000m2未満,42 ,17 ,41 ,9 ,11 ,32 ,11 ,9 ,53 ,19 ,52 ,9 
日野市／2000m2未満,25 ,10 ,61 ,14 ,2 ,6 ,5 ,4 ,27 ,10 ,66 ,12 
日野市／5000m2未満,20 ,8 ,85 ,19 ,3 ,9 ,26 ,23 ,23 ,8 ,111 ,20 
日野市／10000m2未満,9 ,4 ,124 ,27 ,5 ,15 ,69 ,60 ,14 ,5 ,192 ,34 
日野市／10000m2以上,5 ,2 ,110 ,24 ,0 ,0 ,0 ,0 ,5 ,2 ,110 ,20 
日野市／計,241 ,100 ,451 ,100 ,34 ,100 ,114 ,100 ,275 ,100 ,565 ,100 
東村山市／100m2未満,9 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,12 ,0 ,0 
東村山市／200m2未満,6 ,9 ,1 ,1 ,1 ,14 ,0 ,1 ,7 ,10 ,1 ,1 
東村山市／300m2未満,4 ,6 ,1 ,1 ,0 ,0 ,0 ,0 ,4 ,5 ,1 ,1 
東村山市／500m2未満,6 ,9 ,2 ,2 ,0 ,0 ,0 ,0 ,6 ,8 ,2 ,2 
東村山市／1000m2未満,13 ,20 ,8 ,9 ,1 ,14 ,1 ,5 ,14 ,19 ,9 ,8 
東村山市／2000m2未満,10 ,15 ,14 ,14 ,1 ,14 ,1 ,7 ,11 ,15 ,15 ,13 
東村山市／5000m2未満,14 ,21 ,43 ,45 ,3 ,43 ,9 ,50 ,17 ,23 ,52 ,46 
東村山市／10000m2未満,4 ,6 ,26 ,27 ,1 ,14 ,7 ,38 ,5 ,7 ,33 ,29 
東村山市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
東村山市／計,66 ,100 ,96 ,100 ,7 ,100 ,18 ,100 ,73 ,100 ,114 ,100 
国分寺市／100m2未満,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,6 ,0 ,0 
国分寺市／200m2未満,12 ,22 ,2 ,5 ,0 ,0 ,0 ,0 ,12 ,22 ,2 ,5 
国分寺市／300m2未満,7 ,13 ,2 ,4 ,0 ,0 ,0 ,0 ,7 ,13 ,2 ,4 
国分寺市／500m2未満,6 ,11 ,2 ,6 ,0 ,0 ,0 ,0 ,6 ,11 ,2 ,6 
国分寺市／1000m2未満,12 ,22 ,9 ,21 ,0 ,0 ,0 ,0 ,12 ,22 ,9 ,21 
国分寺市／2000m2未満,9 ,17 ,13 ,32 ,0 ,0 ,0 ,0 ,9 ,17 ,13 ,32 
国分寺市／5000m2未満,5 ,9 ,13 ,32 ,0 ,0 ,0 ,0 ,5 ,9 ,13 ,32 
国分寺市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
国分寺市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
国分寺市／計,54 ,100 ,41 ,100 ,0 ,0 ,0 ,0 ,54 ,100 ,41 ,100 
国立市／100m2未満,3 ,13 ,0 ,1 ,0 ,0 ,0 ,0 ,3 ,13 ,0 ,1 
国立市／200m2未満,11 ,48 ,2 ,16 ,0 ,0 ,0 ,0 ,11 ,46 ,2 ,15 
国立市／300m2未満,2 ,9 ,0 ,3 ,1 ,100 ,0 ,100 ,3 ,13 ,1 ,5 
国立市／500m2未満,3 ,13 ,1 ,9 ,0 ,0 ,0 ,0 ,3 ,13 ,1 ,9 
国立市／1000m2未満,1 ,4 ,1 ,5 ,0 ,0 ,0 ,0 ,1 ,4 ,1 ,5 
国立市／2000m2未満,1 ,4 ,1 ,9 ,0 ,0 ,0 ,0 ,1 ,4 ,1 ,9 
国立市／5000m2未満,2 ,9 ,7 ,57 ,0 ,0 ,0 ,0 ,2 ,8 ,7 ,56 
国立市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
国立市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
国立市／計,23 ,100 ,12 ,100 ,1 ,100 ,0 ,100 ,24 ,100 ,12 ,100 
福生市／100m2未満,5 ,17 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,17 ,0 ,2 
福生市／200m2未満,8 ,27 ,1 ,8 ,0 ,0 ,0 ,0 ,8 ,27 ,1 ,8 
福生市／300m2未満,4 ,13 ,1 ,7 ,0 ,0 ,0 ,0 ,4 ,13 ,1 ,7 
福生市／500m2未満,4 ,13 ,2 ,11 ,0 ,0 ,0 ,0 ,4 ,13 ,2 ,11 
福生市／1000m2未満,6 ,20 ,5 ,34 ,0 ,0 ,0 ,0 ,6 ,20 ,5 ,34 
福生市／2000m2未満,2 ,7 ,3 ,21 ,0 ,0 ,0 ,0 ,2 ,7 ,3 ,21 
福生市／5000m2未満,1 ,3 ,2 ,16 ,0 ,0 ,0 ,0 ,1 ,3 ,2 ,16 
福生市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
福生市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
福生市／計,30 ,100 ,14 ,100 ,0 ,0 ,0 ,0 ,30 ,100 ,14 ,100 
狛江市／100m2未満,3 ,20 ,0 ,1 ,1 ,33 ,0 ,1 ,4 ,22 ,0 ,1 
狛江市／200m2未満,3 ,20 ,1 ,8 ,0 ,0 ,0 ,0 ,3 ,17 ,1 ,6 
狛江市／300m2未満,3 ,20 ,1 ,11 ,0 ,0 ,0 ,0 ,3 ,17 ,1 ,8 
狛江市／500m2未満,3 ,20 ,1 ,16 ,0 ,0 ,0 ,0 ,3 ,17 ,1 ,11 
狛江市／1000m2未満,0 ,0 ,0 ,0 ,1 ,33 ,1 ,31 ,1 ,6 ,1 ,9 
狛江市／2000m2未満,3 ,20 ,4 ,64 ,0 ,0 ,0 ,0 ,3 ,17 ,4 ,44 
狛江市／5000m2未満,0 ,0 ,0 ,0 ,1 ,33 ,2 ,68 ,1 ,6 ,2 ,21 
狛江市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
狛江市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
狛江市／計,15 ,100 ,7 ,100 ,3 ,100 ,3 ,100 ,18 ,100 ,10 ,100 
東大和市／100m2未満,7 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,6 ,0 ,0 
東大和市／200m2未満,14 ,12 ,2 ,1 ,1 ,17 ,0 ,1 ,15 ,12 ,2 ,1 
東大和市／300m2未満,8 ,7 ,2 ,1 ,0 ,0 ,0 ,0 ,8 ,6 ,2 ,1 
東大和市／500m2未満,21 ,18 ,8 ,5 ,0 ,0 ,0 ,0 ,21 ,17 ,8 ,4 
東大和市／1000m2未満,26 ,22 ,18 ,10 ,0 ,0 ,0 ,0 ,26 ,21 ,18 ,9 
東大和市／2000m2未満,17 ,14 ,26 ,15 ,2 ,33 ,3 ,13 ,19 ,15 ,29 ,15 
東大和市／5000m2未満,22 ,18 ,65 ,39 ,2 ,33 ,6 ,30 ,24 ,19 ,71 ,38 
東大和市／10000m2未満,4 ,3 ,31 ,18 ,0 ,0 ,0 ,0 ,4 ,3 ,31 ,16 
東大和市／10000m2以上,1 ,1 ,16 ,10 ,1 ,17 ,12 ,56 ,2 ,2 ,28 ,15 
東大和市／計,120 ,100 ,169 ,100 ,6 ,100 ,21 ,100 ,126 ,100 ,189 ,100 
清瀬市／100m2未満,7 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,9 ,0 ,0 
清瀬市／200m2未満,6 ,8 ,1 ,2 ,0 ,0 ,0 ,0 ,6 ,8 ,1 ,1 
清瀬市／300m2未満,7 ,9 ,2 ,3 ,0 ,0 ,0 ,0 ,7 ,9 ,2 ,2 
清瀬市／500m2未満,11 ,15 ,5 ,7 ,1 ,25 ,0 ,2 ,12 ,15 ,5 ,6 
清瀬市／1000m2未満,19 ,26 ,13 ,21 ,1 ,25 ,1 ,5 ,20 ,26 ,14 ,17 
清瀬市／2000m2未満,18 ,24 ,23 ,37 ,1 ,25 ,2 ,10 ,19 ,24 ,25 ,30 
清瀬市／5000m2未満,5 ,7 ,14 ,22 ,0 ,0 ,0 ,0 ,5 ,6 ,14 ,17 
清瀬市／10000m2未満,1 ,1 ,5 ,8 ,0 ,0 ,0 ,0 ,1 ,1 ,5 ,7 
清瀬市／10000m2以上,0 ,0 ,0 ,0 ,1 ,25 ,16 ,84 ,1 ,1 ,16 ,19 
清瀬市／計,74 ,100 ,63 ,100 ,4 ,100 ,19 ,100 ,78 ,100 ,82 ,100 
東久留米市／100m2未満,6 ,15 ,0 ,1 ,0 ,0 ,0 ,0 ,6 ,14 ,0 ,0 
東久留米市／200m2未満,3 ,8 ,0 ,1 ,0 ,0 ,0 ,0 ,3 ,7 ,0 ,1 
東久留米市／300m2未満,5 ,13 ,1 ,3 ,0 ,0 ,0 ,0 ,5 ,12 ,1 ,2 
東久留米市／500m2未満,7 ,18 ,3 ,7 ,0 ,0 ,0 ,0 ,7 ,16 ,3 ,6 
東久留米市／1000m2未満,10 ,25 ,7 ,17 ,0 ,0 ,0 ,0 ,10 ,23 ,7 ,13 
東久留米市／2000m2未満,4 ,10 ,5 ,13 ,0 ,0 ,0 ,0 ,4 ,9 ,5 ,10 
東久留米市／5000m2未満,3 ,8 ,9 ,23 ,2 ,67 ,4 ,38 ,5 ,12 ,14 ,26 
東久留米市／10000m2未満,2 ,5 ,15 ,36 ,1 ,33 ,7 ,62 ,3 ,7 ,22 ,41 
東久留米市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
東久留米市／計,40 ,100 ,42 ,100 ,3 ,100 ,11 ,100 ,43 ,100 ,52 ,100 
武蔵村山市／100m2未満,5 ,3 ,0 ,0 ,1 ,9 ,0 ,0 ,6 ,3 ,0 ,0 
武蔵村山市／200m2未満,11 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,11 ,6 ,1 ,0 
武蔵村山市／300m2未満,9 ,5 ,2 ,1 ,0 ,0 ,0 ,0 ,9 ,5 ,2 ,1 
武蔵村山市／500m2未満,17 ,10 ,7 ,2 ,2 ,18 ,1 ,1 ,19 ,11 ,7 ,2 
武蔵村山市／1000m2未満,25 ,15 ,18 ,5 ,3 ,27 ,2 ,3 ,28 ,16 ,20 ,4 
武蔵村山市／2000m2未満,37 ,23 ,51 ,13 ,0 ,0 ,0 ,0 ,37 ,21 ,51 ,11 
武蔵村山市／5000m2未満,42 ,26 ,134 ,34 ,2 ,18 ,6 ,8 ,44 ,25 ,140 ,30 
武蔵村山市／10000m2未満,14 ,9 ,99 ,25 ,0 ,0 ,0 ,0 ,14 ,8 ,99 ,21 
武蔵村山市／10000m2以上,4 ,2 ,78 ,20 ,3 ,27 ,70 ,89 ,7 ,4 ,148 ,32 
武蔵村山市／計,164 ,100 ,392 ,100 ,11 ,100 ,79 ,100 ,175 ,100 ,471 ,100 
多摩市／100m2未満,11 ,13 ,0 ,0 ,1 ,10 ,0 ,0 ,12 ,13 ,0 ,0 
多摩市／200m2未満,11 ,13 ,1 ,2 ,0 ,0 ,0 ,0 ,11 ,12 ,1 ,0 
多摩市／300m2未満,7 ,8 ,2 ,2 ,0 ,0 ,0 ,0 ,7 ,8 ,2 ,1 
多摩市／500m2未満,13 ,16 ,5 ,5 ,0 ,0 ,0 ,0 ,13 ,14 ,5 ,2 
多摩市／1000m2未満,13 ,16 ,10 ,10 ,0 ,0 ,0 ,0 ,13 ,14 ,10 ,3 
多摩市／2000m2未満,13 ,16 ,19 ,20 ,3 ,30 ,4 ,2 ,16 ,17 ,23 ,7 
多摩市／5000m2未満,14 ,17 ,47 ,51 ,2 ,20 ,5 ,2 ,16 ,17 ,52 ,17 
多摩市／10000m2未満,1 ,1 ,8 ,9 ,1 ,10 ,5 ,3 ,2 ,2 ,14 ,4 
多摩市／10000m2以上,0 ,0 ,0 ,0 ,3 ,30 ,201 ,93 ,3 ,3 ,201 ,65 
多摩市／計,83 ,100 ,92 ,100 ,10 ,100 ,215 ,100 ,93 ,100 ,307 ,100 
稲城市／100m2未満,23 ,7 ,1 ,0 ,1 ,3 ,0 ,0 ,24 ,7 ,1 ,0 
稲城市／200m2未満,35 ,11 ,5 ,1 ,1 ,3 ,0 ,0 ,36 ,10 ,6 ,0 
稲城市／300m2未満,26 ,8 ,7 ,1 ,1 ,3 ,0 ,0 ,27 ,8 ,7 ,1 
稲城市／500m2未満,56 ,17 ,22 ,4 ,0 ,0 ,0 ,0 ,56 ,16 ,22 ,2 
稲城市／1000m2未満,51 ,16 ,37 ,6 ,6 ,21 ,4 ,1 ,57 ,16 ,41 ,4 
稲城市／2000m2未満,56 ,17 ,81 ,14 ,2 ,7 ,4 ,1 ,58 ,17 ,84 ,7 
稲城市／5000m2未満,44 ,14 ,131 ,22 ,5 ,17 ,18 ,3 ,49 ,14 ,149 ,13 
稲城市／10000m2未満,18 ,6 ,122 ,21 ,4 ,14 ,29 ,5 ,22 ,6 ,151 ,13 
稲城市／10000m2以上,12 ,4 ,179 ,31 ,9 ,31 ,520 ,90 ,21 ,6 ,699 ,60 
稲城市／計,321 ,100 ,584 ,100 ,29 ,100 ,575 ,100 ,350 ,100 ,1159 ,100 
羽村市／100m2未満,4 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,8 ,0 ,0 
羽村市／200m2未満,2 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,4 ,0 ,0 
羽村市／300m2未満,8 ,17 ,2 ,3 ,0 ,0 ,0 ,0 ,8 ,15 ,2 ,2 
羽村市／500m2未満,8 ,17 ,3 ,4 ,2 ,50 ,1 ,6 ,10 ,19 ,4 ,4 
羽村市／1000m2未満,12 ,25 ,10 ,12 ,0 ,0 ,0 ,0 ,12 ,23 ,10 ,10 
羽村市／2000m2未満,6 ,13 ,8 ,11 ,1 ,25 ,1 ,9 ,7 ,13 ,10 ,10 
羽村市／5000m2未満,6 ,13 ,24 ,30 ,0 ,0 ,0 ,0 ,6 ,12 ,24 ,25 
羽村市／10000m2未満,1 ,2 ,9 ,12 ,0 ,0 ,0 ,0 ,1 ,2 ,9 ,10 
羽村市／10000m2以上,1 ,2 ,22 ,28 ,1 ,25 ,13 ,85 ,2 ,4 ,35 ,38 
羽村市／計,48 ,100 ,79 ,100 ,4 ,100 ,16 ,100 ,52 ,100 ,95 ,100 
あきる野市／100m2未満,153 ,8 ,8 ,0 ,12 ,9 ,1 ,0 ,165 ,8 ,9 ,0 
あきる野市／200m2未満,238 ,13 ,36 ,0 ,14 ,11 ,2 ,0 ,252 ,13 ,38 ,0 
あきる野市／300m2未満,139 ,7 ,34 ,0 ,4 ,3 ,1 ,0 ,143 ,7 ,35 ,0 
あきる野市／500m2未満,183 ,10 ,72 ,0 ,7 ,5 ,3 ,0 ,190 ,10 ,75 ,0 
あきる野市／1000m2未満,210 ,11 ,153 ,1 ,11 ,8 ,8 ,0 ,221 ,11 ,161 ,1 
