区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
清瀬市／100m2未満,2460,17,175431,3,72,21,3706,0,2532,17,179136,3
清瀬市／200m2未満,9890,66,1246555,25,76,22,11043,1,9966,65,1257598,21
清瀬市／300m2未満,1084,7,257342,5,47,13,11323,1,1131,7,268665,5
清瀬市／500m2未満,558,4,211785,4,38,11,14644,2,596,4,226429,4
清瀬市／1000m2未満,325,2,227396,4,37,11,27177,3,362,2,254573,4
清瀬市／2000m2未満,206,1,289474,6,37,11,51778,6,243,2,341252,6
清瀬市／5000m2未満,172,1,544168,11,21,6,64671,8,193,1,608839,10
清瀬市／10000m2未満,119,1,859573,17,10,3,68778,9,129,1,928351,16
清瀬市／10000m2以上,85,1,1270142,25,12,3,551659,69,97,1,1821801,31
清瀬市／計,14899,100,5081867,100,350,100,804779,100,15249,100,5886646,100
東久留米市／100m2未満,16300,43,1022867,14,410,36,42527,3,16710,43,1065394,13
東久留米市／200m2未満,16986,44,2282601,32,269,24,78866,6,17255,44,2361467,28
東久留米市／300m2未満,2433,6,682784,10,131,12,51645,4,2564,7,734429,9
東久留米市／500m2未満,1196,3,705014,10,111,10,72091,6,1307,3,777105,9
東久留米市／1000m2未満,799,2,1142626,16,107,10,124414,10,906,2,1267041,15
東久留米市／2000m2未満,377,1,962889,13,50,4,115245,9,427,1,1078134,13
東久留米市／5000m2未満,95,0,340930,5,27,2,162159,13,122,0,503088,6
東久留米市／10000m2未満,2,0,19691,0,10,1,140239,11,12,0,159930,2
東久留米市／10000m2以上,0,0,0,0,10,1,470788,37,10,0,470788,6
東久留米市／計,38188,100,7159403,100,1125,100,1257972,100,39313,100,8417375,100
武蔵村山市／100m2未満,2741,14,207492,3,98,15,3980,0,2839,14,211472,2
武蔵村山市／200m2未満,12536,63,1616490,23,117,18,16630,1,12653,61,1633121,18
武蔵村山市／300m2未満,1731,9,407724,6,60,9,14703,1,1791,9,422428,5
武蔵村山市／500m2未満,1079,5,411017,6,70,11,27452,2,1149,6,438469,5
武蔵村山市／1000m2未満,816,4,599307,8,112,17,79387,5,928,4,678694,8
武蔵村山市／2000m2未満,511,3,731135,10,81,13,114823,7,592,3,845958,10
武蔵村山市／5000m2未満,395,2,1243428,17,65,10,201617,12,460,2,1445045,16
武蔵村山市／10000m2未満,142,1,972055,14,21,3,142025,8,163,1,1114081,13
武蔵村山市／10000m2以上,64,0,972881,14,19,3,1083692,64,83,0,2056572,23
武蔵村山市／計,20015,100,7161530,100,643,100,1684309,100,20658,100,8845839,100
多摩市／100m2未満,17207,42,804972,12,266,28,9567,0,17473,42,814539,8
多摩市／200m2未満,16517,40,2264792,34,142,15,21209,1,16659,40,2286001,22
多摩市／300m2未満,4327,11,1012760,15,100,11,24521,1,4427,11,1037281,10
多摩市／500m2未満,1553,4,573315,9,102,11,39628,1,1655,4,612943,6
多摩市／1000m2未満,789,2,553746,8,115,12,80629,2,904,2,634374,6
多摩市／2000m2未満,398,1,553252,8,78,8,114573,3,476,1,667825,7
多摩市／5000m2未満,215,1,632241,9,64,7,196507,6,279,1,828747,8
多摩市／10000m2未満,36,0,225781,3,33,4,242921,7,69,0,468702,5
多摩市／10000m2以上,7,0,84048,1,37,4,2726335,79,44,0,2810383,28
多摩市／計,41049,100,6704908,100,937,100,3455890,100,41986,100,10160797,100
稲城市／100m2未満,2666,18,184424,3,68,13,3233,0,2734,18,187657,2
稲城市／200m2未満,8081,54,1144429,19,95,18,14234,0,8176,53,1158663,12
稲城市／300m2未満,1714,11,401003,7,65,12,16084,0,1779,11,417087,4
稲城市／500m2未満,859,6,325769,6,87,16,33241,1,946,6,359009,4
稲城市／1000m2未満,654,4,463611,8,64,12,43392,1,718,5,507002,5
稲城市／2000m2未満,527,4,748043,13,51,10,73318,2,578,4,821361,9
稲城市／5000m2未満,377,3,1156563,20,41,8,126747,4,418,3,1283310,14
稲城市／10000m2未満,101,1,690587,12,20,4,141802,4,121,1,832390,9
稲城市／10000m2以上,39,0,756807,13,42,8,2991708,87,81,1,3748515,40
稲城市／計,15018,100,5871235,100,533,100,3443759,100,15551,100,9314994,100
羽村市／100m2未満,2031,16,154614,4,32,7,1313,0,2063,15,155927,3
羽村市／200m2未満,7313,56,992553,24,69,16,10175,1,7382,55,1002728,16
羽村市／300m2未満,1438,11,346497,8,45,10,10918,1,1483,11,357415,6
羽村市／500m2未満,1028,8,386465,9,61,14,23520,1,1089,8,409985,7
羽村市／1000m2未満,626,5,442867,11,83,19,60161,3,709,5,503028,8
羽村市／2000m2未満,328,3,459410,11,44,10,62483,3,372,3,521893,9
羽村市／5000m2未満,195,1,606636,15,52,12,169060,9,247,2,775696,13
羽村市／10000m2未満,53,0,365221,9,22,5,158133,8,75,1,523355,9
羽村市／10000m2以上,24,0,364794,9,25,6,1464802,75,49,0,1829596,30
羽村市／計,13036,100,4119058,100,433,100,1960565,100,13469,100,6079623,100
あきる野市／100m2未満,2145,8,137307,0,89,11,3634,0,2234,8,140941,0
あきる野市／200m2未満,14462,51,2056475,7,137,17,19905,0,14599,50,2076380,6
あきる野市／300m2未満,3710,13,894854,3,84,11,20821,0,3794,13,915675,2
あきる野市／500m2未満,2670,9,1011846,3,105,13,41076,1,2775,10,1052923,3
あきる野市／1000m2未満,1972,7,1391293,5,123,15,90110,1,2095,7,1481403,4
あきる野市／2000m2未満,1251,4,1771211,6,89,11,128608,2,1340,5,1899819,5
あきる野市／5000m2未満,993,4,3141142,10,73,9,238904,3,1066,4,3380045,9
あきる野市／10000m2未満,440,2,3106722,10,33,4,233028,3,473,2,3339750,9
あきる野市／10000m2以上,473,2,17243582,56,62,8,6065412,89,535,2,23308994,62
あきる野市／計,28116,100,30754433,100,795,100,6841498,100,28911,100,37595931,100
西東京市／100m2未満,25121,44,1361563,15,1559,44,69836,5,26680,44,1431399,14
西東京市／200m2未満,24143,42,3074687,34,949,26,128548,9,25092,41,3203235,31
西東京市／300m2未満,3444,6,825209,9,306,9,74278,5,3750,6,899488,9
西東京市／500m2未満,2055,4,777874,9,283,8,108935,8,2338,4,886809,8
西東京市／1000m2未満,1456,3,1019108,11,282,8,195749,14,1738,3,1214857,12
西東京市／2000m2未満,697,1,958251,11,129,4,177845,13,826,1,1136096,11
西東京市／5000m2未満,215,0,592083,7,39,1,115757,8,254,0,707841,7
西東京市／10000m2未満,28,0,184901,2,17,0,124044,9,45,0,308945,3
西東京市／10000m2以上,12,0,284929,3,19,1,397629,29,31,0,682559,7
西東京市／計,57171,100,9078606,100,3583,100,1392623,100,60754,100,10471228,100
市部計／100m2未満,200433,22,13691366,4,6867,21,458933,0,207300,22,14150299,3
市部計／200m2未満,496336,53,68339771,21,7074,21,1299284,1,503410,52,69639055,16
市部計／300m2未満,107450,12,26147271,8,3759,11,1074561,1,111209,12,27221833,6
市部計／500m2未満,53485,6,21402842,7,4342,13,1939212,2,57827,6,23342054,5
市部計／1000m2未満,33433,4,25164963,8,4342,13,3633717,4,37775,4,28798680,7
市部計／2000m2未満,18542,2,26822222,8,2803,8,4515018,4,21345,2,31337240,7
市部計／5000m2未満,12293,1,38006065,12,1961,6,6641059,6,14254,1,44647124,10
市部計／10000m2未満,3880,0,26650408,8,778,2,5757071,6,4658,0,32407480,8
市部計／10000m2以上,2781,0,77363261,24,1082,3,76861014,75,3863,0,154224275,36
市部計／計,928633,100,323588169,100,33008,100,102179870,100,961641,100,425768039,100
