区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
"町田市／1,000m2未満",317,12,226,5,26,12,20,2,343,12,246,4
"町田市／2,000m2未満",295,12,423,10,28,13,41,3,323,12,464,8
"町田市／5,000m2未満",297,12,959,22,41,19,142,11,338,12,1101,20
"町田市／10,000m2未満",108,4,737,17,13,6,91,7,121,4,828,15
"町田市／10,000m2以上",81,3,1689,39,19,9,960,76,100,4,2650,47
町田市／計,2555,100,4310,100,220,100,1269,100,2775,100,5579,100
小金井市／100m2未満,1,5,0,0,0,0,0,0,1,5,0,0
小金井市／200m2未満,2,10,0,2,0,0,0,0,2,10,0,1
小金井市／300m2未満,1,5,0,2,0,0,0,0,1,5,0,1
小金井市／500m2未満,6,30,2,15,0,0,0,0,6,29,2,6
"小金井市／1,000m2未満",5,25,4,23,0,0,0,0,5,24,4,9
"小金井市／2,000m2未満",2,10,2,15,0,0,0,0,2,10,2,6
"小金井市／5,000m2未満",3,15,7,43,0,0,0,0,3,14,7,18
"小金井市／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"小金井市／10,000m2以上",0,0,0,0,1,100,23,100,1,5,23,59
小金井市／計,20,100,16,100,1,100,23,100,21,100,39,100
小平市／100m2未満,6,19,0,2,1,33,0,23,7,21,1,3
小平市／200m2未満,4,13,1,4,0,0,0,0,4,12,1,4
小平市／300m2未満,4,13,1,7,1,33,0,33,5,15,1,9
小平市／500m2未満,8,26,3,25,1,33,0,44,9,26,4,26
"小平市／1,000m2未満",7,23,6,41,0,0,0,0,7,21,6,38
"小平市／2,000m2未満",2,6,3,21,0,0,0,0,2,6,3,20
"小平市／5,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"小平市／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"小平市／10,000m2以上",0,0,0,0,0,0,0,0,0,0,0,0
小平市／計,31,100,14,100,3,100,1,100,34,100,15,100
日野市／100m2未満,51,21,3,1,5,14,0,0,56,20,3,1
日野市／200m2未満,37,15,7,2,4,11,1,1,41,15,8,2
日野市／300m2未満,22,9,7,2,1,3,0,0,23,8,7,1
日野市／500m2未満,30,13,12,3,4,11,2,1,34,12,14,3
"日野市／1,000m2未満",42,18,43,10,11,31,11,9,53,19,53,10
"日野市／2,000m2未満",24,10,58,14,3,8,6,5,27,10,65,12
"日野市／5,000m2未満",20,8,84,20,3,8,26,23,23,8,110,20
"日野市／10,000m2未満",8,3,106,25,5,14,69,59,13,5,174,32
"日野市／10,000m2以上",5,2,109,26,0,0,0,0,5,2,109,20
日野市／計,239,100,429,100,36,100,115,100,275,100,544,100
東村山市／100m2未満,9,15,0,0,0,0,0,0,9,13,0,0
東村山市／200m2未満,6,10,1,1,1,14,0,1,7,10,1,1
東村山市／300m2未満,4,6,1,1,0,0,0,0,4,6,1,1
東村山市／500m2未満,6,10,2,2,0,0,0,0,6,9,2,2
"東村山市／1,000m2未満",12,19,8,8,1,14,1,5,13,19,9,8
"東村山市／2,000m2未満",8,13,11,11,1,14,1,7,9,13,12,11
"東村山市／5,000m2未満",12,19,38,41,3,43,9,51,15,22,47,43
"東村山市／10,000m2未満",5,8,32,34,1,14,7,37,6,9,38,35
"東村山市／10,000m2以上",0,0,0,0,0,0,0,0,0,0,0,0
東村山市／計,62,100,92,100,7,100,19,100,69,100,111,100
国分寺市／100m2未満,3,6,0,0,1,100,0,100,4,7,0,0
国分寺市／200m2未満,12,23,2,5,0,0,0,0,12,22,2,5
国分寺市／300m2未満,8,15,2,6,0,0,0,0,8,15,2,6
国分寺市／500m2未満,7,13,3,7,0,0,0,0,7,13,3,7
"国分寺市／1,000m2未満",11,21,8,21,0,0,0,0,11,20,8,21
"国分寺市／2,000m2未満",8,15,12,31,0,0,0,0,8,15,12,31
"国分寺市／5,000m2未満",4,8,11,30,0,0,0,0,4,7,11,30
"国分寺市／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"国分寺市／10,000m2以上",0,0,0,0,0,0,0,0,0,0,0,0
国分寺市／計,53,100,38,100,1,100,0,100,54,100,38,100
国立市／100m2未満,3,13,0,1,0,0,0,0,3,13,0,1
国立市／200m2未満,11,48,2,16,0,0,0,0,11,46,2,15
国立市／300m2未満,2,9,0,3,1,100,0,100,3,13,1,5
国立市／500m2未満,3,13,1,9,0,0,0,0,3,13,1,9
"国立市／1,000m2未満",1,4,1,5,0,0,0,0,1,4,1,5
"国立市／2,000m2未満",1,4,1,9,0,0,0,0,1,4,1,9
"国立市／5,000m2未満",2,9,7,57,0,0,0,0,2,8,7,56
"国立市／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"国立市／10,000m2以上",0,0,0,0,0,0,0,0,0,0,0,0
国立市／計,23,100,12,100,1,100,0,100,24,100,12,100
福生市／100m2未満,5,17,0,2,0,,0,,5,17,0,2
福生市／200m2未満,8,27,1,8,0,,0,,8,27,1,8
福生市／300m2未満,4,13,1,7,0,,0,,4,13,1,7
福生市／500m2未満,4,13,2,11,0,,0,,4,13,2,11
"福生市／1,000m2未満",6,20,5,34,0,,0,,6,20,5,34
"福生市／2,000m2未満",2,7,3,21,0,,0,,2,7,3,21
"福生市／5,000m2未満",1,3,2,16,0,,0,,1,3,2,16
"福生市／10,000m2未満",0,0,0,0,0,,0,,0,0,0,0
"福生市／10,000m2以上",0,0,0,0,0,,0,,0,0,0,0
福生市／計,30,100,14,100,0,0,0,0,30,100,14,100
狛江市／100m2未満,3,27,0,3,1,33,0,1,4,29,0,2
狛江市／200m2未満,2,18,0,6,0,0,0,0,2,14,0,4
狛江市／300m2未満,2,18,0,11,0,0,0,0,2,14,0,7
狛江市／500m2未満,2,18,1,16,0,0,0,0,2,14,1,10
"狛江市／1,000m2未満",0,0,0,0,1,33,1,31,1,7,1,13
"狛江市／2,000m2未満",2,18,3,63,0,0,0,0,2,14,3,37
"狛江市／5,000m2未満",0,0,0,0,1,33,2,68,1,7,2,28
"狛江市／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"狛江市／10,000m2以上",0,0,0,0,0,0,0,0,0,0,0,0
狛江市／計,11,100,4,100,3,100,3,100,14,100,7,100
東大和市／100m2未満,7,6,0,0,0,0,0,0,7,6,0,0
東大和市／200m2未満,13,11,2,1,1,17,0,1,14,11,2,1
東大和市／300m2未満,10,8,3,2,0,0,0,0,10,8,3,1
東大和市／500m2未満,22,18,9,6,0,0,0,0,22,18,9,5
"東大和市／1,000m2未満",28,24,19,12,0,0,0,0,28,22,19,10
"東大和市／2,000m2未満",14,12,20,13,2,33,3,10,16,13,23,12
"東大和市／5,000m2未満",20,17,60,38,1,17,4,13,21,17,64,34
"東大和市／10,000m2未満",4,3,31,19,1,17,10,35,5,4,40,21
"東大和市／10,000m2以上",1,1,16,10,1,17,12,42,2,2,28,15
東大和市／計,119,100,160,100,6,100,28,100,125,100,188,100
清瀬市／100m2未満,7,10,0,0,0,0,0,0,7,9,0,0
清瀬市／200m2未満,7,10,1,2,0,0,0,0,7,9,1,1
清瀬市／300m2未満,7,10,2,3,0,0,0,0,7,9,2,2
清瀬市／500m2未満,10,14,4,7,1,25,0,2,11,15,5,6
"清瀬市／1,000m2未満",17,24,12,20,1,25,1,5,18,24,13,17
"清瀬市／2,000m2未満",15,21,19,32,1,25,2,10,16,22,21,27
"清瀬市／5,000m2未満",6,9,16,27,0,0,0,0,6,8,16,20
"清瀬市／10,000m2未満",1,1,5,9,0,0,0,0,1,1,5,7
"清瀬市／10,000m2以上",0,0,0,0,1,25,16,84,1,1,16,20
清瀬市／計,70,100,60,100,4,100,19,100,74,100,79,100
東久留米市／100m2未満,7,15,0,1,0,0,0,0,7,13,0,1
東久留米市／200m2未満,5,10,1,2,1,14,0,1,6,11,1,2
東久留米市／300m2未満,8,17,2,5,1,14,0,3,9,16,2,5
東久留米市／500m2未満,11,23,6,15,1,14,1,15,12,22,7,15
"東久留米市／1,000m2未満",8,17,6,16,1,14,1,6,9,16,6,14
"東久留米市／2,000m2未満",7,15,11,31,1,14,2,20,8,15,13,28
"東久留米市／5,000m2未満",1,2,5,13,2,29,5,55,3,5,9,21
"東久留米市／10,000m2未満",1,2,6,18,0,0,0,0,1,2,6,14
"東久留米市／10,000m2以上",0,0,0,0,0,0,0,0,0,0,0,0
東久留米市／計,48,100,36,100,7,100,9,100,55,100,45,100
武蔵村山市／100m2未満,6,4,0,0,1,9,0,0,7,4,0,0
武蔵村山市／200m2未満,11,7,1,0,0,0,0,0,11,6,1,0
武蔵村山市／300m2未満,9,6,2,1,0,0,0,0,9,5,2,1
武蔵村山市／500m2未満,16,10,6,2,2,18,1,1,18,11,7,2
"武蔵村山市／1,000m2未満",24,15,17,5,3,27,2,3,27,16,19,4
"武蔵村山市／2,000m2未満",35,22,48,13,0,0,0,0,35,20,48,10
"武蔵村山市／5,000m2未満",41,26,129,34,2,18,6,8,43,25,136,29
"武蔵村山市／10,000m2未満",14,9,100,26,0,0,0,0,14,8,100,22
"武蔵村山市／10,000m2以上",4,3,78,20,3,27,70,89,7,4,148,32
武蔵村山市／計,160,100,384,100,11,100,79,100,171,100,463,100
多摩市／100m2未満,11,14,0,0,2,15,0,0,13,14,1,0
多摩市／200m2未満,10,13,1,1,0,0,0,0,10,11,1,0
多摩市／300m2未満,7,9,2,2,0,0,0,0,7,8,2,1
多摩市／500m2未満,12,16,5,5,0,0,0,0,12,13,5,2
"多摩市／1,000m2未満",13,17,10,12,1,8,1,0,14,16,11,4
"多摩市／2,000m2未満",11,14,17,20,3,23,4,2,14,16,20,7
"多摩市／5,000m2未満",11,14,37,44,3,23,7,3,14,16,44,15
"多摩市／10,000m2未満",2,3,13,16,1,8,5,3,3,3,19,6
"多摩市／10,000m2以上",0,0,0,0,3,23,199,92,3,3,199,66
多摩市／計,77,100,84,100,13,100,216,100,90,100,301,100
稲城市／100m2未満,21,7,1,0,1,3,0,0,22,6,1,0
稲城市／200m2未満,33,11,5,1,1,3,0,0,34,10,5,0
稲城市／300m2未満,25,8,6,1,1,3,0,0,26,7,6,1
稲城市／500m2未満,58,19,23,4,2,5,1,0,60,17,23,2
"稲城市／1,000m2未満",47,15,33,6,8,21,5,1,55,16,39,3
"稲城市／2,000m2未満",54,17,78,14,5,13,8,1,59,17,86,8
"稲城市／5,000m2未満",43,14,130,24,5,13,16,3,48,14,146,13
"稲城市／10,000m2未満",19,6,127,23,4,11,29,5,23,7,156,14
"稲城市／10,000m2以上",10,3,145,26,11,29,537,90,21,6,682,60
稲城市／計,310,100,550,100,38,100,596,100,348,100,1146,100
羽村市／100m2未満,4,9,0,0,0,0,0,0,4,8,0,0
羽村市／200m2未満,2,4,0,0,0,0,0,0,2,4,0,0
羽村市／300m2未満,7,15,2,2,0,0,0,0,7,14,2,2
羽村市／500m2未満,8,17,3,4,2,50,1,6,10,20,4,4
"羽村市／1,000m2未満",11,24,9,12,0,0,0,0,11,22,9,10
"羽村市／2,000m2未満",6,13,8,11,1,25,1,9,7,14,10,10
"羽村市／5,000m2未満",6,13,24,30,0,0,0,0,6,12,24,25
"羽村市／10,000m2未満",1,2,9,12,0,0,0,0,1,2,9,10
"羽村市／10,000m2以上",1,2,22,28,1,25,13,85,2,4,35,38
羽村市／計,46,100,78,100,4,100,16,100,50,100,94,100
あきる野市／100m2未満,145,8,8,0,10,8,0,0,155,8,8,0
あきる野市／200m2未満,233,13,35,0,12,9,2,0,245,12,37,0
あきる野市／300m2未満,143,8,35,0,3,2,1,0,146,7,36,0
あきる野市／500m2未満,179,10,71,0,8,6,3,0,187,10,74,0
"あきる野市／1,000m2未満",204,11,148,1,14,11,11,0,218,11,159,1
"あきる野市／2,000m2未満",204,11,291,2,14,11,21,1,218,11,311,2
"あきる野市／5,000m2未満",219,12,711,5,20,15,73,2,239,12,784,4
"あきる野市／10,000m2未満",160,9,1144,7,17,13,126,4,177,9,1270,7
"あきる野市／10,000m2以上",344,19,12957,84,35,26,2826,92,379,19,15783,85
あきる野市／計,1831,100,15400,100,133,100,3062,100,1964,100,18462,100
西東京市／100m2未満,1,7,0,1,0,0,0,0,1,6,0,1
西東京市／200m2未満,3,20,0,7,0,0,0,0,3,18,0,6
西東京市／300m2未満,3,20,1,12,1,50,0,38,4,24,1,15
西東京市／500m2未満,4,27,1,25,1,50,0,63,5,29,2,30
"西東京市／1,000m2未満",3,20,2,36,0,0,0,0,3,18,2,32
"西東京市／2,000m2未満",1,7,1,18,0,0,0,0,1,6,1,16
"西東京市／5,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"西東京市／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"西東京市／10,000m2以上",0,0,0,0,0,0,0,0,0,0,0,0
西東京市／計,15,100,6,100,2,100,1,100,17,100,7,100
市部計／100m2未満,1727,12,96,0,146,11,7,0,1873,12,103,0
市部計／200m2未満,2401,17,357,1,105,8,16,0,2506,16,373,0
市部計／300m2未満,1246,9,310,0,77,6,19,0,1323,8,328,0
市部計／500m2未満,1567,11,607,1,117,8,46,0,1684,11,653,1
"市部計／1,000m2未満",1680,12,1227,2,159,12,120,0,1839,12,1347,1
"市部計／2,000m2未満",1522,11,2212,3,136,10,201,1,1658,11,2413,3
"市部計／5,000m2未満",1727,12,5673,9,201,15,688,2,1928,12,6362,7
"市部計／10,000m2未満",954,7,6862,11,131,9,1001,3,1085,7,7863,8
"市部計／10,000m2以上",1368,10,47153,73,310,22,26695,93,1678,11,73847,79
市部計／計,14192,100,64497,100,1382,100,28793,100,15574,100,93290,100
