年(昭和・平成・令和),58,59,60,61,62,63,64,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,2,3,4
最高価格Ａ(千円／m2),3246,4087,5605,10514,16474,18480,18555,19135,19258,18246,14293,8937,6336,4716,3943,3924,3754,3622,3485,4108,4085,4099,3943,4271,5239,6526,6519,5251,5492,5351,5504,6307,6922,7294,8291,9010,9534,9942,9373,9035
最低価格Ｂ(千円／m2),522,538,561,682,1032,1859,1937,1966,1996,1895,1274,1026,859,729,605,551,490,443,409,376,364,357,354,365,421,462,453,435,439,441,413,420,427,434,446,466,494,521,512,513
倍率(Ａ／Ｂ),6.2,7.6,10,15.4,16,9.9,9.6,9.7,9.6,9.6,11.2,8.7,7.4,6.5,6.5,7.1,7.7,8.2,8.5,10.9,11.2,11.5,11.1,11.7,12.5,14.1,14.4,12.1,12.5,12.1,13.3,15,16.2,16.8,18.6,19.3,19.3,19.1,18.3,17.6
価格差(千円／m2),2724,3549,5044,9832,15442,16621,16618,17169,17262,16351,13019,7911,5477,3987,3338,3373,3264,3180,3077,3732,3722,3742,3589,3906,4819,6064,6066,4816,5053,4910,5091,5887,6495,6860,7845,8544,9041,9421,8861,8522
区部平均価格(千円／m2),1496,1751,2344,4218,6982,8238,8245,8508,8607,8195,5846,4012,3000,2291,1913,1806,1681,1579,1513,1651,1621,1606,1604,1728,2111,2595,2409,2075,2024,1973,1949,2101,2226,2369,2603,2800,3010,3208,3104,3066
