区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
武蔵野市／計,115,100,274,100,0,0,0,0,115,100,274,100
三鷹市／100m2未満,10,2,1,0,0,0,0,0,10,2,1,0
三鷹市／200m2未満,39,8,6,0,0,0,0,0,39,8,6,0
三鷹市／300m2未満,26,5,6,0,0,0,0,0,26,5,6,0
三鷹市／500m2未満,32,7,12,1,1,100,0,100,33,7,13,1
三鷹市／1000m2未満,62,13,43,3,0,0,0,0,62,13,43,3
三鷹市／2000m2未満,96,20,139,10,0,0,0,0,96,20,139,10
三鷹市／5000m2未満,113,24,366,26,0,0,0,0,113,24,366,26
三鷹市／10000m2未満,80,17,556,39,0,0,0,0,80,17,556,39
三鷹市／10000m2以上,18,4,287,20,0,0,0,0,18,4,287,20
三鷹市／計,476,100,1417,100,1,100,0,100,477,100,1417,100
青梅市／100m2未満,212,6,12,0,4,8,0,0,216,6,12,0
青梅市／200m2未満,357,11,55,1,9,19,1,3,366,11,56,1
青梅市／300m2未満,331,10,81,2,9,19,2,5,340,10,83,2
青梅市／500m2未満,520,16,203,5,6,13,3,5,526,16,205,5
青梅市／1000m2未満,644,20,465,11,10,21,7,15,654,20,472,11
青梅市／2000m2未満,576,18,810,18,5,10,7,16,581,17,817,18
青梅市／5000m2未満,469,14,1443,33,3,6,7,15,472,14,1450,33
青梅市／10000m2未満,141,4,941,21,1,2,5,11,142,4,946,21
青梅市／10000m2以上,28,1,377,9,1,2,14,29,29,1,391,9
青梅市／計,3278,100,4386,100,48,100,46,100,3326,100,4433,100
府中市／100m2未満,34,5,2,0,0,0,0,0,34,5,2,0
府中市／200m2未満,55,8,8,1,1,20,0,4,56,8,8,1
府中市／300m2未満,55,8,14,1,0,0,0,0,55,8,14,1
府中市／500m2未満,93,13,36,3,1,20,0,10,94,13,36,3
府中市／1000m2未満,133,19,95,8,1,20,1,17,134,19,96,8
府中市／2000m2未満,120,17,176,15,2,40,3,70,122,18,179,15
府中市／5000m2未満,154,22,495,42,0,0,0,0,154,22,495,42
府中市／10000m2未満,40,6,261,22,0,0,0,0,40,6,261,22
府中市／10000m2以上,8,1,97,8,0,0,0,0,8,1,97,8
府中市／計,692,100,1184,100,5,100,4,100,697,100,1189,100
昭島市／100m2未満,21,6,1,0,1,33,0,1,22,6,1,0
昭島市／200m2未満,28,8,4,1,0,0,0,0,28,8,4,1
昭島市／300m2未満,25,7,6,1,0,0,0,0,25,7,6,1
昭島市／500m2未満,48,13,19,3,2,67,1,99,50,14,19,3
昭島市／1000m2未満,76,21,53,9,0,0,0,0,76,21,53,9
昭島市／2000m2未満,69,19,98,16,0,0,0,0,69,19,98,16
昭島市／5000m2未満,57,16,184,31,0,0,0,0,57,16,184,31
昭島市／10000m2未満,30,8,204,34,0,0,0,0,30,8,204,34
昭島市／10000m2以上,2,1,28,5,0,0,0,0,2,1,28,5
昭島市／計,356,100,596,100,3,100,1,100,359,100,597,100
調布市／100m2未満,25,5,22,2,1,14,0,5,26,5,23,2
調布市／200m2未満,41,8,50,4,1,14,0,7,42,8,50,4
調布市／300m2未満,35,7,75,6,0,0,0,3,35,6,75,6
調布市／500m2未満,85,16,221,18,4,57,2,26,89,16,223,18
調布市／1000m2未満,168,32,423,35,0,0,1,20,168,31,425,34
調布市／2000m2未満,152,29,339,28,0,0,0,0,152,28,339,27
調布市／5000m2未満,27,5,96,8,1,14,2,39,28,5,98,8
調布市／10000m2未満,0,0,0,0,0,0,0,0,0,0,0,0
調布市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
調布市／計,533,100,1226,100,7,100,6,100,540,100,1232,100
町田市／100m2未満,157,6,9,0,7,16,0,1,164,6,9,0
町田市／200m2未満,332,12,52,1,5,11,1,1,337,12,52,1
町田市／300m2未満,234,8,58,1,6,14,1,2,240,8,60,1
町田市／500m2未満,376,13,146,3,4,9,2,3,380,13,147,3
町田市／1000m2未満,504,18,364,7,7,16,5,10,511,18,370,7
町田市／2000m2未満,471,17,668,13,4,9,6,10,475,17,674,13
町田市／5000m2未満,476,17,1520,30,9,20,29,50,485,17,1548,30
町田市／10000m2未満,203,7,1390,28,2,5,14,24,205,7,1404,28
町田市／10000m2以上,59,2,826,16,0,0,0,0,59,2,826,16
町田市／計,2812,100,5032,100,44,100,57,100,2856,100,5090,100
小金井市／100m2未満,3,1,0,0,0,0,0,0,3,1,0,0
小金井市／200m2未満,10,4,2,0,0,0,0,0,10,4,2,0
小金井市／300m2未満,4,2,1,0,0,0,0,0,4,2,1,0
小金井市／500m2未満,18,8,7,1,0,0,0,0,18,7,7,1
小金井市／1000m2未満,41,17,28,5,0,0,0,0,41,17,28,4
小金井市／2000m2未満,62,26,88,14,1,50,1,32,63,26,89,14
小金井市／5000m2未満,72,30,232,37,1,50,3,68,73,30,235,38
小金井市／10000m2未満,21,9,141,23,0,0,0,0,21,9,141,23
小金井市／10000m2以上,8,3,123,20,0,0,0,0,8,3,123,20
小金井市／計,239,100,621,100,2,100,4,100,241,100,626,100
小平市／100m2未満,178,13,13,1,2,17,0,2,180,13,13,1
小平市／200m2未満,173,13,40,2,2,17,0,8,175,13,41,2
小平市／300m2未満,143,10,50,3,1,8,0,5,144,10,50,3
小平市／500m2未満,198,14,123,7,4,33,1,26,202,15,124,7
小平市／1000m2未満,300,22,399,23,2,17,2,33,302,22,401,23
小平市／2000m2未満,246,18,580,33,1,8,1,27,247,18,581,33
小平市／5000m2未満,128,9,503,29,0,0,0,0,128,9,503,29
小平市／10000m2未満,5,0,34,2,0,0,0,0,5,0,34,2
小平市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
小平市／計,1371,100,1742,100,12,100,6,100,1383,100,1747,100
日野市／100m2未満,92,10,6,0,3,25,0,1,95,10,6,0
日野市／200m2未満,161,17,30,2,3,25,1,6,164,17,31,2
日野市／300m2未満,101,11,35,3,0,0,0,0,101,10,35,3
日野市／500m2未満,136,14,104,8,3,25,1,16,139,14,105,8
日野市／1000m2未満,270,28,444,32,1,8,1,6,271,28,445,32
日野市／2000m2未満,166,17,577,42,1,8,3,37,167,17,581,42
日野市／5000m2未満,30,3,160,12,1,8,3,34,31,3,163,12
日野市／10000m2未満,1,0,22,2,0,0,0,0,1,0,22,2
日野市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
日野市／計,957,100,1378,100,12,100,9,100,969,100,1387,100
東村山市／100m2未満,18,3,1,0,1,25,0,0,19,3,1,0
東村山市／200m2未満,37,7,6,0,0,0,0,0,37,7,6,0
東村山市／300m2未満,42,8,10,1,1,25,0,8,43,8,10,1
東村山市／500m2未満,57,10,22,2,1,25,0,9,58,10,22,2
東村山市／1000m2未満,82,15,61,4,0,0,0,0,82,15,61,4
東村山市／2000m2未満,95,17,135,9,0,0,0,0,95,17,135,9
東村山市／5000m2未満,130,23,421,29,1,25,3,82,131,23,424,30
東村山市／10000m2未満,75,13,522,36,0,0,0,0,75,13,522,36
東村山市／10000m2以上,20,4,255,18,0,0,0,0,20,4,255,18
東村山市／計,556,100,1433,100,4,100,4,100,560,100,1437,100
国分寺市／100m2未満,24,7,1,0,0,0,0,0,24,6,1,0
国分寺市／200m2未満,23,6,3,0,1,13,0,3,24,6,3,0
国分寺市／300m2未満,16,4,4,0,0,0,0,0,16,4,4,0
国分寺市／500m2未満,23,6,9,1,3,38,1,21,26,7,10,1
国分寺市／1000m2未満,47,13,36,3,3,38,2,45,50,13,38,3
国分寺市／2000m2未満,50,14,75,6,1,13,2,32,51,14,77,6
国分寺市／5000m2未満,87,24,287,21,0,0,0,0,87,23,287,21
国分寺市／10000m2未満,59,16,420,31,0,0,0,0,59,16,420,31
国分寺市／10000m2以上,37,10,507,38,0,0,0,0,37,10,507,38
国分寺市／計,366,100,1343,100,8,100,5,100,374,100,1348,100
国立市／100m2未満,8,3,0,0,0,0,0,0,8,3,0,0
国立市／200m2未満,19,8,3,1,1,50,0,23,20,8,3,1
国立市／300m2未満,11,5,3,1,0,0,0,0,11,5,3,1
国立市／500m2未満,22,9,9,2,0,0,0,0,22,9,9,2
国立市／1000m2未満,46,19,34,7,1,50,1,77,47,19,35,7
国立市／2000m2未満,53,22,78,15,0,0,0,0,53,22,78,15
国立市／5000m2未満,52,22,170,33,0,0,0,0,52,21,170,33
国立市／10000m2未満,26,11,188,36,0,0,0,0,26,11,188,36
国立市／10000m2以上,3,1,34,6,0,0,0,0,3,1,34,6
国立市／計,240,100,518,100,2,100,1,100,242,100,519,100
福生市／100m2未満,15,12,1,1,1,50,0,6,16,12,1,1
福生市／200m2未満,17,13,3,2,0,0,0,0,17,13,3,2
福生市／300m2未満,9,7,2,2,0,0,0,0,9,7,2,2
福生市／500m2未満,21,16,9,7,0,0,0,0,21,16,9,7
福生市／1000m2未満,33,25,22,19,0,0,0,0,33,25,22,19
福生市／2000m2未満,21,16,29,25,1,50,1,94,22,17,30,26
福生市／5000m2未満,12,9,39,34,0,0,0,0,12,9,39,33
福生市／10000m2未満,2,2,12,10,0,0,0,0,2,2,12,10
福生市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
福生市／計,130,100,116,100,2,100,1,100,132,100,117,100
狛江市／100m2未満,114,21,11,3,0,0,0,0,114,21,11,3
狛江市／200m2未満,98,18,22,6,1,33,0,7,99,18,22,6
狛江市／300m2未満,70,13,27,7,0,0,0,0,70,13,27,7
狛江市／500m2未満,98,18,76,21,0,0,0,0,98,18,76,21
狛江市／1000m2未満,97,18,117,32,1,33,1,37,98,18,117,32
狛江市／2000m2未満,52,10,88,24,1,33,1,56,53,10,89,24
狛江市／5000m2未満,9,2,24,7,0,0,0,0,9,2,24,7
狛江市／10000m2未満,0,0,0,0,0,0,0,0,0,0,0,0
狛江市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
狛江市／計,538,100,366,100,3,100,2,100,541,100,368,100
東大和市／100m2未満,23,6,1,0,0,0,0,0,23,6,1,0
東大和市／200m2未満,40,10,6,1,0,0,0,0,40,10,6,1
東大和市／300m2未満,50,12,12,2,0,0,0,0,50,12,12,2
東大和市／500m2未満,71,17,28,5,0,0,0,0,71,17,28,5
東大和市／1000m2未満,76,18,52,9,0,0,0,0,76,18,52,9
東大和市／2000m2未満,66,16,93,16,0,0,0,0,66,16,93,16
東大和市／5000m2未満,62,15,184,32,0,0,0,0,62,15,184,32
東大和市／10000m2未満,29,7,179,32,0,0,0,0,29,7,179,32
東大和市／10000m2以上,1,0,12,2,0,0,0,0,1,0,12,2
東大和市／計,418,100,567,100,0,0,0,0,418,100,567,100
清瀬市／100m2未満,19,4,1,0,1,33,0,11,20,4,1,0
清瀬市／200m2未満,20,4,3,0,1,33,0,11,21,4,3,0
清瀬市／300m2未満,18,4,5,0,0,0,0,0,18,4,5,0
清瀬市／500m2未満,43,9,18,1,0,0,0,0,43,9,18,1
清瀬市／1000m2未満,65,13,48,3,1,33,1,79,66,14,49,3
清瀬市／2000m2未満,75,16,108,6,0,0,0,0,75,15,108,6
清瀬市／5000m2未満,112,23,379,21,0,0,0,0,112,23,379,21
清瀬市／10000m2未満,84,17,616,34,0,0,0,0,84,17,616,34
清瀬市／10000m2以上,47,10,637,35,0,0,0,0,47,10,637,35
清瀬市／計,483,100,1814,100,3,100,1,100,486,100,1815,100
東久留米市／100m2未満,134,11,11,1,1,50,0,5,135,12,11,1
東久留米市／200m2未満,137,12,31,2,0,0,0,0,137,12,31,2
東久留米市／300m2未満,124,11,40,3,0,0,0,0,124,11,40,3
東久留米市／500m2未満,195,17,131,9,0,0,0,0,195,17,131,9
東久留米市／1000m2未満,299,26,472,32,1,50,1,95,300,26,473,32
東久留米市／2000m2未満,212,18,567,38,0,0,0,0,212,18,567,38
東久留米市／5000m2未満,65,6,219,15,0,0,0,0,65,6,219,15
東久留米市／10000m2未満,1,0,6,0,0,0,0,0,1,0,6,0
東久留米市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
東久留米市／計,1167,100,1477,100,2,100,1,100,1169,100,1478,100
武蔵村山市／100m2未満,27,3,1,0,0,0,0,0,27,3,1,0
武蔵村山市／200m2未満,83,9,13,1,0,0,0,0,83,9,13,1
武蔵村山市／300m2未満,65,7,16,1,0,0,0,0,65,7,16,1
武蔵村山市／500m2未満,87,9,34,2,1,50,0,29,88,10,34,2
武蔵村山市／1000m2未満,225,24,182,10,1,50,1,71,226,24,183,10
武蔵村山市／2000m2未満,175,19,261,15,0,0,0,0,175,19,261,15
武蔵村山市／5000m2未満,186,20,601,34,0,0,0,0,186,20,601,34
武蔵村山市／10000m2未満,54,6,367,21,0,0,0,0,54,6,367,21
武蔵村山市／10000m2以上,22,2,289,16,0,0,0,0,22,2,289,16
武蔵村山市／計,924,100,1764,100,2,100,1,100,926,100,1765,100
多摩市／100m2未満,9,4,0,0,1,10,0,0,10,4,1,0
多摩市／200m2未満,24,10,4,1,0,0,0,0,24,10,4,1
多摩市／300m2未満,26,11,6,2,1,10,0,1,27,11,7,2
多摩市／500m2未満,31,13,12,3,1,10,0,3,32,13,12,3
多摩市／1000m2未満,63,27,47,12,4,40,3,18,67,27,50,13
多摩市／2000m2未満,36,15,53,14,2,20,3,15,38,16,56,14
多摩市／5000m2未満,27,11,87,23,0,0,0,0,27,11,87,22
多摩市／10000m2未満,13,6,82,22,0,0,0,0,13,5,82,21
多摩市／10000m2以上,6,3,83,22,1,10,11,63,7,3,94,24
多摩市／計,235,100,373,100,10,100,18,100,245,100,391,100
稲城市／100m2未満,51,9,3,0,1,20,0,1,52,9,3,0
稲城市／200m2未満,54,9,8,1,2,40,0,25,56,10,8,1
稲城市／300m2未満,32,5,8,1,0,0,0,0,32,5,8,1
稲城市／500m2未満,55,9,21,2,2,40,1,74,57,10,22,2
稲城市／1000m2未満,98,17,72,6,0,0,0,0,98,17,72,6
稲城市／2000m2未満,100,17,148,12,0,0,0,0,100,17,148,12
稲城市／5000m2未満,123,21,392,31,0,0,0,0,123,21,392,31
稲城市／10000m2未満,57,10,410,32,0,0,0,0,57,10,410,32
稲城市／10000m2以上,12,2,221,17,0,0,0,0,12,2,221,17
稲城市／計,582,100,1282,100,5,100,1,100,587,100,1283,100
羽村市／100m2未満,26,7,1,0,0,0,0,0,26,7,1,0
羽村市／200m2未満,47,12,7,2,0,0,0,0,47,12,7,2
羽村市／300m2未満,48,13,12,3,0,0,0,0,48,13,12,3
羽村市／500m2未満,57,15,22,6,1,50,0,40,58,15,22,6
羽村市／1000m2未満,89,23,61,16,1,50,1,60,90,24,61,16
羽村市／2000m2未満,58,15,80,21,0,0,0,0,58,15,80,21
羽村市／5000m2未満,48,13,152,40,0,0,0,0,48,13,152,40
羽村市／10000m2未満,7,2,40,11,0,0,0,0,7,2,40,11
羽村市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
羽村市／計,380,100,375,100,2,100,1,100,382,100,376,100
あきる野市／100m2未満,179,5,9,0,3,6,0,0,182,5,9,0
あきる野市／200m2未満,308,9,48,1,6,12,1,1,314,9,49,1
あきる野市／300m2未満,312,9,78,1,7,13,2,3,319,9,79,1
あきる野市／500m2未満,465,13,183,3,10,19,4,6,475,13,186,4
あきる野市／1000m2未満,796,23,576,11,11,21,8,13,807,23,584,11
あきる野市／2000m2未満,665,19,946,18,3,6,5,8,668,19,951,18
あきる野市／5000m2未満,597,17,1877,36,10,19,28,45,607,17,1904,36
あきる野市／10000m2未満,180,5,1200,23,2,4,14,23,182,5,1214,23
あきる野市／10000m2以上,27,1,322,6,0,0,0,0,27,1,322,6
あきる野市／計,3529,100,5238,100,52,100,61,100,3581,100,5299,100
西東京市／100m2未満,220,14,10,1,0,0,0,0,220,14,10,1
西東京市／200m2未満,148,10,22,2,3,100,0,100,151,10,22,2
西東京市／300m2未満,110,7,27,2,0,0,0,0,110,7,27,2
西東京市／500m2未満,211,14,82,7,0,0,0,0,211,14,82,7
西東京市／1000m2未満,397,26,289,23,0,0,0,0,397,26,289,23
西東京市／2000m2未満,318,21,440,35,0,0,0,0,318,21,440,35
西東京市／5000m2未満,131,9,362,29,0,0,0,0,131,9,362,29
西東京市／10000m2未満,2,0,12,1,0,0,0,0,2,0,12,1
西東京市／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
西東京市／計,1537,100,1243,100,3,100,0,100,1540,100,1244,100
市部計／100m2未満,1974,7,139,0,39,12,2,1,2013,7,141,0
市部計／200m2未満,2935,11,529,1,45,14,7,2,2980,11,536,1
市部計／300m2未満,2419,9,709,2,34,10,9,3,2453,9,718,2
市部計／500m2未満,3633,13,1796,4,61,18,24,7,3694,13,1820,4
市部計／1000m2未満,5717,21,5178,11,72,22,54,16,5789,21,5233,11
市部計／2000m2未満,4910,18,7958,17,35,11,51,15,4945,18,8009,17
市部計／5000m2未満,4177,15,13367,29,35,11,102,31,4212,15,13470,29
市部計／10000m2未満,1516,5,10339,22,7,2,46,14,1523,5,10384,22
市部計／10000m2以上,435,2,6057,13,3,1,39,12,438,2,6096,13
市部計／計,27716,100,46073,100,331,100,334,100,28047,100,46407,100
