区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,25,26,27,28,29,30,31,2
千代田区,100.0,421.9,360.5,87.9,62.8,82.0,65.2,65.9,69.4,73.5,78.9,83.8,90.3,97.5,98.2
中央区,100.0,407.1,363.5,83.0,54.7,76.5,61.3,62.0,66.0,71.0,78.4,84.7,93.1,102.1,102.6
港区,100.0,343.4,290.3,65.0,52.1,83.1,62.0,63.0,66.1,71.3,75.8,81.2,87.6,96.4,99.7
新宿区,100.0,369.7,323.3,88.6,68.3,82.3,69.0,69.6,72.2,76.1,80.0,85.1,90.7,98.5,99.7
文京区,100.0,287.3,235.2,77.9,50.5,66.2,54.4,55.2,57.4,60.6,63.6,68.0,73.1,79.5,81.5
台東区,100.0,205.2,167.9,57.8,38.1,42.4,35.6,35.7,36.5,37.4,39.0,41.8,45.6,52.2,53.4
墨田区,100.0,338.3,245.3,96.5,67.5,79.4,72.3,72.6,74.3,75.7,77.5,80.7,86.2,93.2,94.8
江東区,100.0,355.1,278.7,102.9,67.1,83.3,75.1,76.0,77.9,79.6,81.9,85.7,91.7,99.7,101.8
品川区,100.0,303.6,257.0,102.3,83.4,107.4,91.9,92.8,95.1,99.6,102.7,108.0,115.0,123.1,124.2
目黒区,100.0,427.4,352.8,96.7,73.8,100.6,83.8,85.0,87.6,91.5,97.2,102.1,107.0,114.6,116.4
大田区,100.0,346.2,272.2,108.1,80.4,94.6,84.9,85.0,86.7,88.5,92.0,94.9,98.6,103.9,105.8
世田谷区,100.0,369.3,292.4,116.8,88.0,113.4,96.1,96.8,98.8,101.1,105.9,111.4,118.5,126.8,130.0
渋谷区,100.0,322.8,271.3,70.6,56.6,84.2,63.4,64.3,67.2,71.3,76.0,82.5,90.0,98.6,101.3
中野区,100.0,272.1,220.8,95.6,76.1,86.6,73.6,74.3,75.6,77.7,80.7,85.6,91.6,98.2,100.6
杉並区,100.0,331.9,278.9,105.7,76.4,88.5,74.5,74.7,76.3,79.2,83.0,89.6,97.0,104.0,106.4
豊島区,100.0,305.2,267.9,78.0,50.1,61.2,52.8,53.6,55.4,57.8,60.2,63.9,68.8,75.5,77.3
北区,100.0,317.1,279.9,119.2,80.8,92.7,80.5,80.6,81.8,83.5,86.2,90.4,98.7,108.4,111.4
荒川区,100.0,300.4,265.0,114.9,80.0,95.8,85.5,85.9,87.1,88.9,91.9,96.4,104.9,114.9,117.4
