区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,29,30,31,2,3,4
千代田区,100.0,403.8,350.8,80.2,67.5,86.4,82.0,108.7,112.3,115.5,119.1,118.7,121.1
中央区,100.0,199.1,164.7,34.8,29.8,37.0,36.8,49.7,50.7,53.1,55.2,54.8,56.4
港区,100.0,363.9,257.8,64.1,58.7,90.4,80.3,100.9,106.2,112.6,119.7,120.0,122.9
新宿区,100.0,349.2,271.4,111.2,99.9,106.8,100.5,113.1,117.6,124.5,133.2,132.5,135.0
文京区,100.0,288.9,243.2,115.9,102.5,125.4,116.1,130.8,138.1,147.7,158.4,157.4,161.3
台東区,100.0,256.5,216.0,104.1,91.4,103.4,96.2,106.1,111.3,119.2,127.3,126.7,129.0
墨田区,100.0,220.8,218.9,134.0,112.4,116.3,107.7,115.5,120.0,126.4,133.3,132.5,134.4
江東区,100.0,220.5,224.7,121.9,100.2,106.4,101.2,112.0,116.6,123.0,130.0,129.4,132.1
品川区,100.0,256.0,205.6,113.0,96.3,113.6,99.7,114.6,120.8,127.8,135.3,134.5,136.9
目黒区,100.0,318.8,244.4,114.7,100.2,121.2,107.6,126.8,131.6,137.1,142.7,143.1,145.7
大田区,100.0,339.8,250.6,134.1,107.0,117.5,104.8,114.2,117.2,121.0,125.2,124.6,126.0
世田谷区,100.0,336.0,247.1,141.4,126.6,141.3,126.6,137.5,142.9,148.9,154.1,153.4,154.9
渋谷区,100.0,355.0,261.2,94.9,87.3,122.6,107.7,121.4,126.5,133.2,141.3,140.7,143.3
中野区,100.0,297.5,217.8,118.1,111.2,116.7,106.3,115.1,119.3,124.9,130.3,129.9,132.7
杉並区,100.0,332.8,249.0,137.0,124.1,132.4,120.3,131.9,136.2,142.1,147.4,146.4,149.4
豊島区,100.0,242.0,209.9,107.1,82.0,87.0,83.8,94.0,98.8,105.8,113.7,113.1,116.0
北区,100.0,241.5,216.2,130.3,103.1,101.8,96.8,104.9,110.8,118.8,127.2,126.3,127.9
荒川区,100.0,215.3,210.7,133.8,106.1,107.7,99.7,108.6,115.2,125.0,136.0,134.9,137.2
板橋区,100.0,261.2,228.4,137.9,114.6,117.0,109.3,116.5,121.2,127.3,133.8,132.7,134.0
練馬区,100.0,316.3,241.7,160.7,127.8,130.8,122.2,130.1,133.8,138.2,142.4,141.1,142.7
足立区,100.0,217.7,223.2,143.6,103.1,113.3,108.7,113.3,117.9,123.5,129.8,129.5,131.5
葛飾区,100.0,223.1,231.4,152.1,113.2,113.7,109.3,113.1,116.1,119.9,123.0,122.5,123.8
江戸川区,100.0,289.0,295.5,179.4,128.0,132.3,122.9,130.0,134.9,141.2,147.0,146.3,147.9
区部,100.0,300.5,248.7,137.5,114.0,125.3,115.5,126.5,131.5,137.7,144.1,143.4,145.5
八王子市,100.0,223.3,203.1,153.9,97.0,78.8,71.9,72.1,72.1,72.3,72.4,71.9,71.9
立川市,100.0,259.8,221.0,158.8,127.9,114.7,110.1,116.4,118.8,121.2,123.4,122.8,124.1
武蔵野市,100.0,344.2,255.3,146.3,123.1,133.4,130.7,148.0,152.6,157.6,161.9,161.9,164.6
三鷹市,100.0,302.5,226.3,146.7,120.0,121.3,116.0,126.0,129.4,133.1,135.9,135.8,137.0
青梅市,100.0,219.6,207.7,170.5,110.0,87.2,79.3,77.0,76.3,75.5,74.6,72.6,72.6
府中市,100.0,267.4,228.6,147.2,123.8,123.1,120.4,125.1,126.5,128.2,129.8,129.8,131.6
昭島市,100.0,232.5,204.7,158.9,124.0,102.8,99.1,105.1,106.5,108.0,108.5,107.5,107.8
調布市,100.0,322.9,251.8,153.3,128.0,127.9,122.3,127.6,129.0,131.1,133.6,133.6,135.7
町田市,100.0,267.3,229.0,159.8,104.8,91.1,88.9,89.5,89.5,89.5,89.6,89.1,89.0
小金井市,100.0,257.4,218.3,144.8,122.8,118.5,111.1,116.9,118.8,122.0,125.2,125.1,125.9
小平市,100.0,277.1,213.9,147.8,110.2,107.7,98.8,102.7,103.9,105.0,106.1,105.5,105.8
日野市,100.0,250.8,212.3,160.5,118.7,98.2,92.7,96.8,97.4,98.1,98.1,96.7,96.6
東村山市,100.0,272.7,224.5,159.4,114.3,104.2,97.6,101.4,102.4,103.2,103.8,102.8,103.3
国分寺市,100.0,280.0,232.6,163.0,135.5,126.4,116.1,120.1,122.0,124.1,125.6,124.8,126.2
