"昭和・平成　
年（年度）",58,59,60,61,62,63,64,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
名目国内総生産,100.0 ,106.7 ,114.4 ,118.5 ,125.5 ,134.3 ,144.1 ,156.5 ,164.1 ,167.4 ,167.3 ,169.6 ,172.6 ,176.4 ,178.2 ,174.6,173.2,172.7,168.4,167.2,168.6,169.4,171.1,173.8,175.6,168.2,162.0,163.8,161.5,161.1,164.0,166.5,171.2,172.9,176.3,180.8
名目都内総生産,100.0 ,106.8 ,115.2 ,124.0 ,133.0 ,144.9 ,158.9 ,155.6 ,160.2 ,161.9 ,159.9 ,161.6 ,162.0 ,168.1 ,171.0 ,174.5,174.9,177.5,175.9,174.7,177.0,181.7,184.5,185.6,186.7,181.6,171.3,170.8,173.5,171.8,173.5,175.1,178.6,,,
"勤労者世帯
平均年収",100.0 ,107.2 ,113.9 ,117.9 ,121.4 ,125.4 ,128.9 ,138.8 ,143.3 ,146.7 ,153.8 ,152.1 ,147.4 ,143.0 ,149.0 ,149.1,146.0,146.2,142.6,143.9,132.4,135.4,131.3,133.0,130.5,132.0,136.0,139.8,128.3,130.7,131.4,133.0,130.5,137.5,131.7,
