区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
目黒区／150m2未満,0,0,0,0,0,0,0,0,0,0,0,0
目黒区／200m2未満,1,33,0,9,0,0,0,0,1,8,0,0
目黒区／300m2未満,0,0,0,0,0,0,0,0,0,0,0,0
目黒区／500m2未満,0,0,0,0,0,0,0,0,0,0,0,0
"目黒区／1,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"目黒区／2,000m2未満",1,33,2,86,1,10,1,1,2,15,3,2
"目黒区／5,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"目黒区／10,000m2未満",0,0,0,0,1,10,9,7,1,8,9,6
"目黒区／10,000m2以上",0,0,0,0,3,30,122,92,3,23,122,91
目黒区／計,3,100,2,100,10,100,132,100,13,100,134,100
大田区／50m2未満,2,20,0,3,1,8,0,0,3,13,0,0
大田区／100m2未満,5,50,0,14,1,8,0,0,6,26,0,0
大田区／150m2未満,0,0,0,0,0,0,0,0,0,0,0,0
大田区／200m2未満,0,0,0,0,0,0,0,0,0,0,0,0
大田区／300m2未満,0,0,0,0,1,8,0,0,1,4,0,0
大田区／500m2未満,1,10,0,16,2,15,1,0,3,13,1,0
"大田区／1,000m2未満",2,20,2,68,1,8,1,0,3,13,2,0
"大田区／2,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"大田区／5,000m2未満",0,0,0,0,1,8,3,0,1,4,3,0
"大田区／10,000m2未満",0,0,0,0,1,8,9,1,1,4,9,1
"大田区／10,000m2以上",0,0,0,0,5,38,705,98,5,22,705,98
大田区／計,10,100,2,100,13,100,718,100,23,100,720,100
世田谷区／50m2未満,48,38,1,2,5,17,0,0,53,34,1,0
世田谷区／100m2未満,20,16,1,4,3,10,0,0,23,15,2,0
世田谷区／150m2未満,9,7,1,3,0,0,0,0,9,6,1,0
世田谷区／200m2未満,6,5,1,3,1,3,0,0,7,4,1,0
世田谷区／300m2未満,17,13,4,12,3,10,1,0,20,13,5,1
世田谷区／500m2未満,9,7,4,10,1,3,0,0,10,6,4,0
"世田谷区／1,000m2未満",10,8,7,19,0,0,0,0,10,6,7,1
"世田谷区／2,000m2未満",5,4,6,18,4,13,5,1,9,6,12,1
"世田谷区／5,000m2未満",1,1,2,7,1,3,2,0,2,1,5,0
"世田谷区／10,000m2未満",1,1,8,21,2,7,13,1,3,2,21,2
"世田谷区／10,000m2以上",0,0,0,0,10,33,911,98,10,6,911,94
世田谷区／計,126,100,35,100,30,100,933,100,156,100,968,100
渋谷区／50m2未満,0,0,0,0,2,12,0,0,2,11,0,0
渋谷区／100m2未満,2,100,0,100,4,24,0,0,6,32,0,0
渋谷区／150m2未満,0,0,0,0,2,12,0,0,2,11,0,0
渋谷区／200m2未満,0,0,0,0,2,12,0,0,2,11,0,0
渋谷区／300m2未満,0,0,0,0,0,0,0,0,0,0,0,0
渋谷区／500m2未満,0,0,0,0,0,0,0,0,0,0,0,0
"渋谷区／1,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"渋谷区／2,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"渋谷区／5,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"渋谷区／10,000m2未満",0,0,0,0,1,6,6,2,1,5,6,2
"渋谷区／10,000m2以上",0,0,0,0,6,35,353,98,6,32,353,98
渋谷区／計,2,100,0,100,17,100,360,100,19,100,360,100
中野区／50m2未満,0,0,0,0,3,23,0,0,3,19,0,0
中野区／100m2未満,1,33,0,4,1,8,0,0,2,13,0,0
中野区／150m2未満,0,0,0,0,1,8,0,0,1,6,0,0
中野区／200m2未満,0,0,0,0,1,8,0,0,1,6,0,0
中野区／300m2未満,0,0,0,0,0,0,0,0,0,0,0,0
中野区／500m2未満,1,33,0,16,2,15,1,0,3,19,1,0
"中野区／1,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"中野区／2,000m2未満",1,33,2,80,1,8,1,0,2,13,3,1
"中野区／5,000m2未満",0,0,0,0,1,8,3,1,1,6,3,1
"中野区／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"中野区／10,000m2以上",0,0,0,0,3,23,256,98,3,19,256,97
中野区／計,3,100,2,100,13,100,261,100,16,100,263,100
杉並区／50m2未満,13,36,0,3,1,8,0,0,14,29,0,0
杉並区／100m2未満,6,17,0,5,2,15,0,0,8,16,1,0
杉並区／150m2未満,1,3,0,1,0,0,0,0,1,2,0,0
杉並区／200m2未満,3,8,1,6,0,0,0,0,3,6,1,0
杉並区／300m2未満,4,11,1,10,2,15,1,0,6,12,1,0
杉並区／500m2未満,3,8,1,13,0,0,0,0,3,6,1,0
"杉並区／1,000m2未満",4,11,2,26,0,0,0,0,4,8,2,1
"杉並区／2,000m2未満",1,3,1,11,2,15,3,1,3,6,4,1
"杉並区／5,000m2未満",1,3,2,25,0,0,0,0,1,2,2,1
"杉並区／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"杉並区／10,000m2以上",0,0,0,0,6,46,380,99,6,12,380,97
杉並区／計,36,100,9,100,13,100,383,100,49,100,392,100
豊島区／50m2未満,1,100,0,100,1,11,0,0,2,20,0,0
豊島区／100m2未満,0,0,0,0,1,11,0,0,1,10,0,0
豊島区／150m2未満,0,0,0,0,0,0,0,0,0,0,0,0
豊島区／200m2未満,0,0,0,0,0,0,0,0,0,0,0,0
豊島区／300m2未満,0,0,0,0,0,0,0,0,0,0,0,0
豊島区／500m2未満,0,0,0,0,2,22,1,0,2,20,1,0
"豊島区／1,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"豊島区／2,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"豊島区／5,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"豊島区／10,000m2未満",0,0,0,0,1,11,6,2,1,10,6,2
"豊島区／10,000m2以上",0,0,0,0,4,44,369,98,4,40,369,98
豊島区／計,1,100,0,100,9,100,376,100,10,100,376,100
北区／50m2未満,0,0,0,0,2,20,0,0,2,20,0,0
北区／100m2未満,0,0,0,0,1,10,0,0,1,10,0,0
北区／150m2未満,0,0,0,0,0,0,0,0,0,0,0,0
北区／200m2未満,0,0,0,0,1,10,0,0,1,10,0,0
北区／300m2未満,0,0,0,0,0,0,0,0,0,0,0,0
北区／500m2未満,0,0,0,0,1,10,0,0,1,10,0,0
"北区／1,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"北区／2,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"北区／5,000m2未満",0,0,0,0,2,20,7,1,2,20,7,1
"北区／10,000m2未満",0,0,0,0,1,10,8,1,1,10,8,1
"北区／10,000m2以上",0,0,0,0,2,20,880,98,2,20,880,98
北区／計,0,0,0,0,10,100,896,100,10,100,896,100
荒川区／50m2未満,0,0,0,0,2,20,0,0,2,20,0,0
荒川区／100m2未満,0,0,0,0,0,0,0,0,0,0,0,0
荒川区／150m2未満,0,0,0,0,0,0,0,0,0,0,0,0
荒川区／200m2未満,0,0,0,0,0,0,0,0,0,0,0,0
荒川区／300m2未満,0,0,0,0,0,0,0,0,0,0,0,0
荒川区／500m2未満,0,0,0,0,0,0,0,0,0,0,0,0
"荒川区／1,000m2未満",0,0,0,0,2,20,2,0,2,20,2,0
"荒川区／2,000m2未満",0,0,0,0,1,10,1,0,1,10,1,0
"荒川区／5,000m2未満",0,0,0,0,1,10,3,1,1,10,3,1
"荒川区／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"荒川区／10,000m2以上",0,0,0,0,4,40,488,99,4,40,488,99
荒川区／計,0,0,0,0,10,100,493,100,10,100,493,100
板橋区／50m2未満,9,26,0,1,4,33,0,0,13,28,0,0
板橋区／100m2未満,3,9,0,3,1,8,0,0,4,9,0,0
板橋区／150m2未満,5,14,1,8,0,0,0,0,5,11,1,0
板橋区／200m2未満,5,14,1,11,0,0,0,0,5,11,1,0
板橋区／300m2未満,7,20,2,22,1,8,0,0,8,17,2,1
板橋区／500m2未満,4,11,2,21,1,8,0,0,5,11,2,1
"板橋区／1,000m2未満",1,3,1,7,0,0,0,0,1,2,1,0
"板橋区／2,000m2未満",0,0,0,0,1,8,2,1,1,2,2,1
"板橋区／5,000m2未満",1,3,2,28,1,8,3,1,2,4,5,2
"板橋区／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"板橋区／10,000m2以上",0,0,0,0,3,25,236,98,3,6,236,95
板橋区／計,35,100,8,100,12,100,242,100,47,100,250,100
練馬区／50m2未満,48,39,1,2,1,4,0,0,49,33,1,0
練馬区／100m2未満,9,7,1,2,3,12,0,0,12,8,1,0
練馬区／150m2未満,5,4,1,1,1,4,0,0,6,4,1,0
練馬区／200m2未満,10,8,2,4,1,4,0,0,11,7,2,0
練馬区／300m2未満,11,9,3,6,3,12,1,0,14,10,4,1
練馬区／500m2未満,14,11,6,12,2,8,1,0,16,11,6,1
"練馬区／1,000m2未満",14,11,9,20,1,4,1,0,15,10,10,2
"練馬区／2,000m2未満",6,5,9,19,4,16,6,1,10,7,15,3
"練馬区／5,000m2未満",5,4,17,35,6,24,18,3,11,7,34,6
"練馬区／10,000m2未満",0,0,0,0,1,4,9,2,1,1,9,1
"練馬区／10,000m2以上",0,0,0,0,2,8,494,93,2,1,494,86
練馬区／計,122,100,47,100,25,100,529,100,147,100,577,100
足立区／50m2未満,7,21,0,1,1,8,0,0,8,17,0,0
足立区／100m2未満,3,9,0,2,3,23,0,0,6,13,0,0
足立区／150m2未満,0,0,0,0,0,0,0,0,0,0,0,0
足立区／200m2未満,3,9,0,3,0,0,0,0,3,7,0,0
足立区／300m2未満,2,6,0,3,1,8,0,0,3,7,1,0
足立区／500m2未満,9,27,3,25,1,8,0,0,10,22,4,1
"足立区／1,000m2未満",7,21,5,36,0,0,0,0,7,15,5,1
"足立区／2,000m2未満",1,3,1,10,0,0,0,0,1,2,1,0
"足立区／5,000m2未満",1,3,3,20,0,0,0,0,1,2,3,0
"足立区／10,000m2未満",0,0,0,0,2,15,13,2,2,4,13,2
"足立区／10,000m2以上",0,0,0,0,5,38,659,98,5,11,659,96
足立区／計,33,100,14,100,13,100,673,100,46,100,687,100
葛飾区／50m2未満,3,12,0,0,2,17,0,0,5,14,0,0
葛飾区／100m2未満,3,12,0,3,1,8,0,0,4,11,0,0
葛飾区／150m2未満,4,16,0,6,0,0,0,0,4,11,0,0
葛飾区／200m2未満,2,8,0,5,0,0,0,0,2,5,0,0
葛飾区／300m2未満,4,16,1,12,2,17,0,0,6,16,1,0
葛飾区／500m2未満,2,8,1,9,1,8,0,0,3,8,1,0
"葛飾区／1,000m2未満",7,28,5,64,0,0,0,0,7,19,5,1
"葛飾区／2,000m2未満",0,0,0,0,1,8,1,0,1,3,1,0
"葛飾区／5,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"葛飾区／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"葛飾区／10,000m2以上",0,0,0,0,5,42,497,100,5,14,497,98
葛飾区／計,25,100,7,100,12,100,499,100,37,100,506,100
江戸川区／50m2未満,10,20,0,0,3,23,0,0,13,21,0,0
江戸川区／100m2未満,5,10,0,2,0,0,0,0,5,8,0,0
江戸川区／150m2未満,3,6,0,1,0,0,0,0,3,5,0,0
江戸川区／200m2未満,3,6,1,2,0,0,0,0,3,5,1,0
江戸川区／300m2未満,4,8,1,4,0,0,0,0,4,6,1,0
江戸川区／500m2未満,8,16,3,12,1,8,0,0,9,15,3,1
"江戸川区／1,000m2未満",9,18,6,26,0,0,0,0,9,15,6,2
"江戸川区／2,000m2未満",5,10,7,26,4,31,5,2,9,15,11,4
"江戸川区／5,000m2未満",2,4,7,27,0,0,0,0,2,3,7,2
"江戸川区／10,000m2未満",0,0,0,0,0,0,0,0,0,0,0,0
"江戸川区／10,000m2以上",0,0,0,0,5,38,239,98,5,8,239,89
江戸川区／計,49,100,25,100,13,100,244,100,62,100,269,100
区部計／50m2未満,143,32,2,2,51,16,1,0,194,26,4,0
区部計／100m2未満,58,13,4,3,36,12,3,0,94,12,7,0
区部計／150m2未満,27,6,3,2,15,5,2,0,42,6,5,0
区部計／200m2未満,34,8,6,4,10,3,2,0,44,6,8,0
区部計／300m2未満,50,11,12,8,16,5,4,0,66,9,16,0
区部計／500m2未満,51,11,20,13,20,6,8,0,71,9,28,0
"区部計／1,000m2未満",55,12,37,24,11,4,8,0,66,9,45,0
"区部計／2,000m2未満",20,4,27,18,23,7,31,0,43,6,59,1
"区部計／5,000m2未満",11,2,33,21,17,5,49,0,28,4,82,1
"区部計／10,000m2未満",1,0,8,5,17,5,118,1,18,2,126,1
"区部計／10,000m2以上",0,0,0,0,94,30,11295,98,94,12,11295,97
区部計／計,450,100,153,100,310,100,11521,100,760,100,11674,100
