区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,29,30,31,2,3,4,5
千代田区,1058,9127,8000,1573,1363,1827,1909,2537,2619,2689,2771,2763,2704,2791
中央区,535,3750,3100,877,684,788,803,1159,1196,1252,1301,1289,1332,1386
港区,702,5717,4107,941,894,1435,1270,1683,1781,1890,2009,2029,2077,2150
新宿区,516,2095,1623,649,580,626,605,681,709,751,804,800,817,852
文京区,509,1610,1386,659,588,722,668,822,868,930,1000,993,1011,1057
台東区,577,1535,1293,609,535,605,587,768,806,864,916,913,933,981
墨田区,265,585,580,355,298,314,292,378,394,416,439,437,444,462
江東区,260,770,867,412,335,362,348,414,431,455,481,479,489,510
品川区,453,1597,1265,625,531,658,595,720,759,803,849,845,860,906
目黒区,497,1919,1453,693,610,747,689,844,876,913,951,955,974,1013
大田区,390,1532,1101,552,440,486,445,489,502,510,528,526,533,547
世田谷区,381,1380,988,563,502,563,510,566,589,615,636,634,641,656
渋谷区,533,3167,2559,775,709,1025,964,1092,1142,1232,1312,1306,1335,1387
中野区,385,1229,901,496,466,495,465,524,544,572,597,596,606,635
杉並区,340,1192,893,488,441,470,429,484,500,522,542,539,550,571
豊島区,407,1205,1160,580,440,468,458,519,548,587,632,629,645,676
北区,335,829,809,493,386,375,388,434,459,493,532,527,535,561
荒川区,355,765,848,528,416,425,486,405,430,467,509,505,515,540
板橋区,295,826,738,438,363,375,353,376,392,412,433,430,434,449
練馬区,269,868,660,433,346,355,335,359,369,382,394,391,396,409
足立区,219,498,510,327,237,263,263,272,284,298,314,314,321,332
葛飾区,249,562,577,374,278,284,274,293,301,311,320,321,323,334
江戸川区,247,710,742,439,312,325,301,320,332,348,363,361,366,377
区部,356,1361,1095,525,450,518,484,549,572,601,631,631,641,665
八王子市,132,324,294,222,142,118,111,116,116,116,117,116,116,118
立川市,184,497,422,306,247,226,224,236,241,246,251,250,253,261
武蔵野市,321,1234,913,503,421,465,455,516,533,551,565,565,575,594
三鷹市,271,877,645,420,344,356,349,383,394,405,414,413,418,428
青梅市,126,280,260,210,136,112,102,97,96,95,95,92,92,93
府中市,220,598,516,321,274,275,272,282,285,289,293,293,297,308
昭島市,162,382,335,269,210,174,168,180,182,185,187,185,186,189
調布市,241,805,629,380,317,317,304,322,326,331,338,338,344,356
町田市,172,495,404,262,173,154,153,156,156,156,157,156,156,157
小金井市,264,673,571,386,327,317,298,313,318,327,338,338,340,346
小平市,214,595,459,317,236,232,216,223,225,228,230,229,229,233
日野市,176,446,386,289,214,180,171,185,188,190,191,189,189,193
東村山市,189,520,414,286,205,189,177,183,184,186,187,186,187,191
国分寺市,227,639,528,367,306,290,265,277,280,285,289,287,291,300
国立市,231,842,671,400,330,314,303,321,328,336,340,339,344,355
福生市,149,330,314,255,194,166,154,160,163,164,165,163,164,166
狛江市,258,837,654,392,317,308,292,296,299,303,309,308,312,323
東大和市,166,376,327,261,185,173,159,166,168,169,170,168,168,169
清瀬市,187,493,398,290,210,193,177,181,183,185,186,184,185,187
東久留米市,212,583,465,318,227,211,203,209,211,214,216,214,215,219
武蔵村山市,136,262,250,226,152,128,116,121,122,122,122,120,120,122
多摩市,183,642,475,311,217,188,181,184,184,184,184,183,183,185
稲城市,178,444,393,305,241,199,193,209,213,220,228,232,237,243
羽村市,146,312,308,243,177,152,137,139,140,140,140,138,138,140
あきる野市,106,198,206,192,136,111,105,99,99,99,99,96,96,97
西東京市,237,687,541,359,275,267,258,274,279,284,289,288,290,297
瑞穂町,104,184,200,188,129,109,97,93,93,93,93,91,91,92
日の出町,107,173,178,173,112,83,86,89,89,89,88,86,86,87
檜原村,,,,,,30,23,,,,,,,
奥多摩町,,,,,,39,31,,,,,,,
多摩地域,189,532,436,297,223,206,196,206,209,212,214,214,215,220
大島町,,,,13,14,14,14,10,10,10,10,10,9,9
新島村,,,,6,7,7,7,7,7,7,7,6,6,6
神津島村,,,,7,7,7,7,7,7,7,7,7,7,7
三宅村,,,,10,,10,10,9,9,9,9,9,9,9
八丈町,,,,13,12,12,10,9,9,9,9,9,9,9
小笠原村,,,,42,39,39,39,41,41,41,41,41,41,41
島しょ,,,,15,16,15,14,14,14,14,14,14,14,14
東京都,270,951,768,409,336,360,335,385,399,415,432,432,438,452
.6区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,29,30,元,2,3,4
千代田区,2850,15733,13867,3652,3113,4697,3801,4930,5211,5352,5352,5273,5270
中央区,3148,14198,13365,3306,2754,4754,3712,6061,6584,6836,6165,5956,5931
港区,2502,14748,12696,2726,2363,4005,2924,4450,4810,5244,5410,5381,5452
新宿区,2668,11426,11468,3053,2771,3607,3239,4303,4600,4919,4905,4748,4801
文京区,895,4088,4366,1437,963,1295,1066,1285,1383,1508,1549,1566,1617
台東区,1051,4094,3911,1329,1012,1224,1019,1237,1356,1574,1602,1585,1622
墨田区,616,2360,1768,661,452,551,502,573,614,668,675,677,697
江東区,602,3060,2298,810,523,663,599,691,744,816,835,839,862
品川区,717,2366,2671,942,770,1019,844,1011,1083,1163,1176,1175,1210
目黒区,1548,7391,6068,1559,1069,1478,1198,1430,1503,1623,1651,1650,1695
大田区,623,2428,2062,741,546,659,596,682,709,751,767,771,793
世田谷区,662,2925,2369,891,669,871,746,881,946,1022,1050,1055,1080
渋谷区,2361,10243,9287,2254,1990,3356,2894,3987,4441,5466,5622,5587,5646
中野区,785,3470,2868,1092,872,1014,876,1041,1126,1238,1280,1297,1355
杉並区,669,2948,2707,892,657,795,668,794,865,936,965,973,1013
豊島区,1308,6380,7499,2003,1320,1756,1522,1972,2164,2425,2492,2475,2534
北区,566,2439,2439,986,630,771,677,792,869,960,985,990,1028
荒川区,562,1584,1867,775,551,639,576,637,697,768,786,790,820
板橋区,560,1785,1737,833,597,664,584,656,702,719,728,723,741
練馬区,678,2156,1969,729,515,618,553,633,665,704,714,714,732
足立区,419,1176,1270,562,378,455,437,480,514,552,563,561,581
葛飾区,636,1953,1919,772,443,461,439,490,518,561,556,553,568
江戸川区,561,2119,2718,914,496,578,510,563,597,655,664,663,683
区部,1299,7783,7021,1835,1386,2036,1678,2244,2419,2654,2637,2593,2624
八王子市,365,1850,1779,613,358,372,349,369,373,378,373,371,375
立川市,506,1696,1643,624,642,759,709,1571,1641,1706,1697,1697,1724
武蔵野市,1247,5615,4316,1780,1310,1551,1435,1778,1902,2083,2134,2154,2228
三鷹市,700,3060,4110,1723,1141,1273,1130,1310,1373,1457,1484,1514,1560
青梅市,285,680,753,393,218,195,171,174,174,174,171,170,171
府中市,439,1498,1547,678,483,511,458,509,526,540,542,545,567
昭島市,427,1085,1137,547,370,334,288,308,313,319,316,314,316
調布市,545,1884,1887,761,495,460,536,606,629,651,654,654,678
町田市,707,2910,2236,752,503,539,517,534,547,562,561,557,557
小金井市,763,2845,2375,1033,742,765,729,907,944,1005,1027,1027,1053
小平市,447,1206,1105,553,360,354,303,315,319,323,320,319,320
日野市,650,1435,918,545,417,388,326,312,319,322,318,319,321
東村山市,400,1166,1107,503,368,370,328,352,355,359,356,355,356
国分寺市,431,2860,2750,1113,1200,1220,1135,1125,1175,1193,1165,1178,1204
国立市,417,1650,1375,618,455,420,376,375,379,386,385,385,395
福生市,252,775,735,373,334,249,212,222,224,225,221,219,215
狛江市,486,1730,1670,760,520,461,400,402,403,410,409,409,417
東大和市,262,583,543,343,224,213,182,187,188,189,188,187,185
清瀬市,527,1930,1863,723,469,460,411,437,442,446,443,441,442
東久留米市,397,991,900,650,398,390,350,368,372,375,373,372,373
武蔵村山市,,,,333,184,170,147,140,140,141,139,138,138
多摩市,820,3870,3460,619,374,385,359,366,369,373,372,371,374
稲城市,260,964,935,502,342,276,256,281,287,302,303,304,312
羽村市,387,785,817,484,338,320,225,231,233,234,229,228,229
あきる野市,156,270,385,278,171,139,134,133,133,133,131,131,131
西東京市,542,1597,1713,705,407,409,371,474,497,521,531,534,548
市部,533,2035,1894,740,511,538,498,596,619,646,648,650,663
瑞穂町,145,278,293,238,141,116,99,126,127,127,126,125,125
日の出町,,,,,,,,,,,,,
檜原村,33,72,68,62,46,36,28,25,24,,,,
奥多摩町,60,109,109,95,69,49,38,33,33,33,32,32,32
西多摩郡,131,259,194,145,93,62,51,54,54,64,63,63,63
大島町,55,39,39,31,39,36,27,22,22,22,21,21,21
新島村,,,,10,10,10,10,10,10,10,10,9,9
神津島村,,,,10,10,10,10,10,10,10,10,10,10
三宅村,24,13,13,14,,14,13,13,13,13,12,12,12
