区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
国立市／5000m2未満,154,1,471,12,29,5,83,10,183,1,554,12
国立市／10000m2未満,63,0,462,12,8,1,57,7,71,1,520,11
国立市／10000m2以上,20,0,279,7,9,1,436,52,29,0,715,15
国立市／計,13423,100,3936,100,637,100,837,100,14060,100,4773,100
福生市／100m2未満,2069,19,151,6,50,12,2,0,2119,19,153,5
福生市／200m2未満,5597,52,75,3,74,18,11,2,5671,51,86,3
福生市／300m2未満,1237,11,298,12,44,10,10,2,1281,11,308,10
福生市／500m2未満,848,8,320,12,73,17,29,4,921,8,348,11
福生市／1000m2未満,549,5,384,15,75,18,51,8,624,6,435,13
福生市／2000m2未満,292,3,405,16,61,14,84,13,353,3,489,15
福生市／5000m2未満,157,1,470,18,30,7,84,13,187,2,554,17
福生市／10000m2未満,24,0,145,6,6,1,40,6,30,0,186,6
福生市／10000m2以上,13,0,330,13,8,2,339,52,21,0,669,21
福生市／計,10786,100,2577,100,421,100,652,100,11207,100,3228,100
狛江市／100m2未満,6568,36,491,14,221,33,19,5,6789,36,510,13
狛江市／200m2未満,8454,47,1227,34,201,30,51,12,8655,46,1278,32
狛江市／300m2未満,1732,10,477,13,75,11,22,5,1807,10,499,13
狛江市／500m2未満,751,4,427,12,79,12,45,11,830,4,472,12
狛江市／1000m2未満,390,2,428,12,44,7,54,13,434,2,482,12
狛江市／2000m2未満,168,1,276,8,25,4,54,13,193,1,331,8
狛江市／5000m2未満,34,0,101,3,11,2,59,14,45,0,160,4
狛江市／10000m2未満,6,0,43,1,3,0,25,6,9,0,68,2
狛江市／10000m2以上,5,0,95,3,5,1,90,21,10,0,185,5
狛江市／計,18108,100,3566,100,664,100,419,100,18772,100,3985,100
東大和市／100m2未満,3362,18,248,5,97,18,5,1,3459,18,253,4
東大和市／200m2未満,9817,53,1272,24,87,17,13,2,9904,52,1285,21
東大和市／300m2未満,2408,13,572,11,53,10,13,2,2461,13,584,10
東大和市／500m2未満,1176,6,448,9,83,16,32,4,1259,7,479,8
東大和市／1000m2未満,781,4,535,10,82,16,58,7,863,5,594,10
東大和市／2000m2未満,447,2,632,12,66,13,92,11,513,3,725,12
東大和市／5000m2未満,299,2,890,17,41,8,129,16,340,2,1018,17
東大和市／10000m2未満,70,0,459,9,7,1,54,7,77,0,513,8
東大和市／10000m2以上,10,0,173,3,9,2,426,52,19,0,599,10
東大和市／計,18370,100,5229,100,525,100,822,100,18895,100,6051,100
清瀬市／100m2未満,2460,17,176,3,62,19,3,0,2522,17,179,3
清瀬市／200m2未満,9399,65,1185,23,62,19,9,1,9461,64,1194,20
清瀬市／300m2未満,1092,8,259,5,50,15,12,1,1142,8,271,5
清瀬市／500m2未満,558,4,211,4,36,11,14,2,594,4,225,4
清瀬市／1000m2未満,315,2,220,4,40,12,30,4,355,2,250,4
清瀬市／2000m2未満,204,1,286,6,38,11,53,6,242,2,339,6
清瀬市／5000m2未満,173,1,551,11,22,7,65,8,195,1,616,10
清瀬市／10000m2未満,121,1,874,17,11,3,75,9,132,1,950,16
清瀬市／10000m2以上,88,1,1315,26,13,4,560,68,101,1,1875,32
清瀬市／計,14410,100,5078,100,334,100,821,100,14744,100,5900,100
東久留米市／100m2未満,16113,43,1014,14,384,35,41,3,16497,43,1055,12
東久留米市／200m2未満,16233,43,2191,31,268,24,86,7,16501,43,2277,27
東久留米市／300m2未満,2463,7,690,10,131,12,52,4,2594,7,741,9
東久留米市／500m2未満,1221,3,722,10,107,10,70,5,1328,3,792,9
東久留米市／1000m2未満,819,2,1183,17,112,10,130,10,931,2,1313,16
東久留米市／2000m2未満,396,1,1002,14,52,5,120,9,448,1,1121,13
東久留米市／5000m2未満,97,0,344,5,28,3,165,13,125,0,509,6
東久留米市／10000m2未満,2,0,20,0,11,1,149,12,13,0,168,2
東久留米市／10000m2以上,0,0,0,0,10,1,471,37,10,0,471,6
東久留米市／計,37344,100,7165,100,1103,100,1283,100,38447,100,8447,100
武蔵村山市／100m2未満,2777,14,210,3,79,13,3,0,2856,14,213,2
武蔵村山市／200m2未満,12128,62,1564,22,107,18,15,1,12235,60,1580,18
武蔵村山市／300m2未満,1736,9,409,6,60,10,15,1,1796,9,423,5
武蔵村山市／500m2未満,1073,5,409,6,72,12,28,2,1145,6,437,5
武蔵村山市／1000m2未満,840,4,620,9,114,19,83,5,954,5,702,8
武蔵村山市／2000m2未満,517,3,743,10,73,12,103,6,590,3,846,10
武蔵村山市／5000m2未満,398,2,1251,17,64,11,200,12,462,2,1451,16
武蔵村山市／10000m2未満,144,1,980,14,19,3,128,8,163,1,1108,13
武蔵村山市／10000m2以上,68,0,1026,14,17,3,1069,65,85,0,2095,24
武蔵村山市／計,19681,100,7212,100,605,100,1642,100,20286,100,8854,100
多摩市／100m2未満,17103,42,801,12,241,27,9,0,17344,42,809,8
多摩市／200m2未満,16187,40,2223,33,134,15,20,1,16321,39,2244,22
多摩市／300m2未満,4330,11,1014,15,96,11,23,1,4426,11,1037,10
多摩市／500m2未満,1553,4,573,9,106,12,41,1,1659,4,614,6
多摩市／1000m2未満,812,2,569,8,119,13,84,2,931,2,654,6
多摩市／2000m2未満,407,1,569,8,83,9,125,4,490,1,694,7
多摩市／5000m2未満,219,1,649,10,56,6,176,5,275,1,825,8
多摩市／10000m2未満,33,0,205,3,31,3,225,6,64,0,430,4
多摩市／10000m2以上,8,0,104,2,39,4,2757,80,47,0,2860,28
多摩市／計,40652,100,6708,100,905,100,3460,100,41557,100,10168,100
稲城市／100m2未満,2610,18,181,3,69,13,3,0,2679,18,184,2
稲城市／200m2未満,7479,52,1067,18,100,19,15,0,7579,51,1082,12
稲城市／300m2未満,1708,12,399,7,66,13,16,0,1774,12,416,4
稲城市／500m2未満,851,6,323,5,83,16,33,1,934,6,355,4
稲城市／1000m2未満,675,5,476,8,57,11,38,1,732,5,514,5
稲城市／2000m2未満,537,4,761,13,49,9,71,2,586,4,832,9
稲城市／5000m2未満,379,3,1162,20,43,8,131,4,422,3,1293,14
稲城市／10000m2未満,106,1,741,13,18,3,129,4,124,1,870,9
稲城市／10000m2以上,40,0,809,14,43,8,3014,87,83,1,3823,41
稲城市／計,14385,100,5919,100,528,100,3450,100,14913,100,9369,100
羽村市／100m2未満,2053,16,156,4,29,7,1,0,2082,16,157,3
羽村市／200m2未満,7055,55,957,23,55,13,8,0,7110,54,965,16
羽村市／300m2未満,1450,11,349,8,37,9,9,0,1487,11,358,6
羽村市／500m2未満,1042,8,393,10,64,16,25,1,1106,8,417,7
羽村市／1000m2未満,622,5,442,11,80,20,58,3,702,5,500,8
羽村市／2000m2未満,338,3,472,11,44,11,65,3,382,3,537,9
羽村市／5000m2未満,192,1,597,14,52,13,168,9,244,2,765,13
羽村市／10000m2未満,53,0,361,9,22,5,158,8,75,1,519,9
羽村市／10000m2以上,27,0,403,10,25,6,1459,75,52,0,1862,31
羽村市／計,12832,100,4130,100,408,100,1951,100,13240,100,6081,100
あきる野市／100m2未満,2176,8,139,0,78,11,3,0,2254,8,142,0
あきる野市／200m2未満,14104,51,2003,6,118,16,17,0,14222,50,2020,5
あきる野市／300m2未満,3641,13,878,3,75,10,18,0,3716,13,897,2
あきる野市／500m2未満,2647,10,1001,3,99,14,38,1,2746,10,1039,3
あきる野市／1000m2未満,1963,7,1387,4,106,15,76,1,2069,7,1463,4
あきる野市／2000m2未満,1252,5,1770,6,87,12,126,2,1339,5,1895,5
あきる野市／5000m2未満,1013,4,3172,10,74,10,246,4,1087,4,3418,9
あきる野市／10000m2未満,453,2,3202,10,31,4,213,3,484,2,3415,9
あきる野市／10000m2以上,477,2,17430,56,62,8,6040,89,539,2,23470,62
あきる野市／計,27726,100,30983,100,730,100,6778,100,28456,100,37760,100
西東京市／100m2未満,24729,44,1336,15,1570,43,74,5,26299,44,1410,14
西東京市／200m2未満,23391,42,2993,33,1072,29,142,10,24463,41,3135,30
西東京市／300m2未満,3510,6,841,9,287,8,70,5,3797,6,911,9
西東京市／500m2未満,2080,4,787,9,284,8,110,8,2364,4,898,9
西東京市／1000m2未満,1498,3,1050,12,283,8,197,15,1781,3,1247,12
西東京市／2000m2未満,720,1,989,11,127,3,176,13,847,1,1165,11
西東京市／5000m2未満,225,0,618,7,33,1,95,7,258,0,713,7
西東京市／10000m2未満,27,0,177,2,18,0,129,10,45,0,306,3
西東京市／10000m2以上,12,0,285,3,18,0,358,27,30,0,643,6
西東京市／計,56192,100,9076,100,3692,100,1352,100,59884,100,10429,100
市部計／100m2未満,204187,22,14027,4,6900,21,513,0,211087,22,14540,3
市部計／200m2未満,480389,52,66022,20,7016,21,1433,1,487405,51,67455,16
市部計／300m2未満,107861,12,26524,8,3709,11,1119,1,111570,12,27644,6
市部計／500m2未満,53750,6,21966,7,4228,13,1999,2,57978,6,23966,6
市部計／1000m2未満,33399,4,25847,8,4313,13,3827,4,37712,4,29674,7
市部計／2000m2未満,18174,2,26508,8,2737,8,4634,4,20911,2,31143,7
市部計／5000m2未満,11896,1,36927,11,1907,6,6748,7,13803,1,43675,10
市部計／10000m2未満,3959,0,27357,8,756,2,5772,6,4715,0,33129,8
市部計／10000m2以上,2865,0,78765,24,1085,3,77137,75,3950,0,155901,36
市部計／計,916480,100,323944,100,32651,100,103183,100,949131,100,427127,100
