区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,29,30,元,2,3
千代田区,100.0,472.2,386.1,89.0,80.0,110.8,97.2,129.2,132.7,135.1,137.5,138.9
中央区,100.0,177.7,142.2,31.0,27.6,37.5,33.1,43.7,43.4,45.2,45.8,46.3
港区,100.0,297.2,177.8,49.9,46.3,76.5,61.1,74.9,75.6,80.1,81.7,83.2
新宿区,100.0,303.8,207.5,91.1,83.3,97.2,83.8,96.2,97.5,103.5,106.2,107.2
文京区,100.0,336.4,268.3,137.3,123.1,171.9,139.6,159.8,162.4,173.2,177.0,177.5
台東区,100.0,232.8,191.4,98.7,89.0,111.6,93.5,103.7,106.3,114.4,115.1,117.0
墨田区,,,,,,,,,,,,
江東区,100.0,306.1,247.8,133.1,111.0,124.7,114.0,128.9,130.9,139.3,141.4,142.6
品川区,100.0,279.1,202.9,117.4,102.0,131.6,106.8,126.9,128.9,135.8,137.3,140.0
目黒区,100.0,342.2,236.1,130.3,118.1,151.0,125.4,149.5,147.7,153.0,155.2,156.6
大田区,100.0,334.4,223.5,132.9,109.6,127.9,108.8,119.7,120.2,124.6,125.3,125.7
世田谷区,100.0,326.6,232.2,151.0,136.7,164.2,134.9,148.2,149.2,154.1,155.9,156.1
渋谷区,100.0,316.8,213.3,90.9,86.3,132.1,103.8,119.7,120.1,126.4,129.1,129.5
中野区,100.0,244.0,172.4,100.1,93.4,105.4,90.4,100.1,100.9,105.5,107.4,108.3
杉並区,100.0,312.3,218.3,135.7,121.9,138.5,119.0,133.3,134.0,140.2,141.9,143.1
豊島区,100.0,247.3,191.6,103.1,81.2,94.0,83.8,95.1,97.4,105.1,107.3,108.6
北区,100.0,207.9,180.7,114.9,90.3,98.1,88.9,98.2,101.0,107.9,110.3,110.6
荒川区,,,,,,,,,,,,
板橋区,100.0,240.9,200.2,132.1,110.2,118.9,104.9,114.9,117.2,123.3,125.3,125.6
練馬区,100.0,280.5,206.2,150.3,119.3,131.0,115.0,122.6,123.6,127.1,127.6,128.0
足立区,100.0,220.8,207.3,139.7,103.2,123.2,113.2,121.1,122.7,128.9,130.9,131.8
葛飾区,100.0,225.1,217.3,150.5,112.8,121.3,112.8,117.1,117.6,121.0,122.1,122.1
江戸川区,100.0,283.2,268.4,169.3,119.9,131.5,116.1,124.8,126.3,131.7,133.3,133.4
区部,100.0,289.3,223.0,133.8,111.9,131.8,113.8,126.2,127.5,133.3,135.1,135.8
八王子市,100.0,218.1,199.4,157.0,95.3,87.8,78.2,79.3,79.3,79.5,79.1,78.9
