区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
港区／10000m2以上,1,0,23,1,76,1,2383,44,77,0,2406,33
港区／計,12517,100,1814,100,5459,100,5414,100,17976,100,7228,100
新宿区／50m2未満,4738,15,171,4,535,9,15,0,5273,14,186,2
新宿区／100m2未満,12290,38,893,19,1045,17,80,2,13335,35,973,12
新宿区／150m2未満,6239,19,759,16,931,16,115,3,7170,19,873,11
新宿区／200m2未満,3566,11,615,13,651,11,113,3,4217,11,728,9
新宿区／300m2未満,2987,9,723,16,849,14,207,6,3836,10,930,11
新宿区／500m2未満,1854,6,691,15,817,14,314,9,2671,7,1005,12
新宿区／1000m2未満,610,2,403,9,621,10,428,12,1231,3,831,10
新宿区／2000m2未満,138,0,178,4,282,5,392,11,420,1,571,7
新宿区／5000m2未満,36,0,110,2,168,3,493,14,204,1,602,7
新宿区／10000m2未満,8,0,55,1,42,1,287,8,50,0,342,4
新宿区／10000m2以上,1,0,13,0,39,1,1097,31,40,0,1109,14
新宿区／計,32467,100,4611,100,5980,100,3540,100,38447,100,8151,100
文京区／50m2未満,4646,18,172,5,307,10,9,1,4953,17,181,4
文京区／100m2未満,10338,40,744,23,512,17,39,2,10850,38,783,16
文京区／150m2未満,4794,19,582,18,471,16,58,3,5265,18,639,13
文京区／200m2未満,2462,10,424,13,369,12,64,4,2831,10,488,10
文京区／300m2未満,1956,8,472,15,407,14,100,6,2363,8,572,12
文京区／500m2未満,1226,5,459,14,406,13,157,9,1632,6,615,13
文京区／1000m2未満,378,1,243,8,278,9,193,11,656,2,436,9
文京区／2000m2未満,57,0,74,2,140,5,196,12,197,1,270,6
文京区／5000m2未満,10,0,26,1,84,3,264,16,94,0,290,6
文京区／10000m2未満,3,0,19,1,20,1,131,8,23,0,150,3
文京区／10000m2以上,0,0,0,0,18,1,480,28,18,0,480,10
文京区／計,25870,100,3214,100,3012,100,1691,100,28882,100,4905,100
台東区／50m2未満,5797,27,211,9,544,11,18,1,6341,24,229,6
台東区／100m2未満,9059,41,650,28,1127,23,85,5,10186,38,735,18
台東区／150m2未満,3495,16,423,18,859,18,105,6,4354,16,528,13
台東区／200m2未満,1538,7,264,11,571,12,99,6,2109,8,363,9
台東区／300m2未満,1106,5,266,12,631,13,154,9,1737,7,420,11
台東区／500m2未満,555,3,206,9,523,11,203,12,1078,4,408,10
台東区／1000m2未満,247,1,163,7,364,8,254,15,611,2,417,10
台東区／2000m2未満,53,0,71,3,138,3,197,12,191,1,268,7
台東区／5000m2未満,13,0,36,2,70,1,213,13,83,0,249,6
台東区／10000m2未満,2,0,12,1,13,0,94,6,15,0,106,3
台東区／10000m2以上,0,0,0,0,11,0,271,16,11,0,271,7
台東区／計,21865,100,2301,100,4851,100,1693,100,26716,100,3994,100
墨田区／50m2未満,6313,21,238,6,316,8,10,0,6629,20,248,4
墨田区／100m2未満,12769,43,905,24,657,18,51,2,13426,40,956,16
墨田区／150m2未満,4619,16,560,15,608,16,75,3,5227,16,635,11
墨田区／200m2未満,2212,7,380,10,408,11,70,3,2620,8,451,8
墨田区／300m2未満,1699,6,410,11,487,13,120,6,2186,7,530,9
墨田区／500m2未満,1138,4,428,11,521,14,200,9,1659,5,628,11
墨田区／1000m2未満,575,2,390,10,407,11,279,13,982,3,670,11
墨田区／2000m2未満,156,1,213,6,159,4,213,10,315,1,425,7
墨田区／5000m2未満,45,0,130,3,94,3,291,13,139,0,421,7
墨田区／10000m2未満,11,0,78,2,44,1,285,13,55,0,364,6
墨田区／10000m2以上,2,0,26,1,27,1,560,26,29,0,586,10
墨田区／計,29539,100,3758,100,3728,100,2154,100,33267,100,5912,100
江東区／50m2未満,6966,23,264,7,324,7,9,0,7290,21,274,2
江東区／100m2未満,13800,46,972,26,633,14,47,1,14433,42,1019,8
江東区／150m2未満,4441,15,536,14,577,13,71,1,5018,14,607,5
江東区／200m2未満,1842,6,316,8,376,8,65,1,2218,6,381,3
江東区／300m2未満,1402,5,339,9,451,10,111,1,1853,5,450,4
江東区／500m2未満,979,3,370,10,605,13,230,3,1584,5,599,5
江東区／1000m2未満,512,2,345,9,527,12,372,4,1039,3,717,6
江東区／2000m2未満,183,1,257,7,418,9,606,7,601,2,863,7
江東区／5000m2未満,80,0,232,6,292,7,930,11,372,1,1162,9
江東区／10000m2未満,16,0,101,3,133,3,962,11,149,0,1063,9
江東区／10000m2以上,3,0,39,1,149,3,5110,60,152,0,5149,42
江東区／計,30224,100,3771,100,4485,100,8513,100,34709,100,12284,100
品川区／50m2未満,7619,18,294,5,301,8,9,0,7920,17,302,3
品川区／100m2未満,17995,43,1261,22,621,16,48,1,18616,41,1309,14
品川区／150m2未満,6935,17,844,15,580,15,72,2,7515,16,916,9
品川区／200m2未満,3476,8,598,11,456,11,79,2,3932,9,677,7
品川区／300m2未満,2880,7,694,12,536,13,131,3,3416,7,826,9
品川区／500m2未満,1772,4,666,12,548,14,209,5,2320,5,874,9
品川区／1000m2未満,838,2,560,10,450,11,311,8,1288,3,871,9
品川区／2000m2未満,223,1,303,5,243,6,331,8,466,1,633,7
品川区／5000m2未満,90,0,246,4,141,4,445,11,231,1,691,7
品川区／10000m2未満,18,0,122,2,58,1,392,10,76,0,514,5
品川区／10000m2以上,2,0,32,1,49,1,2016,50,51,0,2047,21
品川区／計,41848,100,5619,100,3983,100,4043,100,45831,100,9662,100
目黒区／50m2未満,3261,9,117,2,193,6,5,0,3454,9,122,2
目黒区／100m2未満,13741,37,1016,17,457,14,35,2,14198,35,1051,13
目黒区／150m2未満,7935,21,963,16,529,17,66,3,8464,21,1029,13
目黒区／200m2未満,4735,13,820,14,382,12,67,3,5117,13,887,11
目黒区／300m2未満,3879,11,937,16,515,16,126,6,4394,11,1063,13
目黒区／500m2未満,2272,6,851,14,482,15,187,9,2754,7,1037,13
目黒区／1000m2未満,767,2,509,8,348,11,242,12,1115,3,751,9
目黒区／2000m2未満,230,1,309,5,158,5,216,11,388,1,525,7
目黒区／5000m2未満,78,0,237,4,74,2,226,11,152,0,463,6
目黒区／10000m2未満,10,0,67,1,24,1,154,8,34,0,221,3
目黒区／10000m2以上,8,0,163,3,23,1,700,35,31,0,863,11
目黒区／計,36916,100,5989,100,3185,100,2024,100,40101,100,8013,100
大田区／50m2未満,12273,13,481,3,404,6,12,0,12677,13,492,2
大田区／100m2未満,37213,40,2674,17,903,13,70,1,38116,38,2744,12
大田区／150m2未満,17237,19,2082,13,974,14,121,2,18211,18,2203,10
大田区／200m2未満,9262,10,1599,10,741,10,129,2,10003,10,1729,8
大田区／300m2未満,7638,8,1851,12,925,13,227,3,8563,9,2078,9
大田区／500m2未満,5240,6,1976,13,1095,15,421,6,6335,6,2397,11
大田区／1000m2未満,2501,3,1689,11,995,14,709,10,3496,4,2398,11
大田区／2000m2未満,870,1,1171,8,553,8,776,11,1423,1,1947,9
大田区／5000m2未満,385,0,1158,7,368,5,1119,16,753,1,2277,10
大田区／10000m2未満,76,0,513,3,115,2,786,11,191,0,1298,6
大田区／10000m2以上,16,0,257,2,92,1,2594,37,108,0,2851,13
大田区／計,92711,100,15452,100,7165,100,6964,100,99876,100,22416,100
世田谷区／50m2未満,8813,7,309,1,424,6,10,0,9237,7,319,1
世田谷区／100m2未満,43719,32,3357,13,920,13,72,1,44639,31,3429,11
世田谷区／150m2未満,35641,26,4269,17,1055,15,131,2,36696,26,4401,14
世田谷区／200m2未満,17161,13,2967,12,908,13,158,3,18069,13,3125,10
世田谷区／300m2未満,14753,11,3557,14,1103,16,270,4,15856,11,3827,12
世田谷区／500m2未満,8990,7,3365,13,1129,16,436,7,10119,7,3801,12
世田谷区／1000m2未満,3476,3,2323,9,819,12,568,9,4295,3,2891,9
世田谷区／2000m2未満,1283,1,1747,7,386,5,540,9,1669,1,2287,7
世田谷区／5000m2未満,729,1,2143,9,211,3,664,11,940,1,2807,9
世田谷区／10000m2未満,123,0,802,3,75,1,516,9,198,0,1319,4
世田谷区／10000m2以上,20,0,268,1,75,1,2692,44,95,0,2960,9
世田谷区／計,134708,100,25108,100,7105,100,6056,100,141813,100,31165,100
渋谷区／50m2未満,3151,13,116,3,379,8,11,0,3530,12,127,2
渋谷区／100m2未満,8327,35,598,16,814,16,62,2,9141,32,660,10
渋谷区／150m2未満,4483,19,549,15,752,15,93,3,5235,18,643,10
渋谷区／200m2未満,2774,12,479,13,588,12,102,4,3362,12,581,9
渋谷区／300m2未満,2498,11,605,16,657,13,163,6,3155,11,769,12
渋谷区／500m2未満,1670,7,620,17,765,15,290,10,2435,9,910,14
渋谷区／1000m2未満,594,3,398,11,565,11,392,13,1159,4,790,12
渋谷区／2000m2未満,123,1,171,5,234,5,323,11,357,1,494,7
渋谷区／5000m2未満,40,0,110,3,139,3,432,15,179,1,542,8
渋谷区／10000m2未満,5,0,33,1,46,1,307,11,51,0,340,5
渋谷区／10000m2以上,3,0,44,1,26,1,741,25,29,0,785,12
渋谷区／計,23668,100,3725,100,4965,100,2918,100,28633,100,6642,100
中野区／50m2未満,5539,11,201,3,349,10,10,1,5888,11,211,2
中野区／100m2未満,18991,39,1405,19,693,19,53,3,19684,38,1458,16
中野区／150m2未満,10163,21,1231,17,642,18,79,5,10805,21,1310,14
中野区／200m2未満,5333,11,922,13,453,12,79,5,5786,11,1001,11
中野区／300m2未満,4300,9,1037,14,475,13,117,7,4775,9,1154,13
中野区／500m2未満,2471,5,920,12,470,13,180,11,2941,6,1101,12
中野区／1000m2未満,898,2,600,8,315,9,213,13,1213,2,813,9
中野区／2000m2未満,281,1,381,5,132,4,184,11,413,1,565,6
中野区／5000m2未満,169,0,507,7,58,2,175,10,227,0,682,8
中野区／10000m2未満,24,0,158,2,30,1,203,12,54,0,361,4
中野区／10000m2以上,1,0,11,0,17,0,399,24,18,0,410,5
中野区／計,48170,100,7373,100,3634,100,1693,100,51804,100,9066,100
杉並区／50m2未満,6466,7,221,1,341,7,9,0,6807,7,230,1
杉並区／100m2未満,31853,33,2476,14,717,15,55,2,32570,32,2531,13
杉並区／150m2未満,25991,27,3107,18,744,16,93,3,26735,26,3200,16
杉並区／200m2未満,12378,13,2142,13,602,13,105,4,12980,13,2247,11
杉並区／300m2未満,10464,11,2527,15,673,14,166,6,11137,11,2693,13
杉並区／500m2未満,6065,6,2264,13,669,14,254,9,6734,7,2518,13
杉並区／1000m2未満,2210,2,1482,9,505,11,347,12,2715,3,1829,9
杉並区／2000m2未満,705,1,972,6,233,5,323,11,938,1,1295,6
杉並区／5000m2未満,350,0,1057,6,126,3,391,14,476,0,1448,7
杉並区／10000m2未満,96,0,635,4,39,1,272,10,135,0,906,5
杉並区／10000m2以上,17,0,248,1,39,1,828,29,56,0,1076,5
杉並区／計,96595,100,17132,100,4688,100,2842,100,101283,100,19973,100
豊島区／50m2未満,5571,16,208,4,337,9,10,1,5908,15,217,3
豊島区／100m2未満,14316,41,1025,20,756,19,57,3,15072,38,1082,16
豊島区／150m2未満,6525,18,794,16,735,19,91,5,7260,18,884,13
豊島区／200m2未満,3491,10,602,12,486,12,84,5,3977,10,686,10
豊島区／300m2未満,2734,8,662,13,548,14,134,7,3282,8,796,11
豊島区／500m2未満,1631,5,612,12,458,12,174,9,2089,5,786,11
豊島区／1000m2未満,760,2,520,10,353,9,245,13,1113,3,765,11
豊島区／2000m2未満,207,1,277,5,156,4,215,12,363,1,492,7
豊島区／5000m2未満,86,0,259,5,74,2,222,12,160,0,481,7
豊島区／10000m2未満,10,0,59,1,19,0,132,7,29,0,190,3
豊島区／10000m2以上,5,0,81,2,26,1,490,26,31,0,570,8
豊島区／計,35336,100,5097,100,3948,100,1854,100,39284,100,6951,100
北区／50m2未満,7316,18,279,5,299,10,9,0,7615,17,287,3
北区／100m2未満,17949,44,1276,22,585,20,44,2,18534,42,1320,15
北区／150m2未満,6908,17,836,14,446,15,55,2,7354,17,890,10
北区／200m2未満,3255,8,560,10,321,11,55,2,3576,8,616,7
北区／300m2未満,2474,6,597,10,357,12,88,3,2831,6,684,8
北区／500m2未満,1560,4,587,10,350,12,135,5,1910,4,722,8
北区／1000m2未満,819,2,559,10,296,10,207,8,1115,3,766,9
北区／2000m2未満,330,1,454,8,149,5,204,7,479,1,658,8
北区／5000m2未満,140,0,417,7,86,3,266,10,226,1,684,8
北区／10000m2未満,28,0,191,3,39,1,277,10,67,0,468,5
北区／10000m2以上,4,0,81,1,53,2,1392,51,57,0,1473,17
北区／計,40783,100,5836,100,2981,100,2733,100,43764,100,8569,100
荒川区／50m2未満,6088,24,225,7,270,12,8,1,6358,23,232,5
荒川区／100m2未満,10452,42,730,22,441,19,33,3,10893,40,763,16
荒川区／150m2未満,3563,14,430,13,344,15,42,3,3907,14,472,10
荒川区／200m2未満,1717,7,295,9,278,12,48,4,1995,7,343,7
荒川区／300m2未満,1375,6,331,10,294,13,72,6,1669,6,403,9
荒川区／500m2未満,875,4,331,10,263,11,102,8,1138,4,433,9
荒川区／1000m2未満,515,2,348,10,256,11,179,14,771,3,527,11
荒川区／2000m2未満,204,1,274,8,111,5,153,12,315,1,427,9
荒川区／5000m2未満,75,0,219,6,50,2,158,12,125,0,377,8
荒川区／10000m2未満,23,0,159,5,22,1,162,12,45,0,321,7
荒川区／10000m2以上,2,0,26,1,13,1,357,27,15,0,383,8
荒川区／計,24889,100,3367,100,2342,100,1314,100,27231,100,4680,100
板橋区／50m2未満,6763,10,247,2,305,7,8,0,7068,10,254,2
板橋区／100m2未満,30017,46,2176,19,668,15,51,1,30685,44,2228,14
板橋区／150m2未満,12674,19,1518,13,635,14,79,2,13309,19,1596,10
板橋区／200m2未満,5395,8,930,8,492,11,85,2,5887,8,1016,6
板橋区／300m2未満,4584,7,1105,10,595,13,146,3,5179,7,1250,8
板橋区／500m2未満,2705,4,1022,9,633,14,242,5,3338,5,1264,8
板橋区／1000m2未満,1583,2,1082,10,556,12,398,9,2139,3,1480,9
板橋区／2000m2未満,783,1,1091,10,336,7,475,11,1119,2,1567,10
板橋区／5000m2未満,451,1,1350,12,192,4,589,13,643,1,1939,12
板橋区／10000m2未満,91,0,582,5,66,1,426,10,157,0,1008,6
板橋区／10000m2以上,16,0,229,2,66,1,1937,44,82,0,2167,14
板橋区／計,65062,100,11332,100,4544,100,4436,100,69606,100,15768,100
練馬区／50m2未満,6263,5,195,1,371,8,8,0,6634,5,203,1
練馬区／100m2未満,41266,33,3255,14,677,15,52,2,41943,32,3307,12
練馬区／150m2未満,44067,35,5141,22,763,17,95,3,44830,35,5236,20
練馬区／200m2未満,12607,10,2171,9,527,12,91,3,13134,10,2262,9
練馬区／300m2未満,10128,8,2429,10,582,13,141,4,10710,8,2570,10
練馬区／500m2未満,5401,4,2023,9,591,13,228,7,5992,5,2250,8
練馬区／1000m2未満,2544,2,1747,7,524,11,364,11,3068,2,2111,8
練馬区／2000m2未満,1215,1,1689,7,275,6,383,12,1490,1,2072,8
練馬区／5000m2未満,929,1,2878,12,178,4,520,16,1107,1,3398,13
練馬区／10000m2未満,213,0,1406,6,49,1,328,10,262,0,1734,7
練馬区／10000m2以上,31,0,374,2,33,1,1075,33,64,0,1449,5
練馬区／計,124664,100,23307,100,4570,100,3285,100,129234,100,26591,100
足立区／50m2未満,10816,10,370,2,417,7,10,0,11233,10,380,1
足立区／100m2未満,47113,45,3555,18,739,13,56,1,47852,43,3611,14
足立区／150m2未満,22705,22,2664,13,784,14,97,2,23489,21,2761,11
足立区／200m2未満,8056,8,1387,7,608,11,106,2,8664,8,1492,6
足立区／300m2未満,6457,6,1562,8,669,12,165,3,7126,6,1727,7
足立区／500m2未満,4507,4,1710,9,834,14,322,6,5341,5,2033,8
足立区／1000m2未満,3085,3,2128,11,814,14,577,10,3899,4,2705,11
足立区／2000m2未満,1442,1,2006,10,494,9,694,13,1936,2,2700,11
足立区／5000m2未満,1023,1,3115,16,265,5,796,14,1288,1,3910,15
足立区／10000m2未満,199,0,1275,6,88,2,613,11,287,0,1888,7
足立区／10000m2以上,19,0,257,1,64,1,2083,38,83,0,2340,9
足立区／計,105422,100,20028,100,5776,100,5517,100,111198,100,25545,100
葛飾区／50m2未満,9981,13,369,3,378,9,11,0,10359,13,379,2
葛飾区／100m2未満,35632,48,2612,21,678,17,52,2,36310,46,2664,17
葛飾区／150m2未満,12987,17,1543,12,553,14,69,2,13540,17,1612,10
葛飾区／200m2未満,5408,7,933,7,451,11,78,3,5859,7,1011,7
葛飾区／300m2未満,4346,6,1047,8,481,12,119,4,4827,6,1166,8
葛飾区／500m2未満,2884,4,1102,9,529,13,205,7,3413,4,1307,9
葛飾区／1000m2未満,1728,2,1181,9,514,13,356,12,2242,3,1537,10
葛飾区／2000m2未満,800,1,1113,9,268,7,378,13,1068,1,1491,10
葛飾区／5000m2未満,501,1,1517,12,149,4,455,16,650,1,1972,13
葛飾区／10000m2未満,108,0,714,6,44,1,297,10,152,0,1011,7
葛飾区／10000m2以上,25,0,362,3,28,1,848,30,53,0,1210,8
葛飾区／計,74400,100,12493,100,4073,100,2868,100,78473,100,15360,100
江戸川区／50m2未満,16972,17,648,4,406,8,12,0,17378,17,660,3
江戸川区／100m2未満,45878,47,3382,20,628,12,48,1,46506,45,3430,16
江戸川区／150m2未満,15090,15,1790,11,627,12,78,2,15717,15,1868,9
江戸川区／200m2未満,6020,6,1039,6,491,10,85,2,6511,6,1124,5
江戸川区／300m2未満,5092,5,1236,7,639,13,159,3,5731,6,1395,6
江戸川区／500m2未満,4058,4,1544,9,765,15,297,6,4823,5,1841,9
江戸川区／1000m2未満,2797,3,1934,11,755,15,534,11,3552,3,2469,11
江戸川区／2000m2未満,1312,1,1809,11,423,8,602,13,1735,2,2411,11
江戸川区／5000m2未満,758,1,2239,13,201,4,589,12,959,1,2828,13
江戸川区／10000m2未満,120,0,827,5,61,1,407,8,181,0,1234,6
江戸川区／10000m2以上,25,0,379,2,44,1,1986,41,69,0,2365,11
江戸川区／計,98122,100,16827,100,5040,100,4797,100,103162,100,21624,100
区部計／50m2未満,151295,13,5548,3,8301,8,236,0,159596,12,5784,2
区部計／100m2未満,481718,40,35612,18,16793,16,1280,2,498511,38,36892,13
区部計／150m2未満,260624,22,31121,16,15608,15,1929,2,276232,21,33050,12
区部計／200m2未満,114745,10,19798,10,11567,11,2008,2,126312,10,21807,8
区部計／300m2未満,94500,8,22808,11,13551,13,3327,4,108051,8,26134,9
区部計／500m2未満,58912,5,22144,11,14134,14,5430,7,73046,6,27574,10
区部計／1000m2未満,27827,2,18865,9,11605,11,8109,10,39432,3,26973,10
区部計／2000m2未満,10681,1,14672,7,6009,6,8405,10,16690,1,23077,8
区部計／5000m2未満,5999,0,18021,9,3449,3,10533,13,9448,1,28554,10
区部計／10000m2未満,1186,0,7824,4,1208,1,8299,10,2394,0,16123,6
区部計／10000m2以上,204,0,2945,1,1036,1,31743,39,1240,0,34688,12
区部計／計,1207691,100,199357,100,103261,100,81299,100,1310952,100,280656,100
