区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,25,26,27,28,29,30,31,2,3
千代田区,"1,058","9,127","8,000","1,573","1,363","1,827","1,909","1,909","1,988","2,113","2,359","2,537","2,619","2,689","2,771","2,763"
中央区,535,"3,750","3,100",877,684,788,803,857,950,"1,014","1,109","1,159","1,196","1,252","1,301","1,289"
港区,702,"5,717","4,107",941,894,"1,435","1,270","1,259","1,384","1,475","1,509","1,683","1,781","1,890","2,009","2,029"
新宿区,516,"2,095","1,623",649,580,626,605,602,620,640,661,681,709,751,804,800
文京区,509,"1,610","1,386",659,588,722,668,713,746,775,789,822,868,930,"1,000",993
台東区,577,"1,535","1,293",609,535,605,587,688,703,718,740,768,806,864,916,913
墨田区,265,585,580,355,298,314,292,341,354,372,368,378,394,416,439,437
江東区,260,770,867,412,335,362,348,373,384,392,401,414,431,455,481,479
品川区,453,"1,597","1,265",625,531,658,595,591,629,654,661,720,759,803,849,845
目黒区,497,"1,919","1,453",693,610,747,689,715,775,798,811,844,876,913,951,955
大田区,390,"1,532","1,101",552,440,486,445,445,463,472,478,489,502,510,528,526
世田谷区,381,"1,380",988,563,502,563,510,512,526,535,544,566,589,615,636,634
渋谷区,533,"3,167","2,559",775,709,"1,025",964,962,"1,019","1,047","1,054","1,092","1,142","1,232","1,312","1,306"
中野区,385,"1,229",901,496,466,495,465,463,485,497,497,524,544,572,597,596
杉並区,340,"1,192",893,488,441,470,429,435,451,460,468,484,500,522,542,539
豊島区,407,"1,205","1,160",580,440,468,458,457,473,485,499,519,548,587,632,629
北区,335,829,809,493,386,375,388,382,409,415,407,434,459,493,532,527
荒川区,355,765,848,528,416,425,486,369,378,383,386,405,430,467,509,505
板橋区,295,826,738,438,363,375,353,348,355,359,365,376,392,412,433,430
練馬区,269,868,660,433,346,355,335,335,344,348,352,359,369,382,394,391
足立区,219,498,510,327,237,263,263,255,267,270,264,272,284,298,314,314
葛飾区,249,562,577,374,278,284,274,277,285,287,287,293,301,311,320,321
江戸川区,247,710,742,439,312,325,301,300,305,309,312,320,332,348,363,361
区部,356,"1,361","1,095",525,450,518,484,478,505,519,524,549,572,601,631,631
八王子市,132,324,294,222,142,118,111,112,114,115,115,116,116,116,117,116
立川市,184,497,422,306,247,226,224,220,228,230,234,236,241,246,251,250
武蔵野市,321,"1,234",913,503,421,465,455,455,477,492,499,516,533,551,565,565
三鷹市,271,877,645,420,344,356,349,350,357,364,373,383,394,405,414,413
青梅市,126,280,260,210,136,112,102,97,99,99,97,97,96,95,95,92
府中市,220,598,516,321,274,275,272,270,276,280,279,282,285,289,293,293
昭島市,162,382,335,269,210,174,168,170,176,178,178,180,182,185,187,185
調布市,241,805,629,380,317,317,304,306,313,317,319,322,326,331,338,338
町田市,172,495,404,262,173,154,153,152,152,153,156,156,156,156,157,156
小金井市,264,673,571,386,327,317,298,298,307,310,309,313,318,327,338,338
小平市,214,595,459,317,236,232,216,214,216,218,220,223,225,228,230,229
日野市,176,446,386,289,214,180,171,171,179,182,183,185,188,190,191,189
東村山市,189,520,414,286,205,189,177,177,182,183,180,183,184,186,187,186
国分寺市,227,639,528,367,306,290,265,264,263,266,273,277,280,285,289,287
国立市,231,842,671,400,330,314,303,304,311,315,317,321,328,336,340,339
福生市,149,330,314,255,194,166,154,153,154,157,159,160,163,164,165,163
狛江市,258,837,654,392,317,308,292,291,292,293,294,296,299,303,309,308
東大和市,166,376,327,261,185,173,159,158,163,164,165,166,168,169,170,168
清瀬市,187,493,398,290,210,193,177,176,177,178,179,181,183,185,186,184
東久留米市,212,583,465,318,227,211,203,199,206,208,207,209,211,214,216,214
武蔵村山市,136,262,250,226,152,128,116,114,120,121,121,121,122,122,122,120
多摩市,183,642,475,311,217,188,181,180,186,187,184,184,184,184,184,183
稲城市,178,444,393,305,241,199,193,194,198,201,205,209,213,220,228,232
羽村市,146,312,308,243,177,152,137,136,136,137,139,139,140,140,140,138
あきる野市,106,198,206,192,136,111,105,96,97,98,98,99,99,99,99,96
西東京市,237,687,541,359,275,267,258,258,263,266,270,274,279,284,289,288
瑞穂町,104,184,200,188,129,109,97,92,90,91,93,93,93,93,93,91
日の出町,107,173,178,173,112,83,86,85,88,88,89,89,89,89,88,86
檜原村,,,,,,30,23,22,,,,,,,,
奥多摩町,,,,,,39,31,30,,,,,,,,
多摩地域,189,532,436,297,223,206,196,194,198,200,204,206,209,212,214,214
大島町,,,,13,14,14,14,12,10,10,10,10,10,10,10,10
新島村,,,,6,7,7,7,7,7,7,7,7,7,7,7,6
神津島村,,,,7,7,7,7,7,7,7,7,7,7,7,7,7
三宅村,,,,10,,10,10,9,9,9,9,9,9,9,9,9
八丈町,,,,13,12,12,10,10,9,9,9,9,9,9,9,9
小笠原村,,,,42,39,39,39,40,41,41,41,41,41,41,41,41
島しょ,,,,15,16,15,14,14,14,14,14,14,14,14,14,14
東京都,270,951,768,409,336,360,335,337,343,350,370,385,399,415,432,432
