年中（平成）,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,S58.1.1～H31.1.1
100m2未満(法人),50,65,-239,-139,-161,-78,-195,-12,37,462,155,135,-31,-251,197,244,427,168,137,457,698,709,2014,8566
200m2未満(法人),-26,52,-110,-199,-152,-162,-237,-237,92,104,212,201,-141,-286,173,-25,386,254,382,675,778,747,1973,9716
300m2未満(法人),55,53,-133,-69,-34,-26,-168,-40,-28,18,112,128,-26,-221,6,30,161,70,277,290,289,32,721,4261
500m2未満(法人),-32,60,-63,-173,-12,-170,-172,-100,-113,115,168,41,-33,-191,-91,1,169,62,781,292,329,-717,666,3627
1000m2未満(法人),-64,-21,-80,-149,-1,-163,-90,-149,13,81,41,211,-175,-220,-342,56,29,86,1361,174,232,-1371,545,2294
2000m2未満(法人),22,29,-78,-77,-123,-74,-129,-148,-71,164,-20,51,-19,-102,-255,2,38,-9,984,63,98,-1034,205,632
5000m2未満(法人),-16,-27,-36,-25,-32,-9,-91,-13,-63,158,-14,-30,-9,-54,-210,-5,-17,-3,685,-14,2,-648,90,27
10000m2未満(法人),-18,-13,0,-22,7,-40,-10,-6,-15,44,10,8,-40,-46,-19,4,-7,8,172,-18,-19,-167,35,-42
10000m2以上(法人),-11,-6,-9,2,-26,6,21,9,22,-37,-9,18,-1,-19,-6,-11,2,-2,-57,-6,-3,40,22,-54
計(法人),-40,192,-748,-851,-534,-716,-1071,-696,-126,1109,655,763,-475,-1390,-547,296,1188,634,4722,1913,2404,-2409,6271,29027
