区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
港区／2000m2未満,70,1,92,5,335,6,463,8,405,2,555,7
港区／5000m2未満,10,0,31,2,226,4,682,11,236,1,713,9
港区／10000m2未満,2,0,16,1,102,2,722,12,104,1,738,9
港区／10000m2以上,1,0,23,1,81,1,3042,50,82,0,3065,38
港区／計,12823,100,1873,100,5453,100,6101,100,18276,100,7974,100
新宿区／50m2未満,4741,14,170,4,532,9,15,0,5273,14,185,2
新宿区／100m2未満,12241,37,891,19,970,17,74,2,13211,34,965,11
新宿区／150m2未満,6298,19,766,16,901,16,111,3,7199,19,877,10
新宿区／200m2未満,3647,11,629,13,626,11,109,3,4273,11,738,9
新宿区／300m2未満,3051,9,738,16,817,14,199,5,3868,10,937,11
新宿区／500m2未満,1911,6,714,15,800,14,309,8,2711,7,1023,12
新宿区／1000m2未満,655,2,431,9,606,10,420,11,1261,3,851,10
新宿区／2000m2未満,135,0,178,4,304,5,419,11,439,1,597,7
新宿区／5000m2未満,39,0,117,2,165,3,488,13,204,1,605,7
新宿区／10000m2未満,8,0,57,1,45,1,312,8,53,0,369,4
新宿区／10000m2以上,1,0,11,0,42,1,1346,35,43,0,1356,16
新宿区／計,32727,100,4703,100,5808,100,3802,100,38535,100,8504,100
文京区／50m2未満,4636,18,170,5,306,10,9,1,4942,17,180,4
文京区／100m2未満,10262,40,740,23,483,16,37,2,10745,37,776,15
文京区／150m2未満,4862,19,591,18,461,16,56,3,5323,18,647,13
文京区／200m2未満,2466,10,425,13,367,12,64,4,2833,10,489,10
文京区／300m2未満,2005,8,484,15,402,14,99,6,2407,8,583,12
文京区／500m2未満,1222,5,458,14,392,13,151,9,1614,6,609,12
文京区／1000m2未満,400,2,258,8,277,9,189,11,677,2,448,9
文京区／2000m2未満,62,0,80,2,149,5,207,12,211,1,287,6
文京区／5000m2未満,10,0,27,1,86,3,267,15,96,0,295,6
文京区／10000m2未満,3,0,18,1,22,1,143,8,25,0,161,3
文京区／10000m2以上,0,0,0,0,19,1,538,31,19,0,538,11
文京区／計,25928,100,3252,100,2964,100,1760,100,28892,100,5012,100
台東区／50m2未満,5914,27,215,9,529,11,17,1,6443,24,232,5
台東区／100m2未満,9141,41,656,28,1081,23,82,4,10222,38,738,17
台東区／150m2未満,3574,16,432,18,860,18,105,5,4434,16,538,13
台東区／200m2未満,1569,7,269,11,565,12,98,5,2134,8,367,9
台東区／300m2未満,1134,5,273,12,620,13,151,8,1754,6,424,10
台東区／500m2未満,588,3,219,9,525,11,203,10,1113,4,421,10
台東区／1000m2未満,252,1,167,7,364,8,255,13,616,2,422,10
台東区／2000m2未満,52,0,70,3,140,3,196,10,192,1,266,6
台東区／5000m2未満,12,0,31,1,69,1,207,11,81,0,238,6
台東区／10000m2未満,2,0,13,1,16,0,114,6,18,0,127,3
台東区／10000m2以上,1,0,11,0,13,0,508,26,14,0,519,12
台東区／計,22239,100,2356,100,4782,100,1936,100,27021,100,4292,100
墨田区／50m2未満,6346,21,238,6,286,8,9,0,6632,20,247,4
墨田区／100m2未満,12698,43,902,24,604,17,47,2,13302,40,949,15
墨田区／150m2未満,4704,16,570,15,575,16,71,3,5279,16,641,10
墨田区／200m2未満,2276,8,391,10,413,11,72,3,2689,8,463,7
墨田区／300m2未満,1718,6,414,11,477,13,117,5,2195,7,532,9
墨田区／500m2未満,1163,4,437,11,523,14,200,8,1686,5,637,10
墨田区／1000m2未満,595,2,404,11,410,11,284,12,1005,3,688,11
墨田区／2000m2未満,161,1,221,6,156,4,210,9,317,1,431,7
墨田区／5000m2未満,57,0,160,4,95,3,292,12,152,0,452,7
墨田区／10000m2未満,9,0,59,2,47,1,309,13,56,0,368,6
墨田区／10000m2以上,3,0,37,1,25,1,748,32,28,0,786,13
墨田区／計,29730,100,3835,100,3611,100,2358,100,33341,100,6193,100
江東区／50m2未満,6870,23,259,7,317,7,9,0,7187,21,269,2
江東区／100m2未満,13644,45,963,25,574,13,43,0,14218,41,1006,8
江東区／150m2未満,4485,15,541,14,532,12,66,1,5017,15,606,5
江東区／200m2未満,1876,6,322,8,365,8,63,1,2241,6,385,3
江東区／300m2未満,1430,5,345,9,442,10,109,1,1872,5,453,3
江東区／500m2未満,1006,3,380,10,612,14,233,3,1618,5,612,5
江東区／1000m2未満,530,2,358,9,555,13,392,4,1085,3,750,6
江東区／2000m2未満,194,1,274,7,405,9,589,6,599,2,863,7
江東区／5000m2未満,81,0,226,6,294,7,943,10,375,1,1169,9
江東区／10000m2未満,20,0,123,3,132,3,950,10,152,0,1073,8
江東区／10000m2以上,3,0,41,1,162,4,5791,63,165,0,5833,45
江東区／計,30139,100,3833,100,4390,100,9188,100,34529,100,13020,100
品川区／50m2未満,7561,18,290,5,292,8,8,0,7853,17,299,3
品川区／100m2未満,17737,42,1246,22,570,15,44,1,18307,40,1289,11
品川区／150m2未満,6992,17,852,15,544,14,68,1,7536,17,920,8
品川区／200m2未満,3538,8,609,11,457,12,79,1,3995,9,688,6
品川区／300m2未満,2933,7,707,12,514,13,126,2,3447,8,832,7
品川区／500m2未満,1793,4,673,12,542,14,207,3,2335,5,879,7
品川区／1000m2未満,874,2,585,10,458,12,316,5,1332,3,901,8
品川区／2000m2未満,237,1,322,6,245,6,331,5,482,1,653,6
品川区／5000m2未満,96,0,269,5,142,4,453,7,238,1,722,6
品川区／10000m2未満,17,0,113,2,53,1,362,6,70,0,474,4
品川区／10000m2以上,3,0,43,1,57,1,4149,68,60,0,4192,35
品川区／計,41781,100,5707,100,3874,100,6142,100,45655,100,11849,100
目黒区／50m2未満,3292,9,118,2,175,6,5,0,3467,9,123,1
目黒区／100m2未満,13463,37,994,16,441,14,34,2,13904,35,1028,13
目黒区／150m2未満,7851,21,953,16,512,17,64,3,8363,21,1017,12
目黒区／200m2未満,4756,13,824,14,360,12,63,3,5116,13,887,11
目黒区／300m2未満,3947,11,953,16,506,16,124,6,4453,11,1077,13
目黒区／500m2未満,2296,6,859,14,472,15,184,9,2768,7,1043,13
目黒区／1000m2未満,805,2,534,9,351,11,243,11,1156,3,777,9
目黒区／2000m2未満,246,1,336,6,156,5,214,10,402,1,549,7
目黒区／5000m2未満,79,0,244,4,71,2,221,10,150,0,465,6
目黒区／10000m2未満,12,0,81,1,24,1,158,7,36,0,239,3
目黒区／10000m2以上,8,0,190,3,27,1,815,38,35,0,1005,12
目黒区／計,36755,100,6087,100,3095,100,2124,100,39850,100,8210,100
大田区／50m2未満,12029,13,470,3,374,5,10,0,12403,13,480,2
大田区／100m2未満,35951,39,2588,17,806,12,63,1,36757,37,2651,11
大田区／150m2未満,17189,19,2078,13,935,13,117,2,18124,18,2195,9
大田区／200m2未満,9320,10,1610,10,691,10,121,2,10011,10,1730,7
大田区／300m2未満,7757,8,1881,12,909,13,223,3,8666,9,2105,9
大田区／500m2未満,5248,6,1981,13,1102,16,424,6,6350,6,2405,10
大田区／1000m2未満,2568,3,1737,11,979,14,696,9,3547,4,2433,10
大田区／2000m2未満,908,1,1224,8,565,8,785,10,1473,1,2010,9
大田区／5000m2未満,399,0,1192,8,364,5,1107,14,763,1,2300,10
大田区／10000m2未満,85,0,561,4,118,2,811,11,203,0,1371,6
大田区／10000m2以上,19,0,299,2,99,1,3286,43,118,0,3584,15
大田区／計,91473,100,15622,100,6942,100,7643,100,98415,100,23265,100
世田谷区／50m2未満,8958,7,313,1,396,6,9,0,9354,7,322,1
世田谷区／100m2未満,42321,32,3238,12,890,13,69,1,43211,31,3307,10
世田谷区／150m2未満,34780,26,4172,16,1008,15,126,2,35788,25,4298,13
世田谷区／200m2未満,17176,13,2971,11,907,13,157,2,18083,13,3128,10
世田谷区／300m2未満,14971,11,3612,14,1047,15,254,4,16018,11,3866,12
世田谷区／500m2未満,9188,7,3442,13,1088,16,420,6,10276,7,3861,12
世田谷区／1000m2未満,3737,3,2505,10,840,12,582,9,4577,3,3088,9
世田谷区／2000m2未満,1461,1,2015,8,375,5,518,8,1836,1,2532,8
世田谷区／5000m2未満,879,1,2639,10,205,3,650,10,1084,1,3289,10
世田谷区／10000m2未満,157,0,1030,4,78,1,545,8,235,0,1575,5
世田谷区／10000m2以上,20,0,300,1,86,1,3348,50,106,0,3648,11
世田谷区／計,133648,100,26236,100,6920,100,6679,100,140568,100,32914,100
渋谷区／50m2未満,3168,13,117,3,357,7,10,0,3525,12,126,2
渋谷区／100m2未満,8334,35,600,16,780,16,60,2,9114,32,659,9
渋谷区／150m2未満,4524,19,554,15,706,15,88,3,5230,18,642,9
渋谷区／200m2未満,2830,12,489,13,563,12,98,3,3393,12,587,8
渋谷区／300m2未満,2544,11,616,16,651,14,162,5,3195,11,778,11
渋谷区／500m2未満,1712,7,637,17,736,15,281,9,2448,9,918,13
渋谷区／1000m2未満,613,3,410,11,556,12,388,12,1169,4,798,11
渋谷区／2000m2未満,127,1,176,5,241,5,333,10,368,1,509,7
渋谷区／5000m2未満,41,0,117,3,144,3,437,13,185,1,554,8
渋谷区／10000m2未満,6,0,42,1,43,1,292,9,49,0,334,5
渋谷区／10000m2以上,3,0,45,1,34,1,1100,34,37,0,1145,16
渋谷区／計,23902,100,3802,100,4811,100,3247,100,28713,100,7050,100
中野区／50m2未満,5584,12,202,3,334,10,10,1,5918,12,211,2
中野区／100m2未満,18421,38,1363,18,646,18,50,3,19067,37,1413,15
中野区／150m2未満,10187,21,1236,17,591,17,73,4,10778,21,1308,14
中野区／200m2未満,5451,11,942,13,444,13,77,4,5895,11,1019,11
中野区／300m2未満,4364,9,1052,14,464,13,114,6,4828,9,1166,12
中野区／500m2未満,2494,5,928,12,450,13,172,9,2944,6,1100,12
中野区／1000m2未満,928,2,618,8,313,9,212,11,1241,2,831,9
中野区／2000m2未満,286,1,393,5,139,4,191,10,425,1,584,6
中野区／5000m2未満,174,0,520,7,60,2,181,9,234,0,701,7
中野区／10000m2未満,27,0,186,2,34,1,236,12,61,0,422,4
中野区／10000m2以上,2,0,22,0,17,0,608,32,19,0,631,7
中野区／計,47918,100,7462,100,3492,100,1924,100,51410,100,9387,100
杉並区／50m2未満,6550,7,224,1,323,7,8,0,6873,7,232,1
杉並区／100m2未満,30419,32,2359,13,709,15,55,2,31128,31,2413,12
杉並区／150m2未満,25336,27,3036,17,699,15,87,3,26035,26,3122,15
杉並区／200m2未満,12471,13,2159,12,593,13,103,3,13064,13,2262,11
杉並区／300m2未満,10604,11,2562,15,671,15,165,5,11275,11,2728,13
杉並区／500m2未満,6165,6,2302,13,657,14,250,8,6822,7,2553,12
杉並区／1000m2未満,2284,2,1528,9,505,11,347,11,2789,3,1875,9
杉並区／2000m2未満,773,1,1068,6,229,5,314,10,1002,1,1382,7
杉並区／5000m2未満,401,0,1183,7,133,3,409,13,534,1,1591,8
杉並区／10000m2未満,120,0,791,5,35,1,250,8,155,0,1041,5
杉並区／10000m2以上,22,0,344,2,47,1,1202,38,69,0,1546,7
杉並区／計,95145,100,17556,100,4601,100,3189,100,99746,100,20745,100
豊島区／50m2未満,5569,16,207,4,327,9,9,0,5896,15,216,3
豊島区／100m2未満,14091,40,1011,20,734,19,56,3,14825,38,1067,15
豊島区／150m2未満,6625,19,806,16,667,17,83,4,7292,19,888,12
豊島区／200m2未満,3563,10,614,12,475,12,83,4,4038,10,697,9
豊島区／300m2未満,2795,8,677,13,531,14,130,6,3326,8,808,11
豊島区／500m2未満,1689,5,634,12,457,12,174,8,2146,5,808,11
豊島区／1000m2未満,750,2,514,10,347,9,241,11,1097,3,755,10
豊島区／2000m2未満,223,1,301,6,156,4,213,10,379,1,514,7
豊島区／5000m2未満,91,0,272,5,73,2,218,10,164,0,490,7
豊島区／10000m2未満,10,0,59,1,20,1,142,7,30,0,200,3
豊島区／10000m2以上,5,0,81,2,27,1,827,38,32,0,908,12
豊島区／計,35411,100,5175,100,3814,100,2174,100,39225,100,7350,100
北区／50m2未満,7222,18,274,5,302,10,9,0,7524,17,283,3
北区／100m2未満,17572,43,1251,21,528,18,40,1,18100,42,1291,14
北区／150m2未満,6959,17,843,14,426,15,52,1,7385,17,895,9
北区／200m2未満,3321,8,572,10,296,10,51,1,3617,8,623,7
北区／300m2未満,2546,6,614,10,362,13,89,2,2908,7,703,7
北区／500m2未満,1580,4,595,10,340,12,131,4,1920,4,725,8
北区／1000m2未満,846,2,577,10,288,10,205,6,1134,3,782,8
北区／2000m2未満,324,1,447,8,157,5,214,6,481,1,661,7
北区／5000m2未満,146,0,431,7,94,3,289,8,240,1,721,8
北区／10000m2未満,33,0,224,4,44,2,316,9,77,0,540,6
北区／10000m2以上,4,0,78,1,52,2,2236,62,56,0,2314,24
北区／計,40553,100,5904,100,2889,100,3632,100,43442,100,9536,100
荒川区／50m2未満,5983,24,220,6,252,12,7,0,6235,23,227,4
荒川区／100m2未満,10205,41,716,21,364,17,28,2,10569,39,744,14
荒川区／150m2未満,3598,15,435,13,317,15,39,2,3915,15,473,9
荒川区／200m2未満,1741,7,299,9,263,12,45,3,2004,7,345,7
荒川区／300m2未満,1411,6,340,10,268,12,66,4,1679,6,406,8
荒川区／500m2未満,906,4,343,10,263,12,101,6,1169,4,445,9
荒川区／1000m2未満,531,2,360,11,243,11,173,10,774,3,533,10
荒川区／2000m2未満,208,1,283,8,117,5,160,9,325,1,443,9
荒川区／5000m2未満,72,0,205,6,55,3,174,10,127,0,379,7
荒川区／10000m2未満,26,0,181,5,19,1,146,8,45,0,327,6
荒川区／10000m2以上,3,0,38,1,17,1,848,47,20,0,886,17
荒川区／計,24684,100,3420,100,2178,100,1787,100,26862,100,5207,100
板橋区／50m2未満,6827,11,249,2,301,7,8,0,7128,10,257,2
板橋区／100m2未満,29344,45,2125,18,610,14,46,1,29954,43,2171,13
板橋区／150m2未満,12714,20,1523,13,563,13,70,2,13277,19,1593,10
板橋区／200m2未満,5445,8,939,8,468,11,81,2,5913,9,1020,6
板橋区／300m2未満,4666,7,1124,10,562,13,138,3,5228,8,1262,8
板橋区／500m2未満,2768,4,1050,9,603,14,230,5,3371,5,1280,8
板橋区／1000m2未満,1693,3,1160,10,561,13,398,9,2254,3,1558,10
板橋区／2000m2未満,806,1,1117,10,331,8,469,10,1137,2,1586,10
板橋区／5000m2未満,471,1,1412,12,204,5,620,13,675,1,2031,13
板橋区／10000m2未満,101,0,654,6,65,1,427,9,166,0,1080,7
板橋区／10000m2以上,16,0,251,2,66,2,2122,46,82,0,2372,15
板橋区／計,64851,100,11603,100,4334,100,4608,100,69185,100,16211,100
練馬区／50m2未満,6347,5,200,1,345,8,7,0,6692,5,207,1
練馬区／100m2未満,40378,33,3175,13,663,15,52,1,41041,32,3226,11
練馬区／150m2未満,42794,35,5003,20,719,16,89,2,43513,34,5092,18
練馬区／200m2未満,12768,10,2199,9,482,11,83,2,13250,10,2282,8
練馬区／300m2未満,10319,8,2475,10,568,13,138,4,10887,8,2614,9
練馬区／500m2未満,5496,4,2057,8,559,13,216,6,6055,5,2273,8
練馬区／1000m2未満,2723,2,1879,7,535,12,374,10,3258,3,2253,8
練馬区／2000m2未満,1376,1,1931,8,295,7,411,11,1671,1,2342,8
練馬区／5000m2未満,1167,1,3652,14,175,4,518,14,1342,1,4170,14
練馬区／10000m2未満,309,0,2072,8,48,1,331,9,357,0,2403,8
練馬区／10000m2以上,55,0,727,3,32,1,1392,39,87,0,2119,7
練馬区／計,123732,100,25371,100,4421,100,3611,100,128153,100,28982,100
足立区／50m2未満,10665,10,368,2,403,7,9,0,11068,10,377,1
足立区／100m2未満,45755,44,3450,17,636,12,48,1,46391,42,3497,13
足立区／150m2未満,22523,22,2645,13,706,13,88,1,23229,21,2733,10
足立区／200m2未満,8138,8,1400,7,561,10,97,2,8699,8,1498,6
足立区／300m2未満,6567,6,1589,8,639,12,157,3,7206,7,1746,7
足立区／500m2未満,4682,4,1778,9,829,15,322,5,5511,5,2100,8
足立区／1000m2未満,3214,3,2220,11,779,14,552,9,3993,4,2772,10
足立区／2000m2未満,1559,1,2181,11,488,9,677,11,2047,2,2858,11
足立区／5000m2未満,1090,1,3322,16,267,5,812,13,1357,1,4134,15
足立区／10000m2未満,222,0,1436,7,82,2,566,9,304,0,2002,7
足立区／10000m2以上,20,0,272,1,70,1,2739,45,90,0,3011,11
足立区／計,104435,100,20661,100,5460,100,6066,100,109895,100,26728,100
葛飾区／50m2未満,9918,13,367,3,347,9,9,0,10265,13,377,2
葛飾区／100m2未満,34567,47,2536,20,619,16,47,1,35186,45,2583,16
葛飾区／150m2未満,12868,18,1531,12,518,13,64,2,13386,17,1595,10
葛飾区／200m2未満,5449,7,940,7,423,11,74,2,5872,8,1014,6
葛飾区／300m2未満,4388,6,1058,8,467,12,116,4,4855,6,1174,7
葛飾区／500m2未満,2967,4,1132,9,495,13,192,6,3462,4,1324,8
葛飾区／1000m2未満,1783,2,1218,9,504,13,348,10,2287,3,1566,10
葛飾区／2000m2未満,852,1,1187,9,261,7,360,11,1113,1,1547,10
葛飾区／5000m2未満,549,1,1657,13,143,4,434,13,692,1,2091,13
葛飾区／10000m2未満,127,0,849,7,46,1,311,9,173,0,1160,7
葛飾区／10000m2以上,30,0,430,3,32,1,1359,41,62,0,1789,11
葛飾区／計,73498,100,12904,100,3855,100,3315,100,77353,100,16219,100
江戸川区／50m2未満,17119,18,655,4,378,8,11,0,17497,17,666,3
江戸川区／100m2未満,44946,46,3306,19,593,12,45,1,45539,44,3351,15
江戸川区／150m2未満,14873,15,1767,10,569,12,71,1,15442,15,1837,8
江戸川区／200m2未満,6112,6,1055,6,480,10,83,2,6592,6,1138,5
江戸川区／300m2未満,5146,5,1249,7,630,13,157,3,5776,6,1406,6
江戸川区／500m2未満,4136,4,1573,9,736,15,287,6,4872,5,1860,8
江戸川区／1000m2未満,2927,3,2029,12,749,15,532,11,3676,4,2561,11
江戸川区／2000m2未満,1382,1,1913,11,398,8,571,11,1780,2,2484,11
江戸川区／5000m2未満,846,1,2533,15,201,4,591,12,1047,1,3124,14
江戸川区／10000m2未満,129,0,872,5,61,1,406,8,190,0,1278,6
江戸川区／10000m2以上,28,0,451,3,49,1,2217,45,77,0,2668,12
江戸川区／計,97644,100,17403,100,4844,100,4972,100,102488,100,22375,100
区部計／50m2未満,151506,13,5550,3,7993,8,225,0,159499,12,5775,2
区部計／100m2未満,470737,39,34777,17,15817,16,1206,1,486554,37,35983,12
区部計／150m2未満,257978,21,30848,15,14796,15,1831,2,272774,21,32679,11
区部計／200m2未満,116042,10,20024,10,11219,11,1948,2,127261,10,21972,7
区部計／300m2未満,96081,8,23195,11,13234,13,3249,4,109315,8,26444,9
区部計／500m2未満,60112,5,22608,11,13897,14,5343,6,74009,6,27951,9
区部計／1000m2未満,29121,2,19765,10,11575,12,8099,9,40696,3,27864,9
区部計／2000m2未満,11464,1,15839,8,6041,6,8401,9,17505,1,24240,8
区部計／5000m2未満,6713,1,20252,10,3484,3,10644,12,10197,1,30896,10
区部計／10000m2未満,1425,0,9434,5,1215,1,8413,9,2640,0,17847,6
区部計／10000m2以上,249,0,3715,2,1123,1,42249,46,1372,0,45963,15
区部計／計,1201428,100,206006,100,100394,100,91606,100,1301822,100,297612,100
