区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
板橋区／5000m2未満,23,19,68,49,0,0,0,0,23,19,68,49
板橋区／10000m2未満,1,1,6,4,0,0,0,0,1,1,6,4
板橋区／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
板橋区／計,123,100,138,100,1,100,0,100,124,100,138,100
練馬区／50m2未満,16,2,0,0,2,40,0,3,18,2,0,0
練馬区／100m2未満,23,3,2,0,1,20,0,6,24,3,2,0
練馬区／150m2未満,28,3,4,0,0,0,0,0,28,3,4,0
練馬区／200m2未満,31,4,5,0,0,0,0,0,31,4,5,0
練馬区／300m2未満,53,6,13,1,0,0,0,0,53,6,13,1
練馬区／500m2未満,61,7,24,1,2,40,1,91,63,8,24,1
練馬区／1000m2未満,135,16,95,5,0,0,0,0,135,16,95,5
練馬区／2000m2未満,169,21,242,13,0,0,0,0,169,20,242,13
練馬区／5000m2未満,201,24,647,34,0,0,0,0,201,24,647,34
練馬区／10000m2未満,90,11,615,32,0,0,0,0,90,11,615,32
練馬区／10000m2以上,17,2,250,13,0,0,0,0,17,2,250,13
練馬区／計,824,100,1898,100,5,100,1,100,829,100,1899,100
足立区／50m2未満,9,2,0,0,0,0,0,0,9,2,0,0
足立区／100m2未満,8,2,1,0,0,0,0,0,8,2,1,0
足立区／150m2未満,20,5,3,1,0,0,0,0,20,5,3,1
足立区／200m2未満,22,5,4,1,1,50,0,33,23,6,4,1
足立区／300m2未満,37,9,9,2,0,0,0,0,37,9,9,2
足立区／500m2未満,77,19,30,6,1,50,0,67,78,19,30,7
足立区／1000m2未満,93,23,66,14,0,0,0,0,93,23,66,14
足立区／2000m2未満,72,18,106,23,0,0,0,0,72,18,106,23
足立区／5000m2未満,50,12,155,34,0,0,0,0,50,12,155,34
足立区／10000m2未満,13,3,84,18,0,0,0,0,13,3,84,18
足立区／10000m2以上,0,0,0,0,0,0,0,0,0,0,0,0
足立区／計,401,100,456,100,2,100,1,100,403,100,457,100
葛飾区／50m2未満,4,2,0,0,1,33,0,1,5,3,0,0
葛飾区／100m2未満,5,3,0,0,0,0,0,0,5,3,0,0
葛飾区／150m2未満,5,3,1,0,0,0,0,0,5,3,1,0
葛飾区／200m2未満,8,4,1,0,0,0,0,0,8,4,1,0
葛飾区／300m2未満,17,9,4,1,0,0,0,0,17,9,4,1
葛飾区／500m2未満,23,12,9,3,2,67,1,99,25,13,10,3
葛飾区／1000m2未満,45,24,32,10,0,0,0,0,45,24,32,10
葛飾区／2000m2未満,38,20,54,17,0,0,0,0,38,20,54,17
葛飾区／5000m2未満,27,14,83,27,0,0,0,0,27,14,83,27
葛飾区／10000m2未満,12,6,82,26,0,0,0,0,12,6,82,26
葛飾区／10000m2以上,3,2,46,15,0,0,0,0,3,2,46,15
葛飾区／計,187,100,312,100,3,100,1,100,190,100,313,100
江戸川区／50m2未満,8,3,0,0,1,33,0,0,9,3,0,0
江戸川区／100m2未満,5,2,0,0,0,0,0,0,5,2,0,0
江戸川区／150m2未満,20,6,3,1,0,0,0,0,20,6,3,1
江戸川区／200m2未満,10,3,2,0,0,0,0,0,10,3,2,0
江戸川区／300m2未満,28,9,7,2,0,0,0,0,28,9,7,2
江戸川区／500m2未満,36,12,14,3,2,67,1,100,38,12,15,3
江戸川区／1000m2未満,80,26,57,13,0,0,0,0,80,26,57,13
江戸川区／2000m2未満,46,15,69,16,0,0,0,0,46,15,69,16
江戸川区／5000m2未満,66,21,203,47,0,0,0,0,66,21,203,47
江戸川区／10000m2未満,10,3,65,15,0,0,0,0,10,3,65,15
江戸川区／10000m2以上,1,0,12,3,0,0,0,0,1,0,12,3
江戸川区／計,310,100,432,100,3,100,1,100,313,100,433,100
区部計／50m2未満,54,2,1,0,5,29,0,1,59,2,1,0
区部計／100m2未満,59,2,4,0,1,6,0,1,60,2,4,0
区部計／150m2未満,112,4,14,0,0,0,0,0,112,4,14,0
区部計／200m2未満,100,4,18,0,1,6,0,3,101,4,18,0
区部計／300m2未満,195,7,48,1,1,6,0,5,196,7,49,1
区部計／500m2未満,281,11,109,2,7,41,3,48,288,11,112,2
区部計／1000m2未満,554,21,396,9,1,6,1,16,555,21,397,9
区部計／2000m2未満,553,21,805,18,1,6,2,26,554,21,807,18
区部計／5000m2未満,545,21,1707,37,0,0,0,0,545,20,1707,37
区部計／10000m2未満,165,6,1105,24,0,0,0,0,165,6,1105,24
区部計／10000m2以上,24,1,371,8,0,0,0,0,24,1,371,8
区部計／計,2642,100,4579,100,17,100,6,100,2659,100,4585,100
