区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
日野市／300m2未満,5917,15,1396,16,136,14,33,1,6053,15,1429,13
日野市／500m2未満,2289,6,852,10,153,15,58,2,2442,6,910,8
日野市／1000m2未満,1233,3,860,10,151,15,103,4,1384,3,963,8
日野市／2000m2未満,582,1,813,9,90,9,122,5,672,2,936,8
日野市／5000m2未満,284,1,813,9,66,7,206,8,350,1,1019,9
日野市／10000m2未満,29,0,191,2,22,2,157,6,51,0,348,3
日野市／10000m2以上,15,0,296,3,26,3,1768,71,41,0,2064,18
日野市／計,39853,100,8913,100,988,100,2486,100,40841,100,11399,100
東村山市／100m2未満,7477,22,556,8,175,19,10,1,7652,22,566,7
東村山市／200m2未満,19852,60,2535,37,234,26,33,4,20086,59,2568,33
東村山市／300m2未満,3015,9,711,10,111,12,28,3,3126,9,739,9
東村山市／500m2未満,1354,4,512,7,116,13,46,5,1470,4,557,7
東村山市／1000m2未満,752,2,526,8,123,14,86,9,875,3,613,8
東村山市／2000m2未満,449,1,623,9,67,7,90,9,516,2,713,9
東村山市／5000m2未満,309,1,932,14,50,6,148,16,359,1,1081,14
東村山市／10000m2未満,45,0,291,4,13,1,86,9,58,0,377,5
東村山市／10000m2以上,11,0,186,3,16,2,418,44,27,0,604,8
東村山市／計,33264,100,6872,100,905,100,945,100,34169,100,7817,100
国分寺市／100m2未満,6087,22,451,8,144,15,9,1,6231,22,460,7
国分寺市／200m2未満,16388,60,2171,41,228,23,34,3,16616,58,2204,34
国分寺市／300m2未満,2613,10,630,12,128,13,31,3,2741,10,661,10
国分寺市／500m2未満,1329,5,494,9,142,14,56,5,1471,5,550,8
国分寺市／1000m2未満,540,2,365,7,153,15,106,9,693,2,470,7
国分寺市／2000m2未満,274,1,381,7,108,11,150,13,382,1,531,8
国分寺市／5000m2未満,209,1,658,12,55,6,162,14,264,1,820,13
国分寺市／10000m2未満,25,0,156,3,17,2,114,10,42,0,270,4
国分寺市／10000m2以上,4,0,46,1,18,2,489,42,22,0,534,8
国分寺市／計,27469,100,5351,100,993,100,1150,100,28462,100,6501,100
国立市／100m2未満,2897,21,210,6,111,17,6,1,3008,21,216,5
国立市／200m2未満,6876,51,911,27,130,20,19,3,7006,49,931,22
国立市／300m2未満,1561,12,377,11,81,12,20,3,1642,12,397,10
国立市／500m2未満,1181,9,445,13,100,15,38,5,1281,9,483,12
国立市／1000m2未満,641,5,445,13,116,18,84,11,757,5,528,13
国立市／2000m2未満,248,2,346,10,71,11,102,13,319,2,448,11
国立市／5000m2未満,141,1,410,12,28,4,79,10,169,1,489,12
国立市／10000m2未満,22,0,145,4,8,1,56,7,30,0,201,5
国立市／10000m2以上,6,0,98,3,8,1,355,47,14,0,454,11
国立市／計,13573,100,3387,100,653,100,761,100,14226,100,4147,100
福生市／100m2未満,2020,19,149,5,58,13,3,1,2078,19,152,4
福生市／200m2未満,5735,53,763,25,72,17,11,2,5807,52,774,21
福生市／300m2未満,1235,11,296,10,46,11,11,2,1281,11,308,8
福生市／500m2未満,821,8,309,10,87,20,34,6,908,8,343,9
福生市／1000m2未満,497,5,347,11,67,15,46,9,564,5,394,11
福生市／2000m2未満,260,2,362,12,61,14,86,16,321,3,448,12
福生市／5000m2未満,139,1,412,13,31,7,89,17,170,2,502,14
福生市／10000m2未満,23,0,142,5,6,1,40,7,29,0,183,5
福生市／10000m2以上,12,0,319,10,7,2,220,41,19,0,539,15
福生市／計,10742,100,3101,100,435,100,541,100,11177,100,3642,100
狛江市／100m2未満,6469,36,464,15,218,33,18,5,6687,36,482,14
狛江市／200m2未満,8670,48,1219,39,194,29,45,12,8864,48,1264,36
狛江市／300m2未満,1615,9,418,13,79,12,22,6,1694,9,441,13
狛江市／500m2未満,679,4,324,10,85,13,46,13,764,4,370,11
狛江市／1000m2未満,323,2,288,9,45,7,50,14,368,2,338,10
狛江市／2000m2未満,119,1,177,6,22,3,38,11,141,1,215,6
狛江市／5000m2未満,26,0,79,3,8,1,33,9,34,0,112,3
狛江市／10000m2未満,6,0,43,1,2,0,20,5,8,0,63,2
狛江市／10000m2以上,5,0,95,3,5,1,90,25,10,0,185,5
狛江市／計,17912,100,3108,100,658,100,362,100,18570,100,3470,100
東大和市／100m2未満,3266,18,245,5,80,16,4,1,3346,18,249,5
東大和市／200m2未満,10121,56,1309,29,99,19,15,2,10220,55,1323,25
東大和市／300m2未満,2325,13,551,12,48,9,11,2,2373,13,563,11
東大和市／500m2未満,1081,6,409,9,81,16,31,4,1162,6,440,8
東大和市／1000m2未満,653,4,452,10,83,16,59,8,736,4,511,10
東大和市／2000m2未満,345,2,485,11,67,13,94,13,412,2,579,11
東大和市／5000m2未満,215,1,637,14,38,7,121,16,253,1,758,14
東大和市／10000m2未満,37,0,251,6,5,1,40,5,42,0,290,6
東大和市／10000m2以上,8,0,145,3,7,1,373,50,15,0,517,10
東大和市／計,18051,100,4484,100,508,100,747,100,18559,100,5231,100
清瀬市／100m2未満,2402,16,178,6,59,18,4,1,2461,16,182,5
清瀬市／200m2未満,9889,67,1246,40,77,23,11,2,9966,66,1258,34
清瀬市／300m2未満,1084,7,257,8,48,15,12,2,1132,8,269,7
清瀬市／500m2未満,559,4,212,7,37,11,14,2,596,4,226,6
清瀬市／1000m2未満,342,2,242,8,35,11,26,4,377,3,267,7
清瀬市／2000m2未満,211,1,307,10,36,11,50,8,247,2,357,10
清瀬市／5000m2未満,157,1,468,15,21,6,62,10,178,1,530,14
清瀬市／10000m2未満,20,0,137,4,11,3,72,12,31,0,208,6
清瀬市／10000m2以上,3,0,85,3,7,2,353,59,10,0,438,12
清瀬市／計,14667,100,3132,100,331,100,602,100,14998,100,3734,100
東久留米市／100m2未満,15843,43,1002,18,385,36,33,3,16228,43,1035,15
東久留米市／200m2未満,16493,45,2246,40,264,25,67,6,16757,44,2313,34
東久留米市／300m2未満,2371,6,635,11,128,12,40,4,2499,7,675,10
東久留米市／500m2未満,1112,3,565,10,108,10,58,5,1220,3,623,9
東久留米市／1000m2未満,671,2,680,12,99,9,102,9,770,2,782,12
東久留米市／2000m2未満,246,1,402,7,44,4,93,8,290,1,496,7
東久留米市／5000m2未満,38,0,117,2,26,2,146,13,64,0,263,4
東久留米市／10000m2未満,1,0,7,0,10,1,140,12,11,0,147,2
東久留米市／10000m2以上,0,0,0,0,10,1,456,40,10,0,456,7
東久留米市／計,36775,100,5654,100,1074,100,1136,100,37849,100,6790,100
武蔵村山市／100m2未満,2634,14,204,4,61,11,3,0,2695,14,207,4
武蔵村山市／200m2未満,12418,65,1599,35,107,20,15,2,12525,63,1614,29
武蔵村山市／300m2未満,1679,9,395,9,54,10,13,1,1733,9,408,7
武蔵村山市／500m2未満,1053,5,402,9,64,12,25,3,1117,6,427,8
武蔵村山市／1000m2未満,711,4,504,11,99,18,71,8,810,4,575,10
武蔵村山市／2000m2未満,441,2,614,13,66,12,92,10,507,3,706,13
武蔵村山市／5000m2未満,234,1,700,15,51,9,159,17,285,1,858,16
武蔵村山市／10000m2未満,19,0,122,3,21,4,142,16,40,0,264,5
武蔵村山市／10000m2以上,4,0,68,1,15,3,389,43,19,0,457,8
武蔵村山市／計,19193,100,4607,100,538,100,910,100,19731,100,5517,100
多摩市／100m2未満,17051,42,800,13,228,27,9,0,17279,42,808,10
多摩市／200m2未満,16400,41,2247,37,136,16,20,1,16536,40,2267,28
多摩市／300m2未満,4223,11,987,16,89,11,22,1,4312,11,1009,12
多摩市／500m2未満,1413,4,519,9,98,12,38,2,1511,4,557,7
多摩市／1000m2未満,631,2,440,7,103,12,72,3,734,2,513,6
多摩市／2000m2未満,313,1,434,7,70,8,104,5,383,1,537,7
多摩市／5000m2未満,169,0,496,8,53,6,163,7,222,1,659,8
多摩市／10000m2未満,15,0,95,2,30,4,222,10,45,0,316,4
多摩市／10000m2以上,0,0,0,0,29,3,1560,71,29,0,1560,19
多摩市／計,40215,100,6018,100,836,100,2209,100,41051,100,8227,100
稲城市／100m2未満,2379,17,175,4,39,10,2,0,2418,17,177,3
稲城市／200m2未満,7946,58,1124,28,84,21,13,1,8030,57,1137,22
稲城市／300m2未満,1623,12,379,9,55,14,13,1,1678,12,392,8
稲城市／500m2未満,702,5,264,7,78,19,30,3,780,6,295,6
稲城市／1000m2未満,491,4,345,9,50,12,34,3,541,4,379,7
稲城市／2000m2未満,363,3,509,13,40,10,57,5,403,3,566,11
稲城市／5000m2未満,198,1,594,15,29,7,89,9,227,2,683,13
稲城市／10000m2未満,33,0,222,5,11,3,78,7,44,0,300,6
稲城市／10000m2以上,17,0,432,11,20,5,722,70,37,0,1154,23
稲城市／計,13752,100,4044,100,406,100,1038,100,14158,100,5082,100
羽村市／100m2未満,1998,16,154,4,23,6,1,0,2021,15,155,3
羽村市／200m2未満,7293,57,990,27,66,16,10,1,7359,55,1000,18
羽村市／300m2未満,1424,11,343,9,46,11,11,1,1470,11,354,6
羽村市／500m2未満,1021,8,384,11,59,14,23,1,1080,8,407,7
羽村市／1000m2未満,621,5,439,12,77,19,56,3,698,5,495,9
羽村市／2000m2未満,315,2,443,12,43,11,60,3,358,3,504,9
羽村市／5000m2未満,171,1,509,14,51,12,166,9,222,2,675,12
羽村市／10000m2未満,30,0,209,6,21,5,152,8,51,0,361,7
羽村市／10000m2以上,8,0,140,4,23,6,1391,74,31,0,1531,28
羽村市／計,12881,100,3611,100,409,100,1870,100,13290,100,5481,100
あきる野市／100m2未満,1901,7,130,2,49,9,3,0,1950,7,132,2
あきる野市／200m2未満,14297,56,2031,27,131,23,19,2,14428,55,2050,24
あきる野市／300m2未満,3640,14,878,12,62,11,16,2,3702,14,894,11
あきる野市／500m2未満,2703,11,1021,14,90,16,35,4,2793,11,1056,13
あきる野市／1000m2未満,1819,7,1285,17,99,17,72,8,1918,7,1357,16
あきる野市／2000m2未満,903,4,1230,16,68,12,99,11,971,4,1330,16
あきる野市／5000m2未満,310,1,869,12,49,9,158,17,359,1,1027,12
あきる野市／10000m2未満,13,0,84,1,14,2,95,10,27,0,179,2
あきる野市／10000m2以上,0,0,0,0,12,2,421,46,12,0,421,5
あきる野市／計,25586,100,7529,100,574,100,918,100,26160,100,8447,100
西東京市／100m2未満,24787,45,1347,17,1260,43,57,5,26047,45,1404,16
西東京市／200m2未満,23966,43,3048,39,841,29,113,10,24807,42,3161,35
西東京市／300m2未満,3315,6,794,10,238,8,58,5,3553,6,852,9
西東京市／500m2未満,1822,3,688,9,212,7,82,7,2034,3,770,9
西東京市／1000m2未満,1064,2,737,9,194,7,137,12,1258,2,873,10
西東京市／2000m2未満,387,1,528,7,105,4,147,13,492,1,675,8
西東京市／5000m2未満,92,0,251,3,34,1,101,9,126,0,352,4
西東京市／10000m2未満,23,0,150,2,17,1,124,11,40,0,274,3
西東京市／10000m2以上,12,0,285,4,17,1,324,28,29,0,609,7
西東京市／計,55468,100,7828,100,2918,100,1142,100,58386,100,8971,100
市部計／100m2未満,191708,22,13354,7,5399,19,379,1,197107,21,13733,6
市部計／200m2未満,491373,55,67541,34,6647,23,1164,3,498020,54,68705,28
市部計／300m2未満,104891,12,25358,13,3486,12,942,2,108377,12,26300,11
市部計／500m2未満,50207,6,19702,10,4004,14,1719,4,54211,6,21420,9
市部計／1000m2未満,29041,3,21060,10,3927,14,3173,7,32968,4,24232,10
市部計／2000m2未満,14200,2,19789,10,2502,9,3861,8,16702,2,23651,10
市部計／5000m2未満,7081,1,20879,10,1611,6,5240,11,8692,1,26118,11
市部計／10000m2未満,1038,0,6772,3,616,2,4492,10,1654,0,11265,5
市部計／10000m2以上,343,0,6973,3,595,2,25277,55,938,0,32250,13
市部計／計,889882,100,201428,100,28787,100,46246,100,918669,100,247674,100
