区市町村名,用途/昭和・平成・令和　年,58,63,4,9,14,19,24,25,26,27,28,29,30,元,2,3
千代田区,住宅地,―,17.1,-12.5,-22.9,-1.2,15.6,-1.0,0.0,6.0,6.3,9.4,7.5,3.3,2.9,3.1,-0.4
千代田区,商業地,8.6,14.8,-8.6,-19.8,-6.9,17.6,-2.9,-0.5,4.2,5.7,7.4,7.1,6.6,7.7,7.7,-2.9
千代田区,全用途平均(林地を含む。）,8.6,15.3,-9.6,-20.3,-5.9,17.3,-2.7,-0.4,4.5,5.8,7.7,7.1,6.2,7.2,7.2,-2.6
中央区,住宅地,―,31.6,-17.3,-14.6,-3.1,20.9,-0.7,0.0,8.7,6.4,9.7,6.2,2.2,4.7,4.0,-0.8
中央区,商業地,9.1,16.2,-6.9,-18.9,-8.7,20.9,-2.8,-0.4,4.7,7.2,9.6,9.8,8.4,8.9,8.3,-3.9
中央区,全用途平均(林地を含む。）,8.8,16.9,-7.9,-18.7,-8.1,20.9,-2.5,-0.3,5.4,7.1,9.6,9.2,7.5,8.2,7.6,-3.4
港区,住宅地,7.9,11.4,-19.9,-11.0,0.1,27.2,-0.9,0.1,5.9,6.0,6.3,5.2,5.3,6.0,6.2,0.3
港区,商業地,8.1,6.5,-7.9,-15.2,-2.1,23.2,-3.6,-0.8,4.4,5.6,7.6,6.7,6.7,8.8,10.1,-1.1
港区,全用途平均(林地を含む。）,7.4,8.6,-13.4,-13.2,-1.2,24.6,-2.7,-0.5,4.8,5.7,7.2,6.2,6.2,7.8,8.7,-0.6
新宿区,住宅地,4.1,15.6,-15.5,-7.0,-1.5,8.5,-0.9,-0.4,2.8,3.2,3.4,3.0,4.0,5.9,6.9,-0.5
新宿区,商業地,7.9,13.4,-7.9,-13.7,-4.0,11.0,-2.0,-1.0,3.4,4.0,5.2,5.1,6.1,7.8,8.1,-3.1
新宿区,全用途平均(林地を含む。）,6.6,14.4,-11.6,-10.6,-2.8,10.0,-1.5,-0.7,3.2,3.7,4.6,4.3,5.3,7.1,7.6,-2.2
文京区,住宅地,―,14.2,-12.3,-7.3,-1.1,18.5,-1.2,-0.1,2.1,2.5,3.5,4.1,5.5,7.0,7.3,-0.7
文京区,商業地,5.3,7.8,-10.6,-21.0,-5.9,18.4,-1.9,-0.2,3.0,3.9,5.3,5.8,6.3,8.0,8.5,-2.0
