区分,個人／所有者数(人),個人／構成比(%),個人／面積(千m2),個人／構成比(%),法人／所有者数(人),法人／構成比(%),法人／面積(千m2),法人／構成比(%),合計／所有者数(人),合計／構成比(%),合計／面積(千m2),合計／構成比(%)
墨田区／500m2未満,1181,4,443,11,510,15,196,8,1691,5,639,10
墨田区／1000m2未満,601,2,406,10,402,11,278,12,1003,3,684,11
墨田区／2000m2未満,169,1,230,6,159,5,212,9,328,1,442,7
墨田区／5000m2未満,58,0,161,4,89,3,285,12,147,0,445,7
墨田区／10000m2未満,10,0,66,2,46,1,300,13,56,0,367,6
墨田区／10000m2以上,3,0,39,1,25,1,749,32,28,0,788,13
墨田区／計,29787,100,3877,100,3501,100,2328,100,33288,100,6206,100
江東区／50m2未満,6838,23,258,7,310,7,9,0,7148,21,267,2
江東区／100m2未満,13530,45,956,25,564,13,42,0,14094,41,998,8
江東区／150m2未満,4518,15,545,14,520,12,64,1,5038,15,609,5
江東区／200m2未満,1901,6,326,8,367,8,64,1,2268,7,390,3
江東区／300m2未満,1456,5,351,9,421,10,104,1,1877,5,455,3
江東区／500m2未満,1027,3,388,10,609,14,233,3,1636,5,621,5
江東区／1000m2未満,529,2,358,9,553,13,390,4,1082,3,748,6
江東区／2000m2未満,198,1,280,7,411,9,595,6,609,2,875,7
江東区／5000m2未満,78,0,219,6,292,7,943,10,370,1,1162,9
江東区／10000m2未満,22,0,136,4,136,3,991,11,158,0,1127,9
江東区／10000m2以上,3,0,42,1,163,4,5816,63,166,0,5857,45
江東区／計,30100,100,3857,100,4346,100,9251,100,34446,100,13108,100
品川区／50m2未満,7538,18,289,5,288,8,8,0,7826,17,297,2
品川区／100m2未満,17601,42,1238,21,569,15,44,1,18170,40,1281,11
品川区／150m2未満,7030,17,857,15,528,14,66,1,7558,17,923,8
品川区／200m2未満,3556,9,612,11,455,12,79,1,4011,9,691,6
品川区／300m2未満,2993,7,721,13,506,13,123,2,3499,8,845,7
品川区／500m2未満,1821,4,683,12,537,14,205,3,2358,5,888,7
品川区／1000m2未満,884,2,592,10,451,12,311,5,1335,3,903,8
品川区／2000m2未満,237,1,322,6,237,6,323,5,474,1,644,5
品川区／5000m2未満,99,0,279,5,145,4,457,7,244,1,736,6
品川区／10000m2未満,18,0,119,2,57,1,394,6,75,0,514,4
品川区／10000m2以上,3,0,45,1,57,1,4130,67,60,0,4175,35
品川区／計,41780,100,5756,100,3830,100,6140,100,45610,100,11897,100
目黒区／50m2未満,3302,9,118,2,167,6,4,0,3469,9,123,1
目黒区／100m2未満,13304,36,982,16,418,14,32,2,13722,35,1014,12
目黒区／150m2未満,7819,21,950,15,508,17,63,3,8327,21,1013,12
目黒区／200m2未満,4737,13,820,13,358,12,62,3,5095,13,883,11
目黒区／300m2未満,3981,11,962,16,488,16,120,6,4469,11,1082,13
目黒区／500m2未満,2336,6,875,14,454,15,176,8,2790,7,1051,13
目黒区／1000m2未満,816,2,542,9,344,11,238,11,1160,3,780,9
目黒区／2000m2未満,254,1,346,6,159,5,222,11,413,1,568,7
目黒区／5000m2未満,86,0,268,4,72,2,223,11,158,0,491,6
目黒区／10000m2未満,10,0,69,1,23,1,151,7,33,0,220,3
目黒区／10000m2以上,8,0,198,3,27,1,809,38,35,0,1007,12
目黒区／計,36653,100,6130,100,3018,100,2102,100,39671,100,8232,100
大田区／50m2未満,11919,13,464,3,384,6,11,0,12303,13,475,2
大田区／100m2未満,35391,39,2549,16,781,11,61,1,36172,37,2611,11
大田区／150m2未満,17167,19,2076,13,898,13,112,1,18065,18,2188,9
大田区／200m2未満,9343,10,1614,10,688,10,120,2,10031,10,1734,7
大田区／300m2未満,7797,9,1892,12,892,13,219,3,8689,9,2110,9
大田区／500m2未満,5288,6,1997,13,1101,16,424,6,6389,7,2420,10
大田区／1000m2未満,2616,3,1772,11,970,14,689,9,3586,4,2461,11
大田区／2000m2未満,914,1,1234,8,575,8,798,11,1489,2,2032,9
大田区／5000m2未満,402,0,1199,8,361,5,1099,14,763,1,2297,10
大田区／10000m2未満,90,0,603,4,116,2,799,11,206,0,1402,6
大田区／10000m2以上,19,0,302,2,98,1,3252,43,117,0,3553,15
大田区／計,90946,100,15700,100,6864,100,7584,100,97810,100,23284,100
世田谷区／50m2未満,8897,7,311,1,395,6,9,0,9292,7,320,1
世田谷区／100m2未満,41655,31,3184,12,852,13,66,1,42507,30,3251,10
世田谷区／150m2未満,34373,26,4127,16,980,15,122,2,35353,25,4249,13
世田谷区／200m2未満,17211,13,2977,11,879,13,152,2,18090,13,3129,9
世田谷区／300m2未満,15046,11,3629,14,1034,15,251,4,16080,12,3879,12
世田谷区／500m2未満,9256,7,3468,13,1066,16,413,6,10322,7,3881,12
世田谷区／1000m2未満,3800,3,2549,10,804,12,555,8,4604,3,3104,9
世田谷区／2000m2未満,1482,1,2047,8,372,6,512,8,1854,1,2559,8
世田谷区／5000m2未満,899,1,2694,10,212,3,670,10,1111,1,3364,10
世田谷区／10000m2未満,159,0,1054,4,76,1,524,8,235,0,1578,5
世田谷区／10000m2以上,20,0,300,1,87,1,3365,51,107,0,3666,11
世田谷区／計,132798,100,26340,100,6757,100,6639,100,139555,100,32979,100
渋谷区／50m2未満,3182,13,116,3,348,7,10,0,3530,12,126,2
渋谷区／100m2未満,8342,35,601,16,775,16,59,2,9117,32,660,9
渋谷区／150m2未満,4570,19,560,15,686,14,85,3,5256,18,645,9
渋谷区／200m2未満,2854,12,493,13,567,12,98,3,3421,12,591,8
渋谷区／300m2未満,2566,11,622,16,647,14,160,5,3213,11,782,11
渋谷区／500m2未満,1732,7,646,17,718,15,274,8,2450,9,920,13
渋谷区／1000m2未満,621,3,415,11,547,12,383,12,1168,4,798,11
渋谷区／2000m2未満,133,1,184,5,242,5,337,10,375,1,521,7
渋谷区／5000m2未満,41,0,115,3,143,3,441,14,184,1,556,8
渋谷区／10000m2未満,9,0,64,2,41,1,277,9,50,0,341,5
渋谷区／10000m2以上,2,0,30,1,35,1,1116,34,37,0,1147,16
渋谷区／計,24052,100,3846,100,4749,100,3240,100,28801,100,7087,100
中野区／50m2未満,5647,12,204,3,319,9,9,0,5966,12,213,2
中野区／100m2未満,18183,38,1346,18,613,18,47,3,18796,37,1393,15
中野区／150m2未満,10216,21,1240,17,555,16,68,4,10771,21,1308,14
中野区／200m2未満,5521,12,953,13,436,13,76,4,5957,12,1029,11
中野区／300m2未満,4391,9,1058,14,447,13,110,6,4838,9,1168,12
中野区／500m2未満,2553,5,949,13,443,13,169,9,2996,6,1118,12
中野区／1000m2未満,933,2,623,8,314,9,213,11,1247,2,837,9
中野区／2000m2未満,283,1,389,5,138,4,194,10,421,1,583,6
中野区／5000m2未満,182,0,549,7,56,2,171,9,238,0,720,8
中野区／10000m2未満,25,0,169,2,30,1,209,11,55,0,377,4
中野区／10000m2以上,3,0,33,0,18,1,619,33,21,0,652,7
中野区／計,47937,100,7513,100,3369,100,1885,100,51306,100,9398,100
杉並区／50m2未満,6558,7,224,1,329,7,8,0,6887,7,232,1
杉並区／100m2未満,29809,32,2309,13,711,16,55,2,30520,31,2364,11
杉並区／150m2未満,25071,27,3006,17,674,15,84,3,25745,26,3090,15
杉並区／200m2未満,12511,13,2166,12,577,13,100,3,13088,13,2266,11
杉並区／300m2未満,10745,11,2597,15,648,14,160,5,11393,12,2757,13
杉並区／500m2未満,6211,7,2321,13,623,14,238,8,6834,7,2559,12
杉並区／1000m2未満,2316,2,1550,9,502,11,347,11,2818,3,1897,9
杉並区／2000m2未満,781,1,1079,6,224,5,311,10,1005,1,1391,7
杉並区／5000m2未満,407,0,1209,7,131,3,400,13,538,1,1608,8
杉並区／10000m2未満,123,0,805,5,33,1,227,7,156,0,1033,5
杉並区／10000m2以上,23,0,365,2,46,1,1182,38,69,0,1548,7
杉並区／計,94555,100,17632,100,4498,100,3112,100,99053,100,20744,100
豊島区／50m2未満,5570,16,206,4,311,8,9,0,5881,15,215,3
豊島区／100m2未満,14047,39,1009,19,710,19,54,3,14757,38,1063,14
豊島区／150m2未満,6685,19,813,16,628,17,78,4,7313,19,890,12
豊島区／200m2未満,3618,10,624,12,465,13,81,4,4083,10,705,10
豊島区／300m2未満,2847,8,690,13,518,14,127,6,3365,9,817,11
豊島区／500m2未満,1714,5,644,12,454,12,173,8,2168,6,817,11
豊島区／1000m2未満,771,2,528,10,323,9,224,11,1094,3,751,10
豊島区／2000m2未満,228,1,307,6,155,4,213,10,383,1,519,7
豊島区／5000m2未満,88,0,259,5,73,2,217,10,161,0,477,6
豊島区／10000m2未満,12,0,71,1,22,1,156,7,34,0,227,3
豊島区／10000m2以上,5,0,81,2,25,1,792,37,30,0,873,12
豊島区／計,35585,100,5232,100,3684,100,2123,100,39269,100,7354,100
北区／50m2未満,7182,18,271,5,285,10,8,0,7467,17,280,3
北区／100m2未満,17419,43,1241,21,512,18,39,1,17931,41,1279,13
北区／150m2未満,6954,17,843,14,408,15,50,1,7362,17,893,9
北区／200m2未満,3335,8,574,10,279,10,48,1,3614,8,622,7
北区／300m2未満,2592,6,625,11,357,13,88,2,2949,7,713,7
北区／500m2未満,1603,4,604,10,336,12,131,4,1939,4,734,8
北区／1000m2未満,853,2,582,10,276,10,196,5,1129,3,777,8
北区／2000m2未満,333,1,457,8,155,6,211,6,488,1,669,7
北区／5000m2未満,152,0,446,7,89,3,269,7,241,1,715,7
北区／10000m2未満,33,0,225,4,45,2,323,9,78,0,548,6
北区／10000m2以上,4,0,79,1,53,2,2263,62,57,0,2342,24
北区／計,40460,100,5947,100,2795,100,3626,100,43255,100,9573,100
荒川区／50m2未満,5917,24,217,6,244,12,7,0,6161,23,224,4
荒川区／100m2未満,10050,41,707,21,342,16,26,1,10392,39,733,14
荒川区／150m2未満,3598,15,434,13,292,14,36,2,3890,15,470,9
荒川区／200m2未満,1746,7,300,9,254,12,44,2,2000,8,344,7
荒川区／300m2未満,1432,6,345,10,257,12,64,4,1689,6,409,8
荒川区／500m2未満,924,4,350,10,257,12,99,6,1181,4,449,9
荒川区／1000m2未満,539,2,364,11,233,11,165,9,772,3,529,10
荒川区／2000m2未満,210,1,287,8,121,6,166,9,331,1,453,9
荒川区／5000m2未満,77,0,222,6,52,2,162,9,129,0,383,7
荒川区／10000m2未満,24,0,170,5,22,1,164,9,46,0,334,6
荒川区／10000m2以上,4,0,50,1,17,1,848,48,21,0,897,17
荒川区／計,24521,100,3446,100,2091,100,1780,100,26612,100,5226,100
板橋区／50m2未満,6878,11,251,2,268,6,7,0,7146,10,258,2
板橋区／100m2未満,29059,45,2103,18,601,14,46,1,29660,43,2149,13
板橋区／150m2未満,12607,19,1511,13,524,13,65,1,13131,19,1576,10
板橋区／200m2未満,5505,9,949,8,439,11,76,2,5944,9,1026,6
板橋区／300m2未満,4727,7,1140,10,551,13,134,3,5278,8,1274,8
板橋区／500m2未満,2803,4,1064,9,570,14,218,5,3373,5,1282,8
板橋区／1000m2未満,1697,3,1163,10,547,13,388,9,2244,3,1551,10
板橋区／2000m2未満,822,1,1140,10,332,8,471,10,1154,2,1611,10
板橋区／5000m2未満,471,1,1404,12,202,5,618,14,673,1,2022,12
板橋区／10000m2未満,103,0,668,6,61,1,401,9,164,0,1069,7
板橋区／10000m2以上,19,0,289,2,67,2,2125,47,86,0,2413,15
板橋区／計,64691,100,11682,100,4162,100,4549,100,68853,100,16231,100
練馬区／50m2未満,6388,5,202,1,323,8,7,0,6711,5,209,1
練馬区／100m2未満,40068,33,3146,12,634,15,49,1,40702,32,3196,11
練馬区／150m2未満,42159,34,4933,19,667,16,82,2,42826,34,5016,17
練馬区／200m2未満,12829,10,2210,9,472,11,81,2,13301,10,2291,8
練馬区／300m2未満,10388,8,2493,10,532,12,129,4,10920,9,2622,9
練馬区／500m2未満,5498,4,2057,8,564,13,218,6,6062,5,2276,8
練馬区／1000m2未満,2757,2,1901,7,541,13,377,11,3298,3,2278,8
練馬区／2000m2未満,1383,1,1943,8,292,7,406,11,1675,1,2348,8
練馬区／5000m2未満,1190,1,3722,15,168,4,501,14,1358,1,4223,15
練馬区／10000m2未満,316,0,2110,8,47,1,333,9,363,0,2443,8
練馬区／10000m2以上,56,0,738,3,33,1,1386,39,89,0,2125,7
練馬区／計,123032,100,25455,100,4273,100,3570,100,127305,100,29025,100
足立区／50m2未満,10613,10,367,2,398,8,9,0,11011,10,376,1
足立区／100m2未満,45133,43,3401,16,620,12,46,1,45753,42,3447,13
足立区／150m2未満,22415,22,2634,13,650,12,81,1,23065,21,2714,10
足立区／200m2未満,8187,8,1409,7,550,10,95,2,8737,8,1504,6
足立区／300m2未満,6606,6,1598,8,605,11,149,2,7211,7,1747,7
足立区／500m2未満,4696,5,1783,9,798,15,310,5,5494,5,2093,8
足立区／1000m2未満,3275,3,2261,11,757,14,535,9,4032,4,2795,10
足立区／2000m2未満,1570,2,2198,11,482,9,668,11,2052,2,2866,11
足立区／5000m2未満,1103,1,3368,16,261,5,786,13,1364,1,4154,16
足立区／10000m2未満,223,0,1441,7,84,2,580,10,307,0,2021,8
足立区／10000m2以上,23,0,308,1,69,1,2723,46,92,0,3030,11
足立区／計,103844,100,20767,100,5274,100,5981,100,109118,100,26748,100
葛飾区／50m2未満,9901,14,367,3,342,9,9,0,10243,13,376,2
葛飾区／100m2未満,34091,47,2502,19,589,16,45,1,34680,45,2547,16
葛飾区／150m2未満,12817,18,1525,12,477,13,59,2,13294,17,1584,10
葛飾区／200m2未満,5462,7,943,7,408,11,71,2,5870,8,1014,6
葛飾区／300m2未満,4399,6,1060,8,453,12,113,3,4852,6,1173,7
葛飾区／500m2未満,2997,4,1144,9,496,13,193,6,3493,5,1337,8
葛飾区／1000m2未満,1808,2,1238,10,488,13,336,10,2296,3,1574,10
葛飾区／2000m2未満,851,1,1191,9,245,7,338,10,1096,1,1529,9
葛飾区／5000m2未満,558,1,1697,13,147,4,451,14,705,1,2148,13
葛飾区／10000m2未満,129,0,859,7,42,1,295,9,171,0,1154,7
葛飾区／10000m2以上,31,0,439,3,32,1,1361,42,63,0,1800,11
葛飾区／計,73044,100,12965,100,3719,100,3272,100,76763,100,16237,100
江戸川区／50m2未満,17172,18,659,4,372,8,11,0,17544,17,669,3
江戸川区／100m2未満,44513,46,3272,19,576,12,44,1,45089,44,3315,15
江戸川区／150m2未満,14786,15,1757,10,547,11,68,1,15333,15,1825,8
江戸川区／200m2未満,6085,6,1050,6,470,10,82,2,6555,6,1132,5
江戸川区／300m2未満,5171,5,1255,7,618,13,154,3,5789,6,1409,6
江戸川区／500m2未満,4174,4,1587,9,732,15,285,6,4906,5,1872,8
江戸川区／1000m2未満,2946,3,2045,12,739,16,524,11,3685,4,2569,11
江戸川区／2000m2未満,1384,1,1924,11,393,8,561,11,1777,2,2485,11
江戸川区／5000m2未満,854,1,2553,15,199,4,581,12,1053,1,3135,14
江戸川区／10000m2未満,135,0,911,5,61,1,403,8,196,0,1314,6
江戸川区／10000m2以上,29,0,464,3,50,1,2232,45,79,0,2696,12
江戸川区／計,97249,100,17478,100,4757,100,4944,100,102006,100,22422,100
区部計／50m2未満,151641,13,5552,3,7737,8,217,0,159378,12,5769,2
区部計／100m2未満,465943,39,34415,17,15465,16,1180,1,481408,37,35595,12
区部計／150m2未満,256734,21,30717,15,14256,14,1764,2,270990,21,32481,11
区部計／200m2未満,116631,10,20126,10,11034,11,1915,2,127665,10,22042,7
区部計／300m2未満,97015,8,23423,11,12934,13,3174,3,109949,8,26597,9
区部計／500m2未満,60700,5,22832,11,13708,14,5277,6,74408,6,28109,9
区部計／1000m2未満,29540,2,20058,10,11403,12,7973,9,40943,3,28031,9
区部計／2000m2未満,11568,1,15999,8,6022,6,8387,9,17590,1,24385,8
区部計／5000m2未満,6823,1,20589,10,3450,4,10556,12,10273,1,31145,10
区部計／10000m2未満,1455,0,9637,5,1209,1,8379,9,2664,0,18015,6
区部計／10000m2以上,260,0,3860,2,1128,1,42256,46,1388,0,46116,15
区部計／計,1198310,100,207208,100,98346,100,91077,100,1296656,100,298285,100
