1都3県（用途） / 年　,58,59,60,61,62,63,64,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,2
東京都（住宅地）,3.9,2.9,2.9,6.4,50.5,67,-6.3,-0.3,0.1,-10.3,-18.5,-11.4,-4.7,-5,-3.4,-2.6,-6.1,-6.4,-4.7,-4.6,-4.1,-3.1,-1.7,0.8,8,9.1,-6.5,-6.2,-1.6,-1,-0.3,1.4,1.3,1.6,1.9,2.4,2.9,2.8 
東京都（商業地）,5.3,8.4,10.8,19.6,74.9,36.7,-0.8,1.7,0.6,-8,-21.9,-22.6,-18.5,-18.8,-13.7,-7.2,-8.8,-8,-6.2,-5.3,-3.9,-2.7,-0.9,2.9,13.9,15.8,-7.5,-9,-2.8,-1.9,-0.4,2.3,2.9,4.1,4.7,5.4,6.8,7.2 
埼玉県（住宅地）,3.8,1.5,0.5,0.4,2.2,57.2,9.5,11.8,12.6,-7.3,-12,-5,-2.1,-5.3,-3.6,-3.8,-6.9,-7,-5.9,-5.7,-5.7,-5.1,-3.5,-1.7,0.7,3.7,-3.5,-5,-2.3,-2.3,-1.2,0.3,0,0,0.1,0.5,0.7,1.0 
埼玉県（商業地）,2.3,1.5,3.2,3.8,11,78.2,9.8,10.1,11.8,-4,-15.8,-14.1,-11.1,-13.7,-10.6,-9.5,-11.8,-10.9,-8.4,-7.5,-6.7,-6.3,-4.3,-1.8,1.9,6,-4.3,-6.3,-2.7,-2.6,-1.2,0.5,0.5,0.7,0.8,1.2,1.6,2.0 
千葉県（住宅地）,5.1,1.8,0.8,0.8,6.1,61.4,17.2,24.8,19.8,-15.4,-16.1,-7.9,-3.1,-7.8,-4.9,-4.8,-9.1,-10,-9.2,-9.1,-8.6,-7,-4.5,-1.5,1.6,2.8,-3.5,-4.5,-1.8,-2.1,-1.2,0,0.1,0.2,0.2,0.4,0.6,0.7 
千葉県（商業地）,3.3,1.6,1.6,4.3,22.8,87.7,19.6,21.5,16.3,-12.1,-18.5,-15.4,-14.9,-17.9,-14.5,-12.6,-14.9,-15.8,-14.2,-13.3,-11,-8.9,-5.7,-0.8,3.6,6.1,-4.1,-4.8,-2.1,-2.2,-1.3,0.3,0.6,0.9,1.4,1.7,2.9,3.4 
神奈川県（住宅地）,3.6,2,1.6,2.3,12.1,85.7,-7.6,0.7,2.9,-4.7,-10.7,-5.7,-1.2,-2.9,-2,-1.7,-4.8,-5.3,-5,-5.5,-5.5,-5,-3.7,-1.9,1.7,4.3,-3,-3.4,-1.3,-1.2,-0.3,0.6,0.4,0.1,0,0.1,0.3,0.3 
神奈川県（商業地）,2.9,2.7,4.3,8.4,28.2,90.6,-0.8,1.7,2.9,-3.3,-14.5,-12.7,-11.1,-13.8,-12,-7.6,-9.4,-9.5,-9,-9.4,-8.1,-6.6,-4.4,-1.9,4.1,8.2,-4.2,-4.5,-1.7,-1.1,0.2,1.5,1.4,1.4,1.6,1.9,2.4,2.7 
