区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
府中市／2000m2未満,122 ,17 ,180 ,14 ,1 ,20 ,2 ,48 ,123 ,17 ,181 ,14 
府中市／5000m2未満,174 ,24 ,563 ,44 ,0 ,0 ,0 ,0 ,174 ,23 ,563 ,44 
府中市／10000m2未満,43 ,6 ,284 ,22 ,0 ,0 ,0 ,0 ,43 ,6 ,284 ,22 
府中市／10000m2以上,7 ,1 ,83 ,7 ,0 ,0 ,0 ,0 ,7 ,1 ,83 ,7 
府中市／計,737 ,100 ,1275 ,100 ,5 ,100 ,3 ,100 ,742 ,100 ,1278 ,100 
昭島市／100m2未満,19 ,5 ,1 ,0 ,1 ,25 ,0 ,0 ,20 ,5 ,1 ,0 
昭島市／200m2未満,37 ,10 ,5 ,1 ,0 ,0 ,0 ,0 ,37 ,9 ,5 ,1 
昭島市／300m2未満,30 ,8 ,7 ,1 ,0 ,0 ,0 ,0 ,30 ,8 ,7 ,1 
昭島市／500m2未満,59 ,15 ,23 ,4 ,2 ,50 ,1 ,32 ,61 ,16 ,24 ,4 
昭島市／1000m2未満,74 ,19 ,52 ,8 ,0 ,0 ,0 ,0 ,74 ,19 ,52 ,8 
昭島市／2000m2未満,78 ,20 ,109 ,17 ,1 ,25 ,1 ,68 ,79 ,20 ,111 ,18 
昭島市／5000m2未満,58 ,15 ,188 ,30 ,0 ,0 ,0 ,0 ,58 ,15 ,188 ,30 
昭島市／10000m2未満,32 ,8 ,215 ,34 ,0 ,0 ,0 ,0 ,32 ,8 ,215 ,34 
昭島市／10000m2以上,2 ,1 ,28 ,5 ,0 ,0 ,0 ,0 ,2 ,1 ,28 ,4 
昭島市／計,389 ,100 ,630 ,100 ,4 ,100 ,2 ,100 ,393 ,100 ,632 ,100 
調布市／100m2未満,20 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,20 ,3 ,1 ,0 
調布市／200m2未満,39 ,7 ,6 ,0 ,2 ,25 ,0 ,7 ,41 ,7 ,6 ,0 
調布市／300m2未満,27 ,5 ,7 ,0 ,1 ,13 ,0 ,7 ,28 ,5 ,7 ,0 
調布市／500m2未満,45 ,8 ,18 ,1 ,3 ,38 ,1 ,32 ,48 ,8 ,19 ,1 
調布市／1000m2未満,108 ,19 ,78 ,6 ,0 ,0 ,0 ,0 ,108 ,18 ,78 ,6 
調布市／2000m2未満,105 ,18 ,150 ,11 ,2 ,25 ,2 ,54 ,107 ,18 ,153 ,11 
調布市／5000m2未満,145 ,25 ,457 ,32 ,0 ,0 ,0 ,0 ,145 ,25 ,457 ,32 
調布市／10000m2未満,79 ,14 ,533 ,38 ,0 ,0 ,0 ,0 ,79 ,13 ,533 ,38 
調布市／10000m2以上,11 ,2 ,161 ,11 ,0 ,0 ,0 ,0 ,11 ,2 ,161 ,11 
調布市／計,579 ,100 ,1411 ,100 ,8 ,100 ,4 ,100 ,587 ,100 ,1415 ,100 
町田市／100m2未満,160 ,5 ,9 ,0 ,4 ,10 ,0 ,0 ,164 ,6 ,9 ,0 
町田市／200m2未満,349 ,12 ,54 ,1 ,4 ,10 ,1 ,1 ,353 ,12 ,55 ,1 
町田市／300m2未満,237 ,8 ,59 ,1 ,10 ,24 ,2 ,5 ,247 ,8 ,61 ,1 
町田市／500m2未満,386 ,13 ,150 ,3 ,3 ,7 ,1 ,3 ,389 ,13 ,151 ,3 
町田市／1000m2未満,516 ,18 ,370 ,7 ,5 ,12 ,4 ,7 ,521 ,18 ,374 ,7 
町田市／2000m2未満,494 ,17 ,700 ,13 ,8 ,20 ,12 ,23 ,502 ,17 ,711 ,13 
町田市／5000m2未満,502 ,17 ,1594 ,30 ,5 ,12 ,17 ,34 ,507 ,17 ,1611 ,30 
町田市／10000m2未満,210 ,7 ,1453 ,27 ,2 ,5 ,14 ,27 ,212 ,7 ,1467 ,27 
町田市／10000m2以上,66 ,2 ,903 ,17 ,0 ,0 ,0 ,0 ,66 ,2 ,903 ,17 
町田市／計,2920 ,100 ,5293 ,100 ,41 ,100 ,50 ,100 ,2961 ,100 ,5343 ,100 
小金井市／100m2未満,5 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,2 ,0 ,0 
小金井市／200m2未満,11 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,11 ,4 ,2 ,0 
小金井市／300m2未満,8 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,3 ,2 ,0 
小金井市／500m2未満,20 ,8 ,8 ,1 ,0 ,0 ,0 ,0 ,20 ,8 ,8 ,1 
小金井市／1000m2未満,41 ,16 ,29 ,4 ,0 ,0 ,0 ,0 ,41 ,16 ,29 ,4 
小金井市／2000m2未満,63 ,24 ,90 ,13 ,1 ,50 ,1 ,32 ,64 ,25 ,92 ,13 
小金井市／5000m2未満,77 ,30 ,245 ,36 ,1 ,50 ,3 ,68 ,78 ,30 ,248 ,36 
小金井市／10000m2未満,23 ,9 ,157 ,23 ,0 ,0 ,0 ,0 ,23 ,9 ,157 ,23 
小金井市／10000m2以上,10 ,4 ,149 ,22 ,0 ,0 ,0 ,0 ,10 ,4 ,149 ,22 
小金井市／計,258 ,100 ,683 ,100 ,2 ,100 ,4 ,100 ,260 ,100 ,688 ,100 
小平市／100m2未満,185 ,13 ,13 ,1 ,0 ,0 ,0 ,0 ,185 ,13 ,13 ,1 
小平市／200m2未満,183 ,13 ,42 ,2 ,2 ,18 ,0 ,6 ,185 ,13 ,43 ,2 
小平市／300m2未満,151 ,10 ,54 ,3 ,1 ,9 ,0 ,4 ,152 ,10 ,54 ,3 
小平市／500m2未満,208 ,14 ,128 ,7 ,3 ,27 ,1 ,17 ,211 ,14 ,129 ,7 
小平市／1000m2未満,312 ,22 ,417 ,22 ,4 ,36 ,4 ,52 ,316 ,22 ,420 ,23 
小平市／2000m2未満,264 ,18 ,614 ,33 ,1 ,9 ,1 ,22 ,265 ,18 ,615 ,33 
小平市／5000m2未満,138 ,10 ,549 ,30 ,0 ,0 ,0 ,0 ,138 ,9 ,549 ,30 
小平市／10000m2未満,5 ,0 ,35 ,2 ,0 ,0 ,0 ,0 ,5 ,0 ,35 ,2 
小平市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
小平市／計,1446 ,100 ,1851 ,100 ,11 ,100 ,7 ,100 ,1457 ,100 ,1858 ,100 
日野市／100m2未満,93 ,9 ,6 ,0 ,2 ,20 ,0 ,0 ,95 ,9 ,6 ,0 
日野市／200m2未満,171 ,17 ,32 ,2 ,2 ,20 ,0 ,5 ,173 ,17 ,32 ,2 
日野市／300m2未満,114 ,11 ,40 ,3 ,1 ,10 ,0 ,6 ,115 ,11 ,40 ,3 
日野市／500m2未満,146 ,14 ,112 ,7 ,2 ,20 ,1 ,11 ,148 ,14 ,113 ,7 
日野市／1000m2未満,270 ,27 ,476 ,31 ,1 ,10 ,1 ,6 ,271 ,26 ,477 ,31 
日野市／2000m2未満,189 ,19 ,667 ,44 ,1 ,10 ,3 ,38 ,190 ,19 ,670 ,44 
日野市／5000m2未満,32 ,3 ,175 ,11 ,1 ,10 ,3 ,35 ,33 ,3 ,178 ,12 
日野市／10000m2未満,1 ,0 ,22 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,22 ,1 
日野市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
日野市／計,1016 ,100 ,1529 ,100 ,10 ,100 ,9 ,100 ,1026 ,100 ,1538 ,100 
東村山市／100m2未満,16 ,3 ,1 ,0 ,1 ,20 ,0 ,0 ,17 ,3 ,1 ,0 
東村山市／200m2未満,40 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,40 ,7 ,6 ,0 
東村山市／300m2未満,36 ,6 ,9 ,1 ,1 ,20 ,0 ,6 ,37 ,6 ,9 ,1 
東村山市／500m2未満,61 ,11 ,24 ,2 ,1 ,20 ,0 ,7 ,62 ,11 ,24 ,2 
東村山市／1000m2未満,90 ,16 ,67 ,4 ,0 ,0 ,0 ,0 ,90 ,15 ,67 ,4 
東村山市／2000m2未満,98 ,17 ,140 ,9 ,1 ,20 ,2 ,31 ,99 ,17 ,142 ,9 
東村山市／5000m2未満,136 ,23 ,435 ,28 ,1 ,20 ,3 ,56 ,137 ,23 ,438 ,28 
東村山市／10000m2未満,78 ,13 ,551 ,36 ,0 ,0 ,0 ,0 ,78 ,13 ,551 ,36 
東村山市／10000m2以上,24 ,4 ,313 ,20 ,0 ,0 ,0 ,0 ,24 ,4 ,313 ,20 
東村山市／計,579 ,100 ,1544 ,100 ,5 ,100 ,5 ,100 ,584 ,100 ,1549 ,100 
国分寺市／100m2未満,19 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,19 ,5 ,1 ,0 
国分寺市／200m2未満,25 ,7 ,4 ,0 ,0 ,0 ,0 ,0 ,25 ,6 ,4 ,0 
国分寺市／300m2未満,19 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,19 ,5 ,5 ,0 
国分寺市／500m2未満,25 ,7 ,10 ,1 ,1 ,50 ,0 ,24 ,26 ,7 ,11 ,1 
国分寺市／1000m2未満,48 ,13 ,37 ,3 ,0 ,0 ,0 ,0 ,48 ,12 ,37 ,3 
国分寺市／2000m2未満,52 ,14 ,76 ,5 ,1 ,50 ,2 ,76 ,53 ,14 ,78 ,5 
国分寺市／5000m2未満,96 ,25 ,319 ,22 ,0 ,0 ,0 ,0 ,96 ,25 ,319 ,22 
国分寺市／10000m2未満,61 ,16 ,442 ,31 ,0 ,0 ,0 ,0 ,61 ,16 ,442 ,31 
国分寺市／10000m2以上,38 ,10 ,543 ,38 ,0 ,0 ,0 ,0 ,38 ,10 ,543 ,38 
国分寺市／計,383 ,100 ,1436 ,100 ,2 ,100 ,2 ,100 ,385 ,100 ,1438 ,100 
国立市／100m2未満,9 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,3 ,0 ,0 
国立市／200m2未満,23 ,9 ,4 ,1 ,1 ,33 ,0 ,12 ,24 ,9 ,4 ,1 
国立市／300m2未満,11 ,4 ,3 ,1 ,0 ,0 ,0 ,0 ,11 ,4 ,3 ,1 
国立市／500m2未満,25 ,10 ,10 ,2 ,0 ,0 ,0 ,0 ,25 ,10 ,10 ,2 
国立市／1000m2未満,45 ,18 ,35 ,6 ,2 ,67 ,1 ,88 ,47 ,18 ,36 ,7 
国立市／2000m2未満,58 ,23 ,85 ,16 ,0 ,0 ,0 ,0 ,58 ,22 ,85 ,16 
国立市／5000m2未満,55 ,21 ,177 ,33 ,0 ,0 ,0 ,0 ,55 ,21 ,177 ,33 
国立市／10000m2未満,28 ,11 ,195 ,36 ,0 ,0 ,0 ,0 ,28 ,11 ,195 ,36 
国立市／10000m2以上,3 ,1 ,34 ,6 ,0 ,0 ,0 ,0 ,3 ,1 ,34 ,6 
国立市／計,257 ,100 ,543 ,100 ,3 ,100 ,2 ,100 ,260 ,100 ,544 ,100 
福生市／100m2未満,15 ,11 ,1 ,1 ,0 ,0 ,0 ,0 ,15 ,11 ,1 ,1 
福生市／200m2未満,22 ,16 ,3 ,3 ,0 ,0 ,0 ,0 ,22 ,16 ,3 ,3 
福生市／300m2未満,11 ,8 ,3 ,2 ,0 ,0 ,0 ,0 ,11 ,8 ,3 ,2 
福生市／500m2未満,20 ,15 ,8 ,7 ,0 ,0 ,0 ,0 ,20 ,15 ,8 ,7 
福生市／1000m2未満,30 ,22 ,20 ,17 ,0 ,0 ,0 ,0 ,30 ,22 ,20 ,17 
福生市／2000m2未満,22 ,16 ,30 ,25 ,1 ,100 ,1 ,100 ,23 ,17 ,31 ,26 
福生市／5000m2未満,12 ,9 ,38 ,31 ,0 ,0 ,0 ,0 ,12 ,9 ,38 ,31 
福生市／10000m2未満,3 ,2 ,17 ,14 ,0 ,0 ,0 ,0 ,3 ,2 ,17 ,14 
福生市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
福生市／計,135 ,100 ,120 ,100 ,1 ,100 ,1 ,100 ,136 ,100 ,121 ,100 
狛江市／100m2未満,116 ,21 ,11 ,3 ,0 ,0 ,0 ,0 ,116 ,21 ,11 ,3 
狛江市／200m2未満,100 ,18 ,23 ,6 ,1 ,33 ,0 ,7 ,101 ,18 ,23 ,6 
狛江市／300m2未満,75 ,14 ,29 ,8 ,0 ,0 ,0 ,0 ,75 ,13 ,29 ,8 
狛江市／500m2未満,107 ,19 ,82 ,21 ,0 ,0 ,0 ,0 ,107 ,19 ,82 ,21 
狛江市／1000m2未満,93 ,17 ,118 ,31 ,1 ,33 ,1 ,37 ,94 ,17 ,118 ,31 
狛江市／2000m2未満,55 ,10 ,94 ,25 ,1 ,33 ,1 ,56 ,56 ,10 ,95 ,25 
狛江市／5000m2未満,9 ,2 ,26 ,7 ,0 ,0 ,0 ,0 ,9 ,2 ,26 ,7 
狛江市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
狛江市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
狛江市／計,555 ,100 ,382 ,100 ,3 ,100 ,2 ,100 ,558 ,100 ,384 ,100 
東大和市／100m2未満,22 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,22 ,5 ,1 ,0 
東大和市／200m2未満,49 ,11 ,7 ,1 ,0 ,0 ,0 ,0 ,49 ,11 ,7 ,1 
東大和市／300m2未満,57 ,12 ,14 ,2 ,0 ,0 ,0 ,0 ,57 ,12 ,14 ,2 
東大和市／500m2未満,80 ,17 ,32 ,5 ,0 ,0 ,0 ,0 ,80 ,17 ,32 ,5 
東大和市／1000m2未満,84 ,18 ,57 ,9 ,0 ,0 ,0 ,0 ,84 ,18 ,57 ,9 
東大和市／2000m2未満,72 ,15 ,101 ,16 ,0 ,0 ,0 ,0 ,72 ,15 ,101 ,16 
東大和市／5000m2未満,71 ,15 ,212 ,34 ,0 ,0 ,0 ,0 ,71 ,15 ,212 ,34 
東大和市／10000m2未満,30 ,6 ,187 ,30 ,0 ,0 ,0 ,0 ,30 ,6 ,187 ,30 
東大和市／10000m2以上,1 ,0 ,12 ,2 ,0 ,0 ,0 ,0 ,1 ,0 ,12 ,2 
東大和市／計,466 ,100 ,623 ,100 ,0 ,0 ,0 ,0 ,466 ,100 ,623 ,100 
清瀬市／100m2未満,16 ,3 ,1 ,0 ,1 ,33 ,0 ,11 ,17 ,3 ,1 ,0 
清瀬市／200m2未満,24 ,5 ,4 ,0 ,1 ,33 ,0 ,11 ,25 ,5 ,4 ,0 
清瀬市／300m2未満,23 ,5 ,6 ,0 ,0 ,0 ,0 ,0 ,23 ,5 ,6 ,0 
清瀬市／500m2未満,43 ,9 ,18 ,1 ,0 ,0 ,0 ,0 ,43 ,9 ,18 ,1 
清瀬市／1000m2未満,61 ,12 ,45 ,2 ,1 ,33 ,1 ,79 ,62 ,12 ,46 ,2 
清瀬市／2000m2未満,85 ,17 ,122 ,6 ,0 ,0 ,0 ,0 ,85 ,17 ,122 ,6 
清瀬市／5000m2未満,104 ,21 ,344 ,18 ,0 ,0 ,0 ,0 ,104 ,21 ,344 ,18 
清瀬市／10000m2未満,85 ,17 ,608 ,32 ,0 ,0 ,0 ,0 ,85 ,17 ,608 ,32 
清瀬市／10000m2以上,58 ,12 ,780 ,40 ,0 ,0 ,0 ,0 ,58 ,12 ,780 ,40 
清瀬市／計,499 ,100 ,1927 ,100 ,3 ,100 ,1 ,100 ,502 ,100 ,1928 ,100 
東久留米市／100m2未満,32 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,32 ,5 ,2 ,0 
東久留米市／200m2未満,39 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,39 ,6 ,6 ,0 
東久留米市／300m2未満,40 ,6 ,10 ,1 ,0 ,0 ,0 ,0 ,40 ,6 ,10 ,1 
東久留米市／500m2未満,73 ,11 ,29 ,2 ,0 ,0 ,0 ,0 ,73 ,11 ,29 ,2 
東久留米市／1000m2未満,137 ,21 ,101 ,6 ,1 ,100 ,1 ,100 ,138 ,21 ,102 ,6 
東久留米市／2000m2未満,119 ,18 ,168 ,11 ,0 ,0 ,0 ,0 ,119 ,18 ,168 ,11 
東久留米市／5000m2未満,134 ,20 ,435 ,27 ,0 ,0 ,0 ,0 ,134 ,20 ,435 ,27 
東久留米市／10000m2未満,67 ,10 ,476 ,30 ,0 ,0 ,0 ,0 ,67 ,10 ,476 ,30 
東久留米市／10000m2以上,26 ,4 ,360 ,23 ,0 ,0 ,0 ,0 ,26 ,4 ,360 ,23 
東久留米市／計,667 ,100 ,1587 ,100 ,1 ,100 ,1 ,100 ,668 ,100 ,1588 ,100 
武蔵村山市／100m2未満,24 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,24 ,2 ,1 ,0 
武蔵村山市／200m2未満,90 ,9 ,14 ,1 ,0 ,0 ,0 ,0 ,90 ,9 ,14 ,1 
武蔵村山市／300m2未満,68 ,7 ,17 ,1 ,0 ,0 ,0 ,0 ,68 ,7 ,17 ,1 
武蔵村山市／500m2未満,95 ,10 ,37 ,2 ,1 ,50 ,0 ,29 ,96 ,10 ,37 ,2 
武蔵村山市／1000m2未満,238 ,25 ,193 ,10 ,1 ,50 ,1 ,71 ,239 ,25 ,194 ,10 
武蔵村山市／2000m2未満,179 ,19 ,266 ,14 ,0 ,0 ,0 ,0 ,179 ,18 ,266 ,14 
武蔵村山市／5000m2未満,190 ,20 ,614 ,33 ,0 ,0 ,0 ,0 ,190 ,20 ,614 ,33 
武蔵村山市／10000m2未満,61 ,6 ,419 ,23 ,0 ,0 ,0 ,0 ,61 ,6 ,419 ,23 
武蔵村山市／10000m2以上,22 ,2 ,293 ,16 ,0 ,0 ,0 ,0 ,22 ,2 ,293 ,16 
武蔵村山市／計,967 ,100 ,1854 ,100 ,2 ,100 ,1 ,100 ,969 ,100 ,1856 ,100 
多摩市／100m2未満,14 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,14 ,5 ,1 ,0 
多摩市／200m2未満,25 ,9 ,4 ,1 ,2 ,29 ,0 ,7 ,27 ,10 ,4 ,1 
多摩市／300m2未満,27 ,10 ,7 ,2 ,1 ,14 ,0 ,5 ,28 ,10 ,7 ,2 
多摩市／500m2未満,38 ,14 ,14 ,3 ,1 ,14 ,0 ,12 ,39 ,14 ,15 ,4 
多摩市／1000m2未満,70 ,26 ,51 ,12 ,2 ,29 ,2 ,42 ,72 ,26 ,52 ,13 
多摩市／2000m2未満,40 ,15 ,57 ,14 ,1 ,14 ,1 ,33 ,41 ,15 ,58 ,14 
多摩市／5000m2未満,31 ,12 ,97 ,24 ,0 ,0 ,0 ,0 ,31 ,11 ,97 ,24 
多摩市／10000m2未満,13 ,5 ,82 ,20 ,0 ,0 ,0 ,0 ,13 ,5 ,82 ,20 
多摩市／10000m2以上,7 ,3 ,96 ,24 ,0 ,0 ,0 ,0 ,7 ,3 ,96 ,23 
多摩市／計,265 ,100 ,407 ,100 ,7 ,100 ,4 ,100 ,272 ,100 ,411 ,100 
稲城市／100m2未満,55 ,9 ,3 ,0 ,1 ,25 ,0 ,0 ,56 ,9 ,3 ,0 
稲城市／200m2未満,71 ,11 ,11 ,1 ,0 ,0 ,0 ,0 ,71 ,11 ,11 ,1 
稲城市／300m2未満,39 ,6 ,9 ,1 ,0 ,0 ,0 ,0 ,39 ,6 ,9 ,1 
稲城市／500m2未満,54 ,9 ,21 ,2 ,2 ,50 ,1 ,23 ,56 ,9 ,22 ,2 
稲城市／1000m2未満,106 ,17 ,78 ,6 ,0 ,0 ,0 ,0 ,106 ,17 ,78 ,6 
稲城市／2000m2未満,94 ,15 ,137 ,10 ,0 ,0 ,0 ,0 ,94 ,15 ,137 ,10 
稲城市／5000m2未満,135 ,22 ,431 ,32 ,1 ,25 ,3 ,77 ,136 ,22 ,434 ,32 
稲城市／10000m2未満,54 ,9 ,375 ,28 ,0 ,0 ,0 ,0 ,54 ,9 ,375 ,28 
稲城市／10000m2以上,17 ,3 ,288 ,21 ,0 ,0 ,0 ,0 ,17 ,3 ,288 ,21 
稲城市／計,625 ,100 ,1354 ,100 ,4 ,100 ,3 ,100 ,629 ,100 ,1358 ,100 
羽村市／100m2未満,28 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,28 ,7 ,1 ,0 
羽村市／200m2未満,58 ,14 ,9 ,2 ,0 ,0 ,0 ,0 ,58 ,14 ,9 ,2 
羽村市／300m2未満,54 ,13 ,14 ,3 ,0 ,0 ,0 ,0 ,54 ,13 ,14 ,3 
羽村市／500m2未満,62 ,15 ,24 ,6 ,1 ,50 ,0 ,40 ,63 ,15 ,24 ,6 
羽村市／1000m2未満,95 ,23 ,65 ,16 ,1 ,50 ,1 ,60 ,96 ,23 ,66 ,16 
