区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
港区／10000m2未満,0,0 ,0 ,0 ,5,12 ,31 ,4 ,5,12 ,31 ,4 
港区／10000m2以上,0,0 ,0 ,0 ,8,20 ,663 ,94 ,8,20 ,663 ,94 
港区／計,0,0 ,0 ,0 ,41,100 ,706 ,100 ,41,100 ,706 ,100 
新宿区／50m2未満,1,33 ,0 ,1 ,10,20 ,0 ,0 ,11,21 ,0 ,0 
新宿区／100m2未満,0,0 ,0 ,0 ,4,8 ,0 ,0 ,4,8 ,0 ,0 
新宿区／150m2未満,0,0 ,0 ,0 ,1,2 ,0 ,0 ,1,2 ,0 ,0 
新宿区／200m2未満,1,33 ,0 ,25 ,0,0 ,0 ,0 ,1,2 ,0 ,0 
新宿区／300m2未満,0,0 ,0 ,0 ,1,2 ,0 ,0 ,1,2 ,0 ,0 
新宿区／500m2未満,0,0 ,0 ,0 ,4,8 ,2 ,1 ,4,8 ,2 ,1 
新宿区／1000m2未満,1,33 ,1 ,73 ,2,4 ,2 ,1 ,3,6 ,2 ,1 
新宿区／2000m2未満,0,0 ,0 ,0 ,3,6 ,5 ,2 ,3,6 ,5 ,2 
新宿区／5000m2未満,0,0 ,0 ,0 ,6,12 ,20 ,7 ,6,12 ,20 ,7 
新宿区／10000m2未満,0,0 ,0 ,0 ,8,16 ,60 ,20 ,8,15 ,60 ,20 
新宿区／10000m2以上,0,0 ,0 ,0 ,10,20 ,214 ,70 ,10,19 ,214 ,70 
新宿区／計,3,100 ,1 ,100 ,49,100 ,304 ,100 ,52,100 ,304 ,100 
文京区／50m2未満,0,0 ,0 ,0 ,5,26 ,0 ,0 ,5,26 ,0 ,0 
文京区／100m2未満,0,0 ,0 ,0 ,4,21 ,0 ,0 ,4,21 ,0 ,0 
文京区／150m2未満,0,0 ,0 ,0 ,3,16 ,0 ,1 ,3,16 ,0 ,1 
文京区／200m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
文京区／300m2未満,0,0 ,0 ,0 ,1,5 ,0 ,0 ,1,5 ,0 ,0 
文京区／500m2未満,0,0 ,0 ,0 ,1,5 ,0 ,1 ,1,5 ,0 ,1 
文京区／1000m2未満,0,0 ,0 ,0 ,1,5 ,1 ,1 ,1,5 ,1 ,1 
文京区／2000m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
文京区／5000m2未満,0,0 ,0 ,0 ,1,5 ,2 ,3 ,1,5 ,2 ,3 
文京区／10000m2未満,0,0 ,0 ,0 ,1,5 ,6 ,8 ,1,5 ,6 ,8 
文京区／10000m2以上,0,0 ,0 ,0 ,2,11 ,60 ,86 ,2,11 ,60 ,86 
文京区／計,0,0 ,0 ,0 ,19,100 ,70 ,100 ,19,100 ,70 ,100 
台東区／50m2未満,0,0 ,0 ,0 ,2,9 ,0 ,0 ,2,9 ,0 ,0 
台東区／100m2未満,0,0 ,0 ,0 ,1,4 ,0 ,0 ,1,4 ,0 ,0 
台東区／150m2未満,0,0 ,0 ,0 ,5,22 ,1 ,0 ,5,22 ,1 ,0 
台東区／200m2未満,0,0 ,0 ,0 ,1,4 ,0 ,0 ,1,4 ,0 ,0 
台東区／300m2未満,0,0 ,0 ,0 ,1,4 ,0 ,0 ,1,4 ,0 ,0 
台東区／500m2未満,0,0 ,0 ,0 ,1,4 ,0 ,0 ,1,4 ,0 ,0 
台東区／1000m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
台東区／2000m2未満,0,0 ,0 ,0 ,1,4 ,2 ,1 ,1,4 ,2 ,1 
台東区／5000m2未満,0,0 ,0 ,0 ,4,17 ,12 ,4 ,4,17 ,12 ,4 
台東区／10000m2未満,0,0 ,0 ,0 ,4,17 ,31 ,12 ,4,17 ,31 ,12 
台東区／10000m2以上,0,0 ,0 ,0 ,3,13 ,221 ,83 ,3,13 ,221 ,83 
台東区／計,0,0 ,0 ,0 ,23,100 ,268 ,100 ,23,100 ,268 ,100 
墨田区／50m2未満,0,0 ,0 ,0 ,2,12 ,0 ,0 ,2,12 ,0 ,0 
墨田区／100m2未満,0,0 ,0 ,0 ,1,6 ,0 ,0 ,1,6 ,0 ,0 
墨田区／150m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
墨田区／200m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
墨田区／300m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
墨田区／500m2未満,0,0 ,0 ,0 ,1,6 ,0 ,0 ,1,6 ,0 ,0 
墨田区／1000m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
墨田区／2000m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
墨田区／5000m2未満,0,0 ,0 ,0 ,1,6 ,5 ,2 ,1,6 ,5 ,2 
墨田区／10000m2未満,0,0 ,0 ,0 ,4,24 ,27 ,11 ,4,24 ,27 ,11 
墨田区／10000m2以上,0,0 ,0 ,0 ,8,47 ,209 ,87 ,8,47 ,209 ,87 
墨田区／計,0,0 ,0 ,0 ,17,100 ,241 ,100 ,17,100 ,241 ,100 
江東区／50m2未満,0,0 ,0 ,0 ,3,7 ,0 ,0 ,3,6 ,0 ,0 
江東区／100m2未満,0,0 ,0 ,0 ,3,7 ,0 ,0 ,3,6 ,0 ,0 
江東区／150m2未満,0,0 ,0 ,0 ,1,2 ,0 ,0 ,1,2 ,0 ,0 
江東区／200m2未満,0,0 ,0 ,0 ,4,9 ,1 ,0 ,4,9 ,1 ,0 
江東区／300m2未満,0,0 ,0 ,0 ,3,7 ,1 ,0 ,3,6 ,1 ,0 
江東区／500m2未満,1,50 ,0 ,18 ,2,4 ,1 ,0 ,3,6 ,1 ,0 
江東区／1000m2未満,0,0 ,0 ,0 ,6,13 ,4 ,0 ,6,13 ,4 ,0 
江東区／2000m2未満,1,50 ,2 ,82 ,3,7 ,4 ,0 ,4,9 ,6 ,1 
江東区／5000m2未満,0,0 ,0 ,0 ,2,4 ,7 ,1 ,2,4 ,7 ,1 
江東区／10000m2未満,0,0 ,0 ,0 ,2,4 ,16 ,1 ,2,4 ,16 ,1 
江東区／10000m2以上,0,0 ,0 ,0 ,16,36 ,1057 ,97 ,16,34 ,1057 ,97 
江東区／計,2,100 ,2 ,100 ,45,100 ,1091 ,100 ,47,100 ,1094 ,100 
品川区／50m2未満,1,100 ,0 ,100 ,5,9 ,0 ,0 ,6,11 ,0 ,0 
品川区／100m2未満,0,0 ,0 ,0 ,2,4 ,0 ,0 ,2,4 ,0 ,0 
品川区／150m2未満,0,0 ,0 ,0 ,2,4 ,0 ,0 ,2,4 ,0 ,0 
品川区／200m2未満,0,0 ,0 ,0 ,1,2 ,0 ,0 ,1,2 ,0 ,0 
品川区／300m2未満,0,0 ,0 ,0 ,1,2 ,0 ,0 ,1,2 ,0 ,0 
品川区／500m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
品川区／1000m2未満,0,0 ,0 ,0 ,1,2 ,1 ,0 ,1,2 ,1 ,0 
品川区／2000m2未満,0,0 ,0 ,0 ,2,4 ,3 ,0 ,2,4 ,3 ,0 
品川区／5000m2未満,0,0 ,0 ,0 ,7,13 ,24 ,1 ,7,13 ,24 ,1 
品川区／10000m2未満,0,0 ,0 ,0 ,10,19 ,71 ,4 ,10,18 ,71 ,4 
品川区／10000m2以上,0,0 ,0 ,0 ,23,43 ,1610 ,94 ,23,42 ,1610 ,94 
品川区／計,1,100 ,0 ,100 ,54,100 ,1709 ,100 ,55,100 ,1709 ,100 
目黒区／50m2未満,0,0 ,0 ,0 ,4,13 ,0 ,0 ,4,12 ,0 ,0 
目黒区／100m2未満,1,33 ,0 ,6 ,4,13 ,0 ,0 ,5,15 ,0 ,0 
目黒区／150m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
目黒区／200m2未満,1,33 ,0 ,9 ,1,3 ,0 ,0 ,2,6 ,0 ,0 
目黒区／300m2未満,0,0 ,0 ,0 ,5,17 ,1 ,1 ,5,15 ,1 ,1 
目黒区／500m2未満,0,0 ,0 ,0 ,1,3 ,0 ,0 ,1,3 ,0 ,0 
目黒区／1000m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
目黒区／2000m2未満,1,33 ,1 ,85 ,2,7 ,3 ,2 ,3,9 ,4 ,3 
目黒区／5000m2未満,0,0 ,0 ,0 ,2,7 ,9 ,7 ,2,6 ,9 ,6 
目黒区／10000m2未満,0,0 ,0 ,0 ,7,23 ,57 ,43 ,7,21 ,57 ,43 
目黒区／10000m2以上,0,0 ,0 ,0 ,4,13 ,61 ,46 ,4,12 ,61 ,46 
目黒区／計,3,100 ,2 ,100 ,30,100 ,132 ,100 ,33,100 ,134 ,100 
大田区／50m2未満,2,18 ,0 ,2 ,5,7 ,0 ,0 ,7,9 ,0 ,0 
大田区／100m2未満,6,55 ,0 ,16 ,1,1 ,0 ,0 ,7,9 ,0 ,0 
大田区／150m2未満,0,0 ,0 ,0 ,3,4 ,0 ,0 ,3,4 ,0 ,0 
大田区／200m2未満,0,0 ,0 ,0 ,1,1 ,0 ,0 ,1,1 ,0 ,0 
大田区／300m2未満,0,0 ,0 ,0 ,3,4 ,1 ,0 ,3,4 ,1 ,0 
大田区／500m2未満,1,9 ,0 ,16 ,5,7 ,2 ,0 ,6,7 ,2 ,0 
大田区／1000m2未満,2,18 ,2 ,66 ,3,4 ,2 ,0 ,5,6 ,4 ,1 
大田区／2000m2未満,0,0 ,0 ,0 ,1,1 ,2 ,0 ,1,1 ,2 ,0 
大田区／5000m2未満,0,0 ,0 ,0 ,7,10 ,21 ,3 ,7,9 ,21 ,3 
大田区／10000m2未満,0,0 ,0 ,0 ,17,24 ,130 ,18 ,17,21 ,130 ,18 
大田区／10000m2以上,0,0 ,0 ,0 ,25,35 ,553 ,78 ,25,30 ,553 ,77 
大田区／計,11,100 ,2 ,100 ,71,100 ,712 ,100 ,82,100 ,714 ,100 
世田谷区／50m2未満,49,40 ,1 ,3 ,6,6 ,0 ,0 ,55,25 ,1 ,0 
世田谷区／100m2未満,17,14 ,1 ,4 ,6,6 ,0 ,0 ,23,11 ,2 ,0 
世田谷区／150m2未満,10,8 ,1 ,4 ,5,5 ,1 ,0 ,15,7 ,2 ,0 
世田谷区／200m2未満,7,6 ,1 ,4 ,3,3 ,1 ,0 ,10,5 ,2 ,0 
世田谷区／300m2未満,17,14 ,4 ,14 ,5,5 ,1 ,0 ,22,10 ,6 ,1 
世田谷区／500m2未満,10,8 ,4 ,13 ,5,5 ,2 ,0 ,15,7 ,6 ,1 
世田谷区／1000m2未満,8,7 ,6 ,20 ,11,12 ,8 ,1 ,19,9 ,14 ,1 
世田谷区／2000m2未満,3,2 ,3 ,12 ,7,7 ,9 ,1 ,10,5 ,13 ,1 
世田谷区／5000m2未満,0,0 ,0 ,0 ,9,9 ,34 ,4 ,9,4 ,34 ,3 
世田谷区／10000m2未満,1,1 ,8 ,26 ,10,11 ,78 ,8 ,11,5 ,86 ,9 
世田谷区／10000m2以上,0,0 ,0 ,0 ,28,29 ,797 ,86 ,28,13 ,797 ,83 
世田谷区／計,122,100 ,29 ,100 ,95,100 ,931 ,100 ,217,100 ,960 ,100 
渋谷区／50m2未満,1,50 ,0 ,17 ,3,7 ,0 ,0 ,4,8 ,0 ,0 
渋谷区／100m2未満,1,50 ,0 ,83 ,5,11 ,0 ,0 ,6,13 ,0 ,0 
渋谷区／150m2未満,0,0 ,0 ,0 ,1,2 ,0 ,0 ,1,2 ,0 ,0 
渋谷区／200m2未満,0,0 ,0 ,0 ,2,4 ,0 ,0 ,2,4 ,0 ,0 
渋谷区／300m2未満,0,0 ,0 ,0 ,2,4 ,0 ,0 ,2,4 ,0 ,0 
渋谷区／500m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
渋谷区／1000m2未満,0,0 ,0 ,0 ,4,9 ,3 ,1 ,4,8 ,3 ,1 
渋谷区／2000m2未満,0,0 ,0 ,0 ,3,7 ,4 ,1 ,3,6 ,4 ,1 
渋谷区／5000m2未満,0,0 ,0 ,0 ,12,26 ,42 ,12 ,12,25 ,42 ,12 
渋谷区／10000m2未満,0,0 ,0 ,0 ,7,15 ,48 ,13 ,7,15 ,48 ,13 
渋谷区／10000m2以上,0,0 ,0 ,0 ,7,15 ,266 ,73 ,7,15 ,266 ,73 
渋谷区／計,2,100 ,0 ,100 ,46,100 ,364 ,100 ,48,100 ,364 ,100 
中野区／50m2未満,0,0 ,0 ,0 ,3,12 ,0 ,0 ,3,12 ,0 ,0 
中野区／100m2未満,0,0 ,0 ,0 ,2,8 ,0 ,0 ,2,8 ,0 ,0 
中野区／150m2未満,0,0 ,0 ,0 ,2,8 ,0 ,0 ,2,8 ,0 ,0 
中野区／200m2未満,1,100 ,0 ,100 ,1,4 ,0 ,0 ,2,8 ,0 ,0 
中野区／300m2未満,0,0 ,0 ,0 ,1,4 ,0 ,0 ,1,4 ,0 ,0 
中野区／500m2未満,0,0 ,0 ,0 ,3,12 ,1 ,0 ,3,12 ,1 ,0 
中野区／1000m2未満,0,0 ,0 ,0 ,1,4 ,1 ,0 ,1,4 ,1 ,0 
中野区／2000m2未満,0,0 ,0 ,0 ,3,12 ,4 ,1 ,3,12 ,4 ,1 
中野区／5000m2未満,0,0 ,0 ,0 ,2,8 ,7 ,3 ,2,8 ,7 ,3 
中野区／10000m2未満,0,0 ,0 ,0 ,1,4 ,10 ,4 ,1,4 ,10 ,4 
中野区／10000m2以上,0,0 ,0 ,0 ,6,24 ,236 ,91 ,6,23 ,236 ,91 
中野区／計,1,100 ,0 ,100 ,25,100 ,260 ,100 ,26,100 ,260 ,100 
杉並区／50m2未満,13,35 ,0 ,2 ,5,9 ,0 ,0 ,18,20 ,0 ,0 
杉並区／100m2未満,5,14 ,0 ,4 ,8,15 ,1 ,0 ,13,14 ,1 ,0 
杉並区／150m2未満,1,3 ,0 ,1 ,4,7 ,0 ,0 ,5,5 ,1 ,0 
杉並区／200m2未満,3,8 ,1 ,5 ,0,0 ,0 ,0 ,3,3 ,1 ,0 
杉並区／300m2未満,4,11 ,1 ,9 ,4,7 ,1 ,0 ,8,9 ,2 ,1 
杉並区／500m2未満,4,11 ,2 ,15 ,3,6 ,1 ,0 ,7,8 ,3 ,1 
杉並区／1000m2未満,4,11 ,2 ,22 ,2,4 ,2 ,0 ,6,7 ,4 ,1 
杉並区／2000m2未満,2,5 ,2 ,20 ,4,7 ,5 ,1 ,6,7 ,7 ,2 
杉並区／5000m2未満,1,3 ,2 ,22 ,5,9 ,20 ,5 ,6,7 ,22 ,6 
杉並区／10000m2未満,0,0 ,0 ,0 ,5,9 ,35 ,9 ,5,5 ,35 ,9 
杉並区／10000m2以上,0,0 ,0 ,0 ,14,26 ,317 ,83 ,14,15 ,317 ,81 
杉並区／計,37,100 ,11 ,100 ,54,100 ,382 ,100 ,91,100 ,393 ,100 
豊島区／50m2未満,1,100 ,0 ,100 ,4,13 ,0 ,0 ,5,15 ,0 ,0 
豊島区／100m2未満,0,0 ,0 ,0 ,2,6 ,0 ,0 ,2,6 ,0 ,0 
豊島区／150m2未満,0,0 ,0 ,0 ,2,6 ,0 ,0 ,2,6 ,0 ,0 
豊島区／200m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
豊島区／300m2未満,0,0 ,0 ,0 ,1,3 ,0 ,0 ,1,3 ,0 ,0 
豊島区／500m2未満,0,0 ,0 ,0 ,1,3 ,0 ,0 ,1,3 ,0 ,0 
豊島区／1000m2未満,0,0 ,0 ,0 ,1,3 ,1 ,0 ,1,3 ,1 ,0 
豊島区／2000m2未満,0,0 ,0 ,0 ,1,3 ,1 ,0 ,1,3 ,1 ,0 
豊島区／5000m2未満,0,0 ,0 ,0 ,3,9 ,11 ,3 ,3,9 ,11 ,3 
豊島区／10000m2未満,0,0 ,0 ,0 ,4,13 ,30 ,8 ,4,12 ,30 ,8 
豊島区／10000m2以上,0,0 ,0 ,0 ,13,41 ,332 ,88 ,13,39 ,332 ,88 
豊島区／計,1,100 ,0 ,100 ,32,100 ,376 ,100 ,33,100 ,376 ,100 
北区／50m2未満,0,0 ,0 ,0 ,2,6 ,0 ,0 ,2,6 ,0 ,0 
北区／100m2未満,0,0 ,0 ,0 ,1,3 ,0 ,0 ,1,3 ,0 ,0 
北区／150m2未満,0,0 ,0 ,0 ,1,3 ,0 ,0 ,1,3 ,0 ,0 
北区／200m2未満,0,0 ,0 ,0 ,3,9 ,1 ,0 ,3,9 ,1 ,0 
北区／300m2未満,0,0 ,0 ,0 ,1,3 ,0 ,0 ,1,3 ,0 ,0 
北区／500m2未満,0,0 ,0 ,0 ,1,3 ,0 ,0 ,1,3 ,0 ,0 
北区／1000m2未満,0,0 ,0 ,0 ,2,6 ,2 ,0 ,2,6 ,2 ,0 
北区／2000m2未満,0,0 ,0 ,0 ,1,3 ,1 ,0 ,1,3 ,1 ,0 
北区／5000m2未満,0,0 ,0 ,0 ,3,9 ,8 ,1 ,3,9 ,8 ,1 
北区／10000m2未満,0,0 ,0 ,0 ,3,9 ,22 ,2 ,3,9 ,22 ,2 
北区／10000m2以上,0,0 ,0 ,0 ,14,44 ,862 ,96 ,14,44 ,862 ,96 
北区／計,0,0 ,0 ,0 ,32,100 ,896 ,100 ,32,100 ,896 ,100 
荒川区／50m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
荒川区／100m2未満,0,0 ,0 ,0 ,1,5 ,0 ,0 ,1,5 ,0 ,0 
荒川区／150m2未満,0,0 ,0 ,0 ,1,5 ,0 ,0 ,1,5 ,0 ,0 
荒川区／200m2未満,0,0 ,0 ,0 ,1,5 ,0 ,0 ,1,5 ,0 ,0 
荒川区／300m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
荒川区／500m2未満,0,0 ,0 ,0 ,1,5 ,0 ,0 ,1,5 ,0 ,0 
荒川区／1000m2未満,0,0 ,0 ,0 ,5,25 ,4 ,1 ,5,25 ,4 ,1 
荒川区／2000m2未満,0,0 ,0 ,0 ,1,5 ,1 ,0 ,1,5 ,1 ,0 
荒川区／5000m2未満,0,0 ,0 ,0 ,3,15 ,11 ,2 ,3,15 ,11 ,2 
荒川区／10000m2未満,0,0 ,0 ,0 ,1,5 ,8 ,2 ,1,5 ,8 ,2 
荒川区／10000m2以上,0,0 ,0 ,0 ,6,30 ,468 ,95 ,6,30 ,468 ,95 
荒川区／計,0,0 ,0 ,0 ,20,100 ,494 ,100 ,20,100 ,494 ,100 
板橋区／50m2未満,9,21 ,0 ,1 ,3,9 ,0 ,0 ,12,16 ,0 ,0 
板橋区／100m2未満,3,7 ,0 ,2 ,2,6 ,0 ,0 ,5,6 ,0 ,0 
板橋区／150m2未満,7,17 ,1 ,8 ,1,3 ,0 ,0 ,8,10 ,1 ,0 
板橋区／200m2未満,7,17 ,1 ,11 ,1,3 ,0 ,0 ,8,10 ,1 ,1 
板橋区／300m2未満,7,17 ,2 ,15 ,1,3 ,0 ,0 ,8,10 ,2 ,1 
板橋区／500m2未満,7,17 ,3 ,27 ,2,6 ,1 ,0 ,9,12 ,4 ,1 
板橋区／1000m2未満,1,2 ,1 ,5 ,0,0 ,0 ,0 ,1,1 ,1 ,0 
板橋区／2000m2未満,0,0 ,0 ,0 ,6,17 ,9 ,4 ,6,8 ,9 ,4 
板橋区／5000m2未満,1,2 ,3 ,31 ,4,11 ,12 ,5 ,5,6 ,15 ,6 
板橋区／10000m2未満,0,0 ,0 ,0 ,6,17 ,49 ,19 ,6,8 ,49 ,18 
板橋区／10000m2以上,0,0 ,0 ,0 ,9,26 ,182 ,72 ,9,12 ,182 ,69 
板橋区／計,42,100 ,11 ,100 ,35,100 ,253 ,100 ,77,100 ,264 ,100 
練馬区／50m2未満,44,38 ,1 ,2 ,2,3 ,0 ,0 ,46,25 ,1 ,0 
練馬区／100m2未満,9,8 ,1 ,2 ,6,9 ,0 ,0 ,15,8 ,1 ,0 
練馬区／150m2未満,5,4 ,1 ,2 ,5,8 ,1 ,0 ,10,5 ,1 ,0 
練馬区／200m2未満,8,7 ,1 ,3 ,5,8 ,1 ,0 ,13,7 ,2 ,0 
練馬区／300m2未満,14,12 ,3 ,8 ,8,12 ,2 ,0 ,22,12 ,6 ,1 
練馬区／500m2未満,13,11 ,5 ,12 ,4,6 ,2 ,0 ,17,9 ,7 ,1 
練馬区／1000m2未満,15,13 ,11 ,26 ,8,12 ,6 ,1 ,23,13 ,17 ,3 
練馬区／2000m2未満,5,4 ,8 ,19 ,5,8 ,7 ,1 ,10,5 ,15 ,3 
練馬区／5000m2未満,3,3 ,10 ,26 ,7,11 ,23 ,4 ,10,5 ,33 ,6 
練馬区／10000m2未満,0,0 ,0 ,0 ,4,6 ,34 ,6 ,4,2 ,34 ,6 
練馬区／10000m2以上,0,0 ,0 ,0 ,12,18 ,452 ,86 ,12,7 ,452 ,79 
練馬区／計,116,100 ,41 ,100 ,66,100 ,528 ,100 ,182,100 ,569 ,100 
足立区／50m2未満,7,20 ,0 ,1 ,8,8 ,0 ,0 ,15,11 ,0 ,0 
足立区／100m2未満,2,6 ,0 ,1 ,6,6 ,0 ,0 ,8,6 ,1 ,0 
足立区／150m2未満,0,0 ,0 ,0 ,5,5 ,1 ,0 ,5,4 ,1 ,0 
足立区／200m2未満,3,9 ,0 ,3 ,3,3 ,1 ,0 ,6,5 ,1 ,0 
足立区／300m2未満,3,9 ,1 ,4 ,1,1 ,0 ,0 ,4,3 ,1 ,0 
足立区／500m2未満,10,29 ,4 ,22 ,12,12 ,5 ,1 ,22,17 ,8 ,1 
足立区／1000m2未満,7,20 ,5 ,29 ,14,14 ,11 ,2 ,21,16 ,16 ,2 
足立区／2000m2未満,1,3 ,1 ,8 ,12,12 ,14 ,2 ,13,10 ,16 ,2 
足立区／5000m2未満,2,6 ,5 ,32 ,13,13 ,46 ,7 ,15,11 ,51 ,7 
足立区／10000m2未満,0,0 ,0 ,0 ,8,8 ,58 ,9 ,8,6 ,58 ,8 
足立区／10000m2以上,0,0 ,0 ,0 ,16,16 ,540 ,80 ,16,12 ,540 ,78 
足立区／計,35,100 ,17 ,100 ,98,100 ,675 ,100 ,133,100 ,692 ,100 
葛飾区／50m2未満,4,16 ,0 ,0 ,4,6 ,0 ,0 ,8,9 ,0 ,0 
葛飾区／100m2未満,3,12 ,0 ,3 ,3,5 ,0 ,0 ,6,7 ,0 ,0 
葛飾区／150m2未満,3,12 ,0 ,5 ,2,3 ,0 ,0 ,5,5 ,1 ,0 
葛飾区／200m2未満,2,8 ,0 ,4 ,2,3 ,0 ,0 ,4,4 ,1 ,0 
葛飾区／300m2未満,4,16 ,1 ,11 ,5,8 ,1 ,0 ,9,10 ,2 ,0 
葛飾区／500m2未満,2,8 ,1 ,8 ,2,3 ,1 ,0 ,4,4 ,1 ,0 
葛飾区／1000m2未満,6,24 ,4 ,49 ,9,14 ,6 ,1 ,15,16 ,10 ,2 
葛飾区／2000m2未満,1,4 ,2 ,20 ,8,12 ,11 ,2 ,9,10 ,13 ,3 
葛飾区／5000m2未満,0,0 ,0 ,0 ,10,15 ,36 ,7 ,10,11 ,36 ,7 
葛飾区／10000m2未満,0,0 ,0 ,0 ,7,11 ,51 ,11 ,7,8 ,51 ,10 
葛飾区／10000m2以上,0,0 ,0 ,0 ,14,21 ,377 ,78 ,14,15 ,377 ,77 
葛飾区／計,25,100 ,8 ,100 ,66,100 ,485 ,100 ,91,100 ,493 ,100 
江戸川区／50m2未満,10,20 ,0 ,0 ,2,4 ,0 ,0 ,12,12 ,0 ,0 
