url,categoryTitle,needManualEdit
http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,toilet,0
https://data.bodik.jp/dataset/73861054-d37f-4d84-a7ac-7d1010aae790/resource/79060cab-e0e4-468b-bac6-b82d4610df47/download/131105_public_toilet_20210401.csv,toilet,0
https://www2.wagmap.jp/nakanodatamap/nakanodatamap/opendatafile/map_50/CSV/opendata_550070.csv,toilet,0
https://www.city.kiyose.lg.jp/_res/projects/default_project/_page_/001/001/604/132217_public_toilet.xlsx,toilet,0
https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000015/15465/132284_tourist-toilets_2022.csv,toilet,0
https://www.opendata.metro.tokyo.lg.jp/nishitokyo/132292_public_toilet.xlsx,toilet,0
https://www.city.hino.lg.jp/_res/projects/default_project/_page_/001/026/908/132128_public_toilet.csv,toilet,0
https://www.opendata.metro.tokyo.lg.jp/toyoshima/R4_public_toilet.csv,toilet,0
https://www.city.machida.tokyo.jp/shisei/opendata/chizujoho/koukyoutoire.files/132098_public_toilet.csv,toilet,0
https://www.city.tama.lg.jp/_res/projects/default_project/_page_/001/006/788/132241_public_toilet.csv,toilet,0
https://www.opendata.metro.tokyo.lg.jp/ome/132055_public_toilet.xlsx,toilet,0
https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/sisetu_28.csv,toilet,1
https://www.city.koto.lg.jp/012107/documents/131083_public_toilet.csv,toilet,0
