"市区町村コード","No","都道府県名","市区町村名","避難所名称","住所","URL","備考","最終確認日","経度","緯度","分類"
"131148","1","東京都","中野区","南台小学校","中野区南台4-4-1","","","2024/07/04 0:00:00","139.668317338134","35.6818569175508","震災時の避難所一覧"
"131148","2","東京都","中野区","南中野中学校","中野区南台5-22-17","","","2024/07/04 0:00:00","139.662432364316","35.682568961712","震災時の避難所一覧"
"131148","3","東京都","中野区","東京大学教育学部附属中等教育学校","中野区南台1-15-1","","","2024/07/04 0:00:00","139.673129031599","35.6858390769372","震災時の避難所一覧"
"131148","4","東京都","中野区","南部すこやか福祉センター等","中野区弥生町5-11-26","","","2024/07/04 0:00:00","139.668504510312","35.6881107400327","震災時の避難所一覧"
"131148","5","東京都","中野区","みなみの小学校","中野区弥生町4-27-11","","","2024/07/04 0:00:00","139.669942230372","35.6874225466255","震災時の避難所一覧"
"131148","6","東京都","中野区","中野本郷小学校","中野区弥生町1-25-1","","","2024/07/04 0:00:00","139.679672503569","35.692156494085","震災時の避難所一覧"
"131148","7","東京都","中野区","中野第一小学校","中野区本町3-16-1","","","2024/07/04 0:00:00","139.677385038149","35.6959898063515","震災時の避難所一覧"
"131148","8","東京都","中野区","中野東中学校等複合施設","中野区中央1-41-4","","","2024/07/04 0:00:00","139.683590095563","35.6986346587084","震災時の避難所一覧"
"131148","9","東京都","中野区","塔山小学校","中野区中央1-49-1","","","2024/07/04 0:00:00","139.683745658823","35.7008431095454","震災時の避難所一覧"
"131148","10","東京都","中野区","宝仙学園","中野区中央2-28-3","","","2024/07/04 0:00:00","139.680483889039","35.6986422919838","震災時の避難所一覧"
"131148","11","東京都","中野区","谷戸小学校","中野区中野1-26-1","","","2024/07/04 0:00:00","139.677550984108","35.7021689358925","震災時の避難所一覧"
"131148","12","東京都","中野区","第二中学校","中野区本町5-25-1","","","2024/07/04 0:00:00","139.671354403655","35.6925612017562","震災時の避難所一覧"
"131148","13","東京都","中野区","新渡戸文化学園","中野区本町6-38-1","","","2024/07/04 0:00:00","139.661913338166","35.6964531965925","震災時の避難所一覧"
"131148","14","東京都","中野区","中部すこやか福祉センター","中野区中央3-19-1","","","2024/07/04 0:00:00","139.67420676754","35.7003729524845","震災時の避難所一覧"
"131148","15","東京都","中野区","桃花小学校","中野区中央5-43-1","","","2024/07/04 0:00:00","139.666164115122","35.7004694940316","震災時の避難所一覧"
"131148","16","東京都","中野区","桃園第二小学校","中野区中野6-13-1","","","2024/07/04 0:00:00","139.675889809206","35.7071137533081","震災時の避難所一覧"
"131148","17","東京都","中野区","明治大学付属中野中学校･高等学校","中野区東中野3-3-4","","","2024/07/04 0:00:00","139.679583265779","35.7067550636968","震災時の避難所一覧"
"131148","18","東京都","中野区","大妻中野中学校･高等学校","中野区上高田2-3-7","","","2024/07/04 0:00:00","139.671479474926","35.7097358647454","震災時の避難所一覧"
"131148","19","東京都","中野区","白桜小学校","中野区上高田1-2-28","","","2024/07/04 0:00:00","139.678967907146","35.7098064882118","震災時の避難所一覧"
"131148","20","東京都","中野区","旧上高田小学校","中野区上高田5-35-3","","","2024/07/04 0:00:00","139.674473137518","35.7171087256584","震災時の避難所一覧"
"131148","21","東京都","中野区","第五中学校","中野区上高田4-28-1","","","2024/07/04 0:00:00","139.678415189799","35.7153415312526","震災時の避難所一覧"
"131148","22","東京都","中野区","令和小学校","中野区新井4-19-26","","","2024/07/04 0:00:00","139.668390557529","35.7175254677309","震災時の避難所一覧"
"131148","23","東京都","中野区","中野中学校","中野区中野4-12-3","","","2024/07/04 0:00:00","139.661247170864","35.7095397079046","震災時の避難所一覧"
"131148","24","東京都","中野区","旧沼袋小学校","中野区沼袋3-13-2","","","2024/07/04 0:00:00","139.659560276169","35.7173906764544","震災時の避難所一覧"
"131148","25","東京都","中野区","緑野中学校","中野区丸山1-1-19","","","2024/07/04 0:00:00","139.657294145958","35.7238336683412","震災時の避難所一覧"
"131148","26","東京都","中野区","第七中学校","中野区江古田2-9-11","","","2024/07/04 0:00:00","139.668060211094","35.7247158258565","震災時の避難所一覧"
"131148","27","東京都","中野区","江原小学校","中野区江原町1-39-1","","","2024/07/04 0:00:00","139.673334546908","35.7294066831842","震災時の避難所一覧"
"131148","28","東京都","中野区","江古田小学校","中野区江古田2-13-28","","","2024/07/04 0:00:00","139.666767952497","35.7263551353602","震災時の避難所一覧"
"131148","29","東京都","中野区","平和の森小学校","中野区新井3-29-1","","","2024/07/04 0:00:00","139.659785630912","35.7148932515788","震災時の避難所一覧"
"131148","30","東京都","中野区","中野工科高等学校","中野区野方3-5-5","","","2024/07/04 0:00:00","139.656505160736","35.7167043365817","震災時の避難所一覧"
"131148","31","東京都","中野区","北原小学校","中野区野方6-30-6","","","2024/07/04 0:00:00","139.651571869806","35.7213190122414","震災時の避難所一覧"
"131148","32","東京都","中野区","緑野小学校","中野区丸山1-17-1","","","2024/07/04 0:00:00","139.657358268193","35.7255994522493","震災時の避難所一覧"
"131148","33","東京都","中野区","啓明小学校","中野区大和町1-18-1","","","2024/07/04 0:00:00","139.652394739345","35.7134996259678","震災時の避難所一覧"
"131148","34","東京都","中野区","明和中学校","中野区若宮1-1-18","","","2024/07/04 0:00:00","139.649712869364","35.7161821591753","震災時の避難所一覧"
"131148","35","東京都","中野区","美鳩小学校","中野区大和町4-26-5","","","2024/07/04 0:00:00","139.64504109936","35.7144758427412","震災時の避難所一覧"
"131148","36","東京都","中野区","鷺宮高等学校","中野区若宮3-46-8","","","2024/07/04 0:00:00","139.644274202339","35.7190982184081","震災時の避難所一覧"
"131148","37","東京都","中野区","鷺宮スポーツ・コミュニティプラザ","中野区白鷺3-1-13","","","2024/07/04 0:00:00","139.636442626548","35.7224691937065","震災時の避難所一覧"
"131148","38","東京都","中野区","旧西中野小学校","中野区白鷺3-9-2","","","2024/07/04 0:00:00","139.630647991849","35.7208877685854","震災時の避難所一覧"
"131148","39","東京都","中野区","旧鷺宮小学校","中野区鷺宮3-31-4","","","2024/07/04 0:00:00","139.639327434288","35.7241218129905","震災時の避難所一覧"
"131148","40","東京都","中野区","鷺の杜小学校","中野区鷺宮4-7-3","","","2024/07/04 0:00:00","139.635839392895","35.7241494766494","震災時の避難所一覧"
"131148","41","東京都","中野区","北中野中学校","中野区上鷺宮5-7-1","","","2024/07/04 0:00:00","139.628531022911","35.7283430679371","震災時の避難所一覧"
"131148","42","東京都","中野区","武蔵台小学校","中野区上鷺宮5-1-1","","","2024/07/04 0:00:00","139.629517137934","35.7274405936649","震災時の避難所一覧"
"131148","43","東京都","中野区","上鷺宮小学校","中野区上鷺宮1-24-36","","","2024/07/04 0:00:00","139.635130505312","35.7314435816382","震災時の避難所一覧"
"131148","44","東京都","中野区","武蔵台小学校","中野区上鷺宮5-1-1","","","2021/02/16 0:00:00","139.62951716535","35.7274406150234","震災時の避難所一覧"
"131148","45","東京都","中野区","上鷺宮小学校","中野区上鷺宮1-24-36","","","2021/02/16 0:00:00","139.635130520409","35.7314435950351","震災時の避難所一覧"
