,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,平成31年(2019年),,,平成30年(2018年),,,平成29年(2017年),,,平成28年(2016年),,,平成27年(2015年),,,品種,,,,,,
,,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,,,,,,
合計,,"39,312,245","15,054,365","24,257,880","41,717,661","15,751,422","25,966,239","40,663,990","15,791,781","24,872,209","37,851,778","14,295,663","23,556,115","38,633,755","13,904,903","24,728,852",合計,,,,,,
農水産品,,"423,601","206,303","217,298","404,410","219,628","184,782","346,335","165,668","180,667","303,535","144,191","159,344","339,033","154,781","184,252",農水産品,,,,,,
1,麦,"92,261","13,089","79,172","87,227","14,397","72,830","92,057","10,336","81,721","44,743","10,510","34,233","100,980","12,065","88,915",1,麦,,,,,
2,米,"53,870","38,610","15,260","47,145","32,915","14,230","19,444","11,574","7,870","18,245","11,751","6,494","17,606","12,156","5,450",2,米,,,,,
3,とうもろこし,427,427,-,"1,734","1,734",-,830,815,15,"5,669","1,484","4,185","1,131","1,121",10,3,とうもろこし,,,,,
4,豆類,"21,102","17,175","3,927","19,424","14,654","4,770","14,004","9,249","4,755","8,625","3,025","5,600","8,571","2,781","5,790",4,豆類,,,,,
5,その他雑穀,"2,382","1,897",485,"1,315","1,050",265,"1,360",695,665,755,485,270,899,809,90,5,その他雑穀,,,,,
6,野菜・果物,"142,096","85,529","56,567","138,803","85,112","53,691","123,392","72,622","50,770","131,068","62,986","68,082","111,165","69,880","41,285",6,野菜・果物,,,,,
7,綿花,30,-,30,95,85,10,150,150,-,90,90,-,-,-,-,7,綿花,,,,,
8,その他農産品,"8,596","6,399","2,197","12,921","9,950","2,971","17,734","12,767","4,967","13,393","3,828","9,565","20,195","11,865","8,330",8,その他農産品,,,,,
9,羊毛,21,21,-,126,126,-,22,22,-,73,58,15,208,208,-,9,羊毛,,,,,
10,その他畜産品,"42,537","15,342","27,195","35,043","24,263","10,780","26,412","21,167","5,245","24,631","17,801","6,830","23,196","15,559","7,637",10,その他畜産品,,,,,
11,水産品,"60,279","27,814","32,465","60,577","35,342","25,235","50,930","26,271","24,659","56,243","32,173","24,070","55,082","28,337","26,745",11,水産品,,,,,
林産品,,"109,823","77,669","32,154","117,774","88,608","29,166","78,493","49,783","28,710","74,359","46,497","27,862","82,655","61,974","20,681",林産品,,,,,,
12,原木,"1,082",22,"1,060",137,117,20,40,-,40,110,-,110,281,220,61,12,原木,,,,,
13,製材,"81,542","64,337","17,205","91,777","74,218","17,559","54,875","37,687","17,188","48,903","33,783","15,120","56,492","43,944","12,548",13,製材,,,,,
14,樹脂類,"12,345","7,940","4,405","19,517","10,850","8,667","17,196","8,080","9,116","20,073","10,160","9,913","20,710","14,755","5,955",14,樹脂類,,,,,
15,木材チップ,"6,562",30,"6,532",907,23,884,870,-,870,"1,430",-,"1,430","1,560",-,"1,560",15,木材チップ,,,,,
16,その他林産品,"7,957","5,130","2,827","5,031","3,050","1,981","5,242","3,786","1,456","3,608","2,354","1,254","3,147","2,710",437,16,その他林産品,,,,,
17,薪炭,335,210,125,405,350,55,270,230,40,235,200,35,465,345,120,17,薪炭,,,,,
鉱産品,,"4,964,468","99,655","4,864,813","5,916,806","71,630","5,845,176","5,591,528","58,550","5,532,978","5,068,393","100,809","4,967,584","6,355,255","82,288","6,272,967",鉱産品,,,,,,
18,石炭,"2,560",-,"2,560","12,813",255,"12,558","30,833","13,627","17,206","21,535","5,438","16,097","27,250","1,610","25,640",18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,20,20,-,20,20,-,19,鉄鉱石,,,,,
20,金属鉱,"1,950","1,950",-,"4,084","4,084",-,725,705,20,"4,555","2,280","2,275","7,565","6,000","1,565",20,金属鉱,,,,,
21,砂利・砂,"3,739,294","31,026","3,708,268","4,449,014","48,094","4,400,920","4,289,006","27,525","4,261,481","3,841,861","64,743","3,777,118","5,527,969","6,597","5,521,372",21,砂利・砂,,,,,
22,石材,"832,675","11,373","821,302","1,056,222","3,268","1,052,954","869,639","3,632","866,007","663,738","6,018","657,720","26,592","25,131","1,461",22,石材,,,,,
23,原油,-,-,-,38,38,-,30,30,-,"53,000",-,"53,000","375,040",40,"375,000",23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,"223,511",800,"222,711","361,649","1,100","360,549","343,743","2,150","341,593","291,045","5,255","285,790","332,527","12,160","320,367",25,石灰石,,,,,
26,原塩,"3,800",20,"3,780","3,602",102,"3,500","4,300",70,"4,230","5,395",35,"5,360","4,611",90,"4,521",26,原塩,,,,,
27,非金属鉱物,"160,678","54,486","106,192","29,384","14,689","14,695","53,252","10,811","42,441","187,244","17,020","170,224","53,681","30,640","23,041",27,非金属鉱物,,,,,
金属機械工業品,,"15,685,502","8,282,305","7,403,197","16,079,086","8,516,137","7,562,949","15,453,894","8,413,358","7,040,536","14,252,494","7,647,666","6,604,828","13,377,545","7,096,251","6,281,294",金属機械工業品,,,,,,
28,鉄鋼,"10,985","2,610","8,375","11,731",916,"10,815","12,256",475,"11,781","7,710",535,"7,175","18,848",743,"18,105",28,鉄鋼,,,,,
29,鋼材,"1,137,131","51,925","1,085,206","1,152,430","13,661","1,138,769","1,095,823","14,764","1,081,059","1,053,894","16,755","1,037,139","1,019,825","18,763","1,001,062",29,鋼材,,,,,
30,非鉄金属,"46,439","9,659","36,780","49,554","7,260","42,294","54,473","4,192","50,281","44,304","6,561","37,743","52,030","5,038","46,992",30,非鉄金属,,,,,
31,金属製品,"75,748","41,692","34,056","85,330","54,556","30,774","85,766","49,310","36,456","66,926","41,653","25,273","64,059","40,734","23,325",31,金属製品,,,,,
32,鉄道車両,-,-,-,15,15,-,10,10,-,-,-,-,340,340,-,32,鉄道車両,,,,,
33,完成自動車,"13,746,314","7,780,084","5,966,230","14,019,140","7,994,898","6,024,242","13,306,457","7,820,926","5,485,531","12,224,987","7,071,044","5,153,943","11,356,023","6,530,592","4,825,431",33,完成自動車,,,,,
34,その他輸送用車両,"11,327","9,162","2,165","27,704","15,472","12,232","26,842","13,494","13,348","37,133","15,285","21,848","28,524","5,908","22,616",34,その他輸送用車両,,,,,
35,二輪自動車,359,160,199,846,498,348,"1,679",694,985,913,231,682,416,97,319,35,二輪自動車,,,,,
36,自動車部品,"59,775","23,252","36,523","92,070","29,904","62,166","113,191","30,931","82,260","95,599","33,814","61,785","97,888","29,247","68,641",36,自動車部品,,,,,
37,その他輸送機械,"236,686","87,482","149,204","212,677","92,292","120,385","204,318","78,815","125,503","206,228","80,460","125,768","229,944","99,776","130,168",37,その他輸送機械,,,,,
38,産業機械,"183,393","139,783","43,610","254,690","177,097","77,593","309,763","204,141","105,622","277,794","185,833","91,961","254,423","181,323","73,100",38,産業機械,,,,,
39,電気機械,"60,275","46,256","14,019","60,275","43,068","17,207","84,918","57,807","27,111","74,391","56,933","17,458","110,434","60,433","50,001",39,電気機械,,,,,
40,測量・光学・医療用機械,"43,937","30,370","13,567","28,088","14,791","13,297","17,124","11,177","5,947","24,014","13,567","10,447","7,923","1,760","6,163",40,測量・光学・医療用機械,,,,,
41,事務用機器,"45,170","44,093","1,077","61,729","60,679","1,050","116,709","115,849",860,"114,242","113,732",510,"114,874","114,059",815,41,事務用機器,,,,,
42,その他機械,"27,963","15,777","12,186","22,807","11,030","11,777","24,565","10,773","13,792","24,359","11,263","13,096","21,994","7,438","14,556",42,その他機械,,,,,
化学工業品,,"7,913,773","490,438","7,423,335","8,233,575","521,196","7,712,379","7,790,342","441,029","7,349,313","7,313,340","420,164","6,893,176","7,538,195","428,512","7,109,683",化学工業品,,,,,,
43,陶磁器,114,94,20,673,653,20,923,506,417,73,53,20,129,15,114,43,陶磁器,,,,,
