37,その他輸送機械,-,50,-,-,100,-,-,31,-,31,-,"34,610",-,-,-,"30,740","6,460",-,37,その他輸送機械,,,,,
38,産業機械,"1,282",892,213,116,352,"2,479",120,"2,410",-,"2,410",-,705,-,-,-,-,-,-,38,産業機械,,,,,
39,電気機械,-,-,-,-,-,-,-,"2,006",984,"1,022",-,"5,179",-,-,-,"3,315","2,341",-,39,電気機械,,,,,
40,測量・光学・医療用機械,-,-,-,-,-,-,-,"1,023",621,402,-,"3,014",-,-,-,"2,159","1,315",-,40,測量・光学・医療用機械,,,,,
41,事務用機器,-,-,-,-,-,-,-,794,487,307,-,-,-,-,-,-,-,-,41,事務用機器,,,,,
42,その他機械,-,-,-,-,-,-,-,333,113,220,-,"2,770",-,-,-,"2,770","2,078",-,42,その他機械,,,,,
化学工業品,,"11,241","2,570","1,633",469,"1,573","4,287",-,"5,746",431,"5,315",-,"3,078",109,-,109,"1,999",414,-,化学工業品,,,,,,
43,陶磁器,-,-,-,-,-,-,-,94,-,94,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,"6,302","1,679","1,112",14,276,"1,236",-,-,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,-,-,-,-,19,-,60,-,60,-,109,109,-,109,-,-,-,45,ガラス類,,,,,
46,窯業品,"1,697",481,113,110,831,861,-,"1,905",-,"1,905",-,120,-,-,-,120,120,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,-,-,-,-,-,901,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,249,355,283,272,319,84,-,-,-,-,-,-,-,-,-,-,-,-,49,その他の石油,,,,,
50,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,"2,993",55,125,73,147,186,-,-,-,-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,
52,その他石油製品,-,-,-,-,-,230,-,65,-,65,-,-,-,-,-,-,-,-,52,その他石油製品,,,,,
53,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,コークス,,,,,
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,石炭製品,,,,,
55,化学薬品,-,-,-,-,-,168,-,797,-,797,-,382,-,-,-,-,-,-,55,化学薬品,,,,,
56,化学肥料,-,-,-,-,-,-,-,30,-,30,-,-,-,-,-,-,-,-,56,化学肥料,,,,,
57,その他化学工業品,-,-,-,-,-,601,-,"2,795",431,"2,364",-,"2,467",-,-,-,"1,879",294,-,57,その他化学工業品,,,,,
軽工業品,,"2,592",201,235,149,394,140,-,"62,018",355,"61,663",-,"16,122",-,-,-,"11,602","9,073",-,軽工業品,,,,,,
58,紙・パルプ,-,-,-,-,-,-,-,"1,951",-,"1,951",-,"8,089",-,-,-,"8,089","6,099",-,58,紙・パルプ,,,,,
59,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,79,-,-,-,-,-,-,59,糸及び紡績半製品,,,,,
60,その他繊維工業品,-,-,-,-,-,-,-,270,-,270,-,148,-,-,-,140,72,-,60,その他繊維工業品,,,,,
61,砂糖,-,-,-,-,-,7,-,"2,425",10,"2,415",-,742,-,-,-,742,516,-,61,砂糖,,,,,
62,製造食品,475,77,189,18,160,60,-,"6,104",345,"5,759",-,"4,476",-,-,-,"1,471","1,226",-,62,製造食品,,,,,
63,飲料,"2,117",124,46,131,234,73,-,"4,233",-,"4,233",-,"1,428",-,-,-,-,-,-,63,飲料,,,,,
64,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,水,,,,,
65,たばこ,-,-,-,-,-,-,-,60,-,60,-,-,-,-,-,-,-,-,65,たばこ,,,,,
66,その他食料工業品,-,-,-,-,-,-,-,"46,975",-,"46,975",-,"1,160",-,-,-,"1,160","1,160",-,66,その他食料工業品,,,,,
雑工業品,,"2,825",361,194,141,788,415,-,"3,838",849,"2,989",-,"5,337",-,-,-,"4,157","3,683",-,雑工業品,,,,,,
67,がん具,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,がん具,,,,,
68,衣服・身廻品・はきもの,-,-,-,-,-,-,-,725,504,221,-,"2,977",-,-,-,"2,938","2,861",-,68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,648,330,318,-,240,-,-,-,167,153,-,69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,-,-,-,-,-,-,-,249,15,234,-,"1,217",-,-,-,598,479,-,70,家具装備品,,,,,
71,その他日用品,"2,825",135,194,141,158,43,-,528,-,528,-,191,-,-,-,184,100,-,71,その他日用品,,,,,
72,ゴム製品,-,-,-,-,-,8,-,363,-,363,-,-,-,-,-,-,-,-,72,ゴム製品,,,,,
73,木製品,-,226,-,-,630,364,-,"1,160",-,"1,160",-,532,-,-,-,90,90,-,73,木製品,,,,,
74,その他製造工業品,-,-,-,-,-,-,-,165,-,165,-,180,-,-,-,180,-,-,74,その他製造工業品,,,,,
特殊品,,"19,281","1,194","1,031",231,"1,457","13,836",-,"67,354","1,068","66,286",-,"1,349,308","12,788","12,788",-,"1,178,825","38,577",-,特殊品,,,,,,
75,金属くず,-,-,-,-,1,-,-,464,-,464,-,-,-,-,-,-,-,-,75,金属くず,,,,,
76,再利用資材,-,-,-,-,-,-,-,-,-,-,-,"35,981",-,-,-,"1,300",-,-,76,再利用資材,,,,,
77,動植物性製造飼肥料,817,1,6,70,-,-,-,"15,998",-,"15,998",-,"3,829",-,-,-,-,-,-,77,動植物性製造飼肥料,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,
79,廃土砂,-,-,-,-,-,-,-,"9,150",-,"9,150",-,"91,563","12,788","12,788",-,-,-,-,79,廃土砂,,,,,
80,輸送用容器,"5,449",148,312,134,43,7,-,337,-,337,-,"2,263",-,-,-,"1,300",-,-,80,輸送用容器,,,,,
81,取合せ品,"13,015","1,045",713,27,"1,413","13,829",-,"41,405","1,068","40,337",-,"1,215,672",-,-,-,"1,176,225","38,577",-,81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
