22,石材,400,"67,110","71,880",150,"71,730","50,837",170,"50,667","53,058",245,"52,813","64,410",360,"64,050","70,695","8,875","61,820","55,305",190,"55,115",22,石材
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,65,"17,944","20,143",45,"20,098","10,652",135,"10,517","17,126",50,"17,076","22,416",55,"22,361","16,844",70,"16,774","16,580",60,"16,520",25,石灰石
26,原塩,-,20,40,-,40,60,-,60,"2,500",-,"2,500",40,-,40,40,-,40,-,-,-,26,原塩
27,非金属鉱物,"6,534","7,766","13,501","4,291","9,210","12,335","5,230","7,105","10,933","4,110","6,823","12,482","3,397","9,085","12,609","1,705","10,904","13,901","4,644","9,257",27,非金属鉱物
金属機械工業品,,"724,528","639,576","1,397,201","747,990","649,211","1,249,199","657,006","592,193","1,285,253","693,514","591,739","1,294,967","683,899","611,068","1,295,308","672,274","623,034","1,220,771","631,383","589,388",金属機械工業品,
28,鉄鋼,325,540,"1,060",250,810,290,230,60,405,45,360,800,235,565,410,180,230,320,180,140,28,鉄鋼
29,鋼材,"2,370","89,774","94,397","3,039","91,358","82,130","1,559","80,571","123,259","30,002","93,257","80,605","2,583","78,022","99,235","3,120","96,115","91,338","2,323","89,015",29,鋼材
30,非鉄金属,465,"2,560","4,650",505,"4,145","3,595",180,"3,415","8,950","5,000","3,950","3,270",120,"3,150","4,315",445,"3,870","2,665",110,"2,555",30,非鉄金属
31,金属製品,"3,259","1,546","5,166","3,614","1,552","5,065","3,377","1,688","17,126","4,367","12,759","4,595","2,953","1,642","5,366","2,872","2,494","4,355","2,967","1,388",31,金属製品
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,"682,251","518,057","1,232,861","708,556","524,305","1,106,796","620,577","486,219","1,067,867","611,499","456,368","1,155,179","648,949","506,230","1,126,936","635,097","491,839","1,066,061","588,784","477,277",33,完成自動車
34,その他輸送用車両,"1,032",10,702,690,12,955,919,36,"1,122","1,058",64,814,804,10,210,200,10,214,212,2,34,その他輸送用車両
35,二輪自動車,8,4,41,20,21,41,18,23,40,20,20,15,6,9,34,16,18,23,9,14,35,二輪自動車
36,自動車部品,"2,113","3,010","5,430","2,130","3,300","4,695","2,040","2,655","5,112","1,805","3,307","3,494","1,410","2,084","5,630","1,710","3,920","3,751","1,640","2,111",36,自動車部品
37,その他輸送機械,"11,021","14,430","25,042","8,470","16,572","18,230","6,950","11,280","21,930","6,050","15,880","19,920","5,580","14,340","23,570","7,020","16,550","16,282","7,260","9,022",37,その他輸送機械
38,産業機械,"11,635","4,788","12,376","9,544","2,832","13,847","10,690","3,157","16,236","13,417","2,819","13,377","11,042","2,335","13,422","10,380","3,042","13,370","11,195","2,175",38,産業機械
39,電気機械,"3,575","1,958","6,420","5,185","1,235","5,394","4,127","1,267","7,993","7,142",851,"4,028","3,705",323,"6,747","4,871","1,876","6,960","4,526","2,434",39,電気機械
40,測量・光学・医療用機械,"1,838","1,937","3,969","2,006","1,963","3,773","2,791",982,"3,762","2,895",867,"3,673","2,078","1,595","3,960","2,265","1,695","4,086","2,102","1,984",40,測量・光学・医療用機械
41,事務用機器,"2,917",65,"2,913","2,823",90,"2,523","2,433",90,"8,789","8,709",80,"3,954","3,889",65,"2,963","2,853",110,"9,042","8,937",105,41,事務用機器
42,その他機械,"1,719",897,"2,174","1,158","1,016","1,865","1,115",750,"2,662","1,505","1,157","1,243",545,698,"2,510","1,245","1,265","2,304","1,138","1,166",42,その他機械
化学工業品,,"35,450","587,036","706,938","51,754","655,184","589,896","38,517","551,379","639,390","42,636","596,754","629,861","38,651","591,210","681,582","42,324","639,258","689,043","37,325","651,718",化学工業品,
43,陶磁器,-,-,-,-,-,-,-,-,20,-,20,-,-,-,-,-,-,15,15,-,43,陶磁器
44,セメント,"2,405","194,229","217,836","2,146","215,690","138,248","2,536","135,712","193,282","3,054","190,228","214,243","2,976","211,267","224,964","3,521","221,443","193,336","3,581","189,755",44,セメント
45,ガラス類,"1,200",45,945,935,10,575,555,20,"1,165","1,165",-,745,729,16,"1,121","1,111",10,"1,025","1,005",20,45,ガラス類
46,窯業品,"2,763","6,450","7,693","4,826","2,867","8,474","4,015","4,459","7,212","2,869","4,343","8,244","2,525","5,719","9,149","2,617","6,532","7,074","1,881","5,193",46,窯業品
47,重油,"13,737","14,857","46,841","22,623","24,218","39,711","19,328","20,383","43,087","20,861","22,226","37,618","18,004","19,614","42,418","20,234","22,184","37,135","17,475","19,660",47,重油
48,揮発油,81,-,155,155,-,34,34,-,95,95,-,90,90,-,66,66,-,42,42,-,48,揮発油
49,その他の石油,"1,460","335,049","377,127","1,661","375,466","375,062","1,627","373,435","365,297","1,741","363,556","340,002","1,558","338,444","365,699","1,816","363,883","403,929","1,727","402,202",49,その他の石油
50,LNG/液化天然ガス,-,-,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス
51,LPG/液化石油ガス,485,-,594,589,5,438,438,-,358,353,5,437,437,-,502,502,-,726,726,-,51,LPG/液化石油ガス
52,その他石油製品,310,"18,720","15,035",248,"14,787","5,289",350,"4,939","7,334","1,475","5,859","5,260","1,418","3,842","9,630",445,"9,185","20,990",775,"20,215",52,その他石油製品
53,コークス,"1,425","3,627","13,441","6,322","7,119","2,639",-,"2,639","2,342",842,"1,500",-,-,-,"4,401","1,400","3,001","7,495",-,"7,495",53,コークス
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,石炭製品
55,化学薬品,"3,492","4,527","8,034","3,937","4,097","6,458","3,290","3,168","8,514","3,687","4,827","9,907","3,662","6,245","8,296","3,788","4,508","8,008","3,636","4,372",55,化学薬品
56,化学肥料,395,405,750,365,385,410,205,205,555,240,315,320,220,100,395,190,205,370,165,205,56,化学肥料
57,その他化学工業品,"7,697","9,127","18,482","7,947","10,535","12,558","6,139","6,419","10,129","6,254","3,875","12,995","7,032","5,963","14,941","6,634","8,307","8,898","6,297","2,601",57,その他化学工業品
軽工業品,,"72,113","146,238","224,846","72,842","152,004","191,793","68,170","123,623","166,448","53,784","112,664","193,763","64,391","129,372","181,992","54,274","127,718","167,351","54,675","112,676",軽工業品,
58,紙・パルプ,"19,922","104,302","119,980","13,703","106,277","109,793","21,055","88,738","91,193","11,178","80,015","97,192","11,760","85,432","92,426","4,503","87,923","83,561","4,445","79,116",58,紙・パルプ
59,糸及び紡績半製品,-,-,15,15,-,-,-,-,75,75,-,-,-,-,-,-,-,15,15,-,59,糸及び紡績半製品
60,その他繊維工業品,255,-,665,665,-,355,355,-,50,50,-,30,20,10,225,225,-,277,187,90,60,その他繊維工業品
61,砂糖,"1,036","5,770","9,243","1,011","8,232","5,762","1,280","4,482","7,525",825,"6,700","6,679",955,"5,724","5,705",955,"4,750","7,077","1,292","5,785",61,砂糖
62,製造食品,"14,962","9,492","29,419","19,615","9,804","22,795","14,145","8,650","21,257","13,645","7,612","24,612","15,301","9,311","26,401","15,746","10,655","22,363","16,223","6,140",62,製造食品
63,飲料,"25,336","11,989","39,073","27,537","11,536","31,711","22,278","9,433","22,140","16,798","5,342","37,408","23,758","13,650","34,071","23,423","10,648","28,552","22,597","5,955",63,飲料
64,水,"5,227","1,750","5,511","3,686","1,825","5,477","3,697","1,780","7,028","5,013","2,015","7,412","5,307","2,105","4,722","3,212","1,510","6,856","5,646","1,210",64,水
65,たばこ,755,620,"1,580",870,710,685,535,150,"1,255",780,475,"1,350",640,710,"1,575",715,860,750,720,30,65,たばこ
66,その他食料工業品,"4,620","12,315","19,360","5,740","13,620","15,215","4,825","10,390","15,925","5,420","10,505","19,080","6,650","12,430","16,867","5,495","11,372","17,900","3,550","14,350",66,その他食料工業品
雑工業品,,"31,720","8,267","43,770","33,850","9,920","37,879","29,431","8,448","40,760","32,476","8,284","42,501","32,434","10,067","38,942","30,974","7,968","36,959","29,929","7,030",雑工業品,
67,がん具,5,-,10,10,-,5,5,-,5,5,-,50,15,35,55,55,-,25,25,-,67,がん具
68,衣服・身廻品・はきもの,258,230,481,141,340,"1,388","1,323",65,662,557,105,798,604,194,646,646,-,394,394,-,68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,66,-,264,64,200,272,195,77,66,56,10,542,490,52,25,5,20,155,15,140,69,文房具・運動娯楽用品・楽器
70,家具装備品,"1,400",580,"2,604","1,964",640,"1,650","1,115",535,"2,835","2,325",510,"2,406","1,841",565,"2,673","2,102",571,"1,530","1,265",265,70,家具装備品
71,その他日用品,"20,629","2,553","24,343","22,101","2,242","21,692","18,851","2,841","22,193","20,205","1,988","23,881","20,900","2,981","21,566","19,131","2,435","22,733","20,364","2,369",71,その他日用品
72,ゴム製品,"1,030","1,379","2,696","1,228","1,468","2,115","1,075","1,040","2,040","1,315",725,"2,791","1,241","1,550","2,210","1,125","1,085","1,451","1,165",286,72,ゴム製品
73,木製品,"2,337",10,"2,102","2,082",20,"1,947","1,877",70,"2,194","2,163",31,"1,648","1,588",60,"1,757","1,595",162,"1,601","1,421",180,73,木製品
74,その他製造工業品,"5,995","3,515","11,270","6,260","5,010","8,810","4,990","3,820","10,765","5,850","4,915","10,385","5,755","4,630","10,010","6,315","3,695","9,070","5,280","3,790",74,その他製造工業品
特殊品,,"426,581","234,918","695,836","462,744","233,092","567,657","349,257","218,400","560,205","363,705","196,500","607,809","412,229","195,580","615,086","424,506","190,580","646,985","442,704","204,281",特殊品,
75,金属くず,862,"1,141","2,505","1,046","1,459","2,886","1,869","1,017","2,823","1,576","1,247","3,260","1,687","1,573","3,583","2,373","1,210","3,036","2,018","1,018",75,金属くず
76,再利用資材,"21,298","2,106","28,970","26,626","2,344","13,290","11,539","1,751","16,532","14,599","1,933","14,917","13,054","1,863","27,732","25,669","2,063","29,887","28,095","1,792",76,再利用資材
77,動植物性製造飼肥料,"3,379",390,"4,953","4,673",280,"8,769","8,274",495,"5,598","5,143",455,"6,728","6,293",435,"6,714","6,224",490,"6,862","6,502",360,77,動植物性製造飼肥料
78,廃棄物,230,589,828,315,513,359,250,109,"1,375",140,"1,235","1,058",315,743,"1,423",550,873,754,195,559,78,廃棄物
79,廃土砂,"109,418",5,"108,215","108,215",-,"81,280","70,876","10,404","103,925","103,923",2,"133,574","133,568",6,"135,744","135,743",1,"169,650","169,650",-,79,廃土砂
80,輸送用容器,"6,582","22,769","33,061","7,862","25,199","24,444","6,401","18,043","23,023","6,492","16,531","18,605","5,893","12,712","24,454","6,047","18,407","22,956","6,029","16,927",80,輸送用容器
81,取合せ品,"284,812","207,918","517,304","314,007","203,297","436,629","250,048","186,581","406,929","231,832","175,097","429,667","251,419","178,248","415,436","247,900","167,536","413,840","230,215","183,625",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
