5-(1)　内航タンカー取扱貨物の仕出港別・月別表,,,,,,,,,,,,,,
,,,,,,,,,,,,,,（単位：トン）
,仕出港,合計,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
,,,,,,,,,,,,,,
,合計,"334,180","24,887","20,173","29,346","19,013","20,292","33,557","38,985","25,292","28,045","23,421","31,314","39,855"
,横浜,"106,572","3,132","2,850","4,915","1,750","4,485","15,168","18,763","9,280","10,779","3,840","12,194","19,416"
,川崎,"28,260","4,437","3,163","2,629","1,895","1,990","1,477",580,812,849,"3,283","1,068","6,077"
,千葉,"199,348","17,318","14,160","21,802","15,368","13,817","16,912","19,642","15,200","16,417","16,298","18,052","14,362"
