,(単位：トン）,,,,,
航路別,中央防波堤内側ばら物ふ頭,,,民間,,
,計,輸出,輸入,計,輸出,輸入
合計,"205,612",-,"205,612","2,720,358","486,752","2,233,606"
定期航路計,-,-,-,"2,669,358","486,752","2,182,606"
世界一周,-,-,-,-,-,-
北米西岸(メキシコ含む),-,-,-,-,-,-
北米東岸(カリビア海含む),-,-,-,-,-,-
北欧・地中海,-,-,-,-,-,-
南米西岸,-,-,-,-,-,-
南米東岸,-,-,-,-,-,-
南米東岸･南ア経由,-,-,-,-,-,-
アフリカ,-,-,-,-,-,-
オセアニア,-,-,-,"14,844",-,"14,844"
印パ･ペルシャ･ベンガル,-,-,-,-,-,-
東南アジア,-,-,-,"905,699","108,179","797,520"
台湾,-,-,-,-,-,-
韓国,-,-,-,-,-,-
中国(香港含む),-,-,-,"1,748,815","378,573","1,370,242"
ナホトカ,-,-,-,-,-,-
不定期航路,"205,612",-,"205,612","51,000",-,"51,000"
（注）オセアニアはオーストラリア・ニュージーランド・南太平洋諸島,,,,,,
