,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,平成31年(2019年),,,平成30年(2018年),,,平成29年(2017年),,,平成28年(2016年),,,平成27年(2015年),,,品種,,,,,,
,,計,出貨,入貨,計,出貨,入貨,計,出貨,入貨,計,出貨,入貨,計,出貨,入貨,,,,,,,
合計,,"87,806,264","27,788,922","60,017,342","91,543,456","29,040,080","62,503,376","90,780,146","29,300,368","61,479,778","85,954,195","27,664,131","58,290,064","85,332,872","26,838,023","58,494,849",合計,,,,,,
農水産品,,"5,635,093","465,032","5,170,061","5,899,529","537,162","5,362,367","5,740,705","536,772","5,203,933","5,358,297","473,855","4,884,442","4,984,372","461,820","4,522,552",農水産品,,,,,,
1,麦,"306,161","13,093","293,068","357,174","14,415","342,759","351,874","10,381","341,493","423,314","10,513","412,801","325,716","12,065","313,651",1,麦,,,,,
2,米,"77,869","42,979","34,890","71,093","36,060","35,033","45,231","14,701","30,530","37,492","14,632","22,860","25,684","13,861","11,823",2,米,,,,,
3,とうもろこし,"10,565",457,"10,108","8,898","1,854","7,044","6,035",852,"5,183","12,017","1,499","10,518","7,301","1,121","6,180",3,とうもろこし,,,,,
4,豆類,"155,904","17,530","138,374","168,727","14,996","153,731","138,918","9,440","129,478","120,468","8,813","111,655","118,314","4,340","113,974",4,豆類,,,,,
5,その他雑穀,"8,429","1,897","6,532","8,648","1,069","7,579","4,701",799,"3,902","2,165",528,"1,637","2,713",869,"1,844",5,その他雑穀,,,,,
6,野菜・果物,"1,927,383","127,823","1,799,560","2,064,169","119,709","1,944,460","1,961,740","102,860","1,858,880","1,760,777","99,005","1,661,772","1,739,983","106,143","1,633,840",6,野菜・果物,,,,,
7,綿花,525,201,324,476,85,391,666,162,504,605,110,495,475,22,453,7,綿花,,,,,
8,その他農産品,"265,954","16,789","249,165","254,550","18,249","236,301","262,451","22,034","240,417","220,597","13,127","207,470","247,654","21,188","226,466",8,その他農産品,,,,,
9,羊毛,506,21,485,959,126,833,714,22,692,978,69,909,861,208,653,9,羊毛,,,,,
10,その他畜産品,"1,738,532","50,889","1,687,643","1,740,884","59,454","1,681,430","1,682,099","59,059","1,623,040","1,581,779","54,053","1,527,726","1,315,627","51,321","1,264,306",10,その他畜産品,,,,,
11,水産品,"1,143,265","193,353","949,912","1,223,951","271,145","952,806","1,286,276","316,462","969,814","1,198,105","271,506","926,599","1,200,044","250,682","949,362",11,水産品,,,,,
林産品,,"1,148,024","96,629","1,051,395","1,260,547","112,618","1,147,929","1,293,280","75,937","1,217,343","1,247,031","86,444","1,160,587","1,191,278","81,062","1,110,216",林産品,,,,,,
12,原木,"6,562","2,660","3,902","6,594","2,987","3,607","4,742","2,342","2,400","4,546","3,255","1,291","4,978","3,240","1,738",12,原木,,,,,
13,製材,"983,920","80,092","903,828","1,084,870","94,647","990,223","1,114,580","59,776","1,054,804","1,069,755","63,791","1,005,964","1,030,527","57,239","973,288",13,製材,,,,,
14,樹脂類,"85,900","8,255","77,645","98,452","11,197","87,255","102,858","9,411","93,447","105,452","16,258","89,194","93,236","17,106","76,130",14,樹脂類,,,,,
15,木材チップ,"12,476",174,"12,302","14,222",146,"14,076","5,026",229,"4,797","3,663",196,"3,467","3,171",191,"2,980",15,木材チップ,,,,,
16,その他林産品,"9,355","5,183","4,172","5,895","3,130","2,765","9,921","3,792","6,129","9,617","2,444","7,173","8,688","2,725","5,963",16,その他林産品,,,,,
17,薪炭,"49,811",265,"49,546","50,514",511,"50,003","56,153",387,"55,766","53,998",500,"53,498","50,678",561,"50,117",17,薪炭,,,,,
鉱産品,,"5,471,720","123,373","5,348,347","6,383,573","90,178","6,293,395","6,066,046","76,718","5,989,328","5,507,608","114,570","5,393,038","6,808,624","94,753","6,713,871",鉱産品,,,,,,
18,石炭,"158,276",262,"158,014","129,533",256,"129,277","163,146","13,706","149,440","105,560","5,438","100,122","185,898","1,652","184,246",18,石炭,,,,,
19,鉄鉱石,721,-,721,259,31,228,294,21,273,"1,460",20,"1,440","1,673",23,"1,650",19,鉄鉱石,,,,,
20,金属鉱,"6,841","1,954","4,887","13,848","4,090","9,758","6,440",775,"5,665","14,114","2,281","11,833","18,909","6,000","12,909",20,金属鉱,,,,,
21,砂利・砂,"3,759,666","31,443","3,728,223","4,475,085","49,017","4,426,068","4,309,876","28,318","4,281,558","3,858,634","64,904","3,793,730","5,533,937","7,333","5,526,604",21,砂利・砂,,,,,
22,石材,"934,780","17,455","917,325","1,154,396","6,481","1,147,915","974,643","4,991","969,652","777,818","6,997","770,821","144,069","25,611","118,458",22,石材,,,,,
23,原油,"2,266",-,"2,266","1,958",38,"1,920","2,280",30,"2,250","55,146",46,"55,100","377,361",82,"377,279",23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,57,-,57,-,-,-,285,-,285,24,りん鉱石,,,,,
25,石灰石,"224,568",801,"223,767","364,528","1,100","363,428","344,597","2,150","342,447","292,341","5,255","287,086","332,827","12,160","320,667",25,石灰石,,,,,
26,原塩,"16,213",70,"16,143","14,081",135,"13,946","10,939",125,"10,814","11,098",255,"10,843","12,037",390,"11,647",26,原塩,,,,,
27,非金属鉱物,"368,389","71,388","297,001","229,885","29,030","200,855","253,774","26,602","227,172","391,437","29,374","362,063","201,628","41,502","160,126",27,非金属鉱物,,,,,
金属機械工業品,,"29,400,657","13,553,802","15,846,855","30,156,781","14,030,298","16,126,483","28,685,478","13,640,218","15,045,260","26,889,948","12,581,168","14,308,780","25,975,177","11,906,798","14,068,379",金属機械工業品,,,,,,
28,鉄鋼,"91,463","46,031","45,432","107,266","50,369","56,897","93,849","30,988","62,861","61,497","15,859","45,638","87,436","25,804","61,632",28,鉄鋼,,,,,
29,鋼材,"1,534,215","291,492","1,242,723","1,563,134","299,367","1,263,767","1,496,332","292,002","1,204,330","1,431,616","278,117","1,153,499","1,394,954","281,173","1,113,781",29,鋼材,,,,,
30,非鉄金属,"304,634","107,176","197,458","298,972","101,146","197,826","327,696","118,646","209,050","310,432","128,176","182,256","309,569","118,709","190,860",30,非鉄金属,,,,,
31,金属製品,"1,830,276","349,923","1,480,353","1,878,730","397,378","1,481,352","1,678,804","338,942","1,339,862","1,556,947","296,819","1,260,128","1,640,615","335,388","1,305,227",31,金属製品,,,,,
32,鉄道車両,"4,530",725,"3,805","4,324","1,370","2,954","3,779","1,603","2,176","3,716","2,299","1,417","2,372",885,"1,487",32,鉄道車両,,,,,
33,完成自動車,"13,885,383","7,894,530","5,990,853","14,151,554","8,099,541","6,052,013","13,414,844","7,904,168","5,510,676","12,334,920","7,161,266","5,173,654","11,450,479","6,605,350","4,845,129",33,完成自動車,,,,,
34,その他輸送用車両,"114,695","11,853","102,842","135,672","18,262","117,410","112,586","16,617","95,969","111,519","17,513","94,006","87,747","7,615","80,132",34,その他輸送用車両,,,,,
35,二輪自動車,"78,961","24,569","54,392","63,419","7,833","55,586","56,212","9,520","46,692","44,380","5,325","39,055","62,246","7,159","55,087",35,二輪自動車,,,,,
36,自動車部品,"2,452,282","1,605,810","846,472","2,651,174","1,640,199","1,010,975","2,348,864","1,510,412","838,452","2,341,502","1,550,882","790,620","1,995,940","1,312,118","683,822",36,自動車部品,,,,,
37,その他輸送機械,"643,810","155,502","488,308","606,300","136,215","470,085","594,758","124,235","470,523","571,582","129,981","441,601","609,201","151,327","457,874",37,その他輸送機械,,,,,
38,産業機械,"3,497,069","1,952,674","1,544,395","3,764,129","2,130,101","1,634,028","3,689,844","2,134,873","1,554,971","3,334,401","1,890,726","1,443,675","3,457,242","1,982,909","1,474,333",38,産業機械,,,,,
39,電気機械,"4,025,406","747,927","3,277,479","4,016,224","786,866","3,229,358","3,963,449","785,855","3,177,594","3,898,792","734,433","3,164,359","4,006,263","718,176","3,288,087",39,電気機械,,,,,
