"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2015-08-19 16:50:33","フジテレビ（敷地内）横指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/20.html","芝浦港南地区","","台場二丁目4番8号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/20-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/20-02.png","","","","","","","","35.627544","139.775280",""
"2023-04-14 12:00:27","田町駅西口（1階）　指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/08.html","芝地区","","芝五丁目33番先","","開設時間：５：00～25：00","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230414-03.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230414-04.png","","","","","","","","35.646596","139.747028",""
"2015-08-19 16:53:01","シンボルプロムナード公園内デッキ上指定喫煙場所（1）","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/21.html","芝浦港南地区","","台場一丁目8番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/21-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/21-02.png","","","","","","","","35.626572","139.772094",""
"2015-08-19 16:54:38","シンボルプロムナード公園内デッキ上指定喫煙場所（2）","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/22.html","芝浦港南地区","","台場二丁目5番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/22-01.png","","","","","","","","","","35.626053","139.772421",""
"2015-09-29 10:55:30","芝浦1丁目リバーサイド　指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/24.html","芝浦港南地区","","芝浦一丁目16番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/shibaura1-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/shibaura1-02.png","","","","","","","","35.645131","139.751842",""
"2023-09-12 14:40:17","都立芝公園内　指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/25.html","芝地区","","芝公園一丁目4番","","","","開設時間：5時00分～25時00分","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-03.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230912-04.png","","","","","","","","35.659028","139.750859",""
"2020-06-03 15:43:48","ミカワヤビル1階　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/27.html","赤坂地区","","赤坂二丁目10番14号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/27-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/27-02.png","","","","","","","","35.670353","139.741512",""
"2020-06-03 15:44:02","シーバンスS館　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/28.html","芝浦港南地区","","芝浦一丁目2番3号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/28-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/28-02.png","","","","","","","","35.649333","139.756154",""
"2020-06-03 15:44:22","神谷町アネックス1F　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/29.html","芝地区","","虎ノ門五丁目3番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/kamiya-01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/kamiya-02.jpg","","","","","","","","35.663045","139.744425",""
"2015-12-24 10:59:39","表参道交差点　指定喫煙場所（1）","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/30.html","赤坂地区","","北青山三丁目5番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/30-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/30-02.png","","","","","","","","35.665462","139.712268",""
"2015-12-24 10:54:29","表参道交差点　指定喫煙場所（2）","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/31.html","赤坂地区","","北青山三丁目6番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/31-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/31-02.png","","","","","","","","35.665233","139.712002",""
"2023-01-13 10:05:41","一の橋公園内指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/33.html","麻布地区","","東麻布三丁目9番","","開設時間　5：00～25：00まで","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230113-05.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/230113-06.png","","","","","","","","35.655918","139.737531",""
"2020-06-03 15:45:21","芝浦中央公園A面指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/35.html","芝浦港南地区","","港南一丁目2番28号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/shibaura01.png","","","","","","","","","","35.633694","139.742404",""
"2020-06-03 15:45:40","六本木ヒルズ　ヒルサイド2F TOHOシネマズ入口右側指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/37.html","麻布地区","","六本木六丁目10番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hills02.png","","","","","","","","","","35.659870","139.729815",""
"2020-06-03 15:45:53","六本木ヒルズ　イーストコート(六本木けやき坂通り)指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/38.html","麻布地区","","六本木六丁目12番4号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/hills03.png","","","","","","","","","","35.658775","139.730941",""
"2016-12-07 16:09:42","赤坂見附駅前指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/39.html","赤坂地区","","赤坂三丁目2番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/akasaka01.png","","","","","","","","","","35.676569","139.737086",""
"2020-01-21 14:46:07","白金高輪駅3番出口前指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/40.html","高輪地区","","白金一丁目28番8号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/200121_08.png","","","","","","","","","","35.643640","139.734116",""
"2017-04-14 16:37:41","センチュリー三田ビル１階　指定喫煙場所（ファミリーマート泉岳寺北店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/41.html","芝地区","","三田三丁目11番34号","","","","利用時間：7時00分～23時00分（日曜日・祝日を除く）","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/41-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/41-02.png","","","","","","","","35.641804","139.741862",""
"2017-04-18 09:12:11","六本木インターナショナルビル1階　指定喫煙場所（セブンイレブン港区乃木坂駅南店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/43.html","麻布地区","","六本木七丁目3番12号","","","","利用時間：7時00分～19時00分","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/43-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/43-02_1.png","","","","","","","","35.665965","139.728475",""
"2019-05-29 13:47:54","NBF品川タワー2階　指定喫煙場所（ファミリーマート品川グランパサージュ店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/44.html","芝浦港南地区","","港南二丁目16番5号","","","","利用時間：7時00分～21時00分","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/44-01.jpg","","","","","","","","","","35.625937","139.740812",""
"2017-08-16 11:59:19","表参道A1出口前　指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/51.html","赤坂地区","","北青山三丁目6番先","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/omotesandou-a1.png","","","","","","","","","","35.665986","139.710470",""
"2017-08-16 11:58:59","こうなん星の公園　指定喫煙場所","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/52.html","芝浦港南地区","","港南一丁目9番24号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/kounanhoshi.png","","","","","","","","","","35.629700","139.742574",""
"2017-08-16 11:58:44","ファミリーマート元麻布店　指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/53.html","麻布地区","","元麻布二丁目2番12号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/motoazabu01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/motoazabu02.png","","","","","","","","35.654436","139.726274",""
"2023-04-18 10:20:10","PASONA SQUARE指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/58.html","赤坂地区","","南青山三丁目1番30号　PASONA SQUARE1階","","8時00分～20時00分（土曜日・日曜日・祝日・お盆・年末年始等は除く）","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/58-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/58-02.png","","","","","","","","35.667813","139.715684",""
"2018-03-26 08:47:12","KDX南青山ビル1階指定喫煙場所(セブンイレブン南青山5丁目店内)","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/59.html","赤坂地区","","港区南青山五丁目13番3号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180323kdx-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180323kdx-02.png","","","","","","","","35.661191","139.713931",""
"2018-03-26 08:51:35","ファースト岡田ビル1階指定喫煙場所（セブンイレブン三田駅北店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/60.html","芝地区","","港区芝四丁目3番5号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180323-first01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180323-first02.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180323-first03.png","","","","","","35.649021","139.750182",""
"2018-06-05 13:46:39","芝浦SECビル1階指定喫煙場所（ファミリーマート田町東口店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/61.html","芝浦港南地区","","港区芝四丁目3番5号","","","","","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/sec-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/sec-02.png","","","","35.643075","139.749265",""
"2018-06-05 13:27:33","セブンイレブン新橋駅前店内指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/63.html","芝地区","","港区新橋一丁目13番7号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/shinbashieki7-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/shinbashieki7-02.png","","","","","","","","35.667732","139.758132",""
"2018-06-05 13:29:02","イケダヤ品川ビル1階指定喫煙場所（セブンイレブン港区港南2丁目店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/64.html","芝浦港南地区","","港区港南二丁目2番27号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/ikedaya-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/ikedaya-02.png","","","","","","","","35.625492","139.745194",""
"2018-06-05 13:32:38","ステップ六本木1階指定喫煙場所（ファミリーマート六本木六丁目店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/65.html","麻布地区","","港区六本木六丁目8番10号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/step-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/step-02.png","","","","","","","","35.661244","139.732752",""
"2018-06-05 13:38:02","汐留ビルディング1階指定喫煙場所（セブンイレブン汐留ビルディング店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/66.html","芝地区","","港区海岸一丁目2番20号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/siodomebiru-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/siodomebiru-02.png","","","","","","","","35.657247","139.759569",""
"2018-06-05 13:37:37","台場フロンティアビル2階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/67.html","芝浦港南地区","","港区台場二丁目3番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/frontia-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/frontia-02.png","","","","","","","","35.628608","139.777603",""
"2018-06-05 13:46:52","デックス東京ビーチ1階指定喫煙場所（ファミリーマートお台場東京ビーチ店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/68.html","芝浦港南地区","","港区台場一丁目6番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/dex-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/dex-02.png","","","","","","","","35.628970","139.776453",""
"2018-07-06 15:57:52","六本木ファーストビル1階指定喫煙場所","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/69.html","麻布地区","","港区六本木一丁目9番9号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-01-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-01-02.png","","","","","","","","35.663237","139.741008",""
"2018-10-12 10:39:17","No.R浜松町1階指定喫煙場所（セブンイレブン浜松町1丁目北店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/70.html","芝浦港南地区","","港区浜松町一丁目2番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-02-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-02-02.png","","","","","","","","35.660106","139.755971",""
"2018-07-06 16:44:26","TOKYU REIT虎ノ門ビル1階指定喫煙場所（セブンイレブン神谷町駅東店）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/71.html","麻布地区","","港区虎ノ門三丁目17番1号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-03-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-03-02.png","","","","","","","","35.663863","139.746357",""
"2018-07-06 16:10:28","フォーシーズ溜池山王ビル2階指定喫煙場所（ファミリーマート溜池山王駅南店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/72.html","赤坂地区","","港区赤坂2丁目10番11号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-04-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/180706-04-02.png","","","","","","","","35.670065","139.741517",""
"2018-08-14 13:38:02","お台場海浜公園内指定喫煙場所(1)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/73.html","芝浦港南地区","","台場一丁目４番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba01-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba01-02.png","","","","","","","","35.635076","139.774851",""
"2018-08-14 11:30:18","お台場海浜公園内指定喫煙場所(2)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/74.html","芝浦港南地区","","台場一丁目４番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba02-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba02-02.png","","","","","","","","35.631422","139.777765",""
"2018-08-14 13:38:56","お台場海浜公園内指定喫煙場所(3)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/75.html","芝浦港南地区","","台場一丁目４番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba03-01.png","","","","","","","","","","35.629841","139.775525",""
"2018-08-14 13:39:56","お台場海浜公園内指定喫煙場所(4)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/76.html","芝浦港南地区","","台場一丁目４番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba04-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba04-02.png","","","","","","","","35.629328","139.774200",""
"2018-08-14 13:40:34","お台場海浜公園内指定喫煙場所(5)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/77.html","芝浦港南地区","","台場一丁目４番","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba05-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/odaiba05-02.png","","","","","","","","35.626455","139.769715",""
"2018-08-14 13:41:04","竹芝客船ターミナル指定喫煙場所(1)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/78.html","芝地区","","港区海岸一丁目12番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/takeshiba01.png","","","","","","","","","","35.654166","139.762262",""
"2018-08-14 13:41:50","竹芝客船ターミナル指定喫煙場所(2)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/79.html","芝地区","","港区海岸一丁目12番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/takeshiba02.png","","","","","","","","","","35.654218","139.762606",""
"2018-08-08 15:23:09","竹芝客船ターミナル指定喫煙場所(3)","009015004000","指定喫煙場所","指定喫煙場所（屋外）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/80.html","芝地区","","港区海岸一丁目12番2号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/takeshiba03.png","","","","","","","","","","35.654712","139.763270",""
"2018-10-12 10:42:41","芝1丁目ビル階指定喫煙場所（セブンイレブン港区芝1丁目店内）","009015005000","指定喫煙場所","指定喫煙場所（屋内）","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/81.html","芝地区","","港区芝一丁目12番7号","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/shiba1-01.png","","https://www.city.minato.tokyo.jp/shisetsu/sonota/kitsuen/images/shiba1-02.png","","","","","","","","35.650904","139.755070",""
