"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2010120101,"麻布",,9995,9995,9995,9995,,,,24,,8,"W",117,47,
2010120102,"麻布",,8,40,48,4,,,,20,,4,"NE",119,45,
2010120103,"麻布",,16,43,59,2,,,,20,,7,"WSW",120,45,
2010120104,"麻布",,20,43,63,2,,,,23,,6,"N",120,46,
2010120105,"麻布",,22,42,64,2,,,,20,,6,"WNW",116,49,
2010120106,"麻布",,30,42,72,2,,,,33,,9,"NW",117,51,
2010120107,"麻布",,58,40,98,2,,,,24,,6,"WNW",111,58,
2010120108,"麻布",,67,40,107,2,,,,17,,6,"ESE",120,53,
2010120109,"麻布",,73,46,119,3,,,,25,,7,"NNW",132,47,
2010120110,"麻布",,70,49,119,5,,,,31,,13,"ENE",140,44,
2010120111,"麻布",,34,43,77,12,,,,26,,12,"NNW",153,36,
2010120112,"麻布",,30,45,75,13,,,,26,,11,"ESE",161,42,
2010120113,"麻布",,11,37,48,20,,,,26,,15,"E",167,40,
2010120114,"麻布",,5,35,40,23,,,,23,,7,"ESE",171,36,
2010120115,"麻布",,12,39,51,23,,,,38,,10,"ESE",174,37,
2010120116,"麻布",,9998,9998,9998,9998,,,,9998,,3,"ENE",167,40,
2010120117,"麻布",,9998,9998,9998,14,,,,30,,3,"NNW",161,53,
2010120118,"麻布",,9,59,68,7,,,,32,,2,"NNE",153,63,
2010120119,"麻布",,7,47,54,14,,,,22,,6,"ESE",153,60,
2010120120,"麻布",,4,38,42,21,,,,15,,2,"SE",150,59,
2010120121,"麻布",,4,40,44,19,,,,17,,8,"ESE",153,56,
2010120122,"麻布",,2,38,40,18,,,,29,,1,"NW",141,61,
2010120123,"麻布",,28,60,88,2,,,,30,,5,"SW",132,66,
2010120124,"麻布",,65,63,128,2,,,,40,,9,"NNW",133,66,
2010120201,"麻布",,96,58,154,2,,,,48,,12,"NNW",121,67,
2010120202,"麻布",,44,46,90,2,,,,50,,12,"NNW",113,66,
2010120203,"麻布",,34,41,75,2,,,,44,,14,"WNW",111,63,
2010120204,"麻布",,37,40,77,2,,,,51,,9,"NW",109,65,
