市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2022-09-30,関戸１丁目,961,434,527,6,10,18,8,15,15,19,19,28,21,21,12,20,21,25,23,24,22,34,36,21,45,35,34,32,37,29,35,31,51,28,34,21,31,27,73,517,
132241,12,東京都,多摩市,2022-09-30,関戸２丁目,2755,1328,1427,45,41,60,42,44,47,44,54,71,108,104,126,98,91,105,83,120,89,107,99,98,122,112,110,84,82,56,59,78,75,38,64,35,59,29,76,1537,
132241,13,東京都,多摩市,2022-09-30,関戸３丁目,1373,648,725,21,16,19,25,32,24,40,29,37,42,42,46,33,30,40,53,46,54,37,43,72,69,47,41,47,40,30,40,40,44,27,51,21,31,17,47,703,
132241,14,東京都,多摩市,2022-09-30,関戸４丁目,2411,1157,1254,44,34,30,38,30,28,38,44,50,54,89,83,85,69,90,104,93,62,89,97,115,116,92,86,63,73,72,72,59,83,50,79,40,52,28,80,1407,
132241,15,東京都,多摩市,2022-09-30,関戸５丁目,1453,697,756,20,35,18,33,38,35,36,33,37,43,51,45,41,41,52,52,52,63,78,58,67,50,47,49,33,36,37,38,38,51,23,31,14,23,15,40,762,
132241,16,東京都,多摩市,2022-09-30,関戸６丁目,948,470,478,20,21,17,19,17,20,20,20,34,32,26,28,28,29,35,28,33,33,34,34,44,42,46,39,29,31,27,26,30,29,17,22,5,13,8,12,447,
132241,21,東京都,多摩市,2022-09-30,連光寺１丁目,3789,1893,1896,60,61,94,64,137,131,146,128,93,91,55,76,79,64,90,77,140,154,207,230,210,186,147,125,84,91,77,75,96,96,65,82,61,74,52,91,1639,
132241,22,東京都,多摩市,2022-09-30,連光寺２丁目,2334,1170,1164,27,33,49,36,64,65,73,70,89,70,61,42,45,34,59,57,61,61,96,108,131,137,119,120,86,74,51,57,71,73,44,46,26,47,18,34,1018,
132241,23,東京都,多摩市,2022-09-30,連光寺３丁目,1752,877,875,24,41,38,33,32,31,37,45,57,49,49,37,47,35,64,54,71,47,64,68,81,75,77,66,59,55,36,45,47,53,38,50,28,42,28,49,837,
132241,24,東京都,多摩市,2022-09-30,連光寺４丁目,546,284,262,11,5,11,6,7,12,20,9,11,8,4,3,13,11,16,19,23,14,23,24,31,23,27,16,15,16,14,16,17,21,14,15,11,19,16,25,266,
132241,25,東京都,多摩市,2022-09-30,連光寺５丁目,393,207,186,10,11,16,11,7,9,7,9,12,3,9,8,13,21,23,9,13,10,17,15,19,10,13,5,9,9,10,8,12,16,10,7,4,8,3,17,199,
132241,26,東京都,多摩市,2022-09-30,連光寺６丁目,772,423,349,9,15,13,13,21,12,19,13,27,16,16,10,27,15,30,26,39,29,42,23,51,29,24,20,17,11,18,21,23,24,27,25,15,18,5,29,395,
132241,30,東京都,多摩市,2022-09-30,貝取,1164,609,555,30,23,31,24,25,13,27,23,34,26,44,41,51,35,50,40,54,51,57,61,50,48,39,41,39,40,23,25,27,26,17,16,8,12,3,10,623,
132241,40,東京都,多摩市,2022-09-30,乞田,2511,1302,1209,48,42,52,44,58,48,57,45,78,99,118,84,74,79,77,78,94,73,136,112,108,94,122,112,96,73,67,53,52,55,22,42,22,39,21,37,1311,
132241,60,東京都,多摩市,2022-09-30,和田,9351,4803,4548,151,142,232,226,293,258,312,284,383,287,300,229,221,203,290,255,361,342,457,411,470,391,379,299,242,228,202,188,169,215,147,181,123,188,71,221,4372,
132241,70,東京都,多摩市,2022-09-30,百草,895,458,437,15,19,16,15,31,15,23,19,30,23,24,18,17,21,25,24,33,30,44,45,44,33,32,24,15,23,25,17,24,28,18,30,26,23,16,30,443,
132241,80,東京都,多摩市,2022-09-30,落川,1298,647,651,28,36,32,28,34,36,37,28,35,32,30,35,38,27,43,46,47,32,62,58,62,59,49,38,29,27,22,30,34,33,20,42,26,33,19,31,582,
132241,90,東京都,多摩市,2022-09-30,東寺方,1723,877,846,41,33,54,49,36,35,41,37,41,41,43,35,49,42,66,45,59,68,76,56,86,66,35,42,45,29,28,48,63,87,50,63,41,39,23,31,835,
132241,91,東京都,多摩市,2022-09-30,東寺方１丁目,1246,588,658,33,41,29,42,22,32,20,22,30,38,49,46,47,55,53,46,51,57,57,49,36,55,40,29,30,20,29,21,19,20,11,18,14,22,18,45,622,
132241,101,東京都,多摩市,2022-09-30,一ノ宮１丁目,2200,1211,989,35,32,34,27,24,35,37,34,86,72,145,96,125,77,96,76,107,70,104,78,83,63,78,51,59,49,49,45,53,53,48,37,19,36,29,58,1419,
132241,102,東京都,多摩市,2022-09-30,一ノ宮２丁目,1569,801,768,29,23,18,17,24,24,32,33,54,58,83,69,68,75,62,54,71,42,51,64,70,52,58,53,39,35,15,22,38,40,32,43,26,27,31,37,960,
132241,103,東京都,多摩市,2022-09-30,一ノ宮３丁目,878,423,455,12,12,21,16,16,16,18,7,30,44,32,42,31,31,25,27,36,34,42,33,37,36,20,25,22,21,19,16,22,31,17,17,13,22,10,25,517,
132241,104,東京都,多摩市,2022-09-30,一ノ宮４丁目,2044,1019,1025,50,40,48,53,34,35,41,33,76,71,83,56,65,50,86,90,89,63,84,75,76,76,69,85,55,56,42,39,34,50,29,56,25,30,33,67,1083,
132241,111,東京都,多摩市,2022-09-30,桜ヶ丘１丁目,1962,930,1032,31,20,34,41,47,53,47,40,48,50,41,24,32,44,42,43,57,53,73,71,79,81,62,79,65,57,58,65,74,73,47,67,38,68,55,103,916,
132241,112,東京都,多摩市,2022-09-30,桜ヶ丘２丁目,1390,650,740,20,31,36,23,24,23,33,24,15,26,20,18,31,36,41,43,41,46,41,44,38,39,40,37,51,52,50,53,59,81,47,40,34,39,29,85,633,
132241,113,東京都,多摩市,2022-09-30,桜ヶ丘３丁目,1226,592,634,20,23,32,20,27,27,26,33,33,24,13,18,23,18,28,31,34,36,43,44,45,45,46,38,34,38,37,35,42,52,42,47,30,43,37,62,543,
132241,114,東京都,多摩市,2022-09-30,桜ヶ丘４丁目,1586,762,824,23,19,19,23,31,26,34,33,44,49,55,59,41,52,50,44,41,41,57,39,53,56,61,53,44,40,37,50,41,66,46,51,44,51,41,72,849,
132241,120,東京都,多摩市,2022-09-30,和田（百草団地）,1240,598,642,7,3,5,6,7,8,15,13,16,10,18,18,11,12,20,17,26,25,57,35,69,34,45,47,34,33,41,40,70,73,73,92,51,111,33,65,863,
132241,131,東京都,多摩市,2022-09-30,聖ヶ丘１丁目,1864,878,986,22,25,43,33,40,29,44,33,53,39,37,41,38,36,46,51,65,57,52,66,53,84,60,68,60,73,55,78,79,121,62,75,45,39,24,38,877,
132241,132,東京都,多摩市,2022-09-30,聖ヶ丘２丁目,1734,801,933,13,8,16,28,20,20,24,15,24,16,15,19,29,23,45,31,41,54,47,55,46,53,36,41,38,56,44,81,125,150,108,120,68,88,62,75,837,
132241,133,東京都,多摩市,2022-09-30,聖ヶ丘３丁目,2100,1015,1085,19,29,40,45,32,34,34,34,49,42,21,27,36,34,51,52,66,64,71,68,74,83,56,57,63,67,72,92,109,123,91,106,78,62,53,66,949,
132241,134,東京都,多摩市,2022-09-30,聖ヶ丘４丁目,739,357,382,8,10,19,20,20,30,12,9,13,8,8,4,6,7,15,26,28,21,41,40,15,26,15,16,6,9,16,34,47,50,42,32,30,24,16,16,302,
132241,135,東京都,多摩市,2022-09-30,聖ヶ丘５丁目,119,66,53,4,1,5,5,7,6,2,3,3,2,1,3,5,1,4,5,9,7,3,4,7,5,4,3,3,1,1,3,2,1,1,1,1,2,4,0,38,
132241,141,東京都,多摩市,2022-09-30,馬引沢１丁目,1834,932,902,42,44,64,58,35,27,37,32,62,70,78,62,82,72,83,80,85,79,70,79,79,58,64,65,49,39,36,33,24,29,15,23,17,21,10,31,962,
132241,142,東京都,多摩市,2022-09-30,馬引沢２丁目,2391,1246,1145,36,41,69,62,63,68,45,42,92,92,112,80,98,80,110,100,138,102,103,106,123,112,96,76,57,55,33,38,35,36,16,24,10,17,10,14,1303,
132241,151,東京都,多摩市,2022-09-30,山王下１丁目,613,295,318,4,4,3,0,3,2,10,15,48,46,44,27,28,15,25,15,15,10,19,15,20,7,24,16,12,10,7,8,11,11,8,30,6,25,8,62,490,
