年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,8,3,20,22,8,9,15,11,6,7,13,10,8,11,7,5,14,12,1,3,8,1,2,3,7,7,9,11,68,54,1,5,11,10,18,9,11,11,28,11,11,15,7,4,20,24,10,9,3,8,7,3,11,16,2,3,3,10,5,9,10,7,2,2,1,0,9,12,24,16,10,2,10,11,11,6,17,11,21,19,23,26,9,2,6,2,1,0,10,14,22,17,23,17,16,16,3,6,3,3,0,0,12,10,12,15,3,2,2,1,2,1,27,26,14,10,8,7,1,1,2,2,6,9,19,24,15,11,8,4,5,3,9,11,12,7,13,22,14,7,17,25,2,1,11,11,10,11,8,9,6,4,2,0,1,1,1,1,7,3,1,2,13,14,836,760,"1,596"
36,4,4,13,17,9,12,15,18,10,14,7,5,21,17,9,12,15,16,2,2,2,1,7,5,7,9,19,13,47,39,6,6,5,8,11,9,11,13,21,11,9,16,7,7,16,20,1,6,7,11,1,12,8,12,3,5,12,11,4,1,12,10,2,4,1,0,15,14,15,23,4,4,15,8,3,10,21,13,28,27,17,24,5,6,7,6,0,1,3,8,18,20,24,17,8,13,4,4,7,6,0,0,12,14,9,12,4,3,1,6,1,2,26,10,11,9,9,5,2,2,3,4,2,0,29,29,15,14,14,11,6,9,17,8,17,8,17,16,16,6,28,26,4,4,8,5,14,9,6,5,4,7,0,0,2,5,0,2,2,3,1,1,13,16,811,801,"1,612"
37,3,2,26,17,7,11,17,13,10,11,5,4,19,13,14,13,8,7,1,5,4,2,8,6,16,11,17,15,50,63,5,3,10,9,11,9,12,7,18,16,17,7,5,6,16,17,8,6,11,9,2,7,12,5,4,2,10,10,9,5,12,11,6,9,1,2,25,25,28,17,7,0,9,4,10,7,15,14,29,25,23,46,8,4,2,3,2,2,15,15,24,20,25,30,9,15,3,10,11,4,0,0,15,12,16,11,5,1,5,4,3,0,23,14,10,12,2,4,2,0,4,1,3,3,25,29,18,19,14,16,6,9,9,9,7,11,29,20,8,7,30,33,1,2,10,12,16,10,6,8,5,6,0,0,4,4,1,1,4,3,0,2,17,12,917,849,"1,766"
38,6,1,22,19,8,11,11,19,15,8,4,7,21,20,14,14,14,4,4,3,4,3,6,6,11,8,14,21,50,50,5,6,10,10,20,10,8,8,17,20,13,11,3,7,19,18,8,4,5,6,7,7,11,7,4,1,11,7,14,10,8,10,2,6,0,0,17,16,25,22,3,5,12,9,8,13,22,11,30,27,38,37,3,4,10,11,0,0,12,9,32,20,27,26,14,6,9,10,6,9,0,0,14,14,20,16,5,4,2,3,3,3,22,25,12,9,4,9,2,1,4,8,6,2,31,19,11,20,15,21,9,10,14,11,8,9,19,31,12,13,28,30,2,2,12,15,11,12,8,3,8,6,2,0,3,4,3,2,6,4,1,4,11,15,945,902,"1,847"
39,7,11,21,14,10,9,11,16,11,12,9,4,25,20,6,10,20,15,4,5,3,2,7,5,8,13,15,17,67,64,4,5,8,5,7,12,11,9,24,18,14,12,4,6,15,12,16,18,14,5,7,7,9,12,4,7,13,14,11,9,17,17,3,3,1,1,16,15,26,27,0,1,3,5,8,11,13,23,18,25,39,39,6,6,7,10,0,1,17,9,28,28,29,23,15,20,7,7,9,6,0,0,14,8,14,18,4,3,4,6,1,5,19,18,23,24,4,7,2,2,4,3,4,6,30,37,18,24,7,9,7,9,6,5,7,8,28,16,14,11,32,28,2,5,9,10,8,12,8,4,6,3,0,1,4,4,3,5,4,2,0,3,13,11,946,952,"1,898"
40,3,8,17,16,9,8,16,14,11,9,6,6,14,22,12,11,13,9,5,4,2,2,6,4,9,11,20,10,52,61,8,7,7,7,13,15,10,11,15,13,19,10,6,8,17,8,10,14,4,5,2,6,10,11,7,2,17,15,4,11,12,14,7,5,1,2,16,11,22,24,6,4,10,1,8,13,13,11,27,25,37,37,7,5,8,7,2,3,14,13,16,25,21,23,15,7,10,14,5,9,0,0,13,22,22,21,0,3,8,5,1,2,26,26,14,12,7,4,2,2,1,4,5,8,29,26,16,20,14,17,9,7,11,9,10,12,27,22,10,7,27,26,2,3,6,18,6,12,8,10,5,7,0,2,4,3,0,1,4,3,0,5,17,11,905,921,"1,826"
41,6,2,23,13,11,7,17,7,11,14,13,4,27,25,12,9,9,8,3,2,2,0,9,2,14,8,25,15,79,57,9,6,11,3,10,19,9,16,17,14,13,10,12,7,21,15,10,10,6,12,10,8,8,12,7,3,15,14,8,8,17,18,3,5,2,3,21,21,27,19,4,2,13,8,15,18,9,18,32,26,52,43,5,2,7,4,4,1,13,22,23,20,25,27,14,8,10,10,7,5,0,0,12,9,27,14,5,4,5,2,5,1,18,20,17,10,6,13,3,3,7,7,4,6,20,22,23,29,25,19,5,16,8,8,10,13,22,24,6,7,30,27,4,2,11,12,6,10,8,6,7,7,0,2,1,3,6,4,3,6,4,1,17,11,"1,055",928,"1,983"
42,2,2,29,22,7,9,19,11,10,11,6,3,37,32,19,13,12,14,4,2,1,2,4,5,8,9,16,14,79,55,6,9,10,10,14,13,12,11,26,9,8,7,9,11,19,10,8,8,8,7,9,7,7,7,5,4,12,6,8,12,11,13,6,4,2,1,19,17,32,14,4,2,12,6,20,16,13,14,30,19,45,43,6,7,9,6,2,3,15,10,24,26,32,15,12,11,6,7,14,10,0,0,10,16,12,15,3,6,2,5,2,6,27,21,19,9,5,3,6,2,8,4,1,2,32,28,24,18,28,17,16,13,14,11,9,9,14,22,7,12,28,43,6,12,13,9,14,12,8,2,12,4,1,0,1,3,1,2,3,1,4,3,16,16,"1,074",905,"1,979"
43,7,2,26,26,6,19,21,10,12,16,3,10,33,37,11,16,15,8,5,2,2,4,10,7,12,9,21,16,82,73,8,4,6,5,11,11,9,14,18,16,19,6,5,5,19,9,16,10,8,13,7,7,7,2,6,8,13,8,13,12,12,11,8,3,2,1,13,14,26,17,3,1,8,9,14,22,14,14,20,26,33,33,2,3,7,8,1,1,16,12,27,30,33,42,17,15,17,12,4,15,0,0,18,14,24,15,6,7,4,4,2,0,22,26,22,12,12,5,2,1,4,6,3,4,34,22,26,28,21,24,14,7,11,14,16,29,20,21,17,15,32,43,9,5,10,7,11,13,9,2,7,6,2,3,0,4,0,3,3,2,2,0,16,13,"1,087","1,029","2,116"
44,4,9,33,17,12,7,11,6,19,13,2,4,31,49,15,14,19,10,4,7,4,3,10,8,10,11,21,20,83,81,9,4,17,11,16,8,13,7,19,18,10,12,7,6,14,16,13,13,13,9,5,10,6,8,3,8,6,17,12,10,7,12,8,13,0,0,17,18,21,26,3,2,12,4,23,17,20,16,26,20,32,42,12,6,5,9,0,0,16,8,19,13,20,30,10,21,12,9,7,9,0,0,17,20,19,31,2,10,7,4,5,2,29,11,16,22,9,6,2,3,9,10,4,6,28,37,26,28,26,15,9,18,17,15,20,13,27,21,20,14,34,47,5,5,15,17,22,12,5,12,9,9,3,1,3,2,6,6,5,4,5,6,19,24,"1,134","1,122","2,256"
45,3,4,18,24,6,5,18,14,20,8,5,5,42,43,16,17,11,6,4,6,4,5,4,2,10,11,27,15,100,73,14,6,15,11,20,13,5,3,27,12,4,13,9,4,12,16,13,12,11,12,13,12,11,9,10,7,12,14,11,8,16,11,8,6,0,1,12,16,20,23,4,1,12,7,20,13,13,20,26,23,33,36,8,3,10,7,1,3,9,16,27,22,23,25,13,14,12,19,12,6,0,0,13,8,24,26,6,5,11,7,2,2,21,18,14,15,6,6,2,5,8,9,7,1,27,26,34,20,22,22,12,14,20,18,23,14,20,28,25,15,49,57,3,6,11,13,10,12,12,7,8,10,0,2,2,7,2,4,6,7,3,4,21,12,"1,178","1,062","2,240"
46,7,10,19,19,5,11,19,20,10,14,7,7,34,48,21,21,11,14,5,4,5,1,6,2,17,13,25,26,77,85,5,8,10,11,13,15,12,13,24,19,11,7,5,4,17,19,11,10,5,4,7,8,13,6,11,2,11,13,10,9,14,21,5,7,1,0,18,15,16,14,2,3,8,9,26,17,13,11,23,37,36,39,7,6,5,5,2,3,15,15,19,15,25,27,15,21,12,12,11,11,0,0,24,10,32,20,6,9,5,4,4,4,25,29,14,24,11,16,6,6,8,7,5,4,31,29,23,22,32,14,13,14,14,15,17,15,25,29,7,23,46,47,2,3,11,14,14,7,7,8,12,14,1,1,3,2,6,5,4,2,4,3,10,12,"1,128","1,143","2,271"
47,10,4,18,19,8,7,16,28,16,13,11,7,53,47,19,23,9,12,4,4,1,3,16,8,9,12,19,22,94,91,9,9,13,8,11,15,18,11,19,13,12,16,7,4,21,7,12,14,8,10,11,8,7,6,18,9,13,10,14,18,17,12,12,7,0,0,14,10,19,19,4,3,10,9,21,24,9,6,32,28,41,36,5,7,11,9,3,5,16,13,24,32,29,32,19,19,9,8,6,10,0,0,25,13,22,33,7,10,4,9,4,2,29,23,27,26,8,11,6,8,8,13,4,4,31,27,26,27,21,23,22,21,19,6,13,17,28,32,22,13,55,66,9,8,10,16,10,16,11,8,8,5,0,4,4,7,3,4,6,5,4,3,15,18,"1,258","1,225","2,483"
48,9,9,29,19,10,9,15,17,13,13,8,5,41,48,27,21,16,19,6,3,4,4,6,5,9,14,36,29,99,88,7,13,8,12,14,4,11,12,18,13,8,13,12,9,15,15,18,21,8,11,7,7,15,7,11,8,8,14,2,11,13,8,8,7,1,2,15,17,21,24,3,3,11,5,22,11,15,24,29,23,37,32,11,5,6,9,0,5,18,16,41,22,28,26,20,25,14,16,9,8,0,0,19,12,26,33,7,4,6,11,5,6,22,17,31,26,13,11,3,4,12,9,3,5,30,25,28,19,22,17,18,22,14,16,26,13,26,24,13,17,58,57,7,7,13,15,10,14,11,7,9,9,1,3,7,10,7,4,7,9,7,3,11,16,"1,284","1,206","2,490"
49,5,7,23,26,7,16,19,17,16,10,2,7,35,41,20,29,17,18,6,5,4,1,5,3,17,15,25,16,95,68,11,12,14,10,14,17,10,11,20,17,16,11,6,11,17,19,14,14,5,6,8,7,12,10,10,9,10,15,13,9,16,15,4,4,1,1,14,17,27,29,6,4,13,13,17,17,19,16,38,47,33,24,7,12,7,15,1,7,18,17,34,40,42,37,35,21,17,23,9,13,0,0,19,14,25,26,11,5,11,10,3,2,34,23,20,31,5,11,9,6,13,14,8,2,27,38,24,24,19,21,18,20,16,22,17,18,33,23,18,19,50,56,6,5,15,10,16,13,4,7,6,7,1,2,2,6,2,5,11,4,3,3,13,16,"1,293","1,292","2,585"
50,6,11,26,16,8,22,22,20,14,12,11,6,58,43,25,27,19,11,8,7,7,2,14,4,16,8,28,18,105,76,6,12,13,13,19,16,13,12,17,10,9,14,11,8,20,13,18,16,16,9,10,7,11,11,17,6,12,12,10,7,13,23,1,8,1,1,21,12,28,20,6,1,8,9,11,15,17,10,45,37,15,33,11,10,7,9,4,6,20,29,29,29,29,38,40,27,22,16,14,9,0,0,21,15,17,21,9,5,7,7,1,4,24,28,29,33,10,8,5,2,9,12,6,16,25,31,20,23,23,27,16,16,14,10,8,20,32,20,24,17,47,40,5,4,11,12,12,10,15,5,7,7,4,8,6,5,8,5,11,8,4,6,22,17,"1,363","1,233","2,596"
51,2,7,13,20,14,13,11,28,13,6,6,11,42,39,26,30,13,10,6,4,3,2,15,9,4,9,18,17,92,88,8,7,7,9,16,13,5,8,21,14,17,8,9,6,15,12,9,20,8,7,8,11,14,13,10,7,9,15,8,12,12,15,4,2,2,2,14,8,20,30,4,3,7,9,12,16,8,16,44,34,31,36,5,8,16,17,6,9,16,18,27,21,25,33,27,15,19,9,8,15,0,0,9,10,15,18,9,4,13,5,3,2,28,26,25,22,7,20,10,1,12,7,5,2,32,28,13,16,18,23,24,8,13,15,16,16,37,30,19,12,34,28,4,8,14,6,13,18,4,10,9,10,3,1,6,8,2,8,7,7,5,2,15,21,"1,173","1,163","2,336"
52,6,9,21,25,25,20,28,17,7,8,8,8,38,27,29,29,14,24,5,4,2,4,9,5,8,10,17,18,94,73,10,3,7,12,17,14,5,15,17,10,14,9,5,8,13,15,16,14,4,5,10,17,5,9,18,11,12,19,5,12,14,17,4,7,1,0,10,10,25,18,3,0,19,9,17,13,16,9,38,40,27,20,9,10,8,9,7,2,19,12,25,30,31,26,18,34,9,14,13,9,0,0,16,16,16,25,6,8,9,13,9,5,21,35,21,26,7,10,4,4,6,9,7,6,24,21,23,22,28,24,20,19,8,20,15,11,31,20,14,16,39,26,5,2,5,13,11,12,9,9,10,10,3,3,5,6,5,4,8,5,2,3,9,14,"1,178","1,160","2,338"
53,3,6,19,32,20,4,27,24,17,12,14,11,48,39,25,27,17,11,7,2,2,2,8,6,6,9,19,18,90,87,8,1,18,10,15,11,7,9,10,17,14,9,9,3,12,16,24,15,1,9,7,5,11,13,18,2,9,21,10,10,17,14,4,4,1,2,20,13,26,22,3,1,10,13,8,8,14,13,46,37,18,23,6,7,11,11,7,10,30,25,24,32,33,32,26,15,14,21,15,7,0,0,17,14,17,16,4,13,8,4,0,4,32,26,26,26,14,13,4,6,8,10,6,2,32,22,10,26,17,20,15,18,18,6,17,11,21,33,17,16,36,35,5,8,11,13,12,11,11,9,10,9,2,2,4,7,2,3,9,6,6,5,12,16,"1,231","1,161","2,392"
54,4,11,23,27,8,3,27,16,8,9,9,9,29,33,32,31,21,25,4,3,3,0,4,7,12,8,23,23,88,70,8,7,16,14,16,10,7,9,11,8,14,11,9,8,22,15,12,16,13,10,11,9,14,9,5,9,12,13,9,12,18,10,2,5,5,1,11,9,27,16,2,3,8,4,11,12,19,16,40,44,24,13,6,9,4,15,5,9,21,12,37,22,25,25,22,17,13,19,9,6,0,0,16,9,14,15,5,12,4,11,1,4,28,30,16,22,13,14,6,8,13,11,8,8,32,16,20,13,17,16,12,17,11,19,15,9,23,17,17,11,44,13,5,3,12,16,12,12,6,4,5,7,1,6,5,3,3,2,8,5,3,8,14,18,"1,172","1,061","2,233"
55,4,8,18,15,12,8,10,20,12,13,9,5,30,32,24,27,13,9,7,0,2,1,7,2,5,5,17,20,87,65,7,5,6,2,5,5,12,5,14,11,23,8,2,8,10,14,10,18,3,8,10,5,8,13,13,9,14,14,3,7,12,14,5,4,1,1,14,16,20,18,4,4,11,12,9,9,10,12,34,33,18,20,10,9,7,11,7,7,16,16,22,20,23,21,21,16,11,11,7,12,0,0,19,15,14,15,1,8,11,6,2,1,26,17,19,18,9,9,2,4,13,7,3,3,17,9,17,9,25,21,12,12,12,5,18,7,20,21,11,8,24,26,0,3,11,9,12,14,5,6,3,4,0,0,6,6,3,6,7,8,1,2,24,26,"1,006",933,"1,939"
56,9,6,21,27,12,5,16,15,10,10,12,7,33,21,29,19,20,17,5,4,3,1,8,5,9,9,28,21,63,67,9,2,12,5,9,8,7,5,12,10,9,11,5,8,16,18,11,16,7,8,15,2,12,13,5,9,14,13,11,6,7,15,2,2,0,0,10,12,18,17,4,2,16,12,19,11,10,15,33,42,13,16,5,8,9,9,8,3,27,17,20,26,26,20,16,17,19,11,8,3,0,0,15,15,17,25,2,6,3,11,1,2,31,30,18,14,6,8,4,3,6,9,7,5,18,24,13,11,21,15,14,16,12,10,11,10,16,24,19,18,23,21,3,3,8,10,15,10,6,2,6,4,3,4,7,4,7,3,7,4,2,5,12,19,"1,035",971,"2,006"
57,6,5,23,22,6,13,20,21,7,9,6,15,24,25,23,31,10,10,5,4,6,2,1,3,8,9,25,19,84,64,5,5,9,12,4,10,4,4,20,16,7,13,6,2,13,15,14,16,4,6,7,12,18,8,8,7,13,18,5,10,13,15,3,4,0,0,15,15,21,17,8,3,18,13,16,9,17,21,46,40,15,18,12,11,9,13,1,4,18,21,31,22,25,32,23,15,15,15,10,6,0,0,14,12,17,22,3,6,3,5,2,7,25,15,20,16,7,8,5,4,7,4,3,5,24,21,15,16,17,15,12,10,9,16,9,4,19,7,15,12,21,27,4,8,3,10,13,12,2,7,8,5,3,4,6,4,4,2,3,5,4,7,20,25,"1,024","1,021","2,045"
58,11,9,21,26,11,9,20,13,8,10,11,4,24,19,21,22,17,11,6,3,0,1,5,2,9,8,25,29,79,40,4,7,7,11,6,8,8,10,12,11,9,6,1,3,11,19,17,16,14,9,7,9,11,9,10,14,9,14,10,7,10,7,4,1,0,0,14,10,9,9,3,2,17,17,13,20,11,16,36,35,20,16,8,9,11,6,2,4,24,14,24,18,18,14,13,14,13,14,7,5,0,0,22,14,13,16,5,6,7,4,3,1,17,18,17,12,6,8,2,4,4,5,6,7,21,28,14,9,14,16,12,12,10,15,14,8,16,15,12,15,15,17,1,2,8,10,11,15,4,8,5,5,1,1,3,1,4,1,4,3,2,7,12,15,946,888,"1,834"
59,5,7,19,17,8,9,10,10,9,7,4,6,28,23,21,15,18,9,6,6,1,1,2,4,16,14,25,20,51,49,6,4,7,7,10,7,6,6,20,9,5,12,3,3,15,17,10,10,9,5,5,10,8,9,8,4,9,13,8,20,10,6,0,3,0,1,8,10,25,10,5,5,13,15,12,15,23,17,30,40,16,15,11,4,6,4,2,5,16,19,20,8,19,26,15,15,13,8,4,10,0,0,12,17,14,27,4,6,7,8,6,2,23,18,11,18,6,9,2,5,5,5,6,3,19,15,10,15,14,9,15,8,14,11,8,10,11,12,16,18,20,19,7,4,5,8,17,14,7,8,7,8,0,3,2,7,2,1,6,4,2,4,25,22,903,887,"1,790"
60,7,6,30,18,8,9,18,14,8,9,6,5,13,18,21,15,16,16,1,1,1,3,7,1,7,7,17,12,69,50,2,5,6,5,11,6,6,4,14,14,8,7,5,4,12,13,12,9,12,8,3,8,12,7,6,3,18,19,3,8,18,13,2,4,0,0,11,11,15,10,1,2,5,10,12,13,14,17,30,34,17,18,7,6,7,5,4,4,18,11,14,13,20,21,20,22,10,11,6,7,0,0,14,13,22,19,2,4,9,4,3,2,14,23,17,14,10,13,5,3,2,11,3,8,19,15,18,7,12,18,9,13,9,14,9,8,12,19,15,9,16,23,1,2,9,12,12,17,3,4,3,2,1,4,4,6,2,0,5,4,2,2,21,17,873,846,"1,719"
61,9,5,14,18,6,6,12,14,6,6,7,5,25,14,17,13,9,8,2,2,3,1,2,3,5,6,19,21,42,55,3,7,5,7,9,3,5,5,12,12,12,7,9,7,7,11,12,10,5,9,7,4,8,8,8,10,10,8,13,9,10,10,2,1,0,0,13,9,9,10,3,3,11,12,10,5,14,15,32,17,19,18,3,8,3,5,3,7,19,16,18,16,24,16,13,25,3,8,7,13,0,0,14,5,17,15,1,2,8,9,1,2,25,20,16,11,4,13,2,2,11,4,7,3,16,20,7,10,16,13,8,3,10,9,6,4,16,17,12,8,16,17,2,3,6,14,13,13,4,4,5,5,0,2,4,5,2,4,9,8,4,5,17,30,798,788,"1,586"
62,9,3,18,12,12,7,7,9,2,6,8,10,18,14,16,13,11,13,4,1,2,1,1,3,7,11,24,15,50,45,2,5,7,8,12,7,7,3,10,5,3,3,3,3,17,9,18,15,11,10,10,7,9,7,6,5,12,23,7,8,11,14,1,1,1,0,10,9,9,11,2,1,9,6,11,19,18,12,31,22,9,19,7,8,5,7,4,5,12,16,20,25,12,20,17,19,4,8,6,10,0,0,13,13,16,26,4,4,7,7,5,2,11,12,15,12,10,11,4,3,5,6,5,4,15,14,13,8,13,19,5,9,13,16,5,11,11,22,12,7,24,17,4,0,6,4,9,15,7,7,4,5,2,1,2,4,1,5,5,5,2,4,11,15,781,801,"1,582"
63,3,13,12,16,11,10,11,16,11,10,2,5,10,24,14,12,11,12,3,7,2,3,4,3,5,8,16,12,30,35,2,3,5,4,5,7,7,3,10,6,9,5,2,3,6,13,10,17,13,14,9,11,4,9,7,8,14,13,10,14,11,16,0,1,1,1,11,9,12,9,2,2,8,8,12,14,9,12,24,20,17,13,7,9,6,4,3,4,13,14,13,8,17,20,19,18,9,11,7,4,0,0,11,10,25,23,0,1,7,3,1,3,19,19,21,16,10,15,6,3,7,2,4,6,11,20,13,10,14,19,8,13,13,19,8,8,11,17,9,7,22,21,3,4,10,8,9,15,6,7,2,3,1,2,1,10,3,5,6,7,0,3,16,24,736,836,"1,572"
64,5,8,17,12,10,5,14,23,7,4,5,3,22,16,15,16,3,10,3,2,2,2,4,4,8,2,22,10,47,40,5,2,5,5,8,5,2,6,9,5,4,8,3,6,12,10,13,11,9,15,8,7,9,9,6,8,11,13,5,8,11,16,1,6,1,1,7,7,6,12,0,1,5,8,16,16,16,14,19,15,15,17,3,5,4,10,3,7,18,9,12,16,23,18,20,19,9,11,7,5,0,0,13,15,16,25,6,4,5,10,1,1,13,11,18,33,11,19,4,6,5,8,3,5,13,15,12,7,15,14,5,10,18,20,9,8,18,12,13,5,19,16,0,4,10,11,14,15,4,7,8,4,1,2,2,5,3,3,5,12,4,4,17,32,774,831,"1,605"
65,1,7,13,15,5,6,10,15,9,10,7,3,14,11,4,7,5,6,1,5,1,1,3,3,6,7,12,7,39,35,5,4,4,9,5,8,4,4,11,5,4,5,4,1,7,11,13,17,16,12,5,3,7,10,9,5,7,22,5,13,9,13,4,5,0,0,8,2,8,13,1,3,9,11,5,8,15,17,18,15,25,16,4,7,6,8,2,3,11,12,16,7,21,25,20,28,9,11,8,8,0,0,7,9,16,36,0,14,6,10,5,7,13,19,14,22,18,20,6,1,5,7,2,7,17,14,12,12,20,12,5,10,16,16,9,12,9,12,11,4,9,15,2,6,9,13,15,12,7,3,4,3,2,1,7,6,3,4,6,6,2,7,19,17,711,816,"1,527"
66,5,11,9,10,10,6,16,11,10,8,6,8,6,20,11,18,6,8,2,2,3,1,1,2,7,5,10,11,52,36,4,0,5,5,5,7,6,4,4,11,5,4,1,1,11,9,6,12,5,6,13,4,10,13,9,7,11,14,7,17,20,14,4,3,0,0,7,9,9,4,3,1,11,7,15,14,11,24,16,21,17,17,4,3,7,12,6,5,8,11,17,17,17,28,8,15,14,10,4,8,0,0,12,16,24,42,5,10,6,7,3,5,19,16,17,23,10,21,4,5,6,12,6,10,14,15,10,13,19,21,10,18,10,24,8,9,11,18,5,9,13,25,6,6,13,20,18,10,6,8,3,10,0,3,3,5,5,4,4,7,3,4,26,23,753,913,"1,666"
67,6,4,7,11,6,9,13,11,3,5,4,5,17,12,13,13,8,11,4,3,1,0,6,4,3,4,10,15,40,36,6,7,5,3,5,14,7,6,10,8,2,6,7,1,6,4,17,10,9,10,2,10,9,9,6,5,15,17,10,19,12,21,2,11,1,1,9,7,10,6,2,2,10,3,15,10,14,17,20,21,11,28,6,3,1,8,1,5,14,8,15,24,9,27,23,16,17,11,9,5,0,0,11,16,30,39,2,8,6,9,0,6,15,14,20,19,14,27,6,6,5,9,8,10,15,10,11,16,17,26,13,17,11,19,6,11,11,10,8,5,14,25,3,8,8,24,10,20,5,6,6,5,5,3,6,8,4,8,5,3,4,4,17,26,754,923,"1,677"
68,6,8,10,8,2,10,16,13,4,8,6,6,21,14,9,15,9,8,3,5,2,1,5,5,4,2,11,11,38,46,4,3,6,6,3,12,9,5,10,12,4,5,1,9,6,7,13,13,9,11,9,7,7,10,9,16,12,13,15,19,15,27,3,10,0,0,8,8,1,7,1,2,5,9,6,11,20,23,19,24,19,18,3,4,10,12,9,3,9,13,16,9,23,28,21,25,15,15,4,8,0,0,14,8,35,52,4,6,4,7,3,3,20,10,15,21,15,21,3,3,7,10,8,5,10,21,14,13,14,25,14,17,18,19,7,15,10,10,4,7,14,21,8,5,12,17,9,12,7,5,4,6,2,6,6,1,3,3,9,7,4,12,21,22,788,954,"1,742"
69,11,12,14,17,6,11,19,16,9,7,4,4,17,22,9,8,11,12,4,2,5,3,2,6,3,5,20,10,28,40,4,8,5,7,12,11,4,2,11,9,6,7,5,5,11,9,9,12,9,11,6,8,6,10,13,11,13,14,10,20,17,23,4,2,0,1,3,4,8,10,4,0,7,10,10,3,20,26,17,18,20,28,6,8,11,10,3,5,11,9,16,20,31,31,17,21,13,16,14,8,0,0,10,15,23,43,11,14,6,11,5,6,11,17,26,25,23,19,5,8,8,10,6,12,17,18,6,15,15,32,11,25,18,41,5,10,14,10,9,9,14,24,3,4,14,24,21,19,2,4,10,9,3,2,3,6,4,1,5,7,2,4,20,28,848,"1,044","1,892"
70,3,9,21,13,6,4,11,7,6,8,9,8,14,16,16,13,8,13,2,3,2,1,6,4,4,8,7,8,29,35,4,7,5,5,14,27,6,2,6,10,7,3,0,3,6,8,17,14,7,12,5,11,7,7,12,14,18,22,25,25,16,22,6,7,0,0,10,4,12,3,2,1,4,8,13,23,18,27,16,20,25,19,4,7,8,11,6,7,14,9,17,22,26,19,23,31,6,14,8,9,0,0,14,15,45,37,7,12,8,8,2,5,17,21,29,33,28,31,6,5,10,5,4,10,16,19,13,9,17,30,19,28,22,23,12,14,15,13,6,10,21,23,4,7,18,22,16,14,3,3,9,7,2,1,4,8,5,6,14,8,3,5,27,27,933,"1,042","1,975"
71,11,12,8,17,10,12,8,12,3,10,7,6,28,17,12,9,7,7,2,7,1,1,5,4,9,4,9,11,37,42,3,5,11,7,17,15,1,5,9,5,10,6,6,10,5,13,12,14,13,13,6,8,7,13,25,13,10,34,18,33,19,13,6,9,0,0,3,7,8,6,0,1,8,7,18,15,20,18,25,26,27,27,7,7,6,13,5,8,6,13,15,29,31,32,36,26,16,26,3,11,0,0,14,19,32,36,7,14,15,13,3,10,22,24,26,30,26,26,7,6,15,15,10,5,20,23,13,13,28,39,30,34,18,19,11,22,13,9,6,5,16,25,4,11,12,26,10,19,2,6,4,5,3,4,9,17,0,3,8,15,3,13,18,24,974,"1,189","2,163"
72,4,8,10,17,7,8,11,28,11,11,4,7,14,20,16,16,16,9,3,4,1,5,4,7,4,6,12,13,34,45,5,4,6,6,11,19,3,3,18,11,5,6,7,7,5,10,18,10,11,15,10,9,9,8,10,17,15,22,25,27,28,30,13,11,0,0,5,8,6,6,1,3,11,10,14,14,36,24,23,27,21,40,6,8,15,15,4,16,17,19,21,27,38,40,23,40,12,22,9,10,0,0,8,15,47,57,12,20,8,14,5,10,19,23,23,31,25,26,7,5,8,13,9,18,20,18,9,8,31,47,27,35,35,29,18,19,7,18,6,7,24,34,8,10,23,24,17,21,7,5,10,10,4,3,12,12,7,4,14,13,7,12,35,25,"1,104","1,334","2,438"
