市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2021-12-31,関戸１丁目,959,429,530,9,12,16,9,15,15,17,18,30,20,17,16,20,22,27,25,21,21,32,39,22,39,36,32,32,37,29,45,36,46,28,29,17,32,25,73,513,
132241,12,東京都,多摩市,2021-12-31,関戸２丁目,2728,1316,1412,47,43,57,37,41,52,46,53,76,114,101,116,98,85,94,86,130,96,108,101,99,120,104,105,82,74,60,60,70,78,37,61,38,57,28,74,1520,
132241,13,東京都,多摩市,2021-12-31,関戸３丁目,1372,659,713,21,16,21,23,35,26,48,33,35,41,47,34,25,30,44,50,44,52,37,55,79,60,46,45,47,35,27,40,36,50,26,46,23,31,18,46,687,
132241,14,東京都,多摩市,2021-12-31,関戸４丁目,2156,1033,1123,23,27,31,33,23,27,37,39,49,49,75,67,57,48,67,78,85,46,86,95,112,104,76,78,64,81,77,62,53,85,54,74,34,47,30,83,1253,
132241,15,東京都,多摩市,2021-12-31,関戸５丁目,1454,703,751,25,32,21,36,39,34,33,33,40,42,46,41,44,45,51,53,66,64,74,54,59,48,46,52,32,36,37,38,37,50,25,28,14,24,14,41,747,
132241,16,東京都,多摩市,2021-12-31,関戸６丁目,895,451,444,20,15,18,18,15,19,19,23,33,28,24,24,28,27,33,27,30,25,31,34,47,41,42,35,28,31,30,25,27,30,13,18,6,12,7,12,418,
132241,21,東京都,多摩市,2021-12-31,連光寺１丁目,3774,1891,1883,55,53,95,72,145,127,132,128,105,80,55,82,77,61,93,79,141,168,217,237,201,177,139,112,86,86,76,76,101,104,66,81,51,71,56,89,1626,
132241,22,東京都,多摩市,2021-12-31,連光寺２丁目,2387,1205,1182,29,30,56,39,61,65,73,72,104,70,59,46,49,44,54,54,70,68,101,113,143,148,120,107,75,68,46,61,78,71,43,51,25,47,19,28,1019,
132241,23,東京都,多摩市,2021-12-31,連光寺３丁目,1768,888,880,29,37,36,32,35,30,34,51,62,43,41,41,47,37,76,54,68,48,69,73,83,80,78,60,45,54,42,52,49,52,40,50,25,39,29,47,836,
132241,24,東京都,多摩市,2021-12-31,連光寺４丁目,544,283,261,11,4,9,9,7,13,21,7,12,8,6,3,15,12,12,16,21,17,24,25,33,17,27,17,13,14,15,16,16,23,13,14,13,21,15,25,266,
132241,25,東京都,多摩市,2021-12-31,連光寺５丁目,386,200,186,11,12,11,9,8,11,6,6,9,2,10,11,18,21,21,9,14,12,20,13,11,9,13,8,10,9,13,5,11,15,8,9,4,9,2,16,198,
132241,26,東京都,多摩市,2021-12-31,連光寺６丁目,751,410,341,8,14,13,11,20,12,18,15,23,17,19,9,25,17,29,26,41,25,36,24,52,29,23,15,16,14,16,21,29,27,26,20,12,17,4,28,383,
132241,30,東京都,多摩市,2021-12-31,貝取,1167,614,553,34,26,25,19,30,18,25,21,41,24,48,38,49,38,51,48,53,49,62,63,48,44,44,43,30,35,21,22,30,27,15,16,6,9,2,13,623,
132241,40,東京都,多摩市,2021-12-31,乞田,2532,1311,1221,60,46,50,44,59,50,54,48,86,93,117,99,73,77,80,79,102,75,130,110,111,99,115,102,95,69,64,57,47,53,27,43,23,40,18,37,1301,
132241,60,東京都,多摩市,2021-12-31,和田,9291,4783,4508,169,150,238,223,296,261,296,273,369,273,307,238,223,210,278,272,386,317,452,401,476,410,356,277,226,216,198,199,181,203,153,196,111,176,68,213,4294,
132241,70,東京都,多摩市,2021-12-31,百草,889,457,432,15,19,24,14,27,19,22,16,29,19,18,19,20,21,21,27,42,29,43,51,41,28,30,22,15,23,21,23,25,23,22,31,25,22,17,26,432,
132241,80,東京都,多摩市,2021-12-31,落川,1293,649,644,28,36,34,24,32,37,39,27,37,31,35,33,33,30,42,48,53,37,63,51,57,54,44,38,25,30,27,30,32,38,23,39,24,31,21,30,579,
132241,90,東京都,多摩市,2021-12-31,東寺方,1721,881,840,44,33,51,54,30,31,45,31,33,41,45,32,51,44,69,51,69,66,71,64,81,59,36,38,45,29,33,56,74,87,47,57,34,45,23,22,828,
