町丁目別人口・世帯数　令和４年１２月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,786,884,"1,670",866
関戸２丁目,"1,312","1,416","2,728","1,526"
関戸３丁目,647,728,"1,375",706
関戸４丁目,"1,146","1,244","2,390","1,400"
関戸５丁目,698,763,"1,461",764
関戸６丁目,470,477,947,447
,"5,059","5,512","10,571","5,709"
,,,,
連光寺１丁目,"1,890","1,886","3,776","1,634"
連光寺２丁目,"1,160","1,156","2,316","1,012"
連光寺３丁目,869,868,"1,737",833
連光寺４丁目,287,263,550,267
連光寺５丁目,206,188,394,197
連光寺６丁目,423,347,770,391
,"4,835","4,708","9,543","4,334"
,,,,
貝取,607,559,"1,166",622
,607,559,"1,166",622
,,,,
乞田,"1,303","1,210","2,513","1,306"
,"1,303","1,210","2,513","1,306"
,,,,
和田,"4,799","4,544","9,343","4,370"
,"4,799","4,544","9,343","4,370"
,,,,
百草,464,438,902,450
,464,438,902,450
,,,,
落川,656,655,"1,311",589
,656,655,"1,311",589
,,,,
東寺方,875,846,"1,721",839
東寺方１丁目,599,664,"1,263",635
,"1,474","1,510","2,984","1,474"
,,,,
一ノ宮１丁目,"1,203",976,"2,179","1,403"
一ノ宮２丁目,789,751,"1,540",950
一ノ宮３丁目,423,456,879,519
一ノ宮４丁目,"1,015","1,026","2,041","1,083"
,"3,430","3,209","6,639","3,955"
,,,,
桜ヶ丘１丁目,932,"1,032","1,964",916
桜ヶ丘２丁目,650,737,"1,387",630
桜ヶ丘３丁目,599,637,"1,236",549
桜ヶ丘４丁目,768,822,"1,590",855
,"2,949","3,228","6,177","2,950"
,,,,
和田（百草団地）,590,634,"1,224",857
,590,634,"1,224",857
,,,,
聖ヶ丘１丁目,891,996,"1,887",883
聖ヶ丘２丁目,801,942,"1,743",842
聖ヶ丘３丁目,"1,006","1,079","2,085",946
聖ヶ丘４丁目,356,386,742,301
聖ヶ丘５丁目,66,53,119,38
,"3,120","3,456","6,576","3,010"
,,,,
馬引沢１丁目,927,901,"1,828",958
馬引沢２丁目,"1,243","1,145","2,388","1,307"
,"2,170","2,046","4,216","2,265"
,,,,
山王下１丁目,289,314,603,483
,289,314,603,483
,,,,
中沢１丁目,724,655,"1,379",814
中沢２丁目,904,958,"1,862",855
,"1,628","1,613","3,241","1,669"
,,,,
唐木田１丁目,"1,092","1,198","2,290","1,177"
唐木田２丁目,0,0,0,0
唐木田３丁目,0,0,0,0
,"1,092","1,198","2,290","1,177"
,,,,
諏訪１丁目,"2,063","2,069","4,132","2,065"
諏訪２丁目,"1,717","1,888","3,605","1,580"
諏訪３丁目,513,516,"1,029",513
諏訪４丁目,601,747,"1,348",737
諏訪５丁目,308,406,714,461
諏訪６丁目,0,0,0,0
,"5,202","5,626","10,828","5,356"
,,,,
永山１丁目,934,968,"1,902","1,130"
永山２丁目,"1,556","1,567","3,123","1,573"
永山３丁目,"1,863","2,098","3,961","2,047"
永山４丁目,"1,326","1,506","2,832","1,827"
永山５丁目,921,"1,063","1,984",884
永山６丁目,618,608,"1,226",617
永山７丁目,0,0,0,0
,"7,218","7,810","15,028","8,078"
,,,,
貝取１丁目,"1,028",933,"1,961",984
貝取２丁目,"1,543","1,726","3,269","1,511"
貝取３丁目,395,538,933,448
貝取４丁目,510,547,"1,057",536
貝取５丁目,235,293,528,318
,"3,711","4,037","7,748","3,797"
,,,,
豊ヶ丘１丁目,"1,598","1,550","3,148","1,631"
豊ヶ丘２丁目,"1,403","1,454","2,857","1,340"
豊ヶ丘３丁目,719,833,"1,552",698
豊ヶ丘４丁目,322,369,691,404
豊ヶ丘５丁目,574,660,"1,234",637
豊ヶ丘６丁目,416,502,918,511
,"5,032","5,368","10,400","5,221"
,,,,
落合１丁目,"1,449","1,552","3,001","1,518"
落合２丁目,"1,149","1,110","2,259",918
落合３丁目,"1,432","1,526","2,958","1,517"
落合４丁目,947,"1,112","2,059","1,113"
落合５丁目,"1,023","1,075","2,098",923
落合６丁目,873,845,"1,718",794
,"6,873","7,220","14,093","6,783"
,,,,
鶴牧１丁目,"1,307","1,340","2,647","1,268"
鶴牧２丁目,897,806,"1,703",895
鶴牧３丁目,"2,080","2,247","4,327","1,589"
鶴牧４丁目,343,379,722,327
鶴牧５丁目,894,"1,011","1,905",851
鶴牧６丁目,869,893,"1,762",807
,"6,390","6,676","13,066","5,737"
,,,,
南野１丁目,1,0,1,1
南野２丁目,488,463,951,506
南野３丁目,452,482,934,398
,941,945,"1,886",905
,,,,
東寺方３丁目,127,188,315,176
,127,188,315,176
,,,,
和田３丁目,379,454,833,501
,379,454,833,501
,,,,
愛宕１丁目,245,272,517,293
愛宕２丁目,407,435,842,485
愛宕３丁目,290,415,705,464
愛宕４丁目,"1,244","1,399","2,643","1,433"
,"2,186","2,521","4,707","2,675"
,,,,
,"72,524","75,679","148,203","74,449"
,,,,
,,,,
