,,,,,,,,,,,,,,,,(単位：TEU）,,,,,,,,,,,,,,,,,,,,,,,
航路別,平成31年(2019年),,,平成30年(2018年),,,平成29年(2017年),,,平成28年(2016年),,,平成27年(2015年),,,航路別,,,,,,,,,,,,,,,,,,,,,,,
,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,,,,,,,,,,,,,,,,,,,,,,,,
合計,"4,513,742","2,128,992","2,384,750","4,570,702","2,117,463","2,453,239","4,500,302","2,074,794","2,425,508","4,250,647","1,980,785","2,269,862","4,149,507","1,917,199","2,232,308",合計,,,,,,,,,,,,,,,,,,,,,,,
実入,"3,310,715","934,492","2,376,223","3,414,328","973,542","2,440,786","3,400,739","989,439","2,411,300","3,208,206","947,635","2,260,571","3,131,158","911,563","2,219,595",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"1,203,027","1,194,500","8,527","1,156,374","1,143,921","12,453","1,099,563","1,085,355","14,208","1,042,441","1,033,150","9,291","1,018,349","1,005,636","12,713",空,,,,,,,,,,,,,,,,,,,,,,,
定期航路計,"4,513,741","2,128,992","2,384,749","4,570,702","2,117,463","2,453,239","4,500,302","2,074,794","2,425,508","4,250,647","1,980,785","2,269,862","4,149,507","1,917,199","2,232,308",定期航路計,,,,,,,,,,,,,,,,,,,,,,,
実入,"3,310,714","934,492","2,376,222","3,414,328","973,542","2,440,786","3,400,739","989,439","2,411,300","3,208,206","947,635","2,260,571","3,131,158","911,563","2,219,595",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"1,203,027","1,194,500","8,527","1,156,374","1,143,921","12,453","1,099,563","1,085,355","14,208","1,042,441","1,033,150","9,291","1,018,349","1,005,636","12,713",空,,,,,,,,,,,,,,,,,,,,,,,
世界一周,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,世界一周,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
北米西岸(メキシコ含む),"541,318","275,739","265,579","673,230","362,423","310,807","662,036","355,774","306,262","616,430","333,903","282,527","560,709","296,338","264,371",北米西岸(メキシコ含む),,,,,,,,,,,,,,,,,,,,,,,
実入,"373,567","110,764","262,803","487,335","180,311","307,024","491,911","191,234","300,677","473,710","193,559","280,151","436,754","177,784","258,970",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"167,751","164,975","2,776","185,895","182,112","3,783","170,125","164,540","5,585","142,720","140,344","2,376","123,955","118,554","5,401",空,,,,,,,,,,,,,,,,,,,,,,,
北米東岸(カリビア海含む),"142,129","81,448","60,681","151,093","78,789","72,304","166,692","95,142","71,550","157,112","96,582","60,530","128,753","82,120","46,633",北米東岸(カリビア海含む),,,,,,,,,,,,,,,,,,,,,,,
実入,"114,187","53,675","60,512","127,645","55,643","72,002","140,605","69,203","71,402","130,193","69,810","60,383","98,889","53,005","45,884",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"27,942","27,773",169,"23,448","23,146",302,"26,087","25,939",148,"26,919","26,772",147,"29,864","29,115",749,空,,,,,,,,,,,,,,,,,,,,,,,
北欧・地中海,"357,100","204,892","152,208","248,591","123,098","125,493","238,123","117,526","120,597","227,647","118,338","109,309","254,150","129,208","124,942",北欧・地中海,,,,,,,,,,,,,,,,,,,,,,,
実入,"326,203","174,469","151,734","225,220","100,186","125,034","214,142","93,958","120,184","193,928","84,970","108,958","215,485","91,127","124,358",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"30,897","30,423",474,"23,371","22,912",459,"23,981","23,568",413,"33,719","33,368",351,"38,665","38,081",584,空,,,,,,,,,,,,,,,,,,,,,,,
南米西岸,"53,724","25,019","28,705","56,780","17,901","38,879","61,759","13,504","48,255","64,961","20,128","44,833","61,034","17,997","43,037",南米西岸,,,,,,,,,,,,,,,,,,,,,,,
実入,"32,888","4,524","28,364","39,854","2,292","37,562","49,739","1,860","47,879","47,044","2,323","44,721","43,751","1,238","42,513",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"20,836","20,495",341,"16,926","15,609","1,317","12,020","11,644",376,"17,917","17,805",112,"17,283","16,759",524,空,,,,,,,,,,,,,,,,,,,,,,,
南米東岸,-,-,-,-,-,-,-,-,-,-,-,-,"1,009",885,124,南米東岸,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,285,161,124,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,724,724,-,空,,,,,,,,,,,,,,,,,,,,,,,
南米東岸・南ア経由,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,南米東岸・南ア経由,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
アフリカ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アフリカ,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
オセアニア,"25,531","10,419","15,112","66,427","25,170","41,257","32,458","14,747","17,711","22,545","10,177","12,368","28,962","16,529","12,433",オセアニア,,,,,,,,,,,,,,,,,,,,,,,
実入,"17,819","2,844","14,975","50,457","9,204","41,253","21,030","3,325","17,705","15,116","2,800","12,316","14,898","2,465","12,433",実入,,,,,,,,,,,,,,,,,,,,,,,
空,"7,712","7,575",137,"15,970","15,966",4,"11,428","11,422",6,"7,429","7,377",52,"14,064","14,064",-,空,,,,,,,,,,,,,,,,,,,,,,,
印パ･ペルシャ･ベンガル,-,-,-,"24,296","19,399","4,897","113,404","72,963","40,441","89,722","49,828","39,894",-,-,-,印パ･ペルシャ･ベンガル,,,,,,,,,,,,,,,,,,,,,,,
実入,-,-,-,"23,426","18,538","4,888","106,838","66,452","40,386","83,992","44,113","39,879",-,-,-,実入,,,,,,,,,,,,,,,,,,,,,,,
空,-,-,-,870,861,9,"6,566","6,511",55,"5,730","5,715",15,-,-,-,空,,,,,,,,,,,,,,,,,,,,,,,
