,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,合計,0,0,フルコンテナ船,0,0,セミコンテナ船,0,0,ＲＯＲＯ船,0,0,その他コンテナ積船,0,0,品種,,,,,,
,,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,,,,,,
合計,,"2,892,666","1,595,660","1,297,006","1,010,679","509,551","501,128","250,341","70,408","179,933","1,345,311","852,380","492,931","286,335","163,321","123,014",合計,,,,,,
農水産品,,"189,487","113,757","75,730","105,650","89,168","16,482","3,543","2,596",947,"48,090","12,850","35,240","32,204","9,143","23,061",農水産品,,,,,,
1,麦,"11,564","10,764",800,"6,562","6,562",-,-,-,-,"4,980","4,180",800,22,22,-,1,麦,,,,,
2,米,"3,240","1,120","2,120",105,105,-,-,-,-,"2,635",515,"2,120",500,500,-,2,米,,,,,
3,とうもろこし,427,427,-,427,427,-,-,-,-,-,-,-,-,-,-,3,とうもろこし,,,,,
4,豆類,"17,422","16,315","1,107","11,460","11,445",15,100,100,-,"2,985","1,970","1,015","2,877","2,800",77,4,豆類,,,,,
5,その他雑穀,"2,232","1,847",385,37,37,-,-,-,-,770,385,385,"1,425","1,425",-,5,その他雑穀,,,,,
6,野菜・果物,"85,603","51,786","33,817","48,889","44,981","3,908",369,87,282,"33,640","4,995","28,645","2,705","1,723",982,6,野菜・果物,,,,,
7,綿花,30,-,30,30,-,30,-,-,-,-,-,-,-,-,-,7,綿花,,,,,
8,その他農産品,"6,286","5,159","1,127","4,809","4,809",-,-,-,-,"1,050",350,700,427,-,427,8,その他農産品,,,,,
9,羊毛,21,21,-,21,21,-,-,-,-,-,-,-,-,-,-,9,羊毛,,,,,
10,その他畜産品,"22,344","6,969","15,375","6,592","6,142",450,5,5,-,"1,425",360,"1,065","14,322",462,"13,860",10,その他畜産品,,,,,
11,水産品,"40,318","19,349","20,969","26,718","14,639","12,079","3,069","2,404",665,605,95,510,"9,926","2,211","7,715",11,水産品,,,,,
林産品,,"60,861","52,835","8,026","40,409","40,409",-,"6,545","6,545",-,"4,795","3,435","1,360","9,112","2,446","6,666",林産品,,,,,,
12,原木,22,22,-,22,22,-,-,-,-,-,-,-,-,-,-,12,原木,,,,,
13,製材,"47,906","46,893","1,013","37,977","37,977",-,"6,160","6,160",-,975,310,665,"2,794","2,446",348,13,製材,,,,,
14,樹脂類,"3,195","2,790",405,45,45,-,-,-,-,"3,150","2,745",405,-,-,-,14,樹脂類,,,,,
15,木材チップ,"4,738",-,"4,738",-,-,-,-,-,-,-,-,-,"4,738",-,"4,738",15,木材チップ,,,,,
16,その他林産品,"4,755","2,920","1,835","2,365","2,365",-,385,385,-,425,170,255,"1,580",-,"1,580",16,その他林産品,,,,,
17,薪炭,245,210,35,-,-,-,-,-,-,245,210,35,-,-,-,17,薪炭,,,,,
