25,石灰石,"1,057",1,"1,056",345,-,345,202,-,202,150,-,150,150,-,150,172,-,172,15,25,石灰石
26,原塩,"12,413",50,"12,363",947,-,947,823,3,820,753,5,748,"1,248",2,"1,246","1,235",2,"1,233","1,059",26,原塩
27,非金属鉱物,"134,676","16,902","117,774","9,869",566,"9,303","10,332","1,553","8,779","13,534","1,558","11,976","12,113","1,797","10,316","11,713","1,209","10,504","11,667",27,非金属鉱物
金属機械工業品,,"13,597,425","5,238,154","8,359,271","1,070,468","333,614","736,854","1,050,890","446,139","604,751","1,189,743","445,888","743,855","1,187,873","495,113","692,760","1,091,073","389,760","701,313","1,218,167",金属機械工業品,
28,鉄鋼,"55,443","25,215","30,228","4,171","1,896","2,275","4,406","2,546","1,860","4,451","2,365","2,086","5,055","2,201","2,854","4,116","1,740","2,376","5,113",28,鉄鋼
29,鋼材,"361,459","239,511","121,948","27,089","16,636","10,453","28,378","20,310","8,068","34,101","23,447","10,654","32,356","21,745","10,611","29,952","19,080","10,872","33,060",29,鋼材
30,非鉄金属,"254,990","97,423","157,567","19,210","5,804","13,406","20,277","9,089","11,188","22,369","8,830","13,539","22,740","9,376","13,364","20,048","6,412","13,636","23,922",30,非鉄金属
31,金属製品,"1,744,473","308,221","1,436,252","148,412","20,774","127,638","130,648","27,719","102,929","165,427","28,945","136,482","152,550","28,117","124,433","142,626","20,659","121,967","152,106",31,金属製品
32,鉄道車両,"4,530",725,"3,805",339,59,280,262,145,117,236,9,227,325,56,269,215,40,175,133,32,鉄道車両
33,完成自動車,"136,797","113,828","22,969","8,968","7,060","1,908","9,907","8,717","1,190","11,143","9,045","2,098","11,147","8,769","2,378","10,262","7,663","2,599","10,118",33,完成自動車
34,その他輸送用車両,"92,639","2,691","89,948","7,438",57,"7,381","5,641",391,"5,250","8,305",102,"8,203","6,992",294,"6,698","6,310",82,"6,228","7,404",34,その他輸送用車両
35,二輪自動車,"78,596","24,405","54,191","4,487",360,"4,127","3,758",307,"3,451","4,897",396,"4,501","6,540","2,260","4,280","5,970","1,658","4,312","6,858",35,二輪自動車
36,自動車部品,"2,392,338","1,582,558","809,780","181,283","98,915","82,368","202,143","132,946","69,197","192,452","122,698","69,754","226,580","162,044","64,536","180,513","115,834","64,679","213,186",36,自動車部品
37,その他輸送機械,"407,124","68,020","339,104","33,171","2,930","30,241","32,363","4,071","28,292","43,147","3,535","39,612","38,807","6,304","32,503","31,248","5,122","26,126","34,030",37,その他輸送機械
38,産業機械,"3,303,724","1,804,182","1,499,542","246,621","119,054","127,567","261,241","157,842","103,399","289,965","157,618","132,347","294,053","163,805","130,248","276,191","139,983","136,208","298,285",38,産業機械
39,電気機械,"3,963,658","701,533","3,262,125","323,253","41,861","281,392","292,157","59,909","232,248","345,554","66,158","279,396","323,354","65,376","257,978","319,009","51,399","267,610","365,767",39,電気機械
40,測量・光学・医療機械,"569,910","229,044","340,866","45,380","15,753","29,627","42,935","18,957","23,978","48,048","18,752","29,296","48,048","21,400","26,648","46,015","17,359","28,656","47,622",40,測量・光学・医療機械
41,事務用機器,"195,528","29,151","166,377","17,666","1,748","15,918","14,388","2,345","12,043","16,100","2,631","13,469","16,317","2,232","14,085","15,762","1,948","13,814","16,920",41,事務用機器
42,その他機械,"36,216","11,647","24,569","2,980",707,"2,273","2,386",845,"1,541","3,548","1,357","2,191","3,009","1,134","1,875","2,836",781,"2,055","3,643",42,その他機械
化学工業品,,"5,860,736","2,381,380","3,479,356","476,904","161,109","315,795","472,243","199,772","272,471","538,141","223,380","314,761","503,847","217,018","286,829","456,816","155,601","301,215","482,686",化学工業品,
43,陶磁器,"152,511","10,389","142,122","14,344",555,"13,789","9,440",743,"8,697","10,898",868,"10,030","13,385","1,208","12,177","13,451",620,"12,831","13,395",43,陶磁器
44,セメント,"17,303",710,"16,593","1,756",16,"1,740","1,237",97,"1,140","1,548",47,"1,501","1,794",75,"1,719",885,15,870,"1,256",44,セメント
45,ガラス類,"267,415","85,640","181,775","23,256","6,709","16,547","20,674","6,166","14,508","23,052","7,384","15,668","27,201","9,980","17,221","21,364","6,140","15,224","22,211",45,ガラス類
46,窯業品,"322,791","120,701","202,090","26,920","8,005","18,915","28,037","10,782","17,255","30,725","11,797","18,928","26,546","9,851","16,695","26,645","7,065","19,580","25,226",46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,揮発油,354,-,354,60,-,60,31,-,31,10,-,10,-,-,-,60,-,60,47,48,揮発油
49,その他の石油,"48,989","30,357","18,632","3,953","2,155","1,798","3,601","2,174","1,427","4,260","2,740","1,520","3,413","1,946","1,467","3,484","2,074","1,410","4,387",49,その他の石油
50,LNG/液化天然ガス,120,-,120,-,-,-,15,-,15,30,-,30,-,-,-,15,-,15,-,50,LNG/液化天然ガス
51,LPG/液化石油ガス,"1,680",-,"1,680",270,-,270,210,-,210,210,-,210,240,-,240,180,-,180,165,51,LPG/液化石油ガス
52,その他石油製品,"20,858","6,423","14,435","2,408",608,"1,800","1,501",428,"1,073","2,528","1,081","1,447","1,372",279,"1,093","1,961",597,"1,364","1,688",52,その他石油製品
53,コークス,"8,849",-,"8,849","1,290",-,"1,290",285,-,285,695,-,695,684,-,684,210,-,210,390,53,コークス
54,石炭製品,"7,186","6,129","1,057",425,360,65,964,437,527,662,632,30,677,662,15,721,646,75,81,54,石炭製品
55,化学薬品,"885,249","293,597","591,652","74,111","21,470","52,641","72,346","26,831","45,515","77,409","25,860","51,549","71,232","26,912","44,320","72,530","19,034","53,496","75,969",55,化学薬品
56,化学肥料,"54,966","3,033","51,933","6,602",26,"6,576","5,543",206,"5,337","4,728",195,"4,533","4,436",150,"4,286","3,761",60,"3,701","3,956",56,化学肥料
57,その他化学工業品,"4,072,465","1,824,401","2,248,064","321,509","121,205","200,304","328,359","151,908","176,451","381,386","172,776","208,610","352,867","165,955","186,912","311,549","119,350","192,199","333,915",57,その他化学工業品
軽工業品,,"5,390,562","624,075","4,766,487","413,497","37,591","375,906","379,235","48,660","330,575","449,050","50,555","398,495","466,751","57,082","409,669","453,631","41,927","411,704","473,669",軽工業品,
58,紙・パルプ,"980,045","219,248","760,797","72,973","14,368","58,605","76,022","17,255","58,767","77,846","16,923","60,923","78,418","18,486","59,932","87,596","15,197","72,399","86,935",58,紙・パルプ
59,糸及び紡績半製品,"55,303","6,175","49,128","3,843",294,"3,549","4,560",317,"4,243","5,619",526,"5,093","5,235",442,"4,793","4,950",532,"4,418","5,229",59,糸及び紡績半製品
60,その他繊維工業品,"352,184","55,711","296,473","29,790","3,352","26,438","28,629","4,203","24,426","29,159","4,165","24,994","28,763","4,924","23,839","27,721","4,086","23,635","31,827",60,その他繊維工業品
61,砂糖,"45,725",855,"44,870","3,931",47,"3,884","4,482",65,"4,417","4,202",6,"4,196","3,534",64,"3,470","4,327",30,"4,297","3,622",61,砂糖
62,製造食品,"2,821,619","277,757","2,543,862","218,162","16,425","201,737","194,935","22,445","172,490","241,058","23,662","217,396","238,540","25,971","212,569","227,410","18,247","209,163","241,858",62,製造食品
63,飲料,"701,813","55,248","646,565","56,701","2,516","54,185","40,739","4,061","36,678","56,807","4,664","52,143","67,902","6,510","61,392","58,738","3,486","55,252","62,833",63,飲料
64,水,"201,421","8,135","193,286","12,004",133,"11,871","12,714",288,"12,426","13,719",605,"13,114","22,535",609,"21,926","20,631",320,"20,311","20,214",64,水
65,たばこ,"96,953",233,"96,720","6,932",-,"6,932","7,479",21,"7,458","7,947",-,"7,947","8,545",67,"8,478","8,417",24,"8,393","9,486",65,たばこ
66,その他食料工業品,"135,499",713,"134,786","9,161",456,"8,705","9,675",5,"9,670","12,693",4,"12,689","13,279",9,"13,270","13,841",5,"13,836","11,665",66,その他食料工業品
雑工業品,,"11,654,105","1,229,793","10,424,312","968,359","74,615","893,744","790,774","88,017","702,757","976,577","103,039","873,538","937,634","115,792","821,842","852,732","87,601","765,131","927,673",雑工業品,
67,がん具,"646,963","30,998","615,965","50,175","1,725","48,450","32,020","2,139","29,881","53,756","2,523","51,233","52,590","2,655","49,935","44,733","1,828","42,905","55,057",67,がん具
68,衣服・身廻品・はきもの,"4,914,951","167,910","4,747,041","403,723","10,497","393,226","336,216","12,726","323,490","386,181","12,196","373,985","376,687","14,699","361,988","327,891","14,764","313,127","351,630",68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,"795,763","126,502","669,261","69,581","8,524","61,057","50,785","10,200","40,585","68,001","11,638","56,363","68,378","11,084","57,294","62,136","8,938","53,198","67,581",69,文房具・運動娯楽用品・楽器
70,家具装備品,"2,133,474","93,195","2,040,279","206,227","5,870","200,357","147,951","8,398","139,553","197,002","8,385","188,617","180,488","8,339","172,149","168,674","7,227","161,447","166,390",70,家具装備品
71,その他日用品,"541,603","120,788","420,815","35,644","7,239","28,405","31,988","7,691","24,297","47,034","10,501","36,533","51,034","17,160","33,874","44,700","8,686","36,014","45,633",71,その他日用品
72,ゴム製品,"815,870","387,696","428,174","58,403","22,806","35,597","59,747","26,075","33,672","64,781","29,805","34,976","66,241","33,292","32,949","58,785","24,907","33,878","80,946",72,ゴム製品
73,木製品,"1,229,770","11,866","1,217,904","99,287",445,"98,842","91,048","1,121","89,927","108,573",799,"107,774","90,372","1,608","88,764","101,557","1,109","100,448","108,609",73,木製品
74,その他製造工業品,"575,711","290,838","284,873","45,319","17,509","27,810","41,019","19,667","21,352","51,249","27,192","24,057","51,844","26,955","24,889","44,256","20,142","24,114","51,827",74,その他製造工業品
特殊品,,"4,485,210","2,380,988","2,104,222","313,221","146,885","166,336","339,891","188,033","151,858","403,557","204,692","198,865","393,512","202,098","191,414","344,177","165,194","178,983","406,035",特殊品,
75,金属くず,"159,830","99,479","60,351","9,841","4,687","5,154","11,787","7,161","4,626","16,991","11,146","5,845","15,423","9,893","5,530","13,533","7,828","5,705","17,523",75,金属くず
76,再利用資材,"1,925,132","1,883,199","41,933","111,848","110,143","1,705","151,616","149,156","2,460","161,433","157,866","3,567","159,498","154,249","5,249","132,886","129,346","3,540","189,030",76,再利用資材
77,動植物性製造飼肥料,"1,004,214","18,814","985,400","75,778",514,"75,264","79,944",887,"79,057","99,994","1,778","98,216","97,795","1,206","96,589","90,785","1,623","89,162","83,435",77,動植物性製造飼肥料
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂
80,輸送用容器,"1,119,006","206,307","912,699","91,098","12,257","78,841","77,305","15,901","61,404","100,651","19,309","81,342","93,634","17,848","75,786","89,655","14,320","75,335","96,472",80,輸送用容器
81,取合せ品,"277,028","173,189","103,839","24,656","19,284","5,372","19,239","14,928","4,311","24,488","14,593","9,895","27,162","18,902","8,260","17,318","12,077","5,241","19,575",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
