空,"156,311","53,830","102,481",-,"258,792","154,835","53,116","101,719",-,"256,554","1,476",714,762,-,"2,238",,,,,,,,,,,,
フルコンテナ船,"523,261","174,836","348,425",-,"871,686","229,215","78,117","151,098",-,"380,313","294,046","96,719","197,327",-,"491,373",,,,,,,,,,,,
実入,"367,331","121,115","246,216",-,"613,547","74,644","25,079","49,565",-,"124,209","292,687","96,036","196,651",-,"489,338",,,,,,,,,,,,
空,"155,930","53,721","102,209",-,"258,139","154,571","53,038","101,533",-,"256,104","1,359",683,676,-,"2,035",,,,,,,,,,,,
セミコンテナ船,"3,090",935,"2,155",-,"5,245","2,908",865,"2,043",-,"4,951",182,70,112,-,294,,,,,,,,,,,,
実入,"2,709",826,"1,883",-,"4,592","2,644",787,"1,857",-,"4,501",65,39,26,-,91,,,,,,,,,,,,
空,381,109,272,-,653,264,78,186,-,450,117,31,86,-,203,,,,,,,,,,,,
その他コンテナ積船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
青海コンテナふ頭(埠頭㈱),"418,272","132,064","286,205",3,"704,481","209,930","68,465","141,465",-,"351,395","208,342","63,599","144,740",3,"353,086",,,,,,,,,,,,
実入,"278,484","86,533","191,948",3,"470,436","70,472","23,133","47,339",-,"117,811","208,012","63,400","144,609",3,"352,625",,,,,,,,,,,,
空,"139,788","45,531","94,257",-,"234,045","139,458","45,332","94,126",-,"233,584",330,199,131,-,461,,,,,,,,,,,,
フルコンテナ船,"417,929","131,972","285,954",3,"703,887","209,732","68,426","141,306",-,"351,038","208,197","63,546","144,648",3,"352,849",,,,,,,,,,,,
実入,"278,324","86,473","191,848",3,"470,176","70,457","23,126","47,331",-,"117,788","207,867","63,347","144,517",3,"352,388",,,,,,,,,,,,
空,"139,605","45,499","94,106",-,"233,711","139,275","45,300","93,975",-,"233,250",330,199,131,-,461,,,,,,,,,,,,
セミコンテナ船,343,92,251,-,594,198,39,159,-,357,145,53,92,-,237,,,,,,,,,,,,
実入,160,60,100,-,260,15,7,8,-,23,145,53,92,-,237,,,,,,,,,,,,
空,183,32,151,-,334,183,32,151,-,334,-,-,-,-,-,,,,,,,,,,,,
その他コンテナ積船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
お台場ライナーふ頭,"1,030",209,821,-,"1,851",17,17,-,-,17,"1,013",192,821,-,"1,834",,,,,,,,,,,,
実入,746,169,577,-,"1,323",17,17,-,-,17,729,152,577,-,"1,306",,,,,,,,,,,,
空,284,40,244,-,528,-,-,-,-,-,284,40,244,-,528,,,,,,,,,,,,
フルコンテナ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
セミコンテナ船,"1,021",207,814,-,"1,835",15,15,-,-,15,"1,006",192,814,-,"1,820",,,,,,,,,,,,
実入,737,167,570,-,"1,307",15,15,-,-,15,722,152,570,-,"1,292",,,,,,,,,,,,
空,284,40,244,-,528,-,-,-,-,-,284,40,244,-,528,,,,,,,,,,,,
その他コンテナ積船,9,2,7,-,16,2,2,-,-,2,7,-,7,-,14,,,,,,,,,,,,
実入,9,2,7,-,16,2,2,-,-,2,7,-,7,-,14,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
大井コンテナふ頭,"1,329,378","419,262","909,879",237,"2,239,555","622,726","199,551","423,000",175,"1,045,946","706,652","219,711","486,879",62,"1,193,609",,,,,,,,,,,,
実入,"1,051,095","321,129","729,729",237,"1,781,122","347,468","103,352","243,941",175,"591,629","703,627","217,777","485,788",62,"1,189,493",,,,,,,,,,,,
空,"278,283","98,133","180,150",-,"458,433","275,258","96,199","179,059",-,"454,317","3,025","1,934","1,091",-,"4,116",,,,,,,,,,,,
フルコンテナ船,"1,324,557","417,030","907,290",237,"2,232,145","620,205","198,157","421,873",175,"1,042,298","704,352","218,873","485,417",62,"1,189,847",,,,,,,,,,,,
実入,"1,048,443","320,136","728,070",237,"1,776,811","347,091","103,193","243,723",175,"591,034","701,352","216,943","484,347",62,"1,185,777",,,,,,,,,,,,
空,"276,114","96,894","179,220",-,"455,334","273,114","94,964","178,150",-,"451,264","3,000","1,930","1,070",-,"4,070",,,,,,,,,,,,
セミコンテナ船,"4,821","2,232","2,589",-,"7,410","2,521","1,394","1,127",-,"3,648","2,300",838,"1,462",-,"3,762",,,,,,,,,,,,
実入,"2,652",993,"1,659",-,"4,311",377,159,218,-,595,"2,275",834,"1,441",-,"3,716",,,,,,,,,,,,
空,"2,169","1,239",930,-,"3,099","2,144","1,235",909,-,"3,053",25,4,21,-,46,,,,,,,,,,,,
その他コンテナ積船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
その他,"147,394","54,761","92,633",-,"240,027","77,522","28,756","48,766",-,"126,288","69,872","26,005","43,867",-,"113,739",,,,,,,,,,,,
実入,"90,493","30,961","59,532",-,"150,025","20,665","4,990","15,675",-,"36,340","69,828","25,971","43,857",-,"113,685",,,,,,,,,,,,
空,"56,901","23,800","33,101",-,"90,002","56,857","23,766","33,091",-,"89,948",44,34,10,-,54,,,,,,,,,,,,
フルコンテナ船,"146,953","54,761","92,192",-,"239,145","77,167","28,756","48,411",-,"125,578","69,786","26,005","43,781",-,"113,567",,,,,,,,,,,,
実入,"90,052","30,961","59,091",-,"149,143","20,310","4,990","15,320",-,"35,630","69,742","25,971","43,771",-,"113,513",,,,,,,,,,,,
空,"56,901","23,800","33,101",-,"90,002","56,857","23,766","33,091",-,"89,948",44,34,10,-,54,,,,,,,,,,,,
セミコンテナ船,441,-,441,-,882,355,-,355,-,710,86,-,86,-,172,,,,,,,,,,,,
実入,441,-,441,-,882,355,-,355,-,710,86,-,86,-,172,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
その他コンテナ積船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
* 四捨五入しているので、合計の数字と内訳の数字が一致しない場合がある。,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
