,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,平成31年(2019年),,,平成30年(2018年),,,平成29年(2017年),,,平成28年(2016年),,,平成27年(2015年),,,品種,,,,,,
,,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,,,,,,
合計,,"2,892,666","1,595,660","1,297,006","2,976,358","1,757,700","1,218,658","3,134,024","1,820,774","1,313,250","2,586,440","1,521,831","1,064,609","2,501,184","1,515,113","986,071",合計,,,,,,
農水産品,,"189,487","113,757","75,730","194,588","135,040","59,548","167,145","113,327","53,818","143,058","91,158","51,900","155,286","104,993","50,293",農水産品,,,,,,
1,麦,"11,564","10,764",800,"13,212","11,737","1,475","9,476","7,156","2,320","12,075","9,060","3,015","12,855","10,645","2,210",1,麦,,,,,
2,米,"3,240","1,120","2,120","2,675",545,"2,130","2,575",365,"2,210","3,110",660,"2,450","3,330",770,"2,560",2,米,,,,,
3,とうもろこし,427,427,-,"1,734","1,734",-,830,815,15,"1,499","1,464",35,"1,131","1,121",10,3,とうもろこし,,,,,
4,豆類,"17,422","16,315","1,107","15,074","13,644","1,430","9,564","8,129","1,435","4,515","2,355","2,160","3,561","2,011","1,550",4,豆類,,,,,
5,その他雑穀,"2,232","1,847",385,"1,265","1,050",215,970,595,375,655,485,170,839,779,60,5,その他雑穀,,,,,
6,野菜・果物,"85,603","51,786","33,817","88,324","54,343","33,981","85,051","52,598","32,453","68,280","40,423","27,857","77,208","51,170","26,038",6,野菜・果物,,,,,
7,綿花,30,-,30,85,75,10,150,150,-,90,90,-,-,-,-,7,綿花,,,,,
8,その他農産品,"6,286","5,159","1,127","10,141","8,640","1,501","15,568","12,196","3,372","9,468","3,423","6,045","16,001","10,961","5,040",8,その他農産品,,,,,
9,羊毛,21,21,-,126,126,-,22,22,-,73,58,15,208,208,-,9,羊毛,,,,,
10,その他畜産品,"22,344","6,969","15,375","22,548","16,068","6,480","13,964","13,229",735,"10,140","9,440",700,"9,442","7,727","1,715",10,その他畜産品,,,,,
11,水産品,"40,318","19,349","20,969","39,404","27,078","12,326","28,975","18,072","10,903","33,153","23,700","9,453","30,711","19,601","11,110",11,水産品,,,,,
林産品,,"60,861","52,835","8,026","61,678","57,480","4,198","25,059","19,980","5,079","18,661","15,793","2,868","31,058","27,446","3,612",林産品,,,,,,
12,原木,22,22,-,117,117,-,-,-,-,-,-,-,220,220,-,12,原木,,,,,
13,製材,"47,906","46,893","1,013","54,190","53,260",930,"18,263","17,104","1,159","13,822","13,089",733,"24,903","23,911",992,13,製材,,,,,
14,樹脂類,"3,195","2,790",405,"6,167","3,380","2,787","6,056","2,470","3,586","4,163","2,350","1,813","5,060","2,815","2,245",14,樹脂類,,,,,
15,木材チップ,"4,738",-,"4,738",33,23,10,-,-,-,-,-,-,-,-,-,15,木材チップ,,,,,
16,その他林産品,"4,755","2,920","1,835",796,350,446,490,176,314,451,154,297,440,165,275,16,その他林産品,,,,,
17,薪炭,245,210,35,375,350,25,250,230,20,225,200,25,435,335,100,17,薪炭,,,,,
鉱産品,,"7,316","6,426",890,"14,127","13,102","1,025","10,581","9,821",760,"11,038","7,913","3,125","13,406","11,506","1,900",鉱産品,,,,,,
18,石炭,-,-,-,255,255,-,850,845,5,605,600,5,"1,575","1,570",5,18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,"1,950","1,950",-,"4,064","4,064",-,705,695,10,"4,365","2,240","2,125","7,545","6,000","1,545",20,金属鉱,,,,,
21,砂利・砂,"1,886","1,206",680,"2,392","1,557",835,"1,675","1,020",655,"2,175","1,395",780,630,400,230,21,砂利・砂,,,,,
22,石材,713,643,70,"1,898","1,788",110,"2,185","2,140",45,"2,948","2,808",140,"2,836","2,746",90,22,石材,,,,,
23,原油,-,-,-,38,38,-,30,30,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,215,200,15,285,270,15,325,280,45,325,325,-,400,400,-,25,石灰石,,,,,
26,原塩,-,-,-,101,101,-,70,70,-,35,35,-,90,90,-,26,原塩,,,,,
27,非金属鉱物,"2,552","2,427",125,"5,094","5,029",65,"4,741","4,741",-,585,510,75,330,300,30,27,非金属鉱物,,,,,
金属機械工業品,,"221,646","151,902","69,744","295,260","175,897","119,363","424,565","233,611","190,954","349,077","222,329","126,748","327,170","206,601","120,569",金属機械工業品,,,,,,
28,鉄鋼,355,270,85,351,256,95,376,225,151,420,225,195,608,573,35,28,鉄鋼,,,,,
29,鋼材,"2,246","1,305",941,"6,505","2,157","4,348","8,281","1,405","6,876","3,187","1,213","1,974","2,405","1,010","1,395",29,鋼材,,,,,
30,非鉄金属,"3,729","3,529",200,"5,849","4,840","1,009","9,293","2,722","6,571","6,847","2,247","4,600","2,319","1,757",562,30,非鉄金属,,,,,
31,金属製品,"18,926","9,757","9,169","29,779","18,439","11,340","30,524","14,145","16,379","13,812","5,725","8,087","14,228","9,378","4,850",31,金属製品,,,,,
32,鉄道車両,-,-,-,15,15,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,"2,824","2,157",667,"3,287","2,978",309,"2,641","2,148",493,"5,156","3,556","1,600","6,682","4,931","1,751",33,完成自動車,,,,,
34,その他輸送用車両,147,112,35,363,251,112,571,376,195,593,335,258,459,308,151,34,その他輸送用車両,,,,,
35,二輪自動車,5,-,5,320,260,60,"1,105",426,679,302,35,267,180,80,100,35,二輪自動車,,,,,
36,自動車部品,"41,965","20,502","21,463","76,097","27,761","48,336","99,191","28,991","70,200","81,499","31,294","50,205","76,448","26,527","49,921",36,自動車部品,,,,,
37,その他輸送機械,34,32,2,618,371,247,"3,904","3,362",542,"1,397","1,300",97,"1,095",331,764,37,その他輸送機械,,,,,
38,産業機械,"9,304","3,202","6,102","32,889","10,442","22,447","66,247","9,979","56,268","40,074","9,288","30,786","17,988","7,722","10,266",38,産業機械,,,,,
39,電気機械,"44,231","32,426","11,805","45,803","30,757","15,046","65,657","41,926","23,731","55,429","40,343","15,086","84,728","39,917","44,811",39,電気機械,,,,,
40,測量・光学・医療機械,"41,317","27,940","13,377","27,918","14,711","13,207","14,751","9,494","5,257","19,550","10,493","9,057","5,412","1,560","3,852",40,測量・光学・医療機械,,,,,
41,事務用機器,"43,470","42,593",877,"59,759","59,199",560,"114,539","114,169",370,"111,882","111,682",200,"111,734","111,489",245,41,事務用機器,,,,,
42,その他機械,"13,093","8,077","5,016","5,707","3,460","2,247","7,485","4,243","3,242","8,929","4,593","4,336","2,884","1,018","1,866",42,その他機械,,,,,
化学工業品,,"95,084","66,808","28,276","118,855","82,173","36,682","115,858","82,292","33,566","84,077","61,866","22,211","85,762","61,556","24,206",化学工業品,,,,,,
43,陶磁器,94,94,-,653,653,-,923,506,417,53,53,-,129,15,114,43,陶磁器,,,,,
44,セメント,946,741,205,605,605,-,510,505,5,672,672,-,"3,544","3,544",-,44,セメント,,,,,
45,ガラス類,"1,211","1,114",97,"2,433","2,231",202,"1,581","1,200",381,"1,116",960,156,"1,000",980,20,45,ガラス類,,,,,
46,窯業品,"4,065","3,075",990,"6,727","2,799","3,928","4,903","2,733","2,170","2,732","2,068",664,"4,869","4,048",821,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,-,-,-,6,6,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,"3,945","3,780",165,"4,531","3,966",565,"4,025","3,645",380,"3,324","3,020",304,"4,395","4,300",95,49,その他の石油,,,,,
50,LNG/液化天然ガス,5,-,5,20,-,20,78,18,60,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
