,,,,,,,,,,,,,,,,,,,,,,,,,(単位：個、TEU）,,,,,
係留施設別船種別,合計,,,,,,,,,,,,移出,,,,移入,,,,,,,,係留施設別船種別,,,,,
,計,10フィート以下,12フィート,20フィート,24フィート,40フィート,その他,TEU,計,10フィート以下,12フィート,20フィート,24フィート,40フィート,その他,TEU,計,10フィート以下,12フィート,20フィート,24フィート,40フィート,その他,TEU,,,,,,
青海コンテナふ頭(公共),"47,497",-,-,"13,219",-,"34,278",-,"81,775","40,292",-,-,"10,536",-,"29,756",-,"70,048","7,205",-,-,"2,683",-,"4,522",-,"11,727",青海コンテナふ頭(公共),,,,,
実入,"14,834",-,-,"5,503",-,"9,331",-,"24,165","8,163",-,-,"2,900",-,"5,263",-,"13,426","6,671",-,-,"2,603",-,"4,068",-,"10,739",実入,,,,,
空,"32,663",-,-,"7,716",-,"24,947",-,"57,610","32,129",-,-,"7,636",-,"24,493",-,"56,622",534,-,-,80,-,454,-,988,空,,,,,
フルコンテナ船,"37,563",-,-,"10,458",-,"27,105",-,"64,668","34,567",-,-,"9,078",-,"25,489",-,"60,056","2,996",-,-,"1,380",-,"1,616",-,"4,612",フルコンテナ船,,,,,
実入,"8,076",-,-,"3,355",-,"4,721",-,"12,797","5,526",-,-,"2,043",-,"3,483",-,"9,009","2,550",-,-,"1,312",-,"1,238",-,"3,788",実入,,,,,
空,"29,487",-,-,"7,103",-,"22,384",-,"51,871","29,041",-,-,"7,035",-,"22,006",-,"51,047",446,-,-,68,-,378,-,824,空,,,,,
セミコンテナ船,"2,900",-,-,869,-,"2,031",-,"4,931","2,490",-,-,740,-,"1,750",-,"4,240",410,-,-,129,-,281,-,691,セミコンテナ船,,,,,
実入,"1,611",-,-,500,-,"1,111",-,"2,722","1,237",-,-,383,-,854,-,"2,091",374,-,-,117,-,257,-,631,実入,,,,,
空,"1,289",-,-,369,-,920,-,"2,209","1,253",-,-,357,-,896,-,"2,149",36,-,-,12,-,24,-,60,空,,,,,
ＲＯＲＯ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ＲＯＲＯ船,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
その他コンテナ積船,"7,034",-,-,"1,892",-,"5,142",-,"12,176","3,235",-,-,718,-,"2,517",-,"5,752","3,799",-,-,"1,174",-,"2,625",-,"6,424",その他コンテナ積船,,,,,
実入,"5,147",-,-,"1,648",-,"3,499",-,"8,646","1,400",-,-,474,-,926,-,"2,326","3,747",-,-,"1,174",-,"2,573",-,"6,320",実入,,,,,
空,"1,887",-,-,244,-,"1,643",-,"3,530","1,835",-,-,244,-,"1,591",-,"3,426",52,-,-,-,-,52,-,104,空,,,,,
青海コンテナふ頭(埠頭㈱),"13,315",-,-,"1,734",-,"11,580",1,"24,896","12,654",-,-,"1,698",-,"10,955",1,"23,610",661,-,-,36,-,625,-,"1,286",青海コンテナふ頭(埠頭㈱),,,,,
実入,"3,711",-,-,491,-,"3,219",1,"6,931","3,050",-,-,455,-,"2,594",1,"5,645",661,-,-,36,-,625,-,"1,286",実入,,,,,
空,"9,604",-,-,"1,243",-,"8,361",-,"17,965","9,604",-,-,"1,243",-,"8,361",-,"17,965",-,-,-,-,-,-,-,-,空,,,,,
フルコンテナ船,"10,456",-,-,"1,255",-,"9,200",1,"19,657","10,456",-,-,"1,255",-,"9,200",1,"19,657",-,-,-,-,-,-,-,-,フルコンテナ船,,,,,
実入,"1,305",-,-,12,-,"1,292",1,"2,598","1,305",-,-,12,-,"1,292",1,"2,598",-,-,-,-,-,-,-,-,実入,,,,,
空,"9,151",-,-,"1,243",-,"7,908",-,"17,059","9,151",-,-,"1,243",-,"7,908",-,"17,059",-,-,-,-,-,-,-,-,空,,,,,
セミコンテナ船,269,-,-,4,-,265,-,534,269,-,-,4,-,265,-,534,-,-,-,-,-,-,-,-,セミコンテナ船,,,,,
実入,269,-,-,4,-,265,-,534,269,-,-,4,-,265,-,534,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
ＲＯＲＯ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ＲＯＲＯ船,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
その他コンテナ積船,"2,590",-,-,475,-,"2,115",-,"4,705","1,929",-,-,439,-,"1,490",-,"3,419",661,-,-,36,-,625,-,"1,286",その他コンテナ積船,,,,,
実入,"2,137",-,-,475,-,"1,662",-,"3,799","1,476",-,-,439,-,"1,037",-,"2,513",661,-,-,36,-,625,-,"1,286",実入,,,,,
空,453,-,-,-,-,453,-,906,453,-,-,-,-,453,-,906,-,-,-,-,-,-,-,-,空,,,,,
大井コンテナふ頭,"109,968",-,-,"24,276",-,"85,576",116,"195,690","65,177",-,-,"14,131",-,"51,046",-,"116,223","44,791",-,-,"10,145",-,"34,530",116,"79,467",大井コンテナふ頭,,,,,
実入,"62,340",-,-,"15,004",-,"47,220",116,"109,706","18,611",-,-,"5,762",-,"12,849",-,"31,460","43,729",-,-,"9,242",-,"34,371",116,"78,246",実入,,,,,
空,"47,628",-,-,"9,272",-,"38,356",-,"85,984","46,566",-,-,"8,369",-,"38,197",-,"84,763","1,062",-,-,903,-,159,-,"1,221",空,,,,,
フルコンテナ船,"89,343",-,-,"17,906",-,"71,321",116,"160,810","58,974",-,-,"11,787",-,"47,187",-,"106,161","30,369",-,-,"6,119",-,"24,134",116,"54,649",フルコンテナ船,,,,,
実入,"45,500",-,-,"9,974",-,"35,410",116,"81,056","15,361",-,-,"3,937",-,"11,424",-,"26,785","30,139",-,-,"6,037",-,"23,986",116,"54,271",実入,,,,,
空,"43,843",-,-,"7,932",-,"35,911",-,"79,754","43,613",-,-,"7,850",-,"35,763",-,"79,376",230,-,-,82,-,148,-,378,空,,,,,
セミコンテナ船,"14,490",-,-,"5,015",-,"9,475",-,"23,965","3,390",-,-,"1,256",-,"2,134",-,"5,524","11,100",-,-,"3,759",-,"7,341",-,"18,441",セミコンテナ船,,,,,
実入,"11,850",-,-,"3,797",-,"8,053",-,"19,903","1,582",-,-,859,-,723,-,"2,305","10,268",-,-,"2,938",-,"7,330",-,"17,598",実入,,,,,
空,"2,640",-,-,"1,218",-,"1,422",-,"4,062","1,808",-,-,397,-,"1,411",-,"3,219",832,-,-,821,-,11,-,843,空,,,,,
ＲＯＲＯ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ＲＯＲＯ船,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
その他コンテナ積船,"6,135",-,-,"1,355",-,"4,780",-,"10,915","2,813",-,-,"1,088",-,"1,725",-,"4,538","3,322",-,-,267,-,"3,055",-,"6,377",その他コンテナ積船,,,,,
