地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,平成30年1月
4,13209,町田市,221076,221064,221100,221389,221448,221462,221575,221572,221468,221542,221502,221456,221387
4,13210,小金井市,62046,62089,62034,62210,62319,62332,62349,62375,62356,62435,62539,62554,62608
4,13211,小平市,97022,97020,96894,97008,97435,97496,97575,97682,97599,97710,97764,97734,97705
4,13212,日野市,93499,93513,93510,93684,93807,93816,93889,93927,93962,93982,94013,94024,94087
4,13213,東村山市,76725,76646,76604,76705,76805,76837,76832,76812,76852,76852,76884,76927,76995
4,13214,国分寺市,62909,62924,62990,63285,63453,63458,63475,63466,63496,63501,63534,63546,63563
4,13215,国立市,38044,38010,37987,38042,38151,38141,38170,38204,38141,38168,38177,38198,38218
4,13218,福生市,29209,29261,29261,29264,29338,29327,29299,29290,29267,29226,29221,29186,29211
4,13219,狛江市,41726,41736,41766,42049,42137,42174,42184,42185,42174,42180,42216,42259,42284
4,13220,東大和市,43280,43272,43264,43233,43262,43282,43299,43295,43261,43257,43270,43243,43199
4,13221,清瀬市,39038,39037,39044,39123,39218,39164,39197,39214,39187,39188,39202,39186,39191
4,13222,東久留米市,59893,59903,59868,59951,59976,59954,59928,59930,59913,59942,59926,59926,59925
4,13223,武蔵村山市,35793,35833,35820,35847,35859,35869,35897,35874,35890,35907,35909,35941,35993
4,13224,多摩市,75329,75284,75222,75403,75538,75589,75599,75638,75668,75667,75658,75636,75614
4,13225,稲城市,44511,44532,44565,44661,44744,44816,44830,44868,44888,44877,44887,44910,44932
4,13227,羽村市,27301,27256,27232,27234,27236,27219,27239,27240,27240,27215,27205,27191,27148
4,13228,あきる野市,40646,40616,40590,40603,40533,40538,40514,40516,40535,40527,40529,40502,40462
4,13229,西東京市,102722,102719,102644,102950,103225,103283,103310,103278,103269,103249,103307,103300,103359
1,13550,町村部,41307,41314,41241,40935,41109,41117,41088,41092,41115,41082,41055,41023,40999
2,13300,郡部,28969,28987,28947,28893,28877,28874,28855,28842,28875,28865,28835,28793,28797
4,13303,瑞穂町,16377,16381,16375,16317,16313,16309,16308,16312,16339,16318,16315,16277,16260
4,13305,日の出町,8940,8945,8930,8940,8929,8932,8927,8921,8927,8947,8913,8909,8932
4,13307,檜原村,1079,1078,1073,1076,1069,1070,1071,1069,1070,1068,1066,1067,1070
4,13308,奥多摩町,2573,2583,2569,2560,2566,2563,2549,2540,2539,2532,2541,2540,2535
2,13350,島部,12338,12327,12294,12042,12232,12243,12233,12250,12240,12217,12220,12230,12202
3,13360,大島支庁,6155,6158,6134,6029,6098,6103,6094,6104,6098,6092,6089,6084,6073
4,13361,大島町,3756,3759,3746,3685,3732,3726,3722,3727,3717,3711,3711,3707,3700
4,13362,利島村,148,148,146,137,143,144,145,144,146,146,147,147,147
4,13363,新島村,1353,1350,1346,1324,1334,1339,1332,1337,1335,1334,1327,1326,1324
4,13364,神津島村,898,901,896,883,889,894,895,896,900,901,904,904,902
3,13380,三宅支庁,1231,1230,1230,1202,1238,1233,1231,1235,1238,1238,1245,1245,1235
4,13381,三宅村,1087,1084,1083,1059,1085,1080,1077,1079,1082,1083,1090,1090,1079
4,13382,御蔵島村,144,146,147,143,153,153,154,156,156,155,155,155,156
3,13400,八丈支庁,3828,3816,3808,3710,3760,3767,3763,3761,3759,3744,3743,3749,3745
4,13401,八丈町,3761,3749,3741,3647,3685,3692,3688,3686,3684,3669,3668,3674,3668
4,13402,青ヶ島村,67,67,67,63,75,75,75,75,75,75,75,75,77
3,13420,小笠原支庁,1124,1123,1122,1101,1136,1140,1145,1150,1145,1143,1143,1152,1149
4,13421,小笠原村,1124,1123,1122,1101,1136,1140,1145,1150,1145,1143,1143,1152,1149
,,,,,,,,,,,,,,,
人口の動き（平成29年中）,,,,,,,,,,,,,,,
第４表  区市町村、月別人口（総数　女）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
