国籍区分,地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成29年中の増減
外国人,2,13350,島部,0,3,-12,-1,1,4,-3,2,-1,0,-4,-2,-13
外国人,1,13100,区部,2013,-429,2011,10501,895,60,3964,-763,3639,6804,1249,-635,29309
外国人,4,13101,千代田区,32,6,13,50,1,16,-10,20,19,-3,8,-4,148
外国人,4,13102,中央区,160,76,47,124,35,12,14,80,108,130,-1,30,815
外国人,4,13103,港区,194,82,91,116,68,-181,-78,166,144,93,36,-201,530
外国人,4,13104,新宿区,230,-371,-78,1464,-248,-246,627,-698,387,764,-152,-486,1193
外国人,4,13105,文京区,-27,-61,-43,242,30,-28,107,-35,299,195,49,-15,713
外国人,4,13106,台東区,-27,-74,-137,387,-23,-20,202,-106,-65,220,-13,-82,262
外国人,4,13107,墨田区,-6,37,4,198,58,-5,19,50,-14,168,56,3,568
外国人,4,13108,江東区,77,62,287,339,132,90,159,100,91,257,119,108,1821
外国人,4,13109,品川区,51,32,99,97,50,45,4,-11,68,37,9,11,492
外国人,4,13110,目黒区,9,-43,48,156,23,13,-50,-34,207,82,27,-11,427
外国人,4,13111,大田区,76,4,158,330,71,35,51,91,129,171,151,-6,1261
外国人,4,13112,世田谷区,68,-25,310,486,87,87,92,48,304,231,64,-17,1735
外国人,4,13113,渋谷区,73,9,72,140,19,-77,-26,71,173,48,11,-97,416
外国人,4,13114,中野区,191,-32,150,707,-5,57,363,-122,367,524,44,19,2263
外国人,4,13115,杉並区,106,-59,198,460,52,63,207,-63,304,355,124,62,1809
外国人,4,13116,豊島区,98,-180,-91,1200,1,-25,462,-186,59,629,20,-37,1950
外国人,4,13117,北区,168,-21,72,577,98,-36,354,-55,-50,338,16,-59,1402
外国人,4,13118,荒川区,74,-18,-44,527,-36,-35,88,-60,-4,314,37,-110,733
外国人,4,13119,板橋区,92,-21,50,644,110,48,364,-9,151,477,140,6,2052
外国人,4,13120,練馬区,72,-97,221,489,31,125,200,-50,359,408,60,0,1818
外国人,4,13121,足立区,120,128,396,314,158,67,166,83,282,300,173,122,2309
外国人,4,13122,葛飾区,84,83,104,567,93,32,259,16,87,429,118,90,1962
外国人,4,13123,江戸川区,98,54,84,887,90,23,390,-59,234,637,153,39,2630
外国人,1,13200,市部,34,-323,987,2204,351,124,7,-241,1363,940,200,85,5731
外国人,4,13201,八王子市,-64,-81,222,472,88,-15,73,-94,240,189,14,62,1106
外国人,4,13202,立川市,-12,-18,41,52,27,25,-26,26,16,55,26,43,255
外国人,4,13203,武蔵野市,-5,-9,70,54,1,2,11,-12,66,40,-3,6,221
外国人,4,13204,三鷹市,-9,-36,73,105,-1,-43,-56,89,147,48,-40,-18,259
外国人,4,13205,青梅市,6,18,17,-5,11,18,8,17,21,4,2,12,129
外国人,4,13206,府中市,-3,-21,-26,168,26,-1,-108,-28,180,67,18,-8,264
外国人,4,13207,昭島市,0,1,32,41,19,-14,-5,20,1,5,33,6,139
外国人,4,13208,調布市,-8,-23,40,127,22,1,0,-9,66,48,22,25,311
外国人,4,13209,町田市,-5,31,77,73,47,74,14,-9,39,11,39,-44,347
外国人,4,13210,小金井市,12,-26,71,43,-11,-26,-3,-11,37,59,7,-14,138
外国人,4,13211,小平市,3,-78,-29,349,43,11,4,-116,242,53,-1,-44,437
外国人,4,13212,日野市,13,-30,26,116,5,25,-7,-45,35,43,6,9,196
外国人,4,13213,東村山市,-4,0,28,100,-4,13,16,23,11,22,23,12,240
外国人,4,13214,国分寺市,-8,-12,27,63,-3,-5,29,-1,29,38,6,15,178
外国人,4,13215,国立市,3,8,-7,31,-1,7,-7,-25,53,7,2,4,75
外国人,4,13218,福生市,110,12,32,128,-3,-9,-26,-24,11,76,-12,8,303
外国人,4,13219,狛江市,-6,-17,53,31,3,6,-4,-27,38,5,18,14,114
外国人,4,13220,東大和市,5,1,-4,7,-3,10,9,13,0,-1,5,-2,40
外国人,4,13221,清瀬市,7,0,13,20,-12,3,20,5,16,9,5,-6,80
外国人,4,13222,東久留米市,-9,-4,25,39,17,2,-10,25,31,2,14,1,133
外国人,4,13223,武蔵村山市,45,11,36,2,21,7,15,1,5,-2,18,2,161
外国人,4,13224,多摩市,-28,-37,39,66,-9,7,11,-41,49,12,-20,-6,43
外国人,4,13225,稲城市,-2,0,18,9,19,4,-6,8,-5,26,-2,-21,48
外国人,4,13227,羽村市,-1,-6,9,10,12,23,6,13,-4,6,11,3,82
外国人,4,13228,あきる野市,4,-2,2,-1,4,-6,1,-1,7,0,8,-4,12
外国人,4,13229,西東京市,-10,-5,102,104,33,5,48,-38,32,118,1,30,420
外国人,1,13550,町村部,32,-1,-13,7,13,-8,-10,36,18,12,-3,31,114
外国人,2,13300,郡部,32,-4,-1,8,12,-12,-7,34,19,12,1,33,127
外国人,4,13303,瑞穂町,19,8,-2,7,-5,4,-6,36,1,21,2,8,93
外国人,4,13305,日の出町,13,-14,2,2,16,-16,-1,-3,21,-20,-1,27,26
外国人,4,13307,檜原村,0,1,0,-1,1,0,0,0,0,0,0,-1,0
外国人,4,13308,奥多摩町,0,1,-1,0,0,0,0,1,-3,11,0,-1,8
外国人,2,13350,島部,0,3,-12,-1,1,4,-3,2,-1,0,-4,-2,-13
外国人,3,13360,大島支庁,1,1,-3,-1,-1,1,-2,2,0,-1,-2,-1,-6
外国人,4,13361,大島町,2,1,-2,-1,-1,1,-3,2,0,-2,-2,-1,-6
外国人,4,13362,利島村,0,0,-1,0,0,0,1,0,0,0,0,0,0
外国人,4,13363,新島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,4,13364,神津島村,-1,0,0,0,0,0,0,0,0,1,0,0,0
外国人,3,13380,三宅支庁,-2,0,-2,0,1,1,-1,0,0,2,-2,-1,-4
外国人,4,13381,三宅村,-2,0,-2,0,1,1,-1,0,0,2,-2,-1,-4
外国人,4,13382,御蔵島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13400,八丈支庁,0,2,-5,0,2,1,-1,1,-1,-1,0,0,-2
外国人,4,13401,八丈町,0,2,-5,0,2,1,-1,1,-1,-1,0,0,-2
外国人,4,13402,青ヶ島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13420,小笠原支庁,1,0,-2,0,-1,1,1,-1,0,0,0,0,-1
外国人,4,13421,小笠原村,1,0,-2,0,-1,1,1,-1,0,0,0,0,-1
,,,,,,,,,,,,,,,,
人口の動き（平成29年中）,,,,,,,,,,,,,,,,
第５ー１・２・３表  区市町村、月別人口増減（総数、日本人、外国人）,,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,,
