地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成29年中の増減
4,13214,国分寺市,-18,18,202,191,-25,15,-36,-1,-25,52,16,-26,363
4,13215,国立市,-14,3,27,65,9,50,30,-57,14,-21,-22,13,97
4,13218,福生市,23,-39,25,15,-24,-38,-32,-36,-6,14,-25,-49,-172
4,13219,狛江市,-3,-13,212,117,-5,31,-16,-10,59,66,-33,18,423
4,13220,東大和市,0,13,-54,-2,6,22,-4,-35,-8,3,-35,-52,-146
4,13221,清瀬市,-9,-22,78,54,19,16,25,-21,25,22,-15,10,182
4,13222,東久留米市,-34,-42,48,40,-44,10,-12,-5,12,-24,9,-27,-69
4,13223,武蔵村山市,5,-17,-5,25,-8,11,-59,31,6,38,13,11,51
4,13224,多摩市,-36,-27,207,75,-10,-50,8,-17,34,8,-34,-12,146
4,13225,稲城市,33,2,70,55,86,52,27,23,-1,10,48,0,405
4,13227,羽村市,-14,-26,-58,63,-18,-12,5,13,-28,-46,-45,-55,-221
4,13228,あきる野市,-14,-31,0,-44,-6,-14,-10,-28,-4,-15,-38,-30,-234
4,13229,西東京市,-13,-72,165,191,52,80,96,24,-23,116,-4,19,631
1,13550,町村部,-32,-6,-341,249,-5,-9,19,-59,-20,-16,-18,-29,-267
2,13300,郡部,-35,-1,-10,4,-18,-2,14,-43,-16,-7,-21,-9,-144
4,13303,瑞穂町,-4,-17,-11,4,-5,1,5,-19,-5,-9,-14,7,-67
4,13305,日の出町,-29,15,2,-9,-13,-2,8,-4,-6,-1,-5,-4,-48
4,13307,檜原村,-4,-2,-3,0,1,-1,-4,-5,-1,-5,2,-8,-30
4,13308,奥多摩町,2,3,2,9,-1,0,5,-15,-4,8,-4,-4,1
2,13350,島部,3,-5,-331,245,13,-7,5,-16,-4,-9,3,-20,-123
3,13360,大島支庁,7,3,-150,92,14,0,0,-2,-1,-10,-5,-8,-60
4,13361,大島町,-1,2,-127,68,3,-2,-4,3,-1,-10,1,-11,-79
4,13362,利島村,1,2,-11,8,2,1,1,1,0,3,-2,1,7
4,13363,新島村,1,1,-5,7,4,-2,2,-4,-2,-1,-4,3,0
4,13364,神津島村,6,-2,-7,9,5,3,1,-2,2,-2,0,-1,12
3,13380,三宅支庁,-7,-5,-50,41,-2,-3,3,-3,4,0,3,-9,-28
4,13381,三宅村,-8,-4,-46,32,-3,-3,3,-3,4,1,1,-11,-37
4,13382,御蔵島村,1,-1,-4,9,1,0,0,0,0,-1,2,2,9
3,13400,八丈支庁,-3,-5,-105,73,3,-8,5,-4,-4,-7,-3,1,-57
4,13401,八丈町,-2,-5,-95,63,3,-9,5,-4,-3,-6,-2,2,-53
4,13402,青ヶ島村,-1,0,-10,10,0,1,0,0,-1,-1,-1,-1,-4
3,13420,小笠原支庁,6,2,-26,39,-2,4,-3,-7,-3,8,8,-4,22
4,13421,小笠原村,6,2,-26,39,-2,4,-3,-7,-3,8,8,-4,22
,,,,,,,,,,,,,,,
人口の動き（平成29年中）,,,,,,,,,,,,,,,
第６表　区市町村、月別人口増減（総数　男）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
