階層コード,地域コード,地域,人口総数／平成19年4月１日,人口総数／平成19年3月１日,人口総数／平成18年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12737099,12714542,12637555,22557,0.18,99544,0.79
1,13100,区部,8651269,8631683,8575572,19586,0.23,75697,0.88
1,13200,市部,3996778,3993265,3972493,3513,0.09,24285,0.61
1,13300,郡部,60204,60306,60426,-102,-0.17,-222,-0.37
1,13350,島部,28848,29288,29064,-440,-1.5,-216,-0.74
,,,,,,,,,
住民基本台帳による世帯と人口_平成19年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
