階層コード,地域コード,地域,人口総数／平成19年8月１日,人口総数／平成19年7月１日,人口総数／平成18年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12801743,12794307,12686018,7436,0.06,115725,0.91
1,13100,区部,8695931,8689966,8608680,5965,0.07,87251,1.01
1,13200,市部,4016758,4015248,3987724,1510,0.04,29034,0.73
1,13300,郡部,60009,60053,60330,-44,-0.07,-321,-0.53
1,13350,島部,29045,29040,29284,5,0.02,-239,-0.82
,,,,,,,,,
住民基本台帳による世帯と人口_平成19年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
