階層コード,地域コード,地域,人口総数／平成19年6月１日,人口総数／平成19年5月１日,人口総数／平成18年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12788378,12777001,12678395,11377,0.09,109983,0.87
1,13100,区部,8685300,8677092,8602094,8208,0.09,83206,0.97
1,13200,市部,4013997,4010761,3986646,3236,0.08,27351,0.69
1,13300,郡部,60052,60115,60363,-63,-0.1,-311,-0.52
1,13350,島部,29029,29033,29292,-4,-0.01,-263,-0.9
,,,,,,,,,
住民基本台帳による世帯と人口_平成19年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
