"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2011120101,"麻布",,1,9,10,9995,,,,8,,15,"E",111,83,
2011120102,"麻布",,1,12,13,18,,,,11,,12,"E",105,85,
2011120103,"麻布",,1,11,12,17,,,,14,,19,"E",95,85,
2011120104,"麻布",,1,10,11,17,,,,6,,17,"E",87,85,
2011120105,"麻布",,2,14,16,13,,,,6,,14,"E",83,88,
2011120106,"麻布",,2,16,18,13,,,,7,,11,"E",82,88,
2011120107,"麻布",,1,17,18,13,,,,6,,12,"ESE",79,88,
2011120108,"麻布",,1,18,19,13,,,,11,,14,"ESE",77,87,
2011120109,"麻布",,5,21,26,11,,,,6,,17,"E",79,88,
2011120110,"麻布",,6,24,30,8,,,,8,,18,"ESE",78,86,
2011120111,"麻布",,4,20,24,12,,,,11,,16,"E",77,86,
2011120112,"麻布",,9998,9998,9998,9998,,,,9998,,20,"E",75,82,
2011120113,"麻布",,6,18,24,11,,,,12,,18,"E",75,78,
2011120114,"麻布",,4,18,22,13,,,,15,,13,"ESE",72,72,
2011120115,"麻布",,4,18,22,14,,,,12,,14,"ESE",78,66,
2011120116,"麻布",,2,17,19,14,,,,9,,15,"ESE",80,68,
2011120117,"麻布",,4,22,26,11,,,,10,,16,"E",80,65,
2011120118,"麻布",,3,21,24,13,,,,12,,20,"E",81,65,
2011120119,"麻布",,7,22,29,12,,,,12,,9,"NE",80,65,
2011120120,"麻布",,7,23,30,11,,,,20,,10,"ESE",80,64,
2011120121,"麻布",,5,22,27,12,,,,20,,21,"E",72,66,
2011120122,"麻布",,4,21,25,14,,,,13,,12,"ENE",62,69,
2011120123,"麻布",,4,21,25,13,,,,4,,6,"ENE",56,76,
2011120124,"麻布",,3,21,24,15,,,,6,,7,"NE",62,70,
2011120201,"麻布",,3,20,23,13,,,,10,,12,"ENE",57,72,
2011120202,"麻布",,1,17,18,17,,,,17,,10,"E",60,72,
2011120203,"麻布",,4,17,21,17,,,,7,,19,"ENE",59,64,
2011120204,"麻布",,3,14,17,19,,,,9,,14,"NNE",55,71,
2011120205,"麻布",,4,14,18,20,,,,6,,13,"ENE",53,73,
2011120206,"麻布",,4,16,20,19,,,,12,,11,"NNE",46,78,
2011120207,"麻布",,12,23,35,12,,,,13,,10,"NNW",45,81,
2011120208,"麻布",,17,27,44,10,,,,7,,11,"N",43,82,
2011120209,"麻布",,23,30,53,7,,,,10,,12,"NNW",48,80,
2011120210,"麻布",,27,30,57,8,,,,13,,12,"NW",57,71,
2011120211,"麻布",,28,30,58,8,,,,11,,13,"NNW",60,69,
2011120212,"麻布",,25,28,53,8,,,,10,,16,"NNW",64,65,
2011120213,"麻布",,20,27,47,10,,,,11,,16,"NNW",68,59,
2011120214,"麻布",,20,28,48,9,,,,17,,16,"NNW",68,58,
2011120215,"麻布",,22,30,52,8,,,,11,,17,"WNW",69,56,
2011120216,"麻布",,14,29,43,8,,,,13,,13,"NNW",70,57,
2011120217,"麻布",,15,30,45,5,,,,19,,16,"NW",66,66,
