市町村コード,区市町村名,29,30,31,32,33
101,千代田区,91,91,92,92,93
102,中央区,213,224,235,247,254
103,港区,353,360,367,376,383
104,新宿区,437,442,448,453,459
105,文京区,168,168,168,168,167
106,台東区,33,35,37,40,42
107,墨田区,304,306,308,310,312
108,江東区,868,880,891,902,913
109,品川区,769,777,783,792,796
110,目黒区,420,419,420,418,417
111,大田区,524,527,531,532,534
112,世田谷区,1413,1418,1429,1433,1444
113,渋谷区,332,339,346,353,360
114,中野区,593,594,594,594,594
115,杉並区,535,524,514,504,494
116,豊島区,450,459,464,464,468
117,北区,420,423,422,421,421
118,荒川区,286,292,296,301,304
119,板橋区,881,876,871,866,859
120,練馬区,771,771,771,771,771
121,足立区,692,694,695,695,695
122,葛飾区,106,106,106,106,106
123,江戸川区,564,580,594,611,626
201,八王子市,578,577,577,576,575
202,立川市,207,206,206,205,205
203,武蔵野市,190,190,191,192,192
204,三鷹市,270,270,270,270,270
205,青梅市,156,156,155,154,153
206,府中市,294,292,289,287,284
207,昭島市,186,187,188,189,188
208,調布市,406,407,408,408,409
209,町田市,708,709,710,711,710
210,小金井市,159,160,160,160,160
211,小平市,280,280,309,310,311
212,日野市,204,204,205,206,206
213,東村山市,251,251,251,251,250
214,国分寺市,154,154,154,154,154
215,国立市,110,110,110,110,110
218,福生市,69,68,68,68,68
219,狛江市,95,95,96,97,96
220,東大和市,116,114,112,112,112
221,清瀬市,132,131,130,129,128
222,東久留米市,163,162,161,160,159
223,武蔵村山市,125,126,127,129,129
224,多摩市,191,191,191,191,191
225,稲城市,125,126,127,128,128
227,羽村市,88,87,87,87,87
228,あきる野市,88,88,88,88,88
229,西東京市,285,284,283,281,279
303,瑞穂町,61,61,61,62,62
305,日の出町,14,15,15,16,16
307,檜原村,4,4,4,4,4
308,奥多摩町,10,10,10,10,10
361,大島町,18,18,18,17,17
362,利島村,2,2,2,2,2
363,新島村,18.4,18.2,18,17.8,17.6
364,神津島村,7.8,8.1,8.4,8.7,8.9
381,三宅村,12,12,12,12,12
382,御蔵島村,2,2,2,2,2
401,八丈町,16,16,16,16,16
402,青ヶ島村,2,2,2,2,2
421,小笠原村,15,15,15,15,15
,全区市町村合計,17035,17113,17218,17286,17338
,２３区,11223,11305,11382,11449,11512
,多摩,5719,5715,5743,5745,5734
,島しょ,93,93,93,92,92
,計(t),17035,17113,17218,17286,17338
,実施区市町村数（全62区市町村）,62,62,62,62,62
