市町村コード,区市町村名,29,30,31,32,33
101,千代田区,5922,5970,6011,6061,6110
102,中央区,9662,10022,10377,10765,10945
103,港区,16754,16758,16762,16766,16774
104,新宿区,27946,27791,27644,27504,27373
105,文京区,9953,9856,9758,9660,9564
106,台東区,17022,17192,17358,17547,17717
107,墨田区,6950,6997,7039,7081,7123
108,江東区,26029,26384,26713,27068,27398
109,品川区,26666,27087,27498,27581,28034
110,目黒区,16894,16753,16667,16445,16246
111,大田区,37626,37819,38110,38184,38339
112,世田谷区,56274,56345,56593,56580,56756
113,渋谷区,15275,15253,15237,15225,15218
114,中野区,17700,17800,17900,18000,18100
115,杉並区,29684,29587,29492,29400,29310
116,豊島区,18193,18285,18337,18246,18282
117,北区,22134,22342,22374,22413,22457
118,荒川区,14225,13985,13786,13694,13488
119,板橋区,28507,28021,27543,27073,26558
120,練馬区,41722,41838,41944,42037,42113
121,足立区,38993,39082,39151,39166,39142
122,葛飾区,22060,22042,22022,21999,21975
123,江戸川区,32433,32419,32385,32361,32309
201,八王子市,24104,24083,24062,24041,23978
202,立川市,5604,5593,5584,5569,5558
203,武蔵野市,10716,10659,10510,10454,10394
204,三鷹市,14540,14540,14562,14540,14540
205,青梅市,3575,3560,3545,3528,3511
206,府中市,7764,7794,7825,7857,7890
207,昭島市,3343,3359,3384,3392,3381
208,調布市,18413,18467,18541,18551,18581
209,町田市,31885,31934,31983,32032,31981
210,小金井市,5881,5900,5917,5930,5939
211,小平市,10983,10979,10748,10695,10642
212,日野市,12296,12385,12478,12574,12673
213,東村山市,8954,8961,8946,8931,8915
214,国分寺市,4728,4732,4736,4734,4732
215,国立市,2412,2414,2416,2416,2416
218,福生市,1936,1925,1916,1907,1898
219,狛江市,4675,4694,4727,4757,4729
220,東大和市,4056,4009,3968,3956,3932
221,清瀬市,2766,2763,2773,2770,2772
222,東久留米市,5919,5881,5840,5800,5762
223,武蔵村山市,6010,6069,6128,6189,6205
224,多摩市,3750,3749,3746,3742,3740
225,稲城市,2731,2758,2779,2786,2789
227,羽村市,1851,1846,1844,1842,1840
228,あきる野市,5006,4996,4986,4971,4956
229,西東京市,7086,7119,7165,7168,7184
303,瑞穂町,1084,1071,1057,1043,1030
305,日の出町,1310,1334,1358,1382,1407
307,檜原村,68,68,68,68,68
308,奥多摩町,255,250,246,240,234
361,大島町,105,103,102,100,97
362,利島村,13,13,13,13,13
363,新島村,63,62,284,279,274
364,神津島村,35,34,34,34,34
381,三宅村,86,86,86,86,86
382,御蔵島村,36,36,36,36,36
401,八丈町,66,66,66,66,66
402,青ヶ島村,26,26,26,26,26
421,小笠原村,271,271,271,271,271
,全区市町村合計,753026,754217,755457,755632,755911
,２３区,538624,539628,540701,540856,541331
,多摩,213701,213892,213838,213865,213677
,島しょ,701,697,918,911,903
,計(t),753026,754217,755457,755632,755911
