年度,29,30,31,32,33
排出見込量(t),753026,754217,755457,755632,755911
分別収集見込量(t),407018,409658,414081,416697,423183
回収率（分別収集見込量/排出見込量）(%),54.1,54.3,54.8,55.1,56.0
